,SFTPB (6439)
ACH-000896,-0.309906654223
ACH-000898,-0.36827028173199994
ACH-000900,-0.50873870265
ACH-000901,-0.363505125866
ACH-000905,-0.279582868578
ACH-000906,-0.075899931876
ACH-000907,-0.266861651157
ACH-000910,-0.208168449831
ACH-000911,-0.238725750484
ACH-000912,-0.40765004247299996
ACH-000913,0.00740619899841
ACH-000915,-0.250692302112
ACH-000916,-0.34582642214000003
ACH-000917,-0.10538029713500001
ACH-000921,-0.152742022468
ACH-000924,-0.168834414245
ACH-000926,-0.18396659086199998
ACH-000928,-0.44741114019699996
ACH-000929,-0.10377148949899999
ACH-000932,-0.29762248892099996
ACH-000935,-0.22133049281199998
ACH-000936,-0.330737159333
ACH-000937,-0.26157498652100003
ACH-000938,-0.170157299137
ACH-000939,-0.194971072555
ACH-000941,-0.176460827997
ACH-000943,-0.26819141015799997
ACH-000946,-0.100497053051
ACH-000947,-0.39071251766000004
ACH-000948,-0.0810395744833
ACH-000950,-0.360177301246
ACH-000953,-0.352915148439
ACH-000957,-0.373492941469
ACH-000958,-0.235378914364
ACH-000960,-0.11341615331900001
ACH-000963,-0.646206621545
ACH-000968,-0.253769384395
ACH-000969,-0.284506525355
ACH-000973,-0.23852817288400002
ACH-000974,-0.261802543626
ACH-000975,-0.538048835373
ACH-000976,-0.12381677680099999
ACH-000978,-0.214107170846
ACH-000980,-0.195519734927
ACH-000984,-0.253896026971
ACH-000986,-0.347386274191
ACH-000988,-0.33188954592799996
ACH-000993,-0.437275287848
ACH-000994,-0.342681500681
ACH-000996,-0.229590668726
ACH-001001,-0.388502876471
ACH-001020,-0.147103798318
ACH-001028,-0.396054585018
ACH-001031,-0.180875259555
ACH-001038,-0.329570577214
ACH-001048,-0.15723548609500002
ACH-001050,-0.138571195377
ACH-001053,-0.154971901642
ACH-001054,-0.262131348818
ACH-001061,-0.14270503298599999
ACH-001067,-0.211644684741
ACH-001075,-0.18518841773800002
ACH-001096,-0.444199115257
ACH-001128,-0.28348931933000004
ACH-001134,-0.184182897111
ACH-001151,-0.250414969953
ACH-001163,-0.375362920739
ACH-001164,-0.20631362359799998
ACH-001173,-0.366439852415
ACH-001183,-0.353231371175
ACH-001184,-0.39669707898699996
ACH-001190,-0.262174650919
ACH-001192,-0.304006288134
ACH-001193,-0.48280474383
ACH-001196,-0.502544309317
ACH-001197,-0.065731108774
ACH-001205,-0.433094191761
ACH-001211,-0.175618034521
ACH-001212,-0.8257221229970001
ACH-001228,-0.40044778739
ACH-001232,-0.37037427199699996
ACH-001239,-0.100336071556
ACH-001274,-0.0275018274133
ACH-001275,-0.372466844103
ACH-001277,-0.42775553984
ACH-001278,-0.479746414314
ACH-001280,-0.24803819515
ACH-001283,-0.310884135218
ACH-001289,-0.202337681635
ACH-001295,-0.43150857631800005
ACH-001300,-0.252624236808
ACH-001301,-0.247257648574
ACH-001302,-0.0869379696682
ACH-001303,-0.328179933867
ACH-001306,-0.20995324726599998
ACH-001318,-0.22809052193000004
ACH-001322,-0.121326017183
ACH-001328,-0.45714083725599997
ACH-001332,-0.204663310669
ACH-001333,-0.34112799870899996
ACH-001336,-0.32093987789
ACH-001340,-0.306089189322
ACH-001346,-0.186379455509
ACH-001353,-0.324162702949
ACH-001354,-0.458934486024
ACH-001367,-0.247763599701
ACH-001368,-0.347986605633
ACH-001374,-0.194980012285
ACH-001375,-0.24285574892900003
ACH-001377,-0.322208943414
ACH-001380,-0.38659830859
ACH-001391,-0.24809967792800003
ACH-001407,-0.252508671996
ACH-001408,-0.356494688803
ACH-001413,-0.197767235238
ACH-001430,-0.285936884201
ACH-001431,-0.22325875203499998
ACH-001450,-0.21871813717799998
ACH-001496,-0.321540599304
ACH-001500,-0.307505653338
ACH-001521,-0.628340475022
ACH-001523,-0.330555985808
ACH-001532,-0.226059171248
ACH-001536,0.155806069649
ACH-001550,-0.408089676577
ACH-001552,-0.286703671321
ACH-001554,-0.286930296421
ACH-001645,-0.300394428682
ACH-001654,-0.19033704554900002
ACH-001715,0.012430982098100002
ACH-001735,-0.191187809067
ACH-001736,-0.275527032051
ACH-001737,-0.0278200985435
ACH-001740,-0.29299336841999996
ACH-001745,-0.298771609856
ACH-001750,-0.256008420756
ACH-001765,-0.160656998416
ACH-001956,-0.297342117619
ACH-001957,-0.116907374055
