,RPF1 (80135)
ACH-000887,-0.78515406315
ACH-000888,-0.666649180576
ACH-000889,-0.864202171159
ACH-000890,-1.13088503134
ACH-000896,-0.7751464704979999
ACH-000898,-0.976587210985
ACH-000900,-0.6579372479810001
ACH-000901,-0.8569729956290001
ACH-000905,-0.7858717813060001
ACH-000906,-0.9260672455589999
ACH-000907,-0.738316966336
ACH-000910,-0.703343558882
ACH-000911,-0.907136637291
ACH-000912,-0.882080739109
ACH-000913,-0.878936533124
ACH-000915,-0.6352589171649999
ACH-000916,-0.893311017057
ACH-000917,-0.9223374700120001
ACH-000921,-0.97020050921
ACH-000924,-0.943359168712
ACH-000926,-1.11046462997
ACH-000928,-0.829616257893
ACH-000929,-1.10137983591
ACH-000932,-0.7055599443230001
ACH-000935,-0.884515109509
ACH-000936,-0.9095184128560001
ACH-000937,-0.791758681462
ACH-000938,-0.681986237058
ACH-000939,-0.825854749615
ACH-000941,-0.554284926931
ACH-000943,-0.925462532412
ACH-000946,-1.05579252651
ACH-000947,-0.9229934133869999
ACH-000948,-0.94596876552
ACH-000950,-0.7469764437899999
ACH-000953,-0.344161976601
ACH-000957,-0.829612003244
ACH-000958,-0.8890937426450001
ACH-000960,-0.796772555336
ACH-000963,-1.09976761945
ACH-000968,-0.6521528099530001
ACH-000969,-1.09397205603
ACH-000973,-0.892412049033
ACH-000974,-0.836067495388
ACH-000975,-0.987504277255
ACH-000976,-1.0438503669499999
ACH-000978,-1.0745216211
ACH-000980,-0.887951366048
ACH-000984,-0.860286231336
ACH-000986,-0.990066748357
ACH-000988,-0.9937450686750001
ACH-000993,-0.92485278686
ACH-000994,-0.5892588048290001
ACH-000996,-0.890411206836
ACH-001001,-0.704498714059
ACH-001020,-0.9815702318070001
ACH-001028,-0.7091770112620001
ACH-001031,-0.8053528591419999
ACH-001038,-0.5002521572249999
ACH-001048,-0.740337070081
ACH-001050,-0.884655741329
ACH-001053,-0.9853766701350001
ACH-001054,-0.6965569665639999
ACH-001061,-1.05371007043
ACH-001067,-0.7745531586259999
ACH-001075,-0.880207842849
ACH-001096,-0.620905927234
ACH-001128,-0.8198558013089999
ACH-001134,-0.892022821481
ACH-001151,-1.0089425116600002
ACH-001163,-0.8345267106800001
ACH-001164,-0.852462486326
ACH-001173,-0.593685166337
ACH-001183,-0.779912670399
ACH-001184,-0.607878214381
ACH-001190,-0.642944397673
ACH-001192,-0.673369317758
ACH-001193,-0.8614162216079999
ACH-001196,-0.769715426851
ACH-001197,-0.866763423141
ACH-001205,-1.0674773746
ACH-001211,-0.885592593781
ACH-001212,-0.466799518085
ACH-001228,-0.835905685479
ACH-001232,-0.758510898813
ACH-001239,-0.6088326531530001
ACH-001274,-1.1483020827700001
ACH-001275,-0.8937893772869999
ACH-001277,-0.6724834230969999
ACH-001278,-0.536680057339
ACH-001280,-0.914912184938
ACH-001283,-0.646347559556
ACH-001289,-1.12201937905
ACH-001295,-0.574930731447
ACH-001300,-1.01981192558
ACH-001301,-0.296889277782
ACH-001302,-1.2351755957100001
ACH-001303,-0.7354200441590001
ACH-001306,-1.01133542881
ACH-001318,-0.774627656037
ACH-001322,-0.600448869075
ACH-001328,-0.79716412319
ACH-001332,-1.1163457486
ACH-001333,-0.795113891182
ACH-001336,-1.19370154206
ACH-001340,-0.5812933713139999
ACH-001346,-0.859812586911
ACH-001353,-0.8490756731649999
ACH-001354,-0.17984864907
ACH-001367,-1.0252892868999999
ACH-001368,-0.698750178681
ACH-001374,-0.623338949847
ACH-001375,-0.639463507687
ACH-001377,-0.951872059445
ACH-001380,-0.851888430616
ACH-001391,-0.603219487049
ACH-001407,-0.718486465931
ACH-001408,-0.774767703642
ACH-001413,-0.886611493291
ACH-001430,-0.8868059082080001
ACH-001431,-1.11613781779
ACH-001450,-0.9870722425309999
ACH-001496,-1.09585369902
ACH-001500,-0.895225670669
ACH-001521,-0.42231771486599995
ACH-001523,-0.8968154778470001
ACH-001532,-1.00719150653
ACH-001536,-0.711175689807
ACH-001550,-1.02842349346
ACH-001552,-0.9620168372460001
ACH-001554,-0.8672753861220001
ACH-001645,-0.8358082765100001
ACH-001654,-0.920843922328
ACH-001715,-0.627490344603
ACH-001735,-0.6723760605329999
ACH-001736,-0.6982263551700001
ACH-001737,-0.556854996301
ACH-001740,-0.718614884789
ACH-001745,-0.678460528941
ACH-001750,-0.810501653479
ACH-001765,-0.47093302942500004
ACH-001956,-0.8245679666529999
ACH-001957,-1.0595467463200001
