,OR8S1 (341568)
ACH-000169,0.00293715319162
ACH-000178,-0.105334815363
ACH-000182,-0.07125718512019999
ACH-000183,-0.0808359397243
ACH-000188,0.0731550839269
ACH-000189,-0.0435170819761
ACH-000190,-0.221269025555
ACH-000198,0.031335314235700004
ACH-000204,-0.037100365441900006
ACH-000206,-0.049359240269
ACH-000207,-0.0340322411391
ACH-000211,-0.193964639875
ACH-000215,-0.100014261954
ACH-000221,0.0801155144234
ACH-000222,-0.21817358655400002
ACH-000223,-0.0543138715624
ACH-000226,-0.16652973352199998
ACH-000227,-0.0247619207046
ACH-000228,-0.0481511648482
ACH-000231,-0.10573291305400001
ACH-000232,-0.107058315591
ACH-000233,-0.0421993257919
ACH-000234,-0.161731260494
ACH-000235,-0.0641691789033
ACH-000237,-0.121303818683
ACH-000238,-0.105801874531
ACH-000243,-0.10880819901699999
ACH-000244,-0.234018610173
ACH-000246,-0.0738237617756
ACH-000248,-0.159864995787
ACH-000250,0.020088131402599997
ACH-000251,-0.293597321537
ACH-000253,-0.04220628331640001
ACH-000255,-0.0014217385303
ACH-000256,0.015417693982799999
ACH-000257,-0.0219288256502
ACH-000258,-0.0774638231504
ACH-000259,-0.162137322653
ACH-000260,-0.120299589034
ACH-000261,-0.211575878827
ACH-000262,-0.11678953487299999
ACH-000263,-0.24341460830699999
ACH-000264,-0.131433135572
ACH-000265,-0.0654572798164
ACH-000266,-0.16934399784499998
ACH-000272,-0.154442867968
ACH-000273,-0.156978808402
ACH-000274,-0.22189909789700002
ACH-000277,-0.117908269639
ACH-000278,-0.059638984747900005
ACH-000279,-0.0740018954618
ACH-000280,-0.027087592855599998
ACH-000281,-0.221132431261
ACH-000288,-0.157343318068
ACH-000291,-0.0252484264934
ACH-000293,-0.160648462681
ACH-000294,0.0164686748745
ACH-000295,0.0949760725752
ACH-000296,0.07249969300180001
ACH-000302,-0.15328358498199998
ACH-000304,0.0275413312261
ACH-000307,-0.018305644993599997
ACH-000308,-0.180145055084
ACH-000310,-0.100487082392
ACH-000311,-0.244398066709
ACH-000312,-0.14931713908299998
ACH-000315,0.152783818207
ACH-000316,-0.0892116043517
ACH-000317,0.100328103396
ACH-000318,-0.103935372935
ACH-000319,-0.13034850245
ACH-000320,-0.16824555852499998
ACH-000322,-0.20779018278499997
ACH-000323,0.09819551205039999
ACH-000324,-0.0962506790065
ACH-000329,-0.0533185816651
ACH-000330,-0.0346771989479
ACH-000331,-0.0285369726374
ACH-000332,-0.0929770690822
ACH-000334,-0.163436830139
ACH-000335,-0.198304567253
ACH-000336,-0.156911055885
ACH-000337,-0.0148911301436
ACH-000339,-0.101496065012
ACH-000341,-0.0389184211531
ACH-000348,-0.08693607308800001
ACH-000350,-0.12068210548200001
ACH-000352,-0.048565281208899996
ACH-000356,-0.00477977744219
ACH-000361,-0.12629788207
ACH-000362,0.00113188355575
ACH-000363,0.055873764316999995
ACH-000364,0.0232449877427
ACH-000365,-0.138667514524
ACH-000366,-0.09167431215420001
ACH-000368,-0.238405303251
ACH-000374,-0.37326675003
ACH-000375,0.09399626849850001
ACH-000376,-0.08577002487950001
ACH-000381,0.0369414126985
ACH-000383,0.0042888387196
ACH-000387,-0.255286836083
ACH-000389,-0.110054918892
ACH-000390,-0.10512702168400001
ACH-000393,-0.110719400638
ACH-000395,0.031455386691799994
ACH-000397,-0.08872858368419999
ACH-000401,0.06601252032930001
ACH-000402,-0.007205049513919999
ACH-000403,0.0210732202233
ACH-000404,0.0103977660047
ACH-000406,-0.129959592764
ACH-000407,-0.296406974603
ACH-000408,0.168587084877
ACH-000410,-0.158112924297
ACH-000411,-0.162232657521
ACH-000414,-0.244978407261
ACH-000415,-0.0882777633718
ACH-000416,0.0156724591515
ACH-000420,-0.179519233675
ACH-000421,-0.0826059897023
ACH-000424,-0.204262500727
ACH-000425,-0.024404675463
ACH-000426,-0.028048012617599996
ACH-000427,-0.10223792162699999
ACH-000433,-0.047593647357199995
ACH-000436,0.165977971437
ACH-000444,0.0033843267767199995
ACH-000445,-0.191805532561
ACH-000448,-0.177052017506
ACH-000450,0.0361709099391
ACH-000452,-0.0312725805652
ACH-000454,-0.178674450737
ACH-000458,0.122007424451
ACH-000459,0.16198360748500001
ACH-000460,-0.043245647906599995
ACH-000461,-0.0677422212551
ACH-000463,-0.09106500788110002
ACH-000464,-0.0671265625786
ACH-000466,-0.148609557797
ACH-000467,0.0237859356856
ACH-000468,-0.0942898437927
ACH-000469,0.116502222282
ACH-000470,-0.127838587838
ACH-000471,-0.157307983497
ACH-000472,-0.0843392170019
ACH-000473,0.027190554677900002
ACH-000475,-0.08428389015180002
ACH-000476,-0.141794131671
ACH-000477,0.10858168345000001
ACH-000480,-0.0903325014615
ACH-000481,-0.134013962279
ACH-000483,-0.028095060284000002
ACH-000484,0.126106646095
ACH-000485,-0.0494589302207
ACH-000486,-0.0966077989352
ACH-000487,-0.151776380649
ACH-000488,-0.06829912794319999
ACH-000490,0.0189128182563
ACH-000491,-0.0468069355389
ACH-000495,0.214793537272
ACH-000496,-0.17663942857999998
ACH-000499,-0.0452881598359
ACH-000500,0.227458636778
ACH-000502,-0.131094439707
ACH-000503,0.0803042499411
ACH-000505,-0.021687209208499997
ACH-000507,-0.0231713622019
ACH-000510,-0.0631591682432
ACH-000511,0.00681233610614
ACH-000512,-0.069065242645
ACH-000516,-0.138595854107
ACH-000517,-0.08936855708699999
ACH-000518,-0.017668462117999998
ACH-000520,0.0184056786562
ACH-000521,-0.101375467967
ACH-000522,-0.0679727781133
ACH-000524,-0.13829821667199999
ACH-000527,-0.100619290784
ACH-000528,-0.11228047428099999
ACH-000537,-0.00691023684768
ACH-000541,-0.152802202554
ACH-000542,-0.0644273358922
ACH-000544,-0.0302607773677
ACH-000545,-0.0409022218429
ACH-000547,-0.0874647351949
ACH-000548,0.039182776036
ACH-000549,-0.283159816924
ACH-000550,-0.0716282172245
ACH-000552,-0.177467357488
ACH-000556,-0.167444460441
ACH-000557,0.038934964817699994
ACH-000570,0.0009695472440689999
ACH-000571,-0.00906212624924
ACH-000573,-0.15974257333900002
ACH-000576,0.0981225903063
ACH-000580,-0.154250674701
ACH-000584,0.000114288140629
ACH-000585,-0.033771069646999996
ACH-000588,0.0750780882815
ACH-000589,-0.113612351752
ACH-000591,-0.0213150091725
ACH-000593,-0.0231181909148
ACH-000600,-0.0856262830984
ACH-000601,-0.11959209575999999
ACH-000604,-0.0502939738132
ACH-000605,-0.104541973255
ACH-000606,0.012608927956700001
ACH-000608,-0.15941010303
ACH-000614,-0.288027679544
ACH-000616,-0.112260888057
ACH-000618,-0.114403670843
ACH-000619,-0.06813196533839999
ACH-000620,-0.0292552820651
ACH-000621,-0.10483436483200001
ACH-000622,0.0754882968787
ACH-000623,-0.202684062878
ACH-000624,-0.024470840310299998
ACH-000627,-0.047735256667
ACH-000630,-0.17770978523800002
ACH-000632,-0.109586915798
ACH-000633,-0.12200261100299999
ACH-000637,0.0408656299787
ACH-000638,-0.159416337931
ACH-000646,0.237170261674
ACH-000647,-0.13055855582599998
ACH-000648,-0.214864033246
ACH-000649,-0.10724712805299999
ACH-000651,-0.0723060092005
ACH-000652,0.0470594469786
ACH-000653,0.00249437915435
ACH-000657,-0.162297486041
ACH-000658,0.0333716512383
ACH-000661,-0.0974564042618
ACH-000662,0.07575758379910001
ACH-000663,-0.141343821442
ACH-000665,-0.204022937522
ACH-000671,-0.0825729809279
ACH-000673,-0.10882931877100001
ACH-000676,-0.101586611588
ACH-000677,-0.259257307474
ACH-000681,-0.133048805217
ACH-000682,-0.108520251787
ACH-000683,-0.0352432429631
ACH-000684,-0.022556890989200003
ACH-000688,0.12046081411800001
ACH-000693,-0.0258560397196
ACH-000694,-0.12283996407400001
ACH-000695,-0.006712669985890001
ACH-000696,-0.0292744910723
ACH-000697,-0.152736345937
ACH-000699,-0.110298299792
ACH-000701,0.0401408854971
ACH-000706,0.014134437354
ACH-000711,0.00626246155901
ACH-000713,-0.116749931399
ACH-000714,-0.197848152578
ACH-000718,0.037535049254199995
ACH-000720,0.0343003151819
ACH-000721,-0.00235512626984
ACH-000724,0.18222312939399998
ACH-000725,-0.369570763582
ACH-000732,0.0370763887446
ACH-000734,-0.12002158280099999
ACH-000735,-0.0571882119142
ACH-000736,-0.041933838144
ACH-000738,-0.0152769966606
ACH-000746,0.08910301144419999
ACH-000747,-0.14615921714500002
ACH-000748,-0.0826510522109
ACH-000753,-0.19190923916799998
ACH-000756,-0.13580607458
ACH-000757,-0.217479874717
ACH-000758,-0.07961287226739999
ACH-000760,0.007065254616050001
ACH-000763,0.07325348303780001
ACH-000764,-0.174555661066
ACH-000765,-0.167581091144
ACH-000766,-0.221533103279
ACH-000767,0.0249107401865
ACH-000768,-0.184679920274
ACH-000769,0.0414479428441
ACH-000770,0.0333105794504
ACH-000771,0.07183048903239998
ACH-000773,0.0375928403805
ACH-000776,0.0510027017819
ACH-000777,0.006986849473369999
ACH-000778,-0.009841082296200001
ACH-000781,-0.06469106614299999
ACH-000782,-0.121330267274
ACH-000783,-0.34241310481
ACH-000784,0.0011754280626
ACH-000785,-0.051130115923499996
ACH-000787,-0.04199508979140001
ACH-000788,-0.120877376039
ACH-000791,-0.143155590097
ACH-000792,-0.133168097969
ACH-000794,0.172883422427
ACH-000796,-0.111694057765
ACH-000799,-0.324142542413
ACH-000800,-0.215936819508
ACH-000802,0.103111376152
ACH-000804,-0.226185117406
ACH-000805,-0.165988545372
ACH-000809,-0.11431415898
ACH-000810,0.134266756731
ACH-000811,-0.109873219027
ACH-000817,-0.08369264234389999
ACH-000819,-0.21022036557100002
ACH-000820,-0.149752280449
ACH-000821,-0.03522616443669999
ACH-000822,-0.212309143959
ACH-000823,0.00649976847298
ACH-000824,0.0883501849359
ACH-000827,0.022020544476700002
ACH-000829,-0.08260259630269999
ACH-000831,-0.269542821364
ACH-000832,-0.19010566729800002
ACH-000833,-0.0296250705424
ACH-000834,-0.209486141928
ACH-000835,-0.043803713816400004
ACH-000836,0.042343972660800006
ACH-000837,-0.273134639295
ACH-000838,-0.08374425459089999
ACH-000839,-0.132714704952
ACH-000840,-0.189732823528
ACH-000841,-0.162134313797
ACH-000843,-0.0821907488387
ACH-000846,-0.042623953110300004
ACH-000847,-0.186866066942
ACH-000848,-0.19424446796199998
ACH-000849,0.031661655335599996
ACH-000851,-0.211134907858
ACH-000855,0.113026271613
ACH-000856,-0.09128445940539999
ACH-000858,0.0256542981996
ACH-000859,-0.19515958012200002
ACH-000861,-0.157814753424
ACH-000862,0.097337703761
ACH-000865,-0.025086743739400005
ACH-000866,0.0349188445328
ACH-000867,-0.27427265563700004
ACH-000869,-0.185772843381
ACH-000872,0.0179195496703
ACH-000873,-0.10329477922599999
ACH-000876,-0.166251657578
ACH-000878,-0.26405233829999997
ACH-000880,0.18189043942000002
ACH-000881,-0.0124553097627
ACH-000882,0.065574814695
ACH-000884,-0.114078122523
ACH-000885,-0.0868312123188
ACH-000887,-0.124693322661
ACH-000888,-0.0743508103411
ACH-000889,-0.150455278505
ACH-000890,0.0131473456165
ACH-000896,-0.128446485995
ACH-000898,-0.0398033868709
ACH-000900,-0.33064185053899997
ACH-000901,-0.232226586862
ACH-000905,0.0032682220605
ACH-000906,-0.107727066181
ACH-000907,0.0186146919786
ACH-000910,-0.18162139635000002
ACH-000911,-0.0836371939366
ACH-000912,-0.172444250785
ACH-000913,-0.06974718782160001
ACH-000915,-0.047001131925
ACH-000916,-0.039304061237400004
ACH-000917,-0.153077796385
ACH-000921,-0.1058504014
ACH-000924,0.0803347291362
ACH-000926,-0.108399495907
ACH-000928,-0.121125071269
ACH-000929,-0.305936595779
ACH-000932,-0.041512940786699995
ACH-000935,-0.102620837976
ACH-000936,-0.05447877829680001
ACH-000937,-0.0751931372429
ACH-000938,-0.0994083086757
ACH-000939,-0.0921908719897
ACH-000941,-0.12139572323799999
ACH-000943,-0.07299166596319999
ACH-000946,-0.10932562822599999
ACH-000947,0.0356816726696
ACH-000948,-0.24107560422200003
ACH-000950,-0.037123783220099994
ACH-000953,-0.176813693497
ACH-000957,0.0553680180002
ACH-000958,-0.13255969117
ACH-000960,-0.058316688861600005
ACH-000963,-0.349539182048
ACH-000968,-0.14307715977399998
ACH-000969,-0.105372877498
ACH-000973,-0.141599064936
ACH-000974,-0.110878893408
ACH-000975,-0.0978914184735
ACH-000976,-0.0443962567865
ACH-000978,0.11526422252699998
ACH-000980,-0.013568949910600002
ACH-000984,-0.14130005184699998
ACH-000986,-0.025166496232699998
ACH-000988,-0.125164675521
ACH-000993,-0.176420632297
ACH-000994,0.0483960992698
ACH-000996,-0.010642543809200001
ACH-001001,-0.051298816971899995
ACH-001020,-0.193574317962
ACH-001028,-0.111723317332
ACH-001031,-0.08764632849680001
ACH-001038,-0.236961420077
ACH-001048,-0.0872719710809
ACH-001050,-0.1570678767
ACH-001053,-0.130650298715
ACH-001054,-0.0681062474915
ACH-001061,-0.0417643140428
ACH-001067,-0.0496602423142
ACH-001075,-0.133299793269
ACH-001096,-0.11350527786900001
ACH-001128,0.156336199519
ACH-001134,0.0813298439883
ACH-001151,-0.0146034823908
ACH-001163,-0.253665378156
ACH-001164,0.159593461744
ACH-001173,-0.119333056033
ACH-001183,-0.0400601789357
ACH-001184,0.0783186770114
ACH-001190,0.03650984582319999
ACH-001192,-0.118416707221
ACH-001193,-0.182729904574
ACH-001196,-0.18858303318599998
ACH-001197,-0.222272962791
ACH-001205,0.0575307255033
ACH-001211,-0.013322527931600001
ACH-001212,0.24993448016800002
ACH-001228,-0.1257699633
ACH-001232,-0.14897751877
ACH-001239,0.07694670937010001
ACH-001274,-0.14498577177000002
ACH-001275,-0.031214067485599996
ACH-001277,-0.0753198932527
ACH-001278,0.0425253052275
ACH-001280,-0.05872309307680001
ACH-001283,-0.08898323498670001
ACH-001289,-0.0550771900296
ACH-001295,-0.0420020286367
ACH-001300,-0.028365934961
ACH-001301,0.12353877486400001
ACH-001302,-0.057492900792899995
ACH-001303,0.0805462156029
ACH-001306,0.03698578458480001
ACH-001318,-0.128097380905
ACH-001322,-0.0614567278938
ACH-001328,-0.0448734426853
ACH-001332,-0.08018082682189999
ACH-001333,-0.103544663066
ACH-001336,0.0571526047942
ACH-001340,-0.0528695880594
ACH-001346,-0.138310252457
ACH-001353,0.0170542445212
ACH-001354,0.0303165933763
ACH-001367,-0.0625765511797
ACH-001368,-0.103787470436
ACH-001374,-0.49224323103999995
ACH-001375,-0.0646289033084
ACH-001377,-0.137671973674
ACH-001380,-0.027277338935500002
ACH-001391,-0.024847498902199998
ACH-001407,-0.119236245762
ACH-001408,-0.133665297796
ACH-001413,-0.093565242491
ACH-001430,-0.136124309341
ACH-001431,-0.0657872252209
ACH-001450,0.0375569974165
ACH-001496,0.0115342740194
ACH-001500,-0.0268668426897
ACH-001521,0.344716419521
ACH-001523,0.00319969173548
ACH-001532,-0.0694348402389
ACH-001536,-0.0966245533123
ACH-001550,-0.0833792331862
ACH-001552,0.102158071119
ACH-001554,-0.123479359451
ACH-001645,0.0528728293988
ACH-001654,-0.013296975705799999
ACH-001715,-0.101087961528
ACH-001735,-0.0133152051523
ACH-001736,-0.159809419723
ACH-001737,-0.044921188513400004
ACH-001740,0.0738212332075
ACH-001745,-0.0182330441418
ACH-001750,-0.20394034555999999
ACH-001765,-0.0895410384062
ACH-001956,-0.0349972315024
ACH-001957,-0.123577844609
