,MOB3A (126308)
ACH-000510,-0.123109740154
ACH-000511,-0.259714423536
ACH-000512,-0.043246516786400006
ACH-000516,-0.0822027972003
ACH-000517,-0.0159624114212
ACH-000518,-0.178081709212
ACH-000520,-0.037096172220300004
ACH-000521,-0.131840935171
ACH-000522,-0.12843432691099999
ACH-000524,-0.012767750411000001
ACH-000527,-0.129054709356
ACH-000528,-0.174156266849
ACH-000537,-0.0648780986165
ACH-000541,-0.123616082039
ACH-000542,0.012382684179400002
ACH-000544,-0.022619988746599998
ACH-000545,-0.0927760646266
ACH-000547,-0.23394778416700002
ACH-000548,-0.0949067123893
ACH-000549,0.06563086635200001
ACH-000550,-0.174969931474
ACH-000552,-0.189198973869
ACH-000556,-0.161060566953
ACH-000557,-0.167859939769
ACH-000570,-0.0103664512904
ACH-000571,-0.185452163943
ACH-000573,0.07181676978019999
ACH-000576,-0.20585701731
ACH-000580,-0.0963197353244
ACH-000584,-0.0406865698794
ACH-000585,-0.08901692319610001
ACH-000588,0.10894791414100001
ACH-000589,0.15122055909600002
ACH-000591,-0.116357707125
ACH-000593,-0.105154187459
ACH-000600,-0.12166082237400001
ACH-000601,-0.140375290838
ACH-000604,0.016130236079
ACH-000605,-0.101677761789
ACH-000606,-0.00305316790952
ACH-000608,-0.149295107342
ACH-000614,0.0645806351638
ACH-000616,0.07843379790569999
ACH-000618,-0.11197784762099999
ACH-000619,-0.0399727499081
ACH-000620,-0.225321259319
ACH-000621,-0.0987397551076
ACH-000622,-0.0302095811769
ACH-000623,-0.0672905507647
ACH-000624,-0.0282642641593
ACH-000627,-0.17268463399300002
ACH-000630,0.0159722136345
ACH-000632,-0.0958195623128
ACH-000633,-0.329156014242
ACH-000637,-0.22273679233899998
ACH-000638,-0.0370007767844
ACH-000646,-0.202872919123
ACH-000647,0.00610627879183
ACH-000648,-0.34684204394699997
ACH-000649,-0.0876424605622
ACH-000651,-0.11151150407
ACH-000652,-0.08216463931989999
ACH-000653,-0.11300515125600001
ACH-000657,-0.100700800401
ACH-000658,-0.0402688074528
ACH-000661,-0.218127919892
ACH-000662,-0.299378851182
ACH-000663,-0.0839056402092
ACH-000665,-0.28731450376400003
ACH-000671,-0.158882720043
ACH-000673,-0.0915339019575
ACH-000676,0.03861735031130001
ACH-000677,-0.158106482544
ACH-000681,-0.15847476642799999
ACH-000682,-0.216795682496
ACH-000683,-0.043858372807700004
ACH-000684,0.232910701379
ACH-000688,-0.22846459237199998
ACH-000693,-0.221571673834
ACH-000694,-0.04707935275069999
ACH-000695,-0.256263760798
ACH-000696,-0.049108889173499995
ACH-000697,-0.127539636549
ACH-000699,-0.224115498517
ACH-000701,-0.009566668568649999
ACH-000706,-0.190604836358
ACH-000711,-0.0486202901399
ACH-000713,-0.131160648046
ACH-000714,-0.0058133547198599995
ACH-000718,0.026667394200800002
ACH-000720,0.024413266328699997
ACH-000721,-0.11553810054500001
ACH-000724,-0.125534297578
ACH-000725,0.0738496538375
ACH-000732,0.0482845504196
ACH-000734,-0.35658790875699997
ACH-000735,0.00443492281293
ACH-000736,-0.113933710785
ACH-000738,-0.0354468703176
ACH-000746,-0.09354289581660001
ACH-000747,-0.123078533467
ACH-000748,-0.145267442477
ACH-000753,-0.0962928890683
ACH-000756,-0.0124988554837
ACH-000757,-0.00535115837435
ACH-000758,-0.323148605904
ACH-000760,-0.184956213226
ACH-000763,0.152004066284
ACH-000764,-0.482334845753
ACH-000765,0.015671022335600002
ACH-000766,-0.0071135083490200006
ACH-000767,-0.09769952866360002
ACH-000768,-0.202864476633
ACH-000769,-0.012526088981700002
ACH-000770,-0.052025278347899995
ACH-000771,-0.0335993641438
ACH-000773,-0.0923248215629
ACH-000776,-0.209031396453
ACH-000777,-0.181243868938
ACH-000778,-0.000155694411986
ACH-000781,-0.029377552640200002
ACH-000782,0.0497583606982
ACH-000783,-0.150445383816
ACH-000784,-0.103729816896
ACH-000785,-0.277694457265
ACH-000787,0.0647119684552
ACH-000788,-0.12108729936200001
ACH-000791,-0.015924603590500002
ACH-000792,-0.20851101451200002
ACH-000794,-0.16477653408
ACH-000796,-0.0345824290028
ACH-000799,0.0700008893308
ACH-000800,-0.259210412616
ACH-000802,-0.0908755326531
ACH-000804,0.0147773170614
ACH-000805,-0.190180115085
ACH-000809,-0.0521671047327
ACH-000810,0.0210499653284
ACH-000811,-0.193112033094
ACH-000817,-0.0308356455501
ACH-000819,-0.085079762622
ACH-000820,0.32839039341
ACH-000821,0.046466986707199995
ACH-000822,-0.111461525553
ACH-000823,-0.0164346415307
ACH-000824,-0.053064330960999995
ACH-000827,-0.08219153328310001
ACH-000829,-0.025136327486900003
ACH-000831,-0.164417940474
ACH-000832,0.0423616723779
ACH-000833,-0.0456987191138
ACH-000834,-0.0308647945883
ACH-000835,-0.117369811852
ACH-000836,-0.105856661353
ACH-000837,0.0677867378816
ACH-000838,-0.170374778246
ACH-000839,0.212100033632
ACH-000840,-0.060932570119199995
ACH-000841,-0.0533478582701
ACH-000843,-0.0403866894133
ACH-000846,0.0463408878416
ACH-000847,0.252903731754
ACH-000848,-0.217786631158
ACH-000849,0.07449653987680001
ACH-000851,-0.142334799132
ACH-000855,0.15764591388000002
ACH-000856,-0.190480257063
ACH-000858,-0.0383209184671
ACH-000859,-0.003937952160940001
ACH-000861,-0.117072415395
ACH-000862,-0.07661399513730001
ACH-000865,0.000338129904494
ACH-000866,0.0694441158827
ACH-000867,-0.0247666650516
ACH-000869,-0.00425720915356
ACH-000872,0.027655713838299997
ACH-000873,-0.155830539529
ACH-000876,-0.08516757912519998
ACH-000878,0.0922263823263
ACH-000880,-0.101336956876
ACH-000881,-0.0123794387958
ACH-000882,-0.146902699154
ACH-000884,-0.0450397747963
ACH-000885,0.0120896783136
ACH-000887,-0.106683811958
ACH-000888,0.041865725413599994
ACH-000889,0.0275409437757
ACH-000890,0.00562998717142
ACH-000896,-0.117423251449
ACH-000898,-0.0759761144103
ACH-000900,-0.0517375135492
ACH-000901,-0.0975918699555
ACH-000905,0.009732133981299998
ACH-000906,-0.0368780928863
ACH-000907,-0.151073475746
ACH-000910,-0.0891205462739
ACH-000911,0.0208689196723
ACH-000912,-0.10651410496500001
ACH-000913,-0.0728965102264
ACH-000915,-0.0398819371831
ACH-000916,0.00383397864654
ACH-000917,-0.133587095972
ACH-000921,-0.013627456095700001
ACH-000924,0.103141838213
ACH-000926,0.019705108471099998
ACH-000928,-0.05102589941380001
ACH-000929,-0.23263646198399998
ACH-000932,-0.124768069986
ACH-000935,-0.150479182855
ACH-000936,-0.164043645593
ACH-000937,0.0040615139800500005
ACH-000938,0.034367802951000004
ACH-000939,-0.15085830661900002
ACH-000941,-0.113506844729
ACH-000943,-0.021883748741900005
ACH-000946,-0.0787248485124
ACH-000947,0.029632740124599998
ACH-000948,-0.0510572084191
ACH-000950,-0.20154377509399998
ACH-000953,-0.15930728265
ACH-000957,0.017330492288099998
ACH-000958,0.103472570948
ACH-000960,0.00654490235331
ACH-000963,-0.0854359261369
ACH-000968,0.034114482576099996
ACH-000969,0.00809819255744
ACH-000973,-0.0931376842303
ACH-000974,-0.0970552941234
ACH-000975,-0.12383703817
ACH-000976,-0.153675667895
ACH-000978,-0.277753570108
ACH-000980,-0.0644207388269
ACH-000984,-0.17503575563700002
ACH-000986,-0.0178982185543
ACH-000988,-0.119349694543
ACH-000993,-0.280470139343
ACH-000994,-0.0438648822095
ACH-000996,-0.227272353172
ACH-001001,-0.0101282096818
ACH-001020,-0.147755446949
ACH-001028,-0.0830677847776
ACH-001031,-0.0638940049687
ACH-001038,-0.06531347204509999
ACH-001048,-0.18711283084199998
ACH-001050,-0.17241432102499998
ACH-001053,-0.288228584309
ACH-001054,-0.155392687474
ACH-001061,-0.21972486811500003
ACH-001067,-0.22936348758699998
ACH-001075,-0.147785939998
ACH-001096,-0.128868779593
ACH-001128,-0.301115151041
ACH-001134,-0.0364828910117
ACH-001151,0.00857333014539
ACH-001163,-0.143277579508
ACH-001164,-0.231396022005
ACH-001173,-0.054336230378
ACH-001183,-0.0895289222891
ACH-001184,-0.162688607654
ACH-001190,-0.015269961648
ACH-001192,0.0939655819832
ACH-001193,0.00344168004416
ACH-001196,0.029914293087200002
ACH-001197,-0.216471416038
ACH-001205,-0.191985960355
ACH-001211,0.050073882025199995
ACH-001212,-0.08178563564389998
ACH-001228,-0.21279715846900002
ACH-001232,-0.0665753646917
ACH-001239,-0.126717512082
ACH-001274,-0.179730223913
ACH-001275,-0.08592839604779999
ACH-001277,-0.124352945661
ACH-001278,-0.0711588344793
ACH-001280,-0.28709369047899996
ACH-001283,-0.257830996677
ACH-001289,-0.115244886504
ACH-001295,0.0198085622453
ACH-001300,-0.171335820271
ACH-001301,-0.228116678646
ACH-001302,0.257277854039
ACH-001303,-0.40059633596199995
ACH-001306,-0.18421017292999997
ACH-001318,0.0162594901208
ACH-001322,0.10237676627
ACH-001328,-0.0033926293300799997
ACH-001332,0.0658626906731
ACH-001333,-0.09127885315850001
ACH-001336,0.0935212521792
ACH-001340,-0.007854467868950001
ACH-001346,-0.0962877278025
ACH-001353,0.0406661569229
ACH-001354,0.24507792036999998
ACH-001367,-0.18929535471500003
ACH-001368,-0.222037293222
ACH-001374,-0.289886350354
ACH-001375,-0.133968755976
ACH-001377,-0.124647835069
ACH-001380,-0.121593165823
ACH-001391,-0.19371414495499997
ACH-001407,0.020061627037
ACH-001408,-0.129463739757
ACH-001413,-0.09455991687939999
ACH-001430,-0.00995648780209
ACH-001431,-0.010900009117100002
ACH-001450,0.0498752464516
ACH-001496,-0.0363125917333
ACH-001500,0.043717423464599996
ACH-001521,0.020370249634499998
ACH-001523,0.114146329883
ACH-001532,-0.0570982461807
ACH-001536,0.000463932340682
ACH-001550,0.0290943908
ACH-001552,-0.38115549784
ACH-001554,-0.08836225382200001
ACH-001645,-0.19289737065499998
ACH-001654,-0.198357341415
ACH-001715,-0.311361967423
ACH-001735,-0.12815145791899998
ACH-001736,-0.103035565463
ACH-001737,0.310996261244
ACH-001740,-0.23937110370099998
ACH-001745,-0.20712382072500002
ACH-001750,-0.07583961718150001
ACH-001765,-0.10800298862299999
ACH-001956,-0.0791597379181
ACH-001957,-0.089476721172
