,MEF2A (4205)
ACH-000953,0.19425296370499998
ACH-000957,-0.0133300792573
ACH-000958,0.213383118884
ACH-000960,0.00283053723598
ACH-000963,0.0614218247484
ACH-000968,-0.20794798410300003
ACH-000969,0.123589712369
ACH-000973,-0.133357187294
ACH-000974,0.0008073929228550001
ACH-000975,-0.08498946102959999
ACH-000976,0.08759184136630001
ACH-000978,0.234678698854
ACH-000980,-0.164753527305
ACH-000984,0.014705615392400001
ACH-000986,0.0661679721915
ACH-000988,-0.130868697739
ACH-000993,0.00961264769563
ACH-000994,-0.118164121643
ACH-000996,0.0324071000993
ACH-001001,-0.0786326247383
ACH-001020,-0.049783499381400004
ACH-001028,-0.0172370866764
ACH-001031,-0.09577950844489999
ACH-001038,-0.0668521468524
ACH-001048,-0.167774456954
ACH-001050,-0.175954966441
ACH-001053,0.025542260765499997
ACH-001054,-0.0365166867514
ACH-001061,0.112665603841
ACH-001067,0.0492037469752
ACH-001075,-0.0110647661066
ACH-001096,-0.0200399590603
ACH-001128,0.021864190689099998
ACH-001134,0.035685432925999995
ACH-001151,-0.11018045431
ACH-001163,-0.0325858294434
ACH-001164,0.006118285195750001
ACH-001173,0.07531812779130001
ACH-001183,-0.275209132611
ACH-001184,-0.0620796456599
ACH-001190,-0.0355966753866
ACH-001192,-0.288600148793
ACH-001193,-0.184049684005
ACH-001196,-0.028537595947199998
ACH-001197,0.039179230425
ACH-001205,-0.220854847215
ACH-001211,0.0359188982713
ACH-001212,0.167383805164
ACH-001228,0.0692369798956
ACH-001232,-0.08381370129039999
ACH-001239,-0.0794457109387
ACH-001274,0.134895441165
ACH-001275,-0.00325649496239
ACH-001277,-0.07797665959160001
ACH-001278,0.17841926333799998
ACH-001280,-0.13352425783500002
ACH-001283,0.0802522463683
ACH-001289,-0.099108788172
ACH-001295,-0.178087527482
ACH-001300,-0.038422118752599994
ACH-001301,0.036030789409
ACH-001302,-0.206455157371
ACH-001303,0.199314802531
ACH-001306,-0.00669136907123
ACH-001318,-0.00055074341909
ACH-001322,-0.12323015429300001
ACH-001328,-0.04707166074
ACH-001332,0.0714182558737
ACH-001333,0.165493918321
ACH-001336,-0.15434658824300002
ACH-001340,-0.142825247097
ACH-001346,-0.0321182711984
ACH-001353,0.0175380769661
ACH-001354,-0.040061408333
ACH-001367,-0.0683016998097
ACH-001368,0.151269839419
ACH-001374,-0.0273681156324
ACH-001375,-0.0943530334576
ACH-001377,-0.129823682376
ACH-001380,0.139450756523
ACH-001391,0.00906637728302
ACH-001407,-0.084145352807
ACH-001408,-0.037097044423000006
ACH-001413,-0.16894382711300002
ACH-001430,0.112181063926
ACH-001431,-0.061280782371899996
ACH-001450,0.164731533148
ACH-001496,-0.0413052464726
ACH-001500,-0.135887102136
ACH-001521,0.00935224217632
ACH-001523,0.0657166499268
ACH-001532,-0.09740188705
ACH-001536,-0.16413081223
ACH-001550,0.0714143811717
ACH-001552,-0.0987509947102
ACH-001554,-0.00952765601302
ACH-001645,0.020908502607
ACH-001654,-0.10820865257300001
ACH-001715,-0.0248282671401
ACH-001735,-0.0709780609683
ACH-001736,-0.0148502355626
ACH-001737,0.09287469787210001
ACH-001740,-0.061733360604
ACH-001745,-0.0649928900506
ACH-001750,0.107382840595
ACH-001765,-0.0419685695513
ACH-001956,-0.0867819740391
ACH-001957,-0.134007923555
