,MINOS1 (440574)
ACH-000421,-0.37956807173100005
ACH-000424,-0.8623625541750001
ACH-000425,-0.49510305883199995
ACH-000426,-0.620513883425
ACH-000427,-0.496878636306
ACH-000433,-0.7883516551649999
ACH-000436,-0.9136406136570001
ACH-000444,-0.371652975044
ACH-000445,-0.471924610996
ACH-000448,-1.11393892405
ACH-000450,-0.648794180983
ACH-000452,-0.441120337503
ACH-000454,-0.235807273039
ACH-000458,-0.604152625586
ACH-000459,-1.01884543762
ACH-000460,-0.390277754963
ACH-000461,-0.643278787535
ACH-000463,-1.0161782606299998
ACH-000464,-0.549025233623
ACH-000466,-0.482566714528
ACH-000467,-0.591118564595
ACH-000468,-0.569601539324
ACH-000469,-0.333416358621
ACH-000470,-0.5068335647150001
ACH-000471,-0.611843904572
ACH-000472,-0.545249166395
ACH-000473,-0.494609018574
ACH-000475,-0.8884533949600001
ACH-000476,-0.39092099635399996
ACH-000477,-0.7288915619480001
ACH-000480,-1.04203326687
ACH-000481,-0.603153664131
ACH-000483,-0.830453000114
ACH-000484,-0.5420561412899999
ACH-000485,-0.21266327755999997
ACH-000486,-0.29526888172
ACH-000487,-1.1544540674600001
ACH-000488,-0.899194935327
ACH-000490,-0.811045299297
ACH-000491,-1.4135845734999999
ACH-000495,-0.385150989695
ACH-000496,-0.736307205569
ACH-000499,-0.600907000461
ACH-000500,-0.445624597565
ACH-000502,-0.523922251061
ACH-000503,-0.378579761114
ACH-000505,-0.650763459161
ACH-000507,-0.640629333836
ACH-000510,-0.490622975648
ACH-000511,-0.612844956391
ACH-000512,-1.40964384055
ACH-000516,-0.655183816672
ACH-000517,-0.437803093251
ACH-000518,-0.781066653051
ACH-000520,-0.554550841279
ACH-000521,-1.19444384181
ACH-000522,-1.27202954904
ACH-000524,-0.877441697438
ACH-000527,-0.841525815892
ACH-000528,-1.13492521548
ACH-000537,-0.620893517669
ACH-000541,-0.897982787694
ACH-000542,-0.45821356190800006
ACH-000544,-0.770356375185
ACH-000545,-0.599034376004
ACH-000547,-0.6657390353239999
ACH-000548,-0.47416244163000004
ACH-000549,-0.392915000492
ACH-000550,-0.759954212571
ACH-000552,-0.672860353029
ACH-000556,-0.267354976906
ACH-000557,-1.96259223718
ACH-000570,-1.08238684546
ACH-000571,-0.841050088755
ACH-000573,-0.6882234110750001
ACH-000576,-0.251511235366
ACH-000580,-0.5382685958110001
ACH-000584,-0.692661172443
ACH-000585,-0.466520933115
ACH-000588,-1.17208242011
ACH-000589,-0.626453159276
ACH-000591,-0.793191131021
ACH-000593,-1.13666708971
ACH-000600,-0.628488546158
ACH-000601,-0.833705970591
ACH-000604,-0.928414638718
ACH-000605,-1.4413509459
ACH-000606,-0.6009586656170001
ACH-000608,-0.533374623759
ACH-000614,-0.767887701152
ACH-000616,-0.534705927185
ACH-000618,-0.596354994226
ACH-000619,-0.7356892656720001
ACH-000620,-0.6658812458919999
ACH-000621,-0.741968857061
ACH-000622,-0.6903830234389999
ACH-000623,-0.5404496584049999
ACH-000624,-0.7081647462080001
ACH-000627,-0.9099775687809999
ACH-000630,-0.6047144850289999
ACH-000632,-0.641498274678
ACH-000633,-0.853258282721
ACH-000637,-0.582532611587
ACH-000638,-0.449158317211
ACH-000646,-1.2616446803599999
ACH-000647,-0.69679123242
ACH-000648,-0.907099731861
ACH-000649,-0.500453951824
ACH-000651,-0.135630588976
ACH-000652,-1.28887510624
ACH-000653,-0.8732877698620001
ACH-000657,-0.403988199104
ACH-000658,-1.44670524782
ACH-000661,-0.709560811282
ACH-000662,-0.440864557357
ACH-000663,-1.0946509039899999
ACH-000665,-0.413338455171
ACH-000671,-0.891930911619
ACH-000673,-0.427971907214
ACH-000676,-0.762498494376
ACH-000677,-1.1386874960100002
ACH-000681,-0.9852467613600001
ACH-000682,-0.253914949518
ACH-000683,-0.7873181207369999
ACH-000684,-0.515739287855
ACH-000688,-0.8069540838410001
ACH-000693,-0.714754678919
ACH-000694,-0.866356792707
ACH-000695,-0.153189545395
ACH-000696,-0.194020592309
ACH-000697,-0.812772298194
ACH-000699,-1.00885267674
ACH-000701,-0.431965237421
ACH-000706,-1.51176298875
ACH-000711,-0.61114650255
ACH-000713,-0.330824968969
ACH-000714,-0.63430866724
ACH-000718,-0.381334312188
ACH-000720,-0.353943526035
ACH-000721,-1.10612361435
ACH-000724,-0.628747995938
ACH-000725,-0.78782131055
ACH-000732,-0.54542764367
ACH-000734,-0.8876953544059999
ACH-000735,-0.489021301331
ACH-000736,-0.36553895088699995
ACH-000738,-0.46407934967500003
ACH-000746,-1.33297774454
ACH-000747,-0.19405814136799998
ACH-000748,-0.39128419657799995
ACH-000753,-0.582676017198
ACH-000756,-0.513874071862
ACH-000757,-0.657362027256
ACH-000758,-0.6764178583239999
ACH-000760,-0.6584984046
ACH-000763,-0.326781720647
ACH-000764,-0.417236783693
ACH-000765,-0.889816469877
ACH-000766,-0.35675229347099996
ACH-000767,-0.540984535445
ACH-000768,-0.3578938749
ACH-000769,-0.7533469309199999
ACH-000770,-1.29170263354
ACH-000771,-0.585088567236
ACH-000773,-0.6464593653840001
ACH-000776,-1.00535008201
ACH-000777,-0.608195967083
ACH-000778,-0.38848817101099997
ACH-000781,-1.22242583349
ACH-000782,-0.5649144314810001
ACH-000783,-1.06501436221
ACH-000784,-0.8794059107790001
ACH-000785,-0.7579505042839999
ACH-000787,-0.619597217107
ACH-000788,-0.511236384902
ACH-000791,-0.43383291338
ACH-000792,-0.6362762398430001
ACH-000794,-0.410842024548
ACH-000796,-0.182619298752
ACH-000799,-0.307069170113
ACH-000800,-0.9009342212289999
ACH-000802,-0.53115010933
ACH-000804,-1.2132135677299998
ACH-000805,-0.254770543358
ACH-000809,-0.353195617858
ACH-000810,-0.65241642141
ACH-000811,-0.6859955332950001
ACH-000817,-0.48258558783
ACH-000819,-0.324400791342
ACH-000820,-0.792388847286
ACH-000821,-0.496908792614
ACH-000822,-0.513591802753
ACH-000823,-0.83253021496
ACH-000824,-0.484114077494
ACH-000827,-1.1271877037
ACH-000829,-0.663449307487
ACH-000831,-1.16382122912
ACH-000832,-0.251706445253
ACH-000833,-0.8611716021160001
ACH-000834,-0.565393025126
ACH-000835,-0.37305756626599995
ACH-000836,-0.09279338749260001
ACH-000837,-0.32332885798
ACH-000838,-1.93309964961
ACH-000839,-0.579076660189
ACH-000840,-0.539088745982
ACH-000841,-0.42010464386299995
ACH-000843,-0.821542238547
ACH-000846,-0.782271921046
ACH-000847,-1.18895423021
ACH-000848,-0.7880548561499999
ACH-000849,-1.17435881162
ACH-000851,-0.429074953048
ACH-000855,-0.791026864439
ACH-000856,-0.970123213414
ACH-000858,-0.555099886112
ACH-000859,-1.11530608184
ACH-000861,-0.531719037603
ACH-000862,-0.603304761715
ACH-000865,-0.444938196176
ACH-000866,-1.4063739232899999
ACH-000867,-0.453496677714
ACH-000869,-0.786058201373
ACH-000872,-0.469510498201
ACH-000873,-0.365826017512
ACH-000876,-0.920416138724
ACH-000878,-0.73829738996
ACH-000880,-0.011198058714299998
ACH-000881,-0.185632330737
ACH-000882,-0.40958500455799995
ACH-000884,-0.8715322561759999
ACH-000885,-1.11596454041
ACH-000887,-0.520110997304
ACH-000888,-1.18431186337
ACH-000889,-0.680826898379
ACH-000890,-0.434863573117
ACH-000896,-0.263612502744
ACH-000898,-0.789823598117
ACH-000900,-0.522346241942
ACH-000901,-0.5469831155730001
ACH-000905,-0.571759059608
ACH-000906,-0.7575895200820001
ACH-000907,-0.7606533920530001
ACH-000910,-0.7043299421729999
ACH-000911,-0.737289882274
ACH-000912,-0.8531543881039999
ACH-000913,-0.851104192532
ACH-000915,-0.9720304411540001
ACH-000916,-0.354988881492
ACH-000917,-0.511650493351
ACH-000921,-0.372732876308
ACH-000924,-1.02915196688
ACH-000926,-0.333659470876
ACH-000928,-0.246699626171
ACH-000929,-0.43398007881000006
ACH-000932,-0.786002453414
ACH-000935,-0.661059761383
ACH-000936,-0.397403069229
ACH-000937,-0.13760026310100001
ACH-000938,-0.657429740395
ACH-000939,-0.456984779836
ACH-000941,-0.865226440209
ACH-000943,-0.963788851329
ACH-000946,-0.391758956786
ACH-000947,-1.14878003586
ACH-000948,-0.46977352288199997
ACH-000950,-0.307750748792
ACH-000953,-0.74582751298
ACH-000957,-1.03652714972
ACH-000958,-0.20397527653900002
ACH-000960,-1.12003625388
ACH-000963,-0.218213935154
ACH-000968,-1.1209219339299998
ACH-000969,-0.44658631845700003
ACH-000973,-0.443043046584
ACH-000974,-0.459835464787
ACH-000975,-0.995856035047
ACH-000976,-0.5575677331319999
ACH-000978,-0.394193834009
ACH-000980,-0.42837325456799996
ACH-000984,-0.567214043459
ACH-000986,-0.336709505071
ACH-000988,-0.646048806264
ACH-000993,-0.481559915588
ACH-000994,-1.2358467725700002
ACH-000996,-0.426849648297
ACH-001001,-0.28986954059799996
ACH-001020,-0.736873445385
ACH-001028,-1.1491867790899999
ACH-001031,-0.707028135097
ACH-001038,-1.07449400497
ACH-001048,-0.586773247577
ACH-001050,-1.08462028922
ACH-001053,-0.8071881574869999
ACH-001054,-0.697309989847
ACH-001061,-0.6307201024710001
ACH-001067,-0.716195776328
ACH-001075,-0.7386802860930001
ACH-001096,-1.11334208261
ACH-001128,-0.328919104279
ACH-001134,-0.81088509205
ACH-001151,-0.450368367945
ACH-001163,-0.559854671219
ACH-001164,-0.44552112210199996
ACH-001173,-0.24640594689599998
ACH-001183,-0.304990962493
ACH-001184,-0.59642028125
ACH-001190,-0.35382955180500003
ACH-001192,-0.811965698323
ACH-001193,-0.8933876167299999
ACH-001196,-0.417497755392
ACH-001197,-0.20701481243500003
ACH-001205,-0.470696270853
ACH-001211,-0.447991434297
ACH-001212,-1.00687477459
ACH-001228,-0.39079978992299996
ACH-001232,-0.49656699745399996
ACH-001239,-0.8396776765549999
ACH-001274,-0.6240176314399999
ACH-001275,-0.356587413682
ACH-001277,-0.605704643112
ACH-001278,-1.04481087921
ACH-001280,-0.41069459575499995
ACH-001283,-0.5785407694470001
ACH-001289,-0.9491385023029999
ACH-001295,-0.549175133139
ACH-001300,-1.02642964129
ACH-001301,-0.89473406659
ACH-001302,-0.815665996074
ACH-001303,-1.34315268935
ACH-001306,-0.775294638539
ACH-001318,-0.69631956377
ACH-001322,-0.587309344988
ACH-001328,-0.767162197652
ACH-001332,-0.696691991761
ACH-001333,-0.299812958073
ACH-001336,-0.8020080816840001
ACH-001340,-0.23664561870099998
ACH-001346,-0.483348377947
ACH-001353,-0.480448111497
ACH-001354,-1.5379699182700002
ACH-001367,-0.33962894243
ACH-001368,-0.5448858875720001
ACH-001374,-0.0920132764143
ACH-001375,-0.377312710639
ACH-001377,-0.707382091683
ACH-001380,-0.522363350081
ACH-001391,-0.685873765704
ACH-001407,-0.31505713555500003
ACH-001408,-0.35575961924599997
ACH-001413,0.0313059683439
ACH-001430,-0.872975685965
ACH-001431,-1.26311485548
ACH-001450,-0.512846878476
ACH-001496,-0.5141480750249999
ACH-001500,-1.1737020895999999
ACH-001521,-0.7119563629060001
ACH-001523,-0.565470189706
ACH-001532,-1.0521648202200002
ACH-001536,-0.763494316356
ACH-001550,-1.04395342658
ACH-001552,-0.259361031778
ACH-001554,-0.609576866057
ACH-001645,-0.5635754139600001
ACH-001654,-0.313243453934
ACH-001715,-0.41121881312299996
ACH-001735,-1.11954762896
ACH-001736,-0.505787178842
ACH-001737,-0.5289103914909999
ACH-001740,-1.15507432037
ACH-001745,-1.2708794373899999
ACH-001750,-0.788226526837
ACH-001765,-1.14487090645
ACH-001956,-0.464419593704
ACH-001957,-0.37815391055799996
