,RSPH6A (81492)
ACH-000273,-0.25293065806299997
ACH-000274,-0.060419810753699996
ACH-000277,-0.0478178707794
ACH-000278,-0.25221246887
ACH-000279,-0.00117175872965
ACH-000280,-0.253953406579
ACH-000281,-0.20719122717500002
ACH-000288,-0.0285916920144
ACH-000291,-0.34175865981700004
ACH-000293,-0.109760842784
ACH-000294,-0.30873419265
ACH-000295,-0.10794289857999999
ACH-000296,-0.189983238952
ACH-000302,-0.336438243657
ACH-000304,-0.40300293336099996
ACH-000307,0.0210103978889
ACH-000308,-0.259891814066
ACH-000310,0.0392958372951
ACH-000311,-0.23084400422499998
ACH-000312,-0.11239033145199999
ACH-000315,-0.376281040939
ACH-000316,-0.14254017746
ACH-000317,0.20255962077
ACH-000318,-0.300779125088
ACH-000319,-0.5464890272039999
ACH-000320,0.015044802280600001
ACH-000322,0.07828441963489999
ACH-000323,-0.161750385719
ACH-000324,-0.148397274345
ACH-000329,0.14093597158399998
ACH-000330,-0.18763220264000002
ACH-000331,-0.055737982899000005
ACH-000332,-0.143138795765
ACH-000334,-0.333065984934
ACH-000335,-0.36187485006700004
ACH-000336,-0.388609897747
ACH-000337,-0.128631754569
ACH-000339,-0.10075027608300001
ACH-000341,-0.134183199486
ACH-000348,-0.154393073937
ACH-000350,-0.102499965604
ACH-000352,-0.016310316050200002
ACH-000356,-0.193682709386
ACH-000361,0.034924354018900004
ACH-000362,-0.16499846117699998
ACH-000363,-0.257210253145
ACH-000364,-0.26983160577
ACH-000365,-0.0214394976835
ACH-000366,-0.29328282193599997
ACH-000368,-0.15907902037399999
ACH-000374,0.05170518452719999
ACH-000375,-0.475626784591
ACH-000376,-0.122904433573
ACH-000381,0.0889615757793
ACH-000383,-0.290627891957
ACH-000387,-0.07391345339269999
ACH-000389,-0.268050561046
ACH-000390,-0.127767193649
ACH-000393,-0.0364427318516
ACH-000395,-0.231083868974
ACH-000397,-0.256835856446
ACH-000401,-0.22739491371399997
ACH-000402,1.1284322231000001
ACH-000403,-0.17137081135999999
ACH-000404,-0.0383815612519
ACH-000406,-0.0563579827324
ACH-000407,-0.010856734125000001
ACH-000408,-0.20091826448199998
ACH-000410,-0.190868859432
ACH-000411,-0.12967102149
ACH-000414,-0.171636232537
ACH-000415,-0.0686239481243
ACH-000416,-0.10352252197
ACH-000420,-0.244877785731
ACH-000421,-0.130265025539
ACH-000424,-0.142651701997
ACH-000425,-0.11215684590999998
ACH-000426,-0.06331643210559999
ACH-000427,-0.249942820984
ACH-000433,-0.0960054072103
ACH-000436,0.016263069722500002
ACH-000444,0.0157805671141
ACH-000445,-0.057090608954800004
ACH-000448,-0.107217963407
ACH-000450,-0.056718699983699994
ACH-000452,-0.0257882421922
ACH-000454,0.0940097696271
ACH-000458,-0.305696853294
ACH-000459,-0.207975788464
ACH-000460,-0.09903187343219999
ACH-000461,-0.151464238116
ACH-000463,-0.207384442822
ACH-000464,-0.127352503975
ACH-000466,-0.16025029017
ACH-000467,-0.182440601358
ACH-000468,-0.0978948906523
ACH-000469,-0.10320476296
ACH-000470,-0.327014272559
ACH-000471,-0.200261667761
ACH-000472,-0.250707931629
ACH-000473,-0.0749016986792
ACH-000475,-0.164511181456
ACH-000476,-0.120540013705
ACH-000477,-0.40092079351800003
ACH-000480,-0.286804870783
ACH-000481,-0.10912748080399999
ACH-000483,-0.207941644146
ACH-000484,-0.45589533329
ACH-000485,-0.12552888388
ACH-000486,-0.195056517621
ACH-000487,-0.16925940203099998
ACH-000488,-0.14401088359099998
ACH-000490,-0.10703105622400001
ACH-000491,-0.0888163742684
ACH-000495,-0.044294376092300004
ACH-000496,0.00650047806283
ACH-000499,-0.24405270660999998
ACH-000500,0.045195559160599995
ACH-000502,-0.199435954557
ACH-000503,-0.206771219504
ACH-000505,0.0249076998103
ACH-000507,-0.443040067473
ACH-000510,-0.1337030034
ACH-000511,-0.10915646188200001
ACH-000512,-0.161605575129
ACH-000516,-0.17465166140299998
ACH-000517,-0.0444646061461
ACH-000518,-0.136649656645
ACH-000520,-0.0437517859643
ACH-000521,-0.07195035050750001
ACH-000522,-0.0889375154791
ACH-000524,-0.165804290074
ACH-000527,-0.14396714787599998
ACH-000528,0.022402121682799998
ACH-000537,-0.025471381194
ACH-000541,-0.239202551845
ACH-000542,-0.161622290272
ACH-000544,-0.19300911627300002
ACH-000545,-0.15125127525499998
ACH-000547,-0.0139971175456
ACH-000548,-0.23120489379999998
ACH-000549,0.0600500941349
ACH-000550,-0.10913162648800001
ACH-000552,-0.124936438924
ACH-000556,-0.35856948132
ACH-000557,-0.10565511207
ACH-000570,-0.04676850976269999
ACH-000571,-0.058244281404300005
ACH-000573,-0.259245614152
ACH-000576,-0.255574616276
ACH-000580,0.00999773711823
ACH-000584,-0.119385576537
ACH-000585,-0.16600968685599998
ACH-000588,0.18008871485300001
ACH-000589,-0.176489557147
ACH-000591,-0.08352771366589999
ACH-000593,-0.242145463427
ACH-000600,-0.0626088414807
ACH-000601,-0.218873652959
ACH-000604,0.00220182315275
ACH-000605,0.0173178151357
ACH-000606,-0.24522957983000002
ACH-000608,-0.26486329183
ACH-000614,-0.421165931132
ACH-000616,-0.224209127037
ACH-000618,-0.113917788193
ACH-000619,0.188670982294
ACH-000620,-0.139152667834
ACH-000621,-0.11000045647
ACH-000622,-0.0210463719257
ACH-000623,-0.310159145032
ACH-000624,-0.0665568733915
ACH-000627,-0.208506770813
ACH-000630,-0.0800041029903
ACH-000632,-0.05482497496140001
ACH-000633,-0.215694610809
ACH-000637,-0.42808728420599995
ACH-000638,-0.151437130094
ACH-000646,-0.33661296042800004
ACH-000647,0.028278503399099996
ACH-000648,0.133851949548
ACH-000649,-0.155878306564
ACH-000651,-0.111673989982
ACH-000652,-0.08639286493889999
ACH-000653,-0.198248978598
ACH-000657,-0.207459334764
ACH-000658,-0.031373085104099994
ACH-000661,-0.281040241251
ACH-000662,-0.16894997375
ACH-000663,-0.400516337179
ACH-000665,-0.079833666443
ACH-000671,-0.0639555746541
ACH-000673,-0.129060200977
ACH-000676,-0.11766208695599999
ACH-000677,-0.169056057586
ACH-000681,-0.0722110248669
ACH-000682,-0.19469674534
ACH-000683,-0.103656646322
ACH-000684,0.29683303081
ACH-000688,-0.07246483237910001
ACH-000693,-0.201947244304
ACH-000694,-0.303250585111
ACH-000695,-0.0550367258066
ACH-000696,-0.153155398627
ACH-000697,-0.06012427731380001
ACH-000699,-0.288907344709
ACH-000701,-0.41877625493
ACH-000706,-0.154526937596
ACH-000711,-0.156566524479
ACH-000713,-0.176758589307
ACH-000714,-0.150338818218
ACH-000718,-0.159006875844
ACH-000720,-0.0733981517713
ACH-000721,-0.311120908366
ACH-000724,-0.24242623986900003
ACH-000725,-0.149310687608
ACH-000732,-0.293190356527
ACH-000734,-0.35910112771700003
ACH-000735,-0.0785449922337
ACH-000736,-0.0873033173693
ACH-000738,-0.05296304756609999
ACH-000746,-0.0107660928566
ACH-000747,-0.087413554197
ACH-000748,-0.213578624012
ACH-000753,-0.051295146335899995
ACH-000756,-0.198958818376
ACH-000757,-0.343530894818
ACH-000758,-0.194001670806
ACH-000760,-0.106161791001
ACH-000763,-0.08887713664449999
ACH-000764,-0.248713981001
ACH-000765,-0.053660845563099996
ACH-000766,-0.189879289386
ACH-000767,-0.07458635984050001
ACH-000768,-0.029627737828900005
ACH-000769,-0.101159693106
ACH-000770,-0.103819798076
ACH-000771,-0.059951231106199994
ACH-000773,-0.151215961585
ACH-000776,-0.148117330072
ACH-000777,-0.36529299855999997
ACH-000778,-0.18045726587299998
ACH-000781,-0.11049998486700001
ACH-000782,-0.22415294835000002
ACH-000783,-0.139593638857
ACH-000784,-0.126853707995
ACH-000785,0.0201796626949
ACH-000787,-0.218023757049
ACH-000788,-0.11651349850500001
ACH-000791,-0.111556568468
ACH-000792,-0.189859623084
ACH-000794,-0.0887297542993
ACH-000796,-0.150654839633
ACH-000799,-0.39552341204499997
ACH-000800,-0.25025233318000006
ACH-000802,-0.045636967560400005
ACH-000804,-0.053423706225
ACH-000805,-0.29745503406
ACH-000809,-0.134464437029
ACH-000810,0.059264085192
ACH-000811,-0.20895125745499998
ACH-000817,-0.10189066511700001
ACH-000819,-0.24473428220899998
ACH-000820,-0.144408108632
ACH-000821,-0.416178458085
ACH-000822,-0.197222135592
ACH-000823,-0.0901475426009
ACH-000824,-0.24048252454500002
ACH-000827,-0.101181478294
ACH-000829,-0.124856559279
ACH-000831,-0.208541453253
ACH-000832,-0.0888393952183
ACH-000833,-0.112441700505
ACH-000834,-0.45807944066399997
ACH-000835,-0.0723511848771
ACH-000836,-0.147750991207
ACH-000837,-0.150093979736
ACH-000838,-0.135703644343
ACH-000839,0.0646520771711
ACH-000840,-0.133066957701
ACH-000841,-0.328017347705
ACH-000843,-0.209330000795
ACH-000846,-0.271383782925
ACH-000847,-0.319714277708
ACH-000848,-0.316019473887
ACH-000849,-0.0597079609164
ACH-000851,0.0178429009042
ACH-000855,-0.202186990102
ACH-000856,-0.195637815543
ACH-000858,-0.192466562148
ACH-000859,0.0589869895283
ACH-000861,-0.559991510183
ACH-000862,-0.21813153829
ACH-000865,-0.235608029225
ACH-000866,-0.0818685281447
ACH-000867,-0.12569809594
ACH-000869,-0.056124524888300005
ACH-000872,-0.191596255748
ACH-000873,-0.160989872953
ACH-000876,0.032172458188099995
ACH-000878,-0.141329739783
ACH-000880,-0.296265320821
ACH-000881,-0.176351640959
ACH-000882,-0.09117881253280001
ACH-000884,-0.168391717208
ACH-000885,-0.26345019423300003
ACH-000887,-0.005889180711279999
ACH-000888,-0.23623325118900002
ACH-000889,-0.0994021479644
ACH-000890,-0.153360035562
ACH-000896,0.107141496233
ACH-000898,-0.20595347754299997
ACH-000900,-0.24531041055599997
ACH-000901,-0.234964323178
ACH-000905,-0.08298581421319999
ACH-000906,-0.13898706187100002
ACH-000907,-0.0661455457074
ACH-000910,0.0184856855682
ACH-000911,-0.257056498094
ACH-000912,-0.18696996596
ACH-000913,-0.0738078052995
ACH-000915,-0.176271840527
ACH-000916,0.30756817249699997
ACH-000917,-0.145765124211
ACH-000921,-0.23063197272100003
ACH-000924,-0.06888654223639999
ACH-000926,-0.0684326637419
ACH-000928,-0.444013645691
ACH-000929,-0.130148304607
ACH-000932,-0.10756527375
ACH-000935,-0.102521669481
ACH-000936,-0.103399825492
ACH-000937,-0.06525278641419999
ACH-000938,-0.196920994156
ACH-000939,-0.175040427915
ACH-000941,-0.35311272263099996
ACH-000943,-0.246403032709
ACH-000946,-0.255782434219
ACH-000947,-0.0469042247549
ACH-000948,-0.24057075825100002
ACH-000950,-0.189203956901
ACH-000953,-0.12727868279100002
ACH-000957,-0.14640658531700002
ACH-000958,-0.317690967888
ACH-000960,-0.11582713942
ACH-000963,-0.0851202817323
ACH-000968,0.0401090491937
ACH-000969,-0.166047044029
ACH-000973,-0.027836566235599998
ACH-000974,-0.15205655793700001
ACH-000975,-0.0643426812791
ACH-000976,-0.233944810128
ACH-000978,-0.709906636146
ACH-000980,-0.1898643749
ACH-000984,-0.45222126519199995
ACH-000986,0.015732252810500003
ACH-000988,-0.126201809694
ACH-000993,-0.2220666618
ACH-000994,-0.033005528229400005
ACH-000996,-0.287077992122
ACH-001001,-0.176166405786
ACH-001020,-0.301337742098
ACH-001028,-0.21590530612300002
ACH-001031,0.00971288801093
ACH-001038,-0.05403057771269999
ACH-001048,-0.229551108319
ACH-001050,-0.100925473714
ACH-001053,-0.224852944248
ACH-001054,-0.12516430931800002
ACH-001061,-0.150035516391
ACH-001067,-0.294440701476
ACH-001075,-0.00142175783891
ACH-001096,-0.0990260989727
ACH-001128,-0.142397755832
ACH-001134,-0.368933297814
ACH-001151,-0.23823787118099998
ACH-001163,-0.170607609279
ACH-001164,-0.0106853562539
ACH-001173,-0.432131687256
ACH-001183,-0.0032001684956100003
ACH-001184,-0.133293950494
ACH-001190,-0.18027340043099999
ACH-001192,-0.0733404603863
ACH-001193,-0.44299784635300005
ACH-001196,-0.0542661768571
ACH-001197,-0.21085055630600003
ACH-001205,-0.24139356800200001
ACH-001211,-0.22563099778499998
ACH-001212,-0.822640667151
ACH-001228,-0.136367528178
ACH-001232,-0.097781629937
ACH-001239,-0.028475857063
ACH-001274,-0.139279265398
ACH-001275,-0.09190674469070001
ACH-001277,-0.0111998146634
ACH-001278,-0.139431436312
ACH-001280,-0.0215289928146
ACH-001283,-0.221226953363
ACH-001289,-0.016373446705700002
ACH-001295,-0.181128032672
ACH-001300,-0.114446638686
ACH-001301,-0.0190647986112
ACH-001302,-0.0892675306123
ACH-001303,-0.0531262893117
ACH-001306,0.0359736541868
ACH-001318,0.0365317336026
ACH-001322,-0.0482564132258
ACH-001328,-0.20260768580699998
ACH-001332,-0.335219508165
ACH-001333,-0.0189433526175
ACH-001336,-0.11723773298699999
ACH-001340,-0.188767352462
ACH-001346,-0.0984596776664
ACH-001353,-0.105544776513
ACH-001354,-0.115702162271
ACH-001367,0.172491589727
ACH-001368,-0.167068384166
ACH-001374,-0.0647230973539
ACH-001375,-0.157534781139
ACH-001377,-0.13456840740599998
ACH-001380,-0.151758827257
ACH-001391,-0.172745385589
ACH-001407,-0.09297282651769999
ACH-001408,-0.12463552638900001
ACH-001413,-0.159473425423
ACH-001430,0.106005131114
ACH-001431,-0.0863586218437
ACH-001450,-0.11525949667400001
ACH-001496,-0.095745951096
ACH-001500,-0.315078051348
ACH-001521,-0.130237516624
ACH-001523,-0.29208783621199996
ACH-001532,-0.154305317342
ACH-001536,-0.34425566894000004
ACH-001550,-0.321367253162
ACH-001552,-0.181105878159
ACH-001554,-0.20663195009500002
ACH-001645,-0.200720264331
ACH-001654,-0.160551415832
ACH-001715,0.20124974748399999
ACH-001735,-0.0838372499615
ACH-001736,-0.0787598210201
ACH-001737,-0.210129615594
ACH-001740,-0.0734691448507
ACH-001745,-0.078265140651
ACH-001750,-0.295667992317
ACH-001765,-0.208803469994
ACH-001956,-0.22745564444400002
ACH-001957,-0.22564375562800001
