,RPP40 (10799)
ACH-000337,-1.09916876947
ACH-000339,-1.29909418739
ACH-000341,-1.02995087475
ACH-000348,-1.0742510089200001
ACH-000350,-1.3745127575
ACH-000352,-1.33375461634
ACH-000356,-1.23321376537
ACH-000361,-1.3449189695
ACH-000362,-1.3568911094
ACH-000363,-1.32284728054
ACH-000364,-1.3818631903
ACH-000365,-1.5276473788799998
ACH-000366,-1.4382877306600002
ACH-000368,-1.33455841466
ACH-000374,-1.3541116913999998
ACH-000375,-1.1692921573000001
ACH-000376,-1.4438878013699998
ACH-000381,-1.61496055324
ACH-000383,-1.3706036741799998
ACH-000387,-1.02336434396
ACH-000389,-1.4190875596599999
ACH-000390,-1.11404743272
ACH-000393,-1.25419633063
ACH-000395,-0.856532721609
ACH-000397,-1.53034695315
ACH-000401,-1.5923162883500002
ACH-000402,-1.4286362804700001
ACH-000403,-1.11070062625
ACH-000404,-1.23437265581
ACH-000406,-1.38571320903
ACH-000407,-1.09893949491
ACH-000408,-1.79046222352
ACH-000410,-1.4463035813299998
ACH-000411,-1.58198546518
ACH-000414,-1.22652811528
ACH-000415,-1.64215100201
ACH-000416,-1.16393861444
ACH-000420,-1.3769341897299998
ACH-000421,-1.19919399377
ACH-000424,-1.77840971844
ACH-000425,-1.18166258934
ACH-000426,-0.8747609100910001
ACH-000427,-0.959907922525
ACH-000433,-1.37002310648
ACH-000436,-1.29462275574
ACH-000444,-1.03829887299
ACH-000445,-1.1530104460200001
ACH-000448,-1.2415195621500001
ACH-000450,-1.0886325217
ACH-000452,-1.33418799034
ACH-000454,-1.5882839668900002
ACH-000458,-1.44167957824
ACH-000459,-1.5821357131
ACH-000460,-1.3779122444999998
ACH-000461,-0.979995606735
ACH-000463,-1.34119998793
ACH-000464,-1.26154771865
ACH-000466,-1.27673499661
ACH-000467,-1.21291433032
ACH-000468,-1.0613170849200002
ACH-000469,-1.32348556811
ACH-000470,-1.16636520983
ACH-000471,-1.20793322121
ACH-000472,-1.74096172134
ACH-000473,-1.55188136433
ACH-000475,-0.927700348964
ACH-000476,-1.38636384223
ACH-000477,-1.7613131448800001
ACH-000480,-1.8477727903999999
ACH-000481,-1.4394745390299999
ACH-000483,-1.51665967889
ACH-000484,-1.22585409089
ACH-000485,-1.4329131680899998
ACH-000486,-1.29329595036
ACH-000487,-1.54644209384
ACH-000488,-1.34812917508
ACH-000490,-1.28347077469
ACH-000491,-1.18272697556
ACH-000495,-1.30232146063
ACH-000496,-1.19046799922
ACH-000499,-1.3796932825400001
ACH-000500,-2.15470987462
ACH-000502,-1.1648580586700001
ACH-000503,-1.3256727798799999
ACH-000505,-1.6391497692800001
ACH-000507,-1.32357702045
ACH-000510,-0.9055454179799999
ACH-000511,-1.20696588798
ACH-000512,-1.63106394554
ACH-000516,-1.28815751838
ACH-000517,-1.0663531854600001
ACH-000518,-1.70951255634
ACH-000520,-1.2506581534299999
ACH-000521,-1.0994418938600001
ACH-000522,-1.08961999603
ACH-000524,-1.34133399454
ACH-000527,-1.2486674394700001
ACH-000528,-1.33773296707
ACH-000537,-1.6247321518200002
ACH-000541,-0.8838115011069999
ACH-000542,-1.3014641809899998
ACH-000544,-1.5806601772600002
ACH-000545,-1.43749287555
ACH-000547,-1.10557368561
ACH-000548,-1.4004189171099999
ACH-000549,-1.55840389414
ACH-000550,-1.38349252417
ACH-000552,-1.19272937854
ACH-000556,-1.5671084831400002
ACH-000557,-1.14201804534
ACH-000570,-1.32376263786
ACH-000571,-1.38342908099
ACH-000573,-1.3740165020100001
ACH-000576,-1.24799031767
ACH-000580,-1.3307230250700002
ACH-000584,-1.1737836352
ACH-000585,-1.32175572746
ACH-000588,-1.3745604203400001
ACH-000589,-1.18631442508
ACH-000591,-1.09324392166
ACH-000593,-1.42224247732
ACH-000600,-1.55351130076
ACH-000601,-1.1516917927299999
ACH-000604,-0.756044444262
ACH-000605,-1.3442574148700002
ACH-000606,-1.46992050789
ACH-000608,-1.24417451863
ACH-000614,-1.56925074769
ACH-000616,-1.21524281991
ACH-000618,-1.47703378584
ACH-000619,-1.49066738419
ACH-000620,-1.4270713003
ACH-000621,-0.925607042361
ACH-000622,-1.20165350427
ACH-000623,-1.44386355272
ACH-000624,-1.0413837233399998
ACH-000627,-1.27327557469
ACH-000630,-1.30699227399
ACH-000632,-1.4051715922299999
ACH-000633,-1.26285970302
ACH-000637,-1.42445079975
ACH-000638,-1.3171845467299999
ACH-000646,-1.00178593409
ACH-000647,-1.08820928641
ACH-000648,-1.62270241199
ACH-000649,-1.6634370079700003
ACH-000651,-1.2528345667899998
ACH-000652,-1.5335402450600002
ACH-000653,-1.0302209784899998
ACH-000657,-1.3786290814
ACH-000658,-1.06066816859
ACH-000661,-1.8692754741900004
ACH-000662,-0.947120205617
ACH-000663,-1.3459291832299998
ACH-000665,-1.25113915532
ACH-000671,-1.26569211611
ACH-000673,-1.5448326611
ACH-000676,-1.29919461307
ACH-000677,-1.3997408980200001
ACH-000681,-1.52496521989
ACH-000682,-1.3982068157700003
ACH-000683,-1.43489539037
ACH-000684,-1.4755987349200002
ACH-000688,-1.26492545655
ACH-000693,-1.49808168211
ACH-000694,-1.4547105904700002
ACH-000695,-1.49924099393
ACH-000696,-1.12701441992
ACH-000697,-1.2609455161299998
ACH-000699,-1.0179680024200002
ACH-000701,-1.6812918296000001
ACH-000706,-1.32104172025
ACH-000711,-1.14755824895
ACH-000713,-1.26601266731
ACH-000714,-1.4180937549500001
ACH-000718,-1.17091034701
ACH-000720,-1.3957448932799998
ACH-000721,-1.23827206878
ACH-000724,-0.8846341031649999
ACH-000725,-0.6774551424699999
ACH-000732,-1.3854154309
ACH-000734,-1.3213344306200001
ACH-000735,-1.46120889854
ACH-000736,-1.12230072487
ACH-000738,-1.2765085279200001
ACH-000746,-1.15247048684
ACH-000747,-1.09511455109
ACH-000748,-1.58970524736
ACH-000753,-1.78799712238
ACH-000756,-1.4707907099899997
ACH-000757,-1.12789298918
ACH-000758,-1.4875872960699998
ACH-000760,-1.42989186885
ACH-000763,-1.0113859806
ACH-000764,-1.22391878355
ACH-000765,-1.7118920248299998
ACH-000766,-1.18572568867
ACH-000767,-1.46463958378
ACH-000768,-1.30529577427
ACH-000769,-1.52448796908
ACH-000770,-1.19593255179
ACH-000771,-1.40524890576
ACH-000773,-1.3852575065600001
ACH-000776,-1.50343405036
ACH-000777,-1.4677128996000002
ACH-000778,-1.29253887596
ACH-000781,-1.5219829448700002
ACH-000782,-1.19885963716
ACH-000783,-1.3053781789499999
ACH-000784,-1.5796807997600002
ACH-000785,-1.28943539735
ACH-000787,-1.13825710373
ACH-000788,-1.36340619646
ACH-000791,-1.08101856432
ACH-000792,-1.51854683534
ACH-000794,-1.43371019389
ACH-000796,-1.0513035367799999
ACH-000799,-1.41061760776
ACH-000800,-1.1410679132500001
ACH-000802,-1.41482577769
ACH-000804,-1.4619394245800001
ACH-000805,-1.4070649323500002
ACH-000809,-1.7322820701099997
ACH-000810,-1.5137075291600002
ACH-000811,-1.3806181340500001
ACH-000817,-0.993148003124
ACH-000819,-1.25325687773
ACH-000820,-1.3547174126800001
ACH-000821,-0.9313505437799999
ACH-000822,-0.786535249495
ACH-000823,-1.51266783037
ACH-000824,-1.5682657606200001
ACH-000827,-1.31484600948
ACH-000829,-1.4908674827000001
ACH-000831,-1.20513017469
ACH-000832,-1.27708808993
ACH-000833,-1.7764013691799998
ACH-000834,-1.46471090259
ACH-000835,-1.22461526866
ACH-000836,-1.61178649248
ACH-000837,-1.3595602522999999
ACH-000838,-1.1839248003899998
ACH-000839,-1.36729029279
ACH-000840,-1.26833525767
ACH-000841,-1.27060666013
ACH-000843,-1.8698472377400002
ACH-000846,-1.5057143945700002
ACH-000847,-1.54336350135
ACH-000848,-1.5116222000100001
ACH-000849,-1.47818587339
ACH-000851,-1.16465153803
ACH-000855,-1.85107292148
ACH-000856,-1.4998376390600001
ACH-000858,-1.4314523605899998
ACH-000859,-1.45683733123
ACH-000861,-1.16785639307
ACH-000862,-1.54341530622
ACH-000865,-1.32269169817
ACH-000866,-1.4902884346399998
ACH-000867,-1.33396218421
ACH-000869,-1.00972598032
ACH-000872,-1.21666409033
ACH-000873,-1.54127231704
ACH-000876,-0.9169832472589999
ACH-000878,-1.1900357936900001
ACH-000880,-1.4040808015600001
ACH-000881,-1.74460815717
ACH-000882,-1.3662188664300001
ACH-000884,-1.61937362616
ACH-000885,-1.14798995437
ACH-000887,-1.33763337689
ACH-000888,-1.22665851159
ACH-000889,-1.18307397472
ACH-000890,-0.977418460479
ACH-000896,-1.31956845812
ACH-000898,-1.13523164631
ACH-000900,-0.9839147726540001
ACH-000901,-1.33704137332
ACH-000905,-1.38843149938
ACH-000906,-1.4211961298500002
ACH-000907,-1.4809380106
ACH-000910,-1.2630684856999999
ACH-000911,-1.23260737003
ACH-000912,-1.47382398859
ACH-000913,-1.4084163666799998
ACH-000915,-1.13088327479
ACH-000916,-1.23708791309
ACH-000917,-1.59755353605
ACH-000921,-1.3416026590899999
ACH-000924,-1.26460585564
ACH-000926,-1.56067545184
ACH-000928,-1.0298304438099999
ACH-000929,-1.05119051699
ACH-000932,-1.25757311718
ACH-000935,-1.2210909238299998
ACH-000936,-1.3860080841
ACH-000937,-1.30819642654
ACH-000938,-1.23372900334
ACH-000939,-1.25146203976
ACH-000941,-1.0035836557200002
ACH-000943,-1.26165268001
ACH-000946,-1.4552876055200001
ACH-000947,-1.28148245903
ACH-000948,-1.5232111985299999
ACH-000950,-1.53063908791
ACH-000953,-1.3011895039899999
ACH-000957,-1.4218278637700001
ACH-000958,-1.5446621065000001
ACH-000960,-1.2504958122499998
ACH-000963,-1.91828414449
ACH-000968,-1.30323454433
ACH-000969,-1.43405452808
ACH-000973,-1.06074967817
ACH-000974,-1.4038415080700002
ACH-000975,-1.03196465864
ACH-000976,-1.38525120757
ACH-000978,-0.890211684051
ACH-000980,-1.32513954449
ACH-000984,-1.1250754627200001
ACH-000986,-0.997802714698
ACH-000988,-1.27599991917
ACH-000993,-1.0621536261700002
ACH-000994,-1.15036352575
ACH-000996,-0.7846470413519999
ACH-001001,-1.5646726850900001
ACH-001020,-1.89786190363
ACH-001028,-1.43709729789
ACH-001031,-1.4025583359799998
ACH-001038,-1.46442981458
ACH-001048,-1.40397275845
ACH-001050,-1.66128531596
ACH-001053,-1.28810775284
ACH-001054,-1.59541800964
ACH-001061,-1.34564524658
ACH-001067,-1.11167951835
ACH-001075,-1.30744628903
ACH-001096,-1.3681749960799998
ACH-001128,-1.08058891939
ACH-001134,-1.23187802077
ACH-001151,-1.4037222818900001
ACH-001163,-1.1231815472799997
ACH-001164,-1.6853313961200003
ACH-001173,-1.1589984628499999
ACH-001183,-1.5319792055399999
ACH-001184,-1.45068147636
ACH-001190,-1.10613442629
ACH-001192,-1.5802540535
ACH-001193,-1.8883762824900001
ACH-001196,-1.6623522804299997
ACH-001197,-1.3775793801299998
ACH-001205,-1.36106471127
ACH-001211,-1.3782266708200002
ACH-001212,-1.24750834213
ACH-001228,-1.38730385021
ACH-001232,-1.5298766612299999
ACH-001239,-1.46559189523
ACH-001274,-1.3839843232799998
ACH-001275,-1.6820507907100002
ACH-001277,-1.5299523003100002
ACH-001278,-1.0581668238200002
ACH-001280,-1.70659403795
ACH-001283,-1.3467577454
ACH-001289,-1.3058333296100002
ACH-001295,-1.28581916122
ACH-001300,-1.5236776933399998
ACH-001301,-1.28995100975
ACH-001302,-1.59481905166
ACH-001303,-2.04979370735
ACH-001306,-1.23493709189
ACH-001318,-1.2323150734100001
ACH-001322,-1.1951566896999999
ACH-001328,-1.32575608877
ACH-001332,-1.5138460132
ACH-001333,-1.4493830259399998
ACH-001336,-1.38620948321
ACH-001340,-1.20013902302
ACH-001346,-1.6129393912299999
ACH-001353,-1.36881316817
ACH-001354,-1.31134253487
ACH-001367,-1.42297711824
ACH-001368,-1.14908573844
ACH-001374,-1.14226554077
ACH-001375,-1.41770873427
ACH-001377,-1.60693721183
ACH-001380,-1.29915205936
ACH-001391,-1.41273420979
ACH-001407,-1.5038036885600001
ACH-001408,-1.43568921562
ACH-001413,-1.0620127612399999
ACH-001430,-1.45736119874
ACH-001431,-1.5154571627700002
ACH-001450,-1.3200180972700002
ACH-001496,-1.15234983702
ACH-001500,-1.1506016716399998
ACH-001521,-1.18188118198
ACH-001523,-1.6335986619100002
ACH-001532,-1.24380590799
ACH-001536,-1.33819530975
ACH-001550,-1.6182218010499998
ACH-001552,-1.45788819278
ACH-001554,-1.23371399755
ACH-001645,-1.26563135131
ACH-001654,-1.70475175551
ACH-001715,-1.52751147361
ACH-001735,-1.39255223329
ACH-001736,-1.2070817214299998
ACH-001737,-0.435128250492
ACH-001740,-1.7140590518
ACH-001745,-1.61934477449
ACH-001750,-1.26595370441
ACH-001765,-1.4687002762299999
ACH-001956,-1.12801834727
ACH-001957,-1.25641040872
