,SEMA4G (57715)
ACH-000859,-0.199369377531
ACH-000861,-0.377183183045
ACH-000862,-0.0717969445802
ACH-000865,-0.237341469393
ACH-000866,-0.0543811633153
ACH-000867,-0.156876289807
ACH-000869,-0.301802681699
ACH-000872,-0.102713865155
ACH-000873,-0.131351997115
ACH-000876,-0.0929517342829
ACH-000878,-0.201729425374
ACH-000880,-0.110254311147
ACH-000881,-0.14508910628399999
ACH-000882,-0.243199521929
ACH-000884,-0.07851863355449999
ACH-000885,-0.131590406198
ACH-000887,-0.130369812291
ACH-000888,-0.186116259595
ACH-000889,-0.369949458303
ACH-000890,-0.055728237034099994
ACH-000896,-0.0012298635908
ACH-000898,-0.12200659068700001
ACH-000900,-0.248601747945
ACH-000901,-0.21409526566300002
ACH-000905,-0.18963933284
ACH-000906,-0.00412967590442
ACH-000907,-0.345258532116
ACH-000910,-0.140091681375
ACH-000911,-0.09018292650830001
ACH-000912,-0.07163556960860001
ACH-000913,-0.0773283523069
ACH-000915,-0.056098761382400004
ACH-000916,-0.188591181892
ACH-000917,0.0769164499664
ACH-000921,0.0008906849983800001
ACH-000924,-0.164881980692
ACH-000926,-0.157087056702
ACH-000928,-0.148894624734
ACH-000929,-0.050214042243300006
ACH-000932,-0.11775697007099999
ACH-000935,-0.13979498804
ACH-000936,-0.271651549176
ACH-000937,-0.132243886104
ACH-000938,-0.0573127901836
ACH-000939,-0.038919333203099996
ACH-000941,0.0132015046071
ACH-000943,-0.0759142451001
ACH-000946,-0.16273781578500002
ACH-000947,-0.18001582436
ACH-000948,-0.08947956429310001
ACH-000950,-0.06368404107390001
ACH-000953,-0.12671244498700002
ACH-000957,0.0568435215309
ACH-000958,0.12172851466399999
ACH-000960,-0.0542442746765
ACH-000963,-0.00996175047806
ACH-000968,0.0576793867341
ACH-000969,-0.0437850891813
ACH-000973,-0.17558785327999998
ACH-000974,-0.0976308343657
ACH-000975,-0.10453521326300001
ACH-000976,-0.0683187027549
ACH-000978,0.20419815931899998
ACH-000980,-0.109648324072
ACH-000984,-0.134476694585
ACH-000986,-0.121690838013
ACH-000988,-0.0817422611899
ACH-000993,-0.295699534181
ACH-000994,-0.25375148491599997
ACH-000996,-0.028620138405
ACH-001001,-0.12760748854
ACH-001020,-0.0791735954341
ACH-001028,-0.168849455709
ACH-001031,0.108888687269
ACH-001038,-0.213644961195
ACH-001048,-0.149228784998
ACH-001050,-0.133417291225
ACH-001053,-0.144155842215
ACH-001054,-0.0414611561995
ACH-001061,-0.19213512360100002
ACH-001067,-0.159012143469
ACH-001075,0.0380257143139
ACH-001096,-0.248093636277
ACH-001128,0.06594683849930001
ACH-001134,0.0489179598542
ACH-001151,-0.196247932614
ACH-001163,-0.148557960317
ACH-001164,-0.039094854306199994
ACH-001173,-0.16153231953299999
ACH-001183,-0.05499014391919999
ACH-001184,-0.34953765669200004
ACH-001190,-0.121101235812
ACH-001192,-0.385475994404
ACH-001193,-0.363833684069
ACH-001196,-0.10332001732400001
ACH-001197,0.0163713908219
ACH-001205,-0.120097568641
ACH-001211,-0.15481518794500002
ACH-001212,-0.158898279616
ACH-001228,-0.111585865902
ACH-001232,-0.082786077238
ACH-001239,-0.06714862701799999
ACH-001274,-0.170262505959
ACH-001275,-0.10638618830800001
ACH-001277,0.121662192113
ACH-001278,-0.114179782805
ACH-001280,-0.468459556176
ACH-001283,0.0973548088271
ACH-001289,-0.00832559179584
ACH-001295,-0.0982344200568
ACH-001300,-0.19690997357
ACH-001301,-0.258474782836
ACH-001302,-0.36149985914099997
ACH-001303,-0.375954222019
ACH-001306,-0.135523301453
ACH-001318,-0.271382489481
ACH-001322,0.0397998191044
ACH-001328,-0.09855821706080001
ACH-001332,-0.263543660788
ACH-001333,-0.12942724129
ACH-001336,-0.21411955605099997
ACH-001340,0.0144059641592
ACH-001346,-0.13521864187000002
ACH-001353,-0.117290665329
ACH-001354,-0.08379815297610001
ACH-001367,-0.294973107495
ACH-001368,-0.131995710197
ACH-001374,0.16772891910499999
ACH-001375,-0.10854184945699999
ACH-001377,-0.13443040664300002
ACH-001380,-0.18837442185800002
ACH-001391,-0.213117877162
ACH-001407,-0.1516794541
ACH-001408,-0.0619348346722
ACH-001413,-0.166134650157
ACH-001430,-0.150228164105
ACH-001431,-0.09797384291750001
ACH-001450,-0.17708782899099998
ACH-001496,-0.14069141389599998
ACH-001500,-0.1085309307
ACH-001521,-0.30254158671
ACH-001523,-0.019620113376
ACH-001532,-0.134161246682
ACH-001536,-0.07701703153969999
ACH-001550,-0.20051115389199997
ACH-001552,-0.205781602674
ACH-001554,-0.190775350277
ACH-001645,-0.215404328213
ACH-001654,-0.156911628701
ACH-001715,-0.09262100978330001
ACH-001735,-0.20588280129099998
ACH-001736,-0.14718028847
ACH-001737,-0.100839013311
ACH-001740,-0.25595667483
ACH-001745,-0.197167640889
ACH-001750,-0.260969606327
ACH-001765,-0.124592643877
ACH-001956,-0.21938197169100002
ACH-001957,-0.183668505688
