,JOSD1 (9929)
ACH-001295,-0.279201053086
ACH-001300,-0.250172092332
ACH-001301,-0.558799354898
ACH-001302,-0.894929024576
ACH-001303,-0.685918429546
ACH-001306,-0.149301795029
ACH-001318,-0.239553611643
ACH-001322,-0.194882314809
ACH-001328,-0.47666085164300004
ACH-001332,-0.193464244321
ACH-001333,-0.244034697936
ACH-001336,-0.0968832397026
ACH-001340,-0.255562144112
ACH-001346,-0.503567570781
ACH-001353,-0.26105970710299997
ACH-001354,-0.241872578385
ACH-001367,-0.40822955392800003
ACH-001368,-0.341186861444
ACH-001374,-0.35641498623400003
ACH-001375,-0.316682469767
ACH-001377,-0.256102615258
ACH-001380,-0.10217044627800001
ACH-001391,-0.180609422957
ACH-001407,-0.492360291338
ACH-001408,-0.507735805775
ACH-001413,-0.500520727978
ACH-001430,-0.494685951316
ACH-001431,-0.163849197871
ACH-001450,-0.169321565121
ACH-001496,-0.169098650953
ACH-001500,-0.599756434201
ACH-001521,-0.662360989223
ACH-001523,-0.23157666033100002
ACH-001532,-0.42754154338100003
ACH-001536,-0.515976229651
ACH-001550,-0.42235420192199996
ACH-001552,-0.363689641896
ACH-001554,-0.32537310148299997
ACH-001645,-0.22762644970899998
ACH-001654,-0.411113525572
ACH-001715,-0.532673649116
ACH-001735,-0.210541924518
ACH-001736,-0.37390563073700006
ACH-001737,-0.17086646932
ACH-001740,-0.264215441763
ACH-001745,-0.149431845254
ACH-001750,-0.45505037700900003
ACH-001765,-0.298083160532
ACH-001956,-0.25660525651099997
ACH-001957,-0.250437208106
