,LDLR (3949)
ACH-001053,-0.348049465588
ACH-001054,-0.22358073011500001
ACH-001061,-0.211376041496
ACH-001067,-0.304345285562
ACH-001075,-0.160472424178
ACH-001096,-0.14063609350099998
ACH-001128,-0.462126209746
ACH-001134,-0.315214396907
ACH-001151,0.0299458894042
ACH-001163,0.384621513973
ACH-001164,-0.25660309145300003
ACH-001173,-0.335402042744
ACH-001183,-0.0607822428668
ACH-001184,-0.359968242867
ACH-001190,-0.302136197033
ACH-001192,-0.14400376451400002
ACH-001193,0.012607292952399998
ACH-001196,-0.139819358705
ACH-001197,-0.42485688912299996
ACH-001205,0.144653489903
ACH-001211,0.116029578786
ACH-001212,0.0695561099741
ACH-001228,-0.299510242822
ACH-001232,-0.210450429765
ACH-001239,-0.223152555207
ACH-001274,-0.265801411201
ACH-001275,0.0233447008505
ACH-001277,-0.289784478245
ACH-001278,-0.292134485078
ACH-001280,-0.118578879407
ACH-001283,-0.429249054134
ACH-001289,-0.16409872463300001
ACH-001295,-0.0859975016646
ACH-001300,-0.211974314666
ACH-001301,0.0183986271823
ACH-001302,-0.289599875118
ACH-001303,-0.196957501782
ACH-001306,-0.24391952612599999
ACH-001318,-0.437691026989
ACH-001322,-0.421569396519
ACH-001328,-0.344893880903
ACH-001332,-0.0645490507382
ACH-001333,-0.273574230139
ACH-001336,-0.169829503519
ACH-001340,-0.0555590963832
ACH-001346,-0.27889613713100003
ACH-001353,-0.19421385741
ACH-001354,-0.314168240871
ACH-001367,-0.322250740812
ACH-001368,-0.163146157657
ACH-001374,-0.454465059285
ACH-001375,-0.09902668731460001
ACH-001377,-0.0267123600075
ACH-001380,-0.311508870963
ACH-001391,-0.26730511357
ACH-001407,-0.461003095004
ACH-001408,0.05674707302180001
ACH-001413,-0.26650729336199996
ACH-001430,0.0483674381619
ACH-001431,-0.09314780889280001
ACH-001450,-0.24362514349300002
ACH-001496,-0.396244610511
ACH-001500,-0.45855782848800003
ACH-001521,-0.115476245998
ACH-001523,-0.48798336633199996
ACH-001532,-0.167166413638
ACH-001536,-0.287227305425
ACH-001550,-0.39781457720200003
ACH-001552,-0.264255234633
ACH-001554,-0.14479637627699998
ACH-001645,-0.442225208297
ACH-001654,-0.37382918873300003
ACH-001715,-0.247937377811
ACH-001735,-0.522322456704
ACH-001736,-0.472051473838
ACH-001737,-0.0701338554979
ACH-001740,-0.46809095626
ACH-001745,-0.368438523538
ACH-001750,-0.306089323739
ACH-001765,-0.015333756122399999
ACH-001956,-0.243075619228
ACH-001957,-0.290705354992
