,BANF1 (8815)
ACH-000928,-1.0677004291299999
ACH-000929,-1.05498395845
ACH-000932,-1.26357973558
ACH-000935,-0.886237479128
ACH-000936,-1.05340359057
ACH-000937,-1.67309901254
ACH-000938,-1.1572052133600002
ACH-000939,-0.9171415240340001
ACH-000941,-1.41714237405
ACH-000943,-1.12277100699
ACH-000946,-1.01692834102
ACH-000947,-1.2587591301999999
ACH-000948,-1.21660351861
ACH-000950,-1.2004355977299999
ACH-000953,-1.45530668477
ACH-000957,-1.23471412316
ACH-000958,-1.0604330611200001
ACH-000960,-1.6167550772200001
ACH-000963,-1.4310385059000001
ACH-000968,-0.860934620053
ACH-000969,-1.20753839484
ACH-000973,-1.24059387183
ACH-000974,-1.1529417307799998
ACH-000975,-1.1913646687100001
ACH-000976,-1.03316942109
ACH-000978,-1.17856954521
ACH-000980,-1.24829382208
ACH-000984,-1.32891266349
ACH-000986,-1.0035427344399999
ACH-000988,-1.04383221785
ACH-000993,-0.811887338518
ACH-000994,-1.0473838692
ACH-000996,-0.844471531927
ACH-001001,-1.19517605085
ACH-001020,-1.53444333699
ACH-001028,-1.3427506084999998
ACH-001031,-1.0868480719700002
ACH-001038,-1.5135063506200002
ACH-001048,-1.1131834651
ACH-001050,-1.13154125006
ACH-001053,-0.78745543478
ACH-001054,-0.875817194448
ACH-001061,-1.01681184376
ACH-001067,-1.13744666729
ACH-001075,-0.9856330297079999
ACH-001096,-1.07495586346
ACH-001128,-1.08974657935
ACH-001134,-1.06922605365
ACH-001151,-1.1333784094700001
ACH-001163,-1.25550748736
ACH-001164,-1.20299856545
ACH-001173,-1.2245587942799998
ACH-001183,-1.0820126044399998
ACH-001184,-0.9862481350679999
ACH-001190,-1.04525125592
ACH-001192,-1.1650632677700001
ACH-001193,-1.37034168928
ACH-001196,-1.41445170345
ACH-001197,-1.44638098688
ACH-001205,-1.21700095922
ACH-001211,-1.04612385739
ACH-001212,-1.41318906386
ACH-001228,-1.3524353389
ACH-001232,-1.0945184256799998
ACH-001239,-1.03521988546
ACH-001274,-0.936008497622
ACH-001275,-1.34216713635
ACH-001277,-1.25836826884
ACH-001278,-1.04772710008
ACH-001280,-1.68152543447
ACH-001283,-1.11682911971
ACH-001289,-1.02994016204
ACH-001295,-1.39987743616
ACH-001300,-1.20747652334
ACH-001301,-1.02276670885
ACH-001302,-1.45348709272
ACH-001303,-1.3136146393700001
ACH-001306,-1.01541743482
ACH-001318,-1.10652927346
ACH-001322,-1.2337306321600001
ACH-001328,-1.3062304793700001
ACH-001332,-1.01219984345
ACH-001333,-1.12565242768
ACH-001336,-1.08839865141
ACH-001340,-1.10643713088
ACH-001346,-0.63450486047
ACH-001353,-1.27398849987
ACH-001354,-1.1508433703899998
ACH-001367,-1.3329578522299999
ACH-001368,-1.10596758131
ACH-001374,-0.882906884048
ACH-001375,-1.17839702557
ACH-001377,-1.08860309447
ACH-001380,-0.8481200019699999
ACH-001391,-1.37729141597
ACH-001407,-1.0428133748200001
ACH-001408,-1.1436713939
ACH-001413,-1.06246795925
ACH-001430,-1.33737736275
ACH-001431,-1.1987999427
ACH-001450,-0.874497355432
ACH-001496,-1.03324783251
ACH-001500,-0.880234053211
ACH-001521,-1.4626689556099999
ACH-001523,-0.919959892219
ACH-001532,-0.95944660251
ACH-001536,-1.09011134709
ACH-001550,-1.05022186304
ACH-001552,-1.12045654293
ACH-001554,-1.19034446668
ACH-001645,-1.09627669529
ACH-001654,-1.3910241276100002
ACH-001715,-0.722531624023
ACH-001735,-1.31109739496
ACH-001736,-1.4680067587399999
ACH-001737,-1.69723947911
ACH-001740,-1.26403719912
ACH-001745,-1.0497544239899999
ACH-001750,-1.20440984476
ACH-001765,-1.27193982481
ACH-001956,-1.1385737595799998
ACH-001957,-1.22742665131
