,OR1Q1 (158131)
ACH-000699,0.0179492774057
ACH-000701,-0.197454377944
ACH-000706,-0.0913315267017
ACH-000711,-0.10386439224300001
ACH-000713,-0.0639378550056
ACH-000714,-0.145078255836
ACH-000718,-0.251958808364
ACH-000720,-0.11745782787999999
ACH-000721,-0.13821114796199999
ACH-000724,0.0630465222638
ACH-000725,-0.037169304596
ACH-000732,-0.126102391111
ACH-000734,-0.026670572536299997
ACH-000735,-0.08525639256619999
ACH-000736,-0.114388936911
ACH-000738,-0.20089884857299997
ACH-000746,0.055583819523
ACH-000747,-0.151824243641
ACH-000748,-0.128880848961
ACH-000753,-0.108672818513
ACH-000756,-0.375831997325
ACH-000757,-0.47820787421800004
ACH-000758,-0.056735066203699995
ACH-000760,-0.109242790253
ACH-000763,-0.134725872938
ACH-000764,0.0670356432702
ACH-000765,-0.147671123371
ACH-000766,-0.0554452948689
ACH-000767,-0.195768038827
ACH-000768,-0.12178310675000001
ACH-000769,-0.285210077445
ACH-000770,-0.233331705545
ACH-000771,-0.08849419568710001
ACH-000773,-0.050252856903099996
ACH-000776,-0.117039029452
ACH-000777,-0.10730350339
ACH-000778,-0.119450815836
ACH-000781,-0.13993540219
ACH-000782,-0.10807611676699999
ACH-000783,-0.166351472398
ACH-000784,-0.145531267382
ACH-000785,-0.27980744306
ACH-000787,-0.146282672736
ACH-000788,-0.156846278188
ACH-000791,-0.230464829201
ACH-000792,-0.18286307631299997
ACH-000794,-0.17470918629
ACH-000796,-0.06567307508430001
ACH-000799,-0.167624795199
ACH-000800,-0.36637756052599996
ACH-000802,-0.151998712202
ACH-000804,-0.26436113028499997
ACH-000805,-0.188547873689
ACH-000809,-0.107138624569
ACH-000810,-0.188270653105
ACH-000811,-0.19138687488699999
ACH-000817,0.12885917075
ACH-000819,-0.05439048159519999
ACH-000820,-0.337362576932
ACH-000821,-0.250971701093
ACH-000822,-0.235502412079
ACH-000823,-0.034806058268400004
ACH-000824,-0.09346386245310001
ACH-000827,-0.114955180003
ACH-000829,-0.278573241388
ACH-000831,-0.137434185273
ACH-000832,-0.248672785201
ACH-000833,-0.0541138803712
ACH-000834,-0.0408081607073
ACH-000835,-0.11594232052100001
ACH-000836,-0.09020812267139999
ACH-000837,-0.111804107717
ACH-000838,0.09928850617080001
ACH-000839,-0.0485631095106
ACH-000840,-0.192509415948
ACH-000841,-0.141825682662
ACH-000843,0.055266965125000005
ACH-000846,-0.14354361005799998
ACH-000847,-0.0212070905899
ACH-000848,0.11540487396099999
ACH-000849,-0.0130574886706
ACH-000851,-0.342765690379
ACH-000855,-0.145857723465
ACH-000856,-0.169428128028
ACH-000858,-0.127647848677
ACH-000859,-0.138444511501
ACH-000861,-0.238610072504
ACH-000862,-0.050020155823099995
ACH-000865,-0.126238091794
ACH-000866,-0.0160235632863
ACH-000867,-0.049244801650599995
ACH-000869,0.168989691659
ACH-000872,-0.318471834285
ACH-000873,-0.164077457706
ACH-000876,-0.19854777703600002
ACH-000878,-0.020361566030900002
ACH-000880,-0.266252001773
ACH-000881,-0.0964939979433
ACH-000882,-0.10155684457999999
ACH-000884,-0.0793594995972
ACH-000885,-0.00666549440801
ACH-000887,-0.18827629380199998
ACH-000888,-0.262659708309
ACH-000889,-0.151232275082
ACH-000890,-0.22806753712299999
ACH-000896,-0.19502045342
ACH-000898,-0.0849750127851
ACH-000900,-0.16661312239499998
ACH-000901,-0.265997161415
ACH-000905,-0.301410932816
ACH-000906,-0.277525560785
ACH-000907,-0.0625128260245
ACH-000910,-0.042253384276800005
ACH-000911,-0.0369254863228
ACH-000912,-0.13374885674200002
ACH-000913,-0.058863406053800006
ACH-000915,0.079185840265
ACH-000916,-0.182163656717
ACH-000917,-0.00486779729857
ACH-000921,-0.0866694898941
ACH-000924,-0.15045861099000002
ACH-000926,-0.021537850715
ACH-000928,-0.287943006984
ACH-000929,-0.113006033654
ACH-000932,-0.107888589587
ACH-000935,-0.251823695184
ACH-000936,-0.13691901533700002
ACH-000937,-0.012226824443600001
ACH-000938,-0.16164719409000003
ACH-000939,0.0141470049857
ACH-000941,-0.23669956734
ACH-000943,-0.15165229425100002
ACH-000946,-0.138988535599
ACH-000947,-0.11670221742900001
ACH-000948,-0.28828907769
ACH-000950,0.11187628980799999
ACH-000953,-0.10967244622300001
ACH-000957,-0.018841822232400003
ACH-000958,-0.0631636904057
ACH-000960,-0.244849511811
ACH-000963,-0.37715576704099996
ACH-000968,-0.138248328133
ACH-000969,-0.155909303883
ACH-000973,-0.142233836757
ACH-000974,-0.158618495179
ACH-000975,-0.0884834905658
ACH-000976,-0.125247838955
ACH-000978,0.11855546615800001
ACH-000980,-0.198299019919
ACH-000984,-0.233275679031
ACH-000986,-0.206201259498
ACH-000988,-0.180347718841
ACH-000993,-0.035446108636099996
ACH-000994,-0.0307819208667
ACH-000996,-0.185947941739
ACH-001001,-0.197002210381
ACH-001020,-0.0316882458299
ACH-001028,-0.0611916306154
ACH-001031,-0.202138002201
ACH-001038,-0.12047434564300001
ACH-001048,-0.244888952938
ACH-001050,-0.174075099841
ACH-001053,-0.122633248552
ACH-001054,-0.157845139948
ACH-001061,-0.06918878427439999
ACH-001067,-0.07765588573469999
ACH-001075,-0.162633055242
ACH-001096,-0.21672110049899998
ACH-001128,0.0645012532517
ACH-001134,-0.0176968098246
ACH-001151,-0.170609804614
ACH-001163,-0.12067313797800001
ACH-001164,0.138338307886
ACH-001173,-0.00162118641558
ACH-001183,0.14688974680800002
ACH-001184,-0.0608827893554
ACH-001190,-0.103020285833
ACH-001192,-0.05201343860669999
ACH-001193,0.21277749561599998
ACH-001196,-0.0629802362058
ACH-001197,-0.262238931294
ACH-001205,-0.17364017860800002
ACH-001211,-0.212237320909
ACH-001212,-0.176406331419
ACH-001228,0.15117273593299999
ACH-001232,0.06994618561160001
ACH-001239,-0.18243733461
ACH-001274,-0.028050188481400003
ACH-001275,-0.21277421584000003
ACH-001277,-0.0707115180745
ACH-001278,-0.158749028821
ACH-001280,-0.044501819320599996
ACH-001283,-0.244245738666
ACH-001289,-0.10559909469699999
ACH-001295,-0.10534827495600001
ACH-001300,-0.204346942265
ACH-001301,-0.135071395475
ACH-001302,0.110873455368
ACH-001303,-0.022833017558400004
ACH-001306,0.140845055419
ACH-001318,-0.322433039574
ACH-001322,-0.0278515208022
ACH-001328,-0.0762047043426
ACH-001332,-0.179225311694
ACH-001333,-0.282122208857
ACH-001336,-0.14167201336899998
ACH-001340,-0.0842213775976
ACH-001346,-0.102537649682
ACH-001353,-0.122054653908
ACH-001354,0.0399323255827
ACH-001367,-0.22562289866799998
ACH-001368,-0.0894125467402
ACH-001374,0.17516113613200002
ACH-001375,-0.21854324185199997
ACH-001377,-0.0459712865135
ACH-001380,-0.26086238633299996
ACH-001391,-0.0900195169941
ACH-001407,0.023855658049499996
ACH-001408,0.018446061459700003
ACH-001413,-0.15193177213099998
ACH-001430,-0.0418444796393
ACH-001431,-0.150416880719
ACH-001450,-0.40487356407499997
ACH-001496,-0.00855368353063
ACH-001500,-0.193446224943
ACH-001521,-0.19081715463100002
ACH-001523,-0.10452137308399999
ACH-001532,-0.12202451757999999
ACH-001536,-0.16228429368
ACH-001550,-0.0766943947089
ACH-001552,-0.05444341877830001
ACH-001554,-0.199183023359
ACH-001645,-0.185272692548
ACH-001654,-0.18343625073699998
ACH-001715,-0.11391239129599999
ACH-001735,-0.11678842589000002
ACH-001736,-0.0480638998879
ACH-001737,-0.136229590142
ACH-001740,-0.012934805955100001
ACH-001745,-0.0779679923744
ACH-001750,-0.05127456723109999
ACH-001765,-0.08734439040589999
ACH-001956,-0.08709777528380001
ACH-001957,-0.16649444147
