,ME2 (4200)
ACH-000246,-0.40105573096600006
ACH-000248,-0.06984837994950001
ACH-000250,-0.0444137812524
ACH-000251,-0.126894840251
ACH-000253,-0.147134675081
ACH-000255,-0.138407580185
ACH-000256,-0.313980259118
ACH-000257,-0.285934153955
ACH-000258,-0.449023531039
ACH-000259,-0.285847133235
ACH-000260,-0.146928432117
ACH-000261,-0.493526848415
ACH-000262,-0.19394369824000002
ACH-000263,-0.087555500416
ACH-000264,-0.299721083547
ACH-000265,-0.24261497001999996
ACH-000266,-0.42570002426200004
ACH-000272,-0.40197079437100003
ACH-000273,-0.40081133575000005
ACH-000274,-0.268163811348
ACH-000277,-0.050994379085800005
ACH-000278,-0.555246567144
ACH-000279,-0.142293277676
ACH-000280,-0.135654574236
ACH-000281,0.012488239406299999
ACH-000288,-0.14465177477399999
ACH-000291,-0.254358155539
ACH-000293,-0.373835743854
ACH-000294,-0.43162686539300005
ACH-000295,-0.390232191481
ACH-000296,0.0542003478211
ACH-000302,-0.478350398025
ACH-000304,0.142717327527
ACH-000307,-0.319232338877
ACH-000308,-0.32328808565699996
ACH-000310,-0.489461628209
ACH-000311,-0.199123315993
ACH-000312,-0.43006276777900004
ACH-000315,-0.398566558019
ACH-000316,-0.40634994659100004
ACH-000317,-0.259752403682
ACH-000318,-0.223932627256
ACH-000319,-0.340821263315
ACH-000320,-0.318461454792
ACH-000322,-0.335299014507
ACH-000323,-0.5715540841210001
ACH-000324,-0.27955396414
ACH-000329,0.0014134366826500002
ACH-000330,-0.219038654615
ACH-000331,-0.02857507583
ACH-000332,-0.107719710588
ACH-000334,-0.639659055843
ACH-000335,-0.000403433567555
ACH-000336,-0.527047031989
ACH-000337,-0.35559185416999994
ACH-000339,-0.23753029218199997
ACH-000341,-0.0551785421196
ACH-000348,-0.340724213349
ACH-000350,-0.288699843129
ACH-000352,-0.375326625749
ACH-000356,-0.113119000383
ACH-000361,-0.29593366673300003
ACH-000362,-0.109128202386
ACH-000363,-0.414256255435
ACH-000364,-0.355084480033
ACH-000365,-0.402264804207
ACH-000366,-0.133208964653
ACH-000368,-0.23481308265200002
ACH-000374,-0.439648782711
ACH-000375,-0.327928661823
ACH-000376,-0.134549715874
ACH-000381,-0.41820280014600003
ACH-000383,-0.181682834201
ACH-000387,-0.240991367659
ACH-000389,-0.059792821055699996
ACH-000390,-0.193280555018
ACH-000393,-0.38792725937
ACH-000395,-0.012372026487700001
ACH-000397,-0.27820498046
ACH-000401,-0.43751845136100004
ACH-000402,-0.34840595852899997
ACH-000403,-0.267144013873
ACH-000404,-0.265734624426
ACH-000406,-0.42707579348200003
ACH-000407,-0.162165365565
ACH-000408,-0.00931935434817
ACH-000410,-0.24693410825999998
ACH-000411,-0.280505244166
ACH-000414,-0.244312467261
ACH-000415,-0.07103750454689998
ACH-000416,-0.509575509769
ACH-000420,-0.404136805612
ACH-000421,-0.469635023969
ACH-000424,0.0386572376667
ACH-000425,-0.30623599110599997
ACH-000426,-1.05367684412
ACH-000427,-0.371187914726
ACH-000433,-0.218625858773
ACH-000436,-0.433173399279
ACH-000444,-0.0349466071144
ACH-000445,-0.126468174716
ACH-000448,-0.333396467696
ACH-000450,-0.0172332594003
ACH-000452,-0.286556700178
ACH-000454,0.0694233133589
ACH-000458,-0.0309406577019
ACH-000459,-0.0699744505766
ACH-000460,-0.204142956501
ACH-000461,-0.298606102943
ACH-000463,-0.315315297626
ACH-000464,0.28112978804
ACH-000466,-0.150188231096
ACH-000467,-0.265286019777
ACH-000468,-0.36471847270700003
ACH-000469,-0.0337262603829
ACH-000470,-0.416410530545
ACH-000471,-0.403471779065
ACH-000472,-0.617130438103
ACH-000473,0.108309821744
ACH-000475,-0.189050627602
ACH-000476,-0.377999375392
ACH-000477,0.0330074851906
ACH-000480,-0.148485053359
ACH-000481,-0.38948150299400003
ACH-000483,-0.0038988429856600003
ACH-000484,-0.474728057668
ACH-000485,-0.10041960963800001
ACH-000486,-0.215801018151
ACH-000487,-0.377182051109
ACH-000488,-0.10785742818800001
ACH-000490,-0.413157271151
ACH-000491,-0.0446129121981
ACH-000495,-0.151252038634
ACH-000496,-0.17519458141199998
ACH-000499,-0.19807612692499998
ACH-000500,0.295466342712
ACH-000502,-0.307813525056
ACH-000503,-0.111285254766
ACH-000505,-0.367646593241
ACH-000507,-0.45087831339900003
ACH-000510,-0.261103094311
ACH-000511,-0.246251872692
ACH-000512,-0.38443660378
ACH-000516,-0.13051245148399998
ACH-000517,-0.28669448678000004
ACH-000518,-0.32229576301
ACH-000520,-0.244652167472
ACH-000521,-0.34494419860299996
ACH-000522,-0.18185106833700002
ACH-000524,-0.235293887503
ACH-000527,-0.24065925903700003
ACH-000528,-0.27345417444000003
ACH-000537,-0.319584674858
ACH-000541,-0.281357697588
ACH-000542,-0.291493804583
ACH-000544,-0.200926171757
ACH-000545,-0.29672551808000003
ACH-000547,-0.170302718567
ACH-000548,-0.267380561543
ACH-000549,-0.18892371365400001
ACH-000550,-0.201611520996
ACH-000552,-0.198317037956
ACH-000556,-0.24728108747299998
ACH-000557,-0.159357937354
ACH-000570,-0.169411235568
ACH-000571,-0.258597170775
ACH-000573,-0.20120247579
ACH-000576,-0.349025262279
ACH-000580,-0.460301635273
ACH-000584,-0.31535266133900003
ACH-000585,-0.233707094835
ACH-000588,-0.689706306556
ACH-000589,-0.23775165044799998
ACH-000591,-0.258732542959
ACH-000593,-0.203299454566
ACH-000600,-0.294862506564
ACH-000601,-0.326643979545
ACH-000604,-0.213622502909
ACH-000605,-0.262588776779
ACH-000606,-0.09151707181360001
ACH-000608,-0.359237737466
ACH-000614,-0.44514607026999997
ACH-000616,-0.391136488335
ACH-000618,-0.0927915647005
ACH-000619,-0.236705676314
ACH-000620,-0.155319842728
ACH-000621,-0.129518351237
ACH-000622,-0.46568631600599997
ACH-000623,-0.491062509724
ACH-000624,-0.344468177663
ACH-000627,-0.19884021887699999
ACH-000630,-0.121196785334
ACH-000632,-0.0794304144542
ACH-000633,-0.159879890208
ACH-000637,-0.36561648111199996
ACH-000638,-0.528486507431
ACH-000646,0.154291835073
ACH-000647,-0.5131056471850001
ACH-000648,-0.625792566125
ACH-000649,-0.241532591168
ACH-000651,-0.286112038246
ACH-000652,-0.232604052185
ACH-000653,-0.22307557131900002
ACH-000657,-0.193412417962
ACH-000658,-0.442932514254
ACH-000661,0.060029547796800004
ACH-000662,-0.130792026961
ACH-000663,-0.191654212349
ACH-000665,-0.183371863825
ACH-000671,0.0511643423994
ACH-000673,-0.295628700562
ACH-000676,-0.36249602520900004
ACH-000677,-0.5645866843249999
ACH-000681,-0.31118137677700003
ACH-000682,-0.20150720429000002
ACH-000683,-0.2717234794
ACH-000684,-0.00793655474213
ACH-000688,-0.48370584066600003
ACH-000693,-0.32775126755
ACH-000694,-0.189135434574
ACH-000695,-0.116251581341
ACH-000696,-0.398565829438
ACH-000697,-0.38673906324900004
ACH-000699,-0.458228869963
ACH-000701,-0.36569645381800003
ACH-000706,-0.413815293112
ACH-000711,-0.299923986396
ACH-000713,-0.180785543723
ACH-000714,-0.30941070619100003
ACH-000718,-0.33866939270900004
ACH-000720,-0.31612555333299996
ACH-000721,-0.193379321712
ACH-000724,-0.360099752117
ACH-000725,-0.481106315084
ACH-000732,-0.565229946917
ACH-000734,-0.206543664609
ACH-000735,-0.414224280726
ACH-000736,-0.0725183614916
ACH-000738,-0.13490664444800002
ACH-000746,-0.305105884356
ACH-000747,-0.08084953211889999
ACH-000748,-0.189822783332
ACH-000753,-0.233499692264
ACH-000756,-0.403555883737
ACH-000757,-0.007904142335699998
ACH-000758,-0.28309889730500004
ACH-000760,-0.327448304757
ACH-000763,-0.42779527654700006
ACH-000764,-0.286276208565
ACH-000765,-0.291779484475
ACH-000766,-0.312821427715
ACH-000767,-0.300276055092
ACH-000768,-0.432268091576
ACH-000769,-0.256990520982
ACH-000770,-0.08494495509880001
ACH-000771,-0.208552461399
ACH-000773,-0.186983827739
ACH-000776,-0.137849748984
ACH-000777,-0.312124193864
ACH-000778,-0.31553289707800003
ACH-000781,-0.198110624384
ACH-000782,-0.18509321523299999
ACH-000783,-0.19313198584600003
ACH-000784,-0.20809171660999998
ACH-000785,-0.245687632766
ACH-000787,-0.08870209371169999
ACH-000788,-0.20532166276500002
ACH-000791,-0.200901136472
ACH-000792,-0.33021549596099997
ACH-000794,-0.170492950346
ACH-000796,-0.409234858349
ACH-000799,-0.250897625771
ACH-000800,-0.71263578662
ACH-000802,-0.321803941324
ACH-000804,-0.489520678302
ACH-000805,-0.154367204646
ACH-000809,-0.24616350928599998
ACH-000810,0.00341760353687
ACH-000811,-0.244890509719
ACH-000817,-0.181252126754
ACH-000819,-0.239889593733
ACH-000820,-0.454596105194
ACH-000821,-0.708351657633
ACH-000822,-0.318349313818
ACH-000823,-0.41111581495
ACH-000824,-0.180993082467
ACH-000827,-0.20989084263399999
ACH-000829,-0.49570608028000007
ACH-000831,-0.379607195723
ACH-000832,-0.184860658446
ACH-000833,-0.0524464249795
ACH-000834,-0.206428582922
ACH-000835,-0.297936251977
ACH-000836,-0.199239685774
ACH-000837,-0.159805218821
ACH-000838,-0.0006374555625319999
ACH-000839,-0.0065032577794900005
ACH-000840,-0.230000428139
ACH-000841,-0.26961984999899996
ACH-000843,-0.266503734396
ACH-000846,-0.19362410618
ACH-000847,-0.16048897717399999
ACH-000848,-0.180064757027
ACH-000849,-0.300172341519
ACH-000851,-0.0501171383001
ACH-000855,-0.49999063067
ACH-000856,-0.294529747371
ACH-000858,-0.08185223147630001
ACH-000859,0.0288434009488
ACH-000861,-0.25062464751999997
ACH-000862,-0.12992241402899998
ACH-000865,-0.191641154249
ACH-000866,-0.16933981747000001
ACH-000867,-0.22423254825999997
ACH-000869,-0.24352391287500003
ACH-000872,-0.380974046254
ACH-000873,-0.0861867510606
ACH-000876,-0.319762274246
ACH-000878,-0.24790318794100002
ACH-000880,-0.10092797575200001
ACH-000881,-0.114137630573
ACH-000882,-0.47718520482199994
ACH-000884,-0.25883891979699997
ACH-000885,-0.532293792824
ACH-000887,-0.202483321499
ACH-000888,-0.291127267135
ACH-000889,-0.14689818115999997
ACH-000890,-0.317527521174
ACH-000896,-0.348425121434
ACH-000898,-0.20672464133699997
ACH-000900,-0.111510881689
ACH-000901,-0.18585058917800001
ACH-000905,-0.294549665307
ACH-000906,-0.17593676906300001
ACH-000907,-0.38156692927599994
ACH-000910,-0.372683081895
ACH-000911,-0.060424087537500004
ACH-000912,-0.611257154605
ACH-000913,-0.065393522405
ACH-000915,-0.281136665484
ACH-000916,-0.725901745914
ACH-000917,-0.22652208088700002
ACH-000921,-0.246948955501
ACH-000924,-0.14130214194000001
ACH-000926,-0.230695274468
ACH-000928,0.0158813634573
ACH-000929,-0.20831694264400002
ACH-000932,-0.519807466777
ACH-000935,-0.07580685022089999
ACH-000936,-0.245912964888
ACH-000937,-0.254911967167
ACH-000938,-0.540482270793
ACH-000939,-0.191783384424
ACH-000941,-0.145482975691
ACH-000943,-0.303113400018
ACH-000946,-0.369552879155
ACH-000947,-0.294761617182
ACH-000948,-0.133816276708
ACH-000950,-0.21973364924199998
ACH-000953,-0.391067056834
ACH-000957,-0.45774385400600004
ACH-000958,-0.360316977446
ACH-000960,-0.20825369328200002
ACH-000963,-0.13175429411599998
ACH-000968,-0.12230691956800001
ACH-000969,-0.000321211073218
ACH-000973,-0.368025808671
ACH-000974,-0.26043539584000003
ACH-000975,-0.321529520048
ACH-000976,-0.6504457191340001
ACH-000978,-0.38536875091899997
ACH-000980,-0.31124308688
ACH-000984,-0.346480668748
ACH-000986,-0.296144280521
ACH-000988,-0.34752633242
ACH-000993,-0.06485998436700001
ACH-000994,-0.078430937919
ACH-000996,-0.08001113498700001
ACH-001001,-0.390441226192
ACH-001020,-0.6842081056620001
ACH-001028,-0.19240873121399998
ACH-001031,-0.34858322027800004
ACH-001038,-0.367755904888
ACH-001048,-0.330212339719
ACH-001050,-0.12484918604699999
ACH-001053,-0.25329367686500004
ACH-001054,-0.27859647817600003
ACH-001061,-0.385053076527
ACH-001067,-0.188572052166
ACH-001075,-0.382269361642
ACH-001096,-0.319739706477
ACH-001128,-0.18328897552499998
ACH-001134,-0.36780074765299997
ACH-001151,-0.399433251151
ACH-001163,-0.208978903836
ACH-001164,-0.0423410616249
ACH-001173,-0.252457379276
ACH-001183,-0.051014727172699996
ACH-001184,-0.43613991816200004
ACH-001190,-0.18975806626
ACH-001192,-0.144049939759
ACH-001193,-0.190593826158
ACH-001196,-0.280325078041
ACH-001197,-0.33952587925800004
ACH-001205,-0.21817806094099998
ACH-001211,-0.28797045941300004
ACH-001212,-0.502875707381
ACH-001228,-0.354185436316
ACH-001232,-0.045231813671199994
ACH-001239,-0.34670450160300004
ACH-001274,-0.0547471947599
ACH-001275,-0.12898026439500002
ACH-001277,-0.38422815620300005
ACH-001278,-0.36339936925399996
ACH-001280,-0.5935965583780001
ACH-001283,-0.259792446111
ACH-001289,-0.15315092522399998
ACH-001295,-0.421943077794
ACH-001300,-0.21919741132599999
ACH-001301,-0.365981698192
ACH-001302,-0.507892972666
ACH-001303,-0.12759371024399999
ACH-001306,-0.0354945057832
ACH-001318,-0.0404152202299
ACH-001322,-0.10272257335400001
ACH-001328,-0.0989739683919
ACH-001332,0.0983209289222
ACH-001333,-0.132789186808
ACH-001336,-0.16926692150699998
ACH-001340,-0.170184613788
ACH-001346,-0.38502313770499996
ACH-001353,-0.35211155137100003
ACH-001354,-0.6882354255390001
ACH-001367,-0.320820815538
ACH-001368,-0.19377475680999998
ACH-001374,-0.278566606195
ACH-001375,-0.0632380253651
ACH-001377,-0.361863548809
ACH-001380,-0.251405866928
ACH-001391,-0.440867058059
ACH-001407,-0.47990136189300003
ACH-001408,-0.24016912250300002
ACH-001413,-0.213631470706
ACH-001430,-0.322393189378
ACH-001431,-0.463155363368
ACH-001450,-0.257751183738
ACH-001496,-0.133481434165
ACH-001500,-0.22717175454500002
ACH-001521,-0.193570113722
ACH-001523,-0.10591528311699999
ACH-001532,-0.494585364998
ACH-001536,0.0215839238823
ACH-001550,-0.175635180083
ACH-001552,-0.273778043965
ACH-001554,-0.282793798953
ACH-001645,-0.4369645144
ACH-001654,-0.31401650270799997
ACH-001715,-0.172243180779
ACH-001735,-0.439505090088
ACH-001736,-0.330007956085
ACH-001737,-0.45023470905699997
ACH-001740,-0.23966463646400002
ACH-001745,-0.271936818094
ACH-001750,-0.0657072166146
ACH-001765,-0.219403448206
ACH-001956,-0.240832313769
ACH-001957,-0.498678086021
