,YJEFN3 (374887)
ACH-000699,-0.409643750741
ACH-000701,-0.280113785265
ACH-000706,-0.44630964866800005
ACH-000711,-0.424528194559
ACH-000713,-0.626830809701
ACH-000714,-0.459167367365
ACH-000718,-0.195981881014
ACH-000720,-0.36852953450599996
ACH-000721,-0.630634681
ACH-000724,-0.537325765238
ACH-000725,-0.419942646043
ACH-000732,-0.434382052073
ACH-000734,-0.459974645694
ACH-000735,-0.35253256900799995
ACH-000736,-0.191241905537
ACH-000738,-0.328213801683
ACH-000746,-0.287278178427
ACH-000747,-0.375131376398
ACH-000748,-0.497359588305
ACH-000753,-0.5199500542450001
ACH-000756,-0.364883717941
ACH-000757,-0.47527900005400003
ACH-000758,-0.191884364797
ACH-000760,-0.32267238108199997
ACH-000763,-0.256825905197
ACH-000764,-0.391033155162
ACH-000765,-0.330566062358
ACH-000766,-0.501791490446
ACH-000767,-0.156051347826
ACH-000768,-0.622600519851
ACH-000769,-0.35556620305799996
ACH-000770,-0.46117946137800003
ACH-000771,-0.438124159458
ACH-000773,-0.149307766993
ACH-000776,-0.43620900044699995
ACH-000777,-0.226245712064
ACH-000778,-0.594254676491
ACH-000781,-0.385976366732
ACH-000782,-0.38059635576899997
ACH-000783,-0.339377562252
ACH-000784,-0.37010246903800004
ACH-000785,-0.252133888697
ACH-000787,-0.386875256795
ACH-000788,-0.33429353079
ACH-000791,-0.49883177145
ACH-000792,-0.62128816139
ACH-000794,-0.49086792010799996
ACH-000796,-0.39895801644100004
ACH-000799,-0.48816463306999996
ACH-000800,-0.5501851587250001
ACH-000802,-0.614699404987
ACH-000804,-0.610062773337
ACH-000805,-0.207053438299
ACH-000809,-0.48877876904
ACH-000810,-0.174460183297
ACH-000811,-0.21678811825
ACH-000817,-0.6271352276100001
ACH-000819,-0.409879087795
ACH-000820,-0.497841957391
ACH-000821,-0.575892078707
ACH-000822,-0.407711968591
ACH-000823,-0.506818078125
ACH-000824,-0.378939674107
ACH-000827,-0.46370439072499997
ACH-000829,-0.419116709123
ACH-000831,-0.273183460606
ACH-000832,-0.7476825012839999
ACH-000833,-0.38068790056
ACH-000834,-0.560428749839
ACH-000835,-0.367992932501
ACH-000836,-0.624776742639
ACH-000837,-0.43768101057
ACH-000838,-0.444499862206
ACH-000839,-0.331528844326
ACH-000840,-0.492047108485
ACH-000841,-0.611091887924
ACH-000843,-0.36762519049000003
ACH-000846,-0.522709962759
ACH-000847,-0.129806335971
ACH-000848,-0.13075390448899998
ACH-000849,-0.467930642076
ACH-000851,-0.47694917508900003
ACH-000855,-0.391609040618
ACH-000856,-0.543309391936
ACH-000858,-0.375521824102
ACH-000859,-0.38918218745300004
ACH-000861,-0.375571854792
ACH-000862,-0.361419798108
ACH-000865,-0.337651544744
ACH-000866,-0.344365900448
ACH-000867,-0.400018042183
ACH-000869,-0.234033018043
ACH-000872,-0.452948641084
ACH-000873,-0.5000569719619999
ACH-000876,-0.43793207598300005
ACH-000878,-0.613726760298
ACH-000880,-0.37192267096799997
ACH-000881,-0.332976315686
ACH-000882,-0.19556938906100002
ACH-000884,-0.220167446076
ACH-000885,-0.373665767037
ACH-000887,-0.40436394924999997
ACH-000888,-0.369634489669
ACH-000889,-0.244461955108
ACH-000890,-0.308621767442
ACH-000896,-0.369906757026
ACH-000898,-0.43132355043399995
ACH-000900,-0.544519019246
ACH-000901,-0.278820646573
ACH-000905,-0.220691696855
ACH-000906,-0.240694878846
ACH-000907,-0.471791180011
ACH-000910,-0.376978075756
ACH-000911,-0.49443846651199996
ACH-000912,-0.479301495478
ACH-000913,-0.460948158702
ACH-000915,-0.454209327688
ACH-000916,-0.41767583295999994
ACH-000917,-0.444112997105
ACH-000921,-0.535231177999
ACH-000924,-0.330219174163
ACH-000926,-0.370732829115
ACH-000928,-0.440650927478
ACH-000929,-0.42687470810199996
ACH-000932,-0.422085109517
ACH-000935,-0.20482522485100002
ACH-000936,-0.510027966344
ACH-000937,-0.440458769353
ACH-000938,-0.253542621923
ACH-000939,-0.840672052069
ACH-000941,-0.665608593058
ACH-000943,-0.273201907655
ACH-000946,-0.446854249846
ACH-000947,-0.293684536782
ACH-000948,-0.41001514548100004
ACH-000950,-0.39978790873000003
ACH-000953,-0.5640793656549999
ACH-000957,-0.440335074799
ACH-000958,-0.638853060542
ACH-000960,-0.312557855013
ACH-000963,-0.40518977907700005
ACH-000968,-0.40885346734399997
ACH-000969,-0.316734976717
ACH-000973,-0.384560564726
ACH-000974,-0.229427636077
ACH-000975,-0.471451775839
ACH-000976,-0.45707745396300004
ACH-000978,-0.7211881146269999
ACH-000980,-0.437824542804
ACH-000984,-0.536048424872
ACH-000986,-0.595310214845
ACH-000988,-0.45943797363399996
ACH-000993,-0.271013587718
ACH-000994,-0.304048091969
ACH-000996,-0.440958678937
ACH-001001,-0.37132945165799996
ACH-001020,-0.35723036875799996
ACH-001028,-0.46017946092100004
ACH-001031,-0.46790349481399995
ACH-001038,-0.391639186707
ACH-001048,-0.5066089139050001
ACH-001050,-0.536981522869
ACH-001053,-0.590888061685
ACH-001054,-0.45186094753
ACH-001061,-0.23322301541499998
ACH-001067,-0.505319554804
ACH-001075,-0.28895197445500004
ACH-001096,-0.242448014126
ACH-001128,-0.329590221987
ACH-001134,-0.428453247302
ACH-001151,-0.5354982153419999
ACH-001163,-0.463187360118
ACH-001164,-0.496565980424
ACH-001173,-0.404663130145
ACH-001183,-0.438893724649
ACH-001184,-0.589053830412
ACH-001190,-0.520531925995
ACH-001192,-0.474086780447
ACH-001193,-0.504224616121
ACH-001196,-0.465447387886
ACH-001197,-0.573439549415
ACH-001205,-0.38237944410999997
ACH-001211,-0.608282719737
ACH-001212,-0.646339918862
ACH-001228,-0.469857563649
ACH-001232,-0.35201009963
ACH-001239,-0.218738958979
ACH-001274,-0.531701472929
ACH-001275,-0.103422972745
ACH-001277,-0.599751817153
ACH-001278,-0.500311202953
ACH-001280,-0.331739098086
ACH-001283,-0.485716724692
ACH-001289,-0.558356367959
ACH-001295,-0.43812102684199994
ACH-001300,-0.5502673586119999
ACH-001301,-0.121007660295
ACH-001302,-0.546553052031
ACH-001303,-0.422567040312
ACH-001306,-0.671691211891
ACH-001318,-0.5722699188270001
ACH-001322,-0.46779049595600003
ACH-001328,-0.57518573889
ACH-001332,-0.527597773346
ACH-001333,-0.302691669039
ACH-001336,-0.434461711085
ACH-001340,-0.382110661893
ACH-001346,-0.585193474627
ACH-001353,-0.395227006442
ACH-001354,-0.472898828601
ACH-001367,-0.6996745317540001
ACH-001368,-0.484274167371
ACH-001374,-0.504879691486
ACH-001375,-0.615190871126
ACH-001377,-0.37543607406199997
ACH-001380,-0.43152415378
ACH-001391,-0.486953464191
ACH-001407,-0.582649414237
ACH-001408,-0.39240796779700005
ACH-001413,-0.7282566416670001
ACH-001430,-0.352863539451
ACH-001431,-0.60673018784
ACH-001450,-0.223576587566
ACH-001496,-0.344177107182
ACH-001500,-0.322516860024
ACH-001521,-0.26473648304499997
ACH-001523,-0.397684503363
ACH-001532,-0.45017386984499996
ACH-001536,-0.589307287119
ACH-001550,-0.139110031051
ACH-001552,-0.36960218110200005
ACH-001554,-0.334071742087
ACH-001645,-0.37483635899400003
ACH-001654,-0.431990103605
ACH-001715,-0.560685773054
ACH-001735,-0.45197528168000006
ACH-001736,-0.30377646915999995
ACH-001737,-0.392034614774
ACH-001740,-0.50157834883
ACH-001745,-0.354654422733
ACH-001750,-0.7754651540369999
ACH-001765,-0.47712759966799995
ACH-001956,-0.47739116729500003
ACH-001957,-0.276957946291
