,NUPL2 (11097)
ACH-000872,0.0812076549185
ACH-000873,-0.112744974731
ACH-000876,-0.168438984313
ACH-000878,-0.179632710445
ACH-000880,0.18409916406100002
ACH-000881,0.158955594418
ACH-000882,-0.32301251936
ACH-000884,-0.046510024015600004
ACH-000885,0.100122002007
ACH-000887,0.0421664249179
ACH-000888,0.00103211650985
ACH-000889,0.08959510042819999
ACH-000890,-0.07702845103969999
ACH-000896,-0.32365006284200004
ACH-000898,0.197945524668
ACH-000900,-0.456576868834
ACH-000901,-0.333834356614
ACH-000905,-0.025519847417599998
ACH-000906,-0.050862071396000005
ACH-000907,-0.0540438499796
ACH-000910,-0.109179914277
ACH-000911,-0.043386409004300006
ACH-000912,-0.15213308753
ACH-000913,-0.468563243081
ACH-000915,0.0253942612879
ACH-000916,-1.35585984494
ACH-000917,-0.47400386079499995
ACH-000921,0.00799468477921
ACH-000924,0.0285131819657
ACH-000926,-0.169388121587
ACH-000928,-0.439721613516
ACH-000929,0.0463362262674
ACH-000932,-0.489548814776
ACH-000935,-0.23374175365299998
ACH-000936,0.06541675779919999
ACH-000937,-0.0357003486897
ACH-000938,-0.34219354611599995
ACH-000939,0.149878991653
ACH-000941,0.14178167368
ACH-000943,0.100059142918
ACH-000946,0.0221408428559
ACH-000947,-0.036983937521
ACH-000948,-0.432325662408
ACH-000950,-0.10237965270199999
ACH-000953,-0.053122836103999996
ACH-000957,0.012522963030700001
ACH-000958,0.22416098200999998
ACH-000960,-0.011617983833
ACH-000963,-0.00530169956074
ACH-000968,-1.04665066883
ACH-000969,-0.277635970953
ACH-000973,-0.0735507113322
ACH-000974,-0.108392823417
ACH-000975,0.041592560872499997
ACH-000976,-0.30476870629999997
ACH-000978,-0.12193745057
ACH-000980,-0.101162781743
ACH-000984,0.0763119699192
ACH-000986,-0.28592687843000003
ACH-000988,-0.142046451839
ACH-000993,-0.299085109912
ACH-000994,0.028509594690400004
ACH-000996,-0.071054500159
ACH-001001,-0.109514087806
ACH-001020,-0.10973837525699999
ACH-001028,-0.42707194079099997
ACH-001031,-0.359204128274
ACH-001038,-0.09939464610710001
ACH-001048,-0.07209470212880001
ACH-001050,-0.406564431258
ACH-001053,-0.26985291669100003
ACH-001054,-0.326484756786
ACH-001061,-0.182697031619
ACH-001067,-0.309041705467
ACH-001075,-0.216908905755
ACH-001096,0.135425553493
ACH-001128,-0.113971002674
ACH-001134,-0.39614349373400004
ACH-001151,-0.09756436313860001
ACH-001163,-0.188642590648
ACH-001164,-0.11712253120100001
ACH-001173,-0.019172490926
ACH-001183,-0.349586814398
ACH-001184,-0.22996902551800003
ACH-001190,0.151391908729
ACH-001192,-0.0139253669615
ACH-001193,-0.11053785602800001
ACH-001196,0.011473526862600001
ACH-001197,0.103209190261
ACH-001205,-0.411803352438
ACH-001211,-0.514145245366
ACH-001212,-0.273880836549
ACH-001228,-0.41219764398500003
ACH-001232,-0.13435298177899999
ACH-001239,0.237690532976
ACH-001274,-0.33939806006300005
ACH-001275,0.0187515710569
ACH-001277,-0.17061399542300001
ACH-001278,0.336428728239
ACH-001280,-0.09967050999180001
ACH-001283,-0.138926409531
ACH-001289,-0.04150320821
ACH-001295,-0.559615441251
ACH-001300,0.05769780360119999
ACH-001301,-0.0408161389366
ACH-001302,-0.182769402205
ACH-001303,0.316116953403
ACH-001306,-0.492772430564
ACH-001318,-0.09911007469630001
ACH-001322,0.0470605195081
ACH-001328,-0.384320708912
ACH-001332,0.302098146063
ACH-001333,-0.036910091633800005
ACH-001336,-0.189136282665
ACH-001340,0.00452117928259
ACH-001346,-0.0794025347326
ACH-001353,-0.304284722335
ACH-001354,0.194949812837
ACH-001367,-0.20724601408100002
ACH-001368,-0.382770667909
ACH-001374,-0.0690062752525
ACH-001375,-0.363692836673
ACH-001377,0.30698604461
ACH-001380,-0.426077624574
ACH-001391,-0.101263996558
ACH-001407,-0.0692532773872
ACH-001408,-0.160457234433
ACH-001413,-0.0765029978101
ACH-001430,-0.228247837773
ACH-001431,-0.177808864767
ACH-001450,0.152658096181
ACH-001496,-0.209575922752
ACH-001500,-0.31747985282499996
ACH-001521,0.00919071279093
ACH-001523,-0.305540556306
ACH-001532,-0.47601738678000005
ACH-001536,-0.327216353983
ACH-001550,0.131169731145
ACH-001552,-0.10817367031500001
ACH-001554,0.182657953475
ACH-001645,-0.263385700334
ACH-001654,-0.117083193349
ACH-001715,-0.6126147432810001
ACH-001735,-0.0107987145963
ACH-001736,0.135009406257
ACH-001737,0.0623663461589
ACH-001740,0.330453063087
ACH-001745,0.248175510683
ACH-001750,-0.333473710121
ACH-001765,-0.22192054881700002
ACH-001956,-0.288355114748
ACH-001957,-0.15351993288
