,POP5 (51367)
ACH-000706,-1.69084286607
ACH-000711,-1.38817666032
ACH-000713,-1.70907639097
ACH-000714,-2.01179882153
ACH-000718,-1.3599745379
ACH-000720,-1.61593821667
ACH-000721,-1.5118542020200003
ACH-000724,-1.4419827538799999
ACH-000725,-0.477313486273
ACH-000732,-1.7914446705400002
ACH-000734,-1.7900399697599998
ACH-000735,-1.7033298859700001
ACH-000736,-1.52503575269
ACH-000738,-1.42025292438
ACH-000746,-1.18407867142
ACH-000747,-1.5226664239899999
ACH-000748,-1.7242948101499997
ACH-000753,-2.19371435033
ACH-000756,-1.64925038757
ACH-000757,-1.5379595119299998
ACH-000758,-1.4540082077
ACH-000760,-1.3908402955099999
ACH-000763,-1.60525270616
ACH-000764,-1.3930650021200002
ACH-000765,-1.8220752788499999
ACH-000766,-1.54299252604
ACH-000767,-1.6904202397900001
ACH-000768,-1.8164304585099997
ACH-000769,-1.64049919486
ACH-000770,-1.78432364873
ACH-000771,-1.70619847674
ACH-000773,-1.5784894560799998
ACH-000776,-1.7530075384900001
ACH-000777,-1.90731635412
ACH-000778,-1.3047135135899999
ACH-000781,-1.6545544863
ACH-000782,-1.4095964904299998
ACH-000783,-1.35512230379
ACH-000784,-1.7936282243900001
ACH-000785,-1.53860846928
ACH-000787,-1.597571514
ACH-000788,-1.64265324684
ACH-000791,-1.6082791983700002
ACH-000792,-1.71105830972
ACH-000794,-1.2410712749700001
ACH-000796,-1.40321872829
ACH-000799,-1.19729015102
ACH-000800,-2.30616451232
ACH-000802,-1.44766839706
ACH-000804,-2.1752618293599997
ACH-000805,-1.30422947585
ACH-000809,-1.7483158228400002
ACH-000810,-1.92837784746
ACH-000811,-1.6133357418099998
ACH-000817,-1.48261059079
ACH-000819,-1.44799236907
ACH-000820,-1.82795680935
ACH-000821,-1.6520835837799999
ACH-000822,-0.9072295417919999
ACH-000823,-1.74304011199
ACH-000824,-2.02318437598
ACH-000827,-1.79316163765
ACH-000829,-1.51131785291
ACH-000831,-1.69853014019
ACH-000832,-1.8496087364700002
ACH-000833,-1.94779198382
ACH-000834,-1.5676070914500002
ACH-000835,-1.5781660038499998
ACH-000836,-1.66607627843
ACH-000837,-1.77752720335
ACH-000838,-1.45234419046
ACH-000839,-1.4975856698899999
ACH-000840,-1.76963890447
ACH-000841,-1.71418303479
ACH-000843,-1.80932927926
ACH-000846,-1.39693264648
ACH-000847,-1.81776651229
ACH-000848,-1.5586953858200001
ACH-000849,-1.5197216476700002
ACH-000851,-1.3678092407700002
ACH-000855,-1.88716208741
ACH-000856,-1.5997390165
ACH-000858,-1.59085329848
ACH-000859,-1.6388694317599999
ACH-000861,-1.7211939938
ACH-000862,-1.8091192673700003
ACH-000865,-1.59527727283
ACH-000866,-1.81065479252
ACH-000867,-1.63237263844
ACH-000869,-1.16142806821
ACH-000872,-1.7907996941099997
ACH-000873,-1.71522381451
ACH-000876,-0.99987358907
ACH-000878,-1.82955497533
ACH-000880,-1.6826233634999999
ACH-000881,-1.91790769805
ACH-000882,-1.46145292962
ACH-000884,-1.73873783936
ACH-000885,-1.51925657791
ACH-000887,-1.7316219441499998
ACH-000888,-1.52564903135
ACH-000889,-1.70935312415
ACH-000890,-1.93217511317
ACH-000896,-1.91850984178
ACH-000898,-1.60542263986
ACH-000900,-1.5657309860600002
ACH-000901,-1.8124048751099997
ACH-000905,-1.52696268394
ACH-000906,-1.76523918097
ACH-000907,-1.57736260687
ACH-000910,-1.65591839681
ACH-000911,-1.50295755641
ACH-000912,-1.68063121245
ACH-000913,-1.61811292957
ACH-000915,-1.4071442014
ACH-000916,-0.995925244086
ACH-000917,-1.72238694783
ACH-000921,-1.54576424876
ACH-000924,-1.47754066426
ACH-000926,-1.45937667667
ACH-000928,-1.3755087871
ACH-000929,-1.60190728695
ACH-000932,-1.60430679649
ACH-000935,-1.7558803001900003
ACH-000936,-1.7140546087000001
ACH-000937,-1.5445840150799999
ACH-000938,-1.53016011317
ACH-000939,-1.98464906468
ACH-000941,-1.6107000357799999
ACH-000943,-1.7039463612999999
ACH-000946,-1.63555555557
ACH-000947,-1.7891503528400001
ACH-000948,-1.7042785122600002
ACH-000950,-1.6132908851299999
ACH-000953,-1.4535825315000002
ACH-000957,-1.76639626224
ACH-000958,-1.5585181948500002
ACH-000960,-1.42638106764
ACH-000963,-1.79346273854
ACH-000968,-1.70027588377
ACH-000969,-1.54621446178
ACH-000973,-1.42830268792
ACH-000974,-1.67081011752
ACH-000975,-1.6325668334799999
ACH-000976,-1.7886830469400001
ACH-000978,-2.38146506737
ACH-000980,-1.6444023103100003
ACH-000984,-1.45155396332
ACH-000986,-1.54094123503
ACH-000988,-2.09085538616
ACH-000993,-1.76569251534
ACH-000994,-1.30826097307
ACH-000996,-1.26517338382
ACH-001001,-1.65794129764
ACH-001020,-1.4326911623199998
ACH-001028,-1.6478061807700002
ACH-001031,-1.6164557728100002
ACH-001038,-1.6486713650100002
ACH-001048,-1.72047743741
ACH-001050,-1.7120954480300001
ACH-001053,-1.8452187367200001
ACH-001054,-1.6364833746599998
ACH-001061,-1.52703567842
ACH-001067,-1.3505533663299998
ACH-001075,-1.50196194243
ACH-001096,-1.65296882254
ACH-001128,-1.37904547369
ACH-001134,-1.81901326748
ACH-001151,-1.79305866842
ACH-001163,-1.6888994942299997
ACH-001164,-1.74575406979
ACH-001173,-1.67154721753
ACH-001183,-1.5597013168399998
ACH-001184,-1.63789582773
ACH-001190,-1.52867511695
ACH-001192,-1.7836445091799997
ACH-001193,-1.8235943856299999
ACH-001196,-1.59994533303
ACH-001197,-1.5152963304
ACH-001205,-1.45954754551
ACH-001211,-1.5897565755399998
ACH-001212,-1.7198193494799998
ACH-001228,-1.96497028825
ACH-001232,-1.89398130165
ACH-001239,-1.58188566806
ACH-001274,-1.45244044519
ACH-001275,-1.68534126893
ACH-001277,-1.63649406584
ACH-001278,-1.5964375006799998
ACH-001280,-1.7444191360699999
ACH-001283,-1.77519879505
ACH-001289,-1.5936263273299998
ACH-001295,-1.82082931912
ACH-001300,-1.7450133686700002
ACH-001301,-1.7777518288099998
ACH-001302,-1.78945952164
ACH-001303,-2.1158028379799996
ACH-001306,-1.70622208334
ACH-001318,-1.88852032847
ACH-001322,-1.0167336433
ACH-001328,-1.6361593744799998
ACH-001332,-1.75374668685
ACH-001333,-1.41892576482
ACH-001336,-1.7267782836
ACH-001340,-1.57592197092
ACH-001346,-1.75587831965
ACH-001353,-1.6310288120899998
ACH-001354,-2.2324226751400005
ACH-001367,-1.65024011699
ACH-001368,-1.65191030676
ACH-001374,-1.85045443912
ACH-001375,-1.57309954878
ACH-001377,-1.8635116152700002
ACH-001380,-1.51477377628
ACH-001391,-1.51158205125
ACH-001407,-1.70326476343
ACH-001408,-2.03974294787
ACH-001413,-1.2855196913200002
ACH-001430,-1.18971377819
ACH-001431,-2.1024730421099997
ACH-001450,-1.75788552572
ACH-001496,-1.67805267572
ACH-001500,-1.4897829786
ACH-001521,-1.9554704461
ACH-001523,-1.72849009005
ACH-001532,-1.4925110128
ACH-001536,-1.4765930515099999
ACH-001550,-2.0533974528
ACH-001552,-1.2533054239799999
ACH-001554,-1.5892991646
ACH-001645,-1.66799557776
ACH-001654,-1.8858446156400002
ACH-001715,-1.69750827393
ACH-001735,-1.7469100293900002
ACH-001736,-1.26914804199
ACH-001737,-1.75134925635
ACH-001740,-1.9072950660900003
ACH-001745,-1.8007903814500001
ACH-001750,-1.48597358596
ACH-001765,-1.96105890052
ACH-001956,-1.40982289467
ACH-001957,-1.56974727683
