,INPP5J (27124)
ACH-000810,0.24239215973900002
ACH-000811,0.260873957366
ACH-000817,0.131089010712
ACH-000819,0.0704106119805
ACH-000820,0.32494428591999996
ACH-000821,0.0223050872804
ACH-000822,0.0945627578601
ACH-000823,0.323873420219
ACH-000824,0.28981092514
ACH-000827,0.193986318924
ACH-000829,0.0675377712093
ACH-000831,0.23876005582600002
ACH-000832,0.160837723929
ACH-000833,0.09437806962840001
ACH-000834,0.35697443344400004
ACH-000835,0.11688346778799999
ACH-000836,0.10969309387599999
ACH-000837,0.24572209346700002
ACH-000838,0.17430986616500002
ACH-000839,0.199763082404
ACH-000840,0.206552272769
ACH-000841,0.24602641208700002
ACH-000843,0.3125345481
ACH-000846,0.08355223854810001
ACH-000847,0.42979264941399997
ACH-000848,0.279545779486
ACH-000849,0.487220802909
ACH-000851,0.266999341955
ACH-000855,0.045692302828099995
ACH-000856,0.143184392929
ACH-000858,0.143530282471
ACH-000859,0.281326168319
ACH-000861,0.288059292686
ACH-000862,0.155208700502
ACH-000865,0.18949568974
ACH-000866,0.201463495374
ACH-000867,0.137149181171
ACH-000869,0.107801179647
ACH-000872,0.17282897311599998
ACH-000873,0.42483663122800003
ACH-000876,0.250610391487
ACH-000878,0.243049083891
ACH-000880,0.061288070199
ACH-000881,0.146387758228
ACH-000882,0.263935555601
ACH-000884,0.233401517494
ACH-000885,0.0645084687004
ACH-000887,0.24497642054000002
ACH-000888,0.370762918381
ACH-000889,0.18854686987999997
ACH-000890,0.113083110514
ACH-000896,0.131926124437
ACH-000898,0.323052729438
ACH-000900,0.290580897533
ACH-000901,0.273971077851
ACH-000905,0.329758621034
ACH-000906,0.208271851401
ACH-000907,0.0817747975546
ACH-000910,0.17708611349199999
ACH-000911,0.000666107152905
ACH-000912,0.10038115442199999
ACH-000913,0.286161134662
ACH-000915,0.23750875081599998
ACH-000916,-0.23384692699499998
ACH-000917,0.23099543409
ACH-000921,0.0107163581403
ACH-000924,0.196388351004
ACH-000926,0.048529723251300005
ACH-000928,0.173502210278
ACH-000929,0.423599558051
ACH-000932,0.19709122642299998
ACH-000935,0.300804920766
ACH-000936,0.213945669491
ACH-000937,0.144238981968
ACH-000938,0.168505845313
ACH-000939,0.0505416620159
ACH-000941,0.166106212025
ACH-000943,0.184718039157
ACH-000946,0.274911770627
ACH-000947,0.23476872056499998
ACH-000948,0.282529597995
ACH-000950,0.21202341802400002
ACH-000953,0.0249872012092
ACH-000957,0.42719049644699997
ACH-000958,0.491961914427
ACH-000960,0.241146526248
ACH-000963,0.0692453600323
ACH-000968,0.0106144617482
ACH-000969,0.0985128393383
ACH-000973,0.24148642180100002
ACH-000974,0.17111419095600003
ACH-000975,0.27138966473000004
ACH-000976,0.321850716062
ACH-000978,0.142144149502
ACH-000980,0.174098372021
ACH-000984,0.265234157785
ACH-000986,0.364041273103
ACH-000988,0.14605739766200002
ACH-000993,0.0990642252493
ACH-000994,-0.10252221589800001
ACH-000996,0.130342046725
ACH-001001,0.266504727181
ACH-001020,0.291595914646
ACH-001028,0.278646395263
ACH-001031,0.126127824068
ACH-001038,0.18365411011100002
ACH-001048,0.290726855927
ACH-001050,0.34058806971600003
ACH-001053,0.32561088805599997
ACH-001054,0.203075378954
ACH-001061,0.23225380505899998
ACH-001067,0.08591902676449999
ACH-001075,0.295831250802
ACH-001096,0.190330413408
ACH-001128,0.381602464861
ACH-001134,0.0796880161531
ACH-001151,0.196113258624
ACH-001163,0.0813805222873
ACH-001164,0.18473141830899997
ACH-001173,0.142207170078
ACH-001183,0.36774928799999995
ACH-001184,0.152698376862
ACH-001190,0.15093536890599998
ACH-001192,0.275899727528
ACH-001193,-0.186075424207
ACH-001196,0.32552879942400004
ACH-001197,0.233419423813
ACH-001205,0.181628707483
ACH-001211,0.0507099299816
ACH-001212,0.290057841567
ACH-001228,-0.0545656562743
ACH-001232,0.203580573484
ACH-001239,0.179747912968
ACH-001274,0.197118878774
ACH-001275,0.288933798557
ACH-001277,-0.0123529256106
ACH-001278,0.365757038367
ACH-001280,0.24479046695300002
ACH-001283,0.13390722433399999
ACH-001289,0.07006520887689999
ACH-001295,0.18284710669100002
ACH-001300,0.129396409049
ACH-001301,0.19371125994199997
ACH-001302,0.208844172
ACH-001303,0.407748856698
ACH-001306,0.137240605336
ACH-001318,0.23374497069800002
ACH-001322,0.20465866856800002
ACH-001328,0.301789229837
ACH-001332,-0.10381837191099999
ACH-001333,0.11919245588199999
ACH-001336,0.316485776818
ACH-001340,0.133684131011
ACH-001346,0.16206757655600001
ACH-001353,0.211354937668
ACH-001354,-0.058571383173199994
ACH-001367,0.31351544920499996
ACH-001368,0.0300091458985
ACH-001374,0.421658574258
ACH-001375,0.259663372309
ACH-001377,0.246564738505
ACH-001380,0.350433721853
ACH-001391,0.330482461521
ACH-001407,0.14484269906400002
ACH-001408,0.0781678811165
ACH-001413,0.24676505243900002
ACH-001430,0.33986552990900004
ACH-001431,0.0191242606909
ACH-001450,0.437859180542
ACH-001496,0.204212894566
ACH-001500,0.382939880769
ACH-001521,0.171139386143
ACH-001523,0.18154006340599999
ACH-001532,0.223615458781
ACH-001536,0.0792063143699
ACH-001550,0.175456455038
ACH-001552,0.08950134602399999
ACH-001554,0.350448406987
ACH-001645,0.221354024583
ACH-001654,0.0318964686952
ACH-001715,-0.193597326088
ACH-001735,0.111735468501
ACH-001736,0.022070432226400004
ACH-001737,0.745032000314
ACH-001740,0.028730610228400004
ACH-001745,0.165884808876
ACH-001750,0.18900934696
ACH-001765,0.216754758733
ACH-001956,0.174114234814
ACH-001957,0.125981818682
