,TFPI2 (7980)
ACH-000393,-0.33409957278
ACH-000395,-0.09648757108789999
ACH-000397,-0.278101549505
ACH-000401,-0.00913682473988
ACH-000402,-0.159932606023
ACH-000403,0.0019037700115699999
ACH-000404,0.0458528499316
ACH-000406,-0.104296678026
ACH-000407,-0.19563473991099997
ACH-000408,-0.431598145572
ACH-000410,-0.11121314306
ACH-000411,-0.13223628830700002
ACH-000414,-0.169962731378
ACH-000415,-0.224740763788
ACH-000416,0.0223948783519
ACH-000420,-0.21995861722399998
ACH-000421,-0.16834343801899998
ACH-000424,0.10756741603299999
ACH-000425,-0.0939659961276
ACH-000426,-0.0181606034334
ACH-000427,0.17920317509599998
ACH-000433,0.0625630872701
ACH-000436,-0.165365063737
ACH-000444,-0.06398807705159999
ACH-000445,-0.0313746665809
ACH-000448,-0.15274683983100001
ACH-000450,0.019423004506900002
ACH-000452,-0.104228312554
ACH-000454,-0.145348346791
ACH-000458,-0.149330113366
ACH-000459,0.280167135346
ACH-000460,-0.152622375707
ACH-000461,0.00023095421319199998
ACH-000463,-0.146382351598
ACH-000464,-0.09689294026699999
ACH-000466,-0.131944180548
ACH-000467,0.0345324444994
ACH-000468,-0.201322426739
ACH-000469,-0.17393614351300002
ACH-000470,-0.012684956233999999
ACH-000471,-0.0812230574741
ACH-000472,-0.235329052405
ACH-000473,-0.160394209348
ACH-000475,-0.107288407485
ACH-000476,-0.190494412984
ACH-000477,-0.259806446303
ACH-000480,-0.19178730094500002
ACH-000481,-0.147990332472
ACH-000483,-0.0666300282781
ACH-000484,-0.41386430654
ACH-000485,-0.10869040020500001
ACH-000486,-0.0403472228873
ACH-000487,-0.0397006853857
ACH-000488,-0.103124160747
ACH-000490,-0.14387888002000002
ACH-000491,-0.257327149064
ACH-000495,-0.0195602321084
ACH-000496,-0.156462815829
ACH-000499,-0.0672391573276
ACH-000500,-0.10565282178600001
ACH-000502,-0.0534846153065
ACH-000503,0.080215697057
ACH-000505,-0.175607377606
ACH-000507,-0.153326805447
ACH-000510,-0.10089380016899999
ACH-000511,-0.19105732733199998
ACH-000512,0.13189751444800002
ACH-000516,-0.115027575632
ACH-000517,0.044312494294800005
ACH-000518,-0.123406464158
ACH-000520,-0.19400555717300003
ACH-000521,-0.054809108854400004
ACH-000522,-0.11266664818
ACH-000524,-0.005621145460990001
ACH-000527,-0.178456064681
ACH-000528,-0.11921043665999999
ACH-000537,-0.12420742141899999
ACH-000541,-0.0028997268659200002
ACH-000542,-0.10407377031199999
ACH-000544,-0.34289441655999997
ACH-000545,-0.17981017221700002
ACH-000547,-0.0843038412411
ACH-000548,0.027719142416500003
ACH-000549,-0.056928310846100005
ACH-000550,-0.219533223854
ACH-000552,0.132219210542
ACH-000556,-0.13877461763
ACH-000557,-0.195990477514
ACH-000570,0.146816760825
ACH-000571,-0.0692184432298
ACH-000573,0.0363442707467
ACH-000576,-0.044887370718900005
ACH-000580,0.011700360484
ACH-000584,-0.0275350599826
ACH-000585,-0.028322515605099997
ACH-000588,-0.187391206393
ACH-000589,-0.037915620288
ACH-000591,-0.232485887972
ACH-000593,-0.253700463078
ACH-000600,-0.189110687681
ACH-000601,0.0155200347039
ACH-000604,-0.181414717964
ACH-000605,-0.28013346718800003
ACH-000606,0.110409342941
ACH-000608,-0.199346264694
ACH-000614,-0.25748032649
ACH-000616,-0.566921549651
ACH-000618,-0.012710052220299998
ACH-000619,-0.14892364654999998
ACH-000620,-0.022507672424599997
ACH-000621,-0.222837190738
ACH-000622,-0.33231826040199997
ACH-000623,-0.160744835011
ACH-000624,-0.023561677491200004
ACH-000627,-0.231568580687
ACH-000630,-0.10566816327400001
ACH-000632,-0.060815565102
ACH-000633,-0.0731171163311
ACH-000637,-0.18251997475099999
ACH-000638,-0.0363080978047
ACH-000646,-0.283505056951
ACH-000647,0.00398490583073
ACH-000648,-0.131418258246
ACH-000649,-0.0914413043502
ACH-000651,0.0215465560158
ACH-000652,-0.0270398221026
ACH-000653,-0.117119227369
ACH-000657,-0.11181252549699999
ACH-000658,0.0658584396859
ACH-000661,-0.007421044087
ACH-000662,-0.235772576874
ACH-000663,-0.23114351105300002
ACH-000665,-0.0921459835864
ACH-000671,-0.0550101087364
ACH-000673,-0.20235915130899998
ACH-000676,-0.0672549677217
ACH-000677,-0.126919706764
ACH-000681,-0.163407266222
ACH-000682,-0.176544270259
ACH-000683,-0.154606361828
ACH-000684,-0.263348576144
ACH-000688,-0.127573869745
ACH-000693,-0.213690871011
ACH-000694,-0.125994329329
ACH-000695,-0.108790307861
ACH-000696,-0.109861919564
ACH-000697,0.14438589922199999
ACH-000699,-0.094245525349
ACH-000701,-0.224623266518
ACH-000706,-0.133693168967
ACH-000711,-0.09854284104779999
ACH-000713,-0.169494938609
ACH-000714,-0.115951824582
ACH-000718,-0.233964125915
ACH-000720,-0.07305779124369999
ACH-000721,-0.100061514533
ACH-000724,-0.015026296199700001
ACH-000725,-0.167970707183
ACH-000732,-0.161126374715
ACH-000734,-0.286213334374
ACH-000735,-0.180345809494
ACH-000736,-0.0121886905912
ACH-000738,-0.071136140989
ACH-000746,-0.0845342082732
ACH-000747,-0.114221550371
ACH-000748,-0.111386340501
ACH-000753,-0.008077335620229999
ACH-000756,0.10308309662999998
ACH-000757,-0.119118063395
ACH-000758,-0.218463637963
ACH-000760,-0.05579798514169999
ACH-000763,-0.0379774476862
ACH-000764,0.103284980481
ACH-000765,0.162101804046
ACH-000766,0.016258255742899998
ACH-000767,-0.0821719175188
ACH-000768,-0.0563681582181
ACH-000769,-0.128518260897
ACH-000770,-0.0393625003854
ACH-000771,0.0101619403262
ACH-000773,0.0332550531705
ACH-000776,0.020550207123900002
ACH-000777,-0.16286814954099998
ACH-000778,-0.11744924513800001
ACH-000781,-0.149085813289
ACH-000782,-0.0200966703589
ACH-000783,-0.022585560157499997
ACH-000784,-0.127266068097
ACH-000785,-0.22546340609499999
ACH-000787,-0.124807583641
ACH-000788,-0.200103028167
ACH-000791,-0.135172575001
ACH-000792,-0.137224355463
ACH-000794,0.03449109090869999
ACH-000796,-0.170723473168
ACH-000799,0.145697761165
ACH-000800,-0.0326521628639
ACH-000802,-0.152481237534
ACH-000804,-0.417852388311
ACH-000805,-0.12596105527
ACH-000809,0.050771134164000004
ACH-000810,0.261481595529
ACH-000811,-0.163996749704
ACH-000817,-0.0815224017733
ACH-000819,-0.0611249566431
ACH-000820,0.275073891316
ACH-000821,0.0989689129664
ACH-000822,-0.0830634385245
ACH-000823,-0.17994051778
ACH-000824,-0.166868699227
ACH-000827,-0.139989252902
ACH-000829,-0.0848235568843
ACH-000831,0.026255249079400002
ACH-000832,-0.104977846311
ACH-000833,0.061042865485699996
ACH-000834,-0.030781634869999998
ACH-000835,-0.226011101364
ACH-000836,0.0159934317744
ACH-000837,-0.0915113852008
ACH-000838,0.0121268775555
ACH-000839,-0.198797167749
ACH-000840,0.09065601892539998
ACH-000841,-0.280687339604
ACH-000843,0.0246162702226
ACH-000846,-0.239222351103
ACH-000847,-0.184561579639
ACH-000848,-0.201443291416
ACH-000849,-0.0343996469327
ACH-000851,-0.340949565321
ACH-000855,-0.326664263378
ACH-000856,-0.0825113423797
ACH-000858,-0.053385616498499995
ACH-000859,0.024306791534
ACH-000861,-0.04907078152319999
ACH-000862,-0.05804010230880001
ACH-000865,-0.00032003911928099994
ACH-000866,-0.133710761156
ACH-000867,-0.0726463149676
ACH-000869,-0.34928141096999993
ACH-000872,0.11975026221599999
ACH-000873,-0.341240634097
ACH-000876,-0.145368939114
ACH-000878,-0.0146752384365
ACH-000880,0.0659213297262
ACH-000881,0.0084849955452
ACH-000882,-0.155245431933
ACH-000884,-0.0167239417352
ACH-000885,-0.21660301845600002
ACH-000887,-0.116979996671
ACH-000888,-0.030793772297299998
ACH-000889,-0.0308327529604
ACH-000890,-0.0954010226378
ACH-000896,-0.111596419308
ACH-000898,-0.05694282391969999
ACH-000900,-0.11952677560000001
ACH-000901,-0.16573321123
ACH-000905,-0.20155071216499998
ACH-000906,-0.217661555392
ACH-000907,-0.337747451812
ACH-000910,-0.145116149825
ACH-000911,-0.19410847989500002
ACH-000912,-0.11536122090199999
ACH-000913,-0.140018145891
ACH-000915,0.00778962827232
ACH-000916,-0.40028200418000004
ACH-000917,-0.193387935011
ACH-000921,-0.10908701707900001
ACH-000924,0.0488760167526
ACH-000926,-0.0116956997464
ACH-000928,-0.253868367916
ACH-000929,-0.5231117860719999
ACH-000932,-0.17694596851799999
ACH-000935,-0.0249868920082
ACH-000936,-0.130725459963
ACH-000937,-0.160529950636
ACH-000938,-0.286054126162
ACH-000939,-0.05197127583240001
ACH-000941,-0.2004112666
ACH-000943,-0.12646737131799998
ACH-000946,-0.09992094090590001
ACH-000947,-0.127210033369
ACH-000948,-0.0113083170824
ACH-000950,-0.17923853716
ACH-000953,-0.18276340915
ACH-000957,-0.18134636476500002
ACH-000958,-0.05770206131799999
ACH-000960,-0.07775951687360001
ACH-000963,0.0475063794161
ACH-000968,-0.08001842937180001
ACH-000969,-0.11696094896800001
ACH-000973,-0.131391892695
ACH-000974,-0.153372307398
ACH-000975,-0.0121066050823
ACH-000976,-0.0686795569416
ACH-000978,0.236721077635
ACH-000980,-0.00509808451914
ACH-000984,-0.0419839360948
ACH-000986,-0.097718819021
ACH-000988,-0.23065145742899998
ACH-000993,0.07847477755769999
ACH-000994,-0.0255478414745
ACH-000996,-0.00560258613108
ACH-001001,-0.07115780852560001
ACH-001020,0.15302543844900002
ACH-001028,0.0220118853338
ACH-001031,0.00663963736152
ACH-001038,0.05361378111119999
ACH-001048,-0.0743743512571
ACH-001050,-0.14725132394
ACH-001053,-0.298891383871
ACH-001054,-0.0731082278355
ACH-001061,-0.140765064588
ACH-001067,-0.057213177578
ACH-001075,-0.195233469526
ACH-001096,-0.261854245653
ACH-001128,-0.385156684636
ACH-001134,-0.154181838092
ACH-001151,-0.08965025017850001
ACH-001163,-0.117364372609
ACH-001164,-0.163534589165
ACH-001173,0.038282170273599994
ACH-001183,-0.189274623523
ACH-001184,0.00455762234688
ACH-001190,-0.279725424624
ACH-001192,0.041384854714599996
ACH-001193,0.08337746393189999
ACH-001196,0.013259019599799998
ACH-001197,-0.0583921598186
ACH-001205,0.148869237497
ACH-001211,-0.158800791836
ACH-001212,-0.345493161396
ACH-001228,-0.155641502534
ACH-001232,-0.208771165478
ACH-001239,-0.15206519391599999
ACH-001274,-0.156952711705
ACH-001275,-0.127523430225
ACH-001277,-0.120450663925
ACH-001278,0.0437373485462
ACH-001280,-0.251031908143
ACH-001283,-0.09369617675030001
ACH-001289,0.0358728576405
ACH-001295,-0.060160629817900005
ACH-001300,-0.0695290842528
ACH-001301,-0.17336431201400002
ACH-001302,-0.070801302396
ACH-001303,0.164284240659
ACH-001306,-0.19005878922299999
ACH-001318,0.020941509928700003
ACH-001322,-0.0413489745502
ACH-001328,0.00467024880845
ACH-001332,-0.169127702258
ACH-001333,-0.0413027611613
ACH-001336,-0.14676607189000002
ACH-001340,-0.059873505893
ACH-001346,-0.00895053684769
ACH-001353,-0.112883088124
ACH-001354,-0.19281675532099998
ACH-001367,-0.032228333576599995
ACH-001368,-0.0283363760216
ACH-001374,-0.301134253735
ACH-001375,-0.0965203539423
ACH-001377,-0.0643937372695
ACH-001380,-0.10213292690600001
ACH-001391,0.0613747320236
ACH-001407,0.0310374221145
ACH-001408,-0.163492256198
ACH-001413,-0.0313110712886
ACH-001430,-0.19480591720600002
ACH-001431,-0.196681909228
ACH-001450,-0.384098536207
ACH-001496,-0.12320118284399999
ACH-001500,-0.0808059921316
ACH-001521,0.00107543422452
ACH-001523,-0.261468306168
ACH-001532,-0.012374236196899998
ACH-001536,-0.0650365938434
ACH-001550,-0.104894327439
ACH-001552,-0.224730168508
ACH-001554,-0.048271591975699996
ACH-001645,-0.121804303606
ACH-001654,-0.0681332997772
ACH-001715,-0.150470563443
ACH-001735,-0.19786566158799998
ACH-001736,0.032494879812
ACH-001737,-0.37575056489200004
ACH-001740,-0.12500588706
ACH-001745,-0.230911432784
ACH-001750,0.172040203958
ACH-001765,-0.120983322604
ACH-001956,-0.10011891225299999
ACH-001957,-0.205850601882
