,CDCA8 (55143)
ACH-000244,-1.8476941312700002
ACH-000246,-1.80777773342
ACH-000248,-1.8053738542
ACH-000250,-1.70307234588
ACH-000251,-1.84182408882
ACH-000253,-1.98116580031
ACH-000255,-1.6015186679100002
ACH-000256,-1.7434046614099998
ACH-000257,-1.6621486892200001
ACH-000258,-0.966114236658
ACH-000259,-1.6791477825299999
ACH-000260,-1.80898585624
ACH-000261,-1.64561942734
ACH-000262,-1.61392576363
ACH-000263,-1.79589185498
ACH-000264,-1.68575494335
ACH-000265,-1.6558685185
ACH-000266,-1.88649341681
ACH-000272,-1.7323155402000001
ACH-000273,-1.65604104169
ACH-000274,-1.8914781241599998
ACH-000277,-1.9135043411300001
ACH-000278,-1.9504690416
ACH-000279,-1.69284966926
ACH-000280,-1.80551558284
ACH-000281,-1.50170373286
ACH-000288,-1.56126662424
ACH-000291,-1.48721662874
ACH-000293,-1.89138922841
ACH-000294,-2.20068886193
ACH-000295,-1.6054216108200001
ACH-000296,-1.9339495981000001
ACH-000302,-1.91234725417
ACH-000304,-2.28986723352
ACH-000307,-1.7929270580400003
ACH-000308,-1.7659952111400001
ACH-000310,-2.6203108510799997
ACH-000311,-2.2732477038999996
ACH-000312,-1.8539863613799998
ACH-000315,-1.61366052755
ACH-000316,-1.63790887523
ACH-000317,-1.8551957266599999
ACH-000318,-1.93201066112
ACH-000319,-1.6365559076499998
ACH-000320,-1.87457715866
ACH-000322,-1.7136812648700002
ACH-000323,-1.40885950444
ACH-000324,-1.55586986255
ACH-000329,-1.8319456344099998
ACH-000330,-1.3764675504700001
ACH-000331,-1.5655967815
ACH-000332,-2.02118196178
ACH-000334,-1.65683176539
ACH-000335,-2.08307415835
ACH-000336,-1.8668244475099998
ACH-000337,-1.6352809463799998
ACH-000339,-1.70164239357
ACH-000341,-1.9596417603799998
ACH-000348,-1.5799153028600001
ACH-000350,-2.31918752864
ACH-000352,-1.88245108693
ACH-000356,-1.8550577829799997
ACH-000361,-2.1852980338099997
ACH-000362,-2.26615212533
ACH-000363,-1.47764351549
ACH-000364,-1.6494701687
ACH-000365,-1.7078185506799999
ACH-000366,-1.8109530823099997
ACH-000368,-1.70291860314
ACH-000374,-1.5311290178299999
ACH-000375,-1.54669640502
ACH-000376,-1.7914579932799999
ACH-000381,-1.6206866258500001
ACH-000383,-2.0266278128799997
ACH-000387,-2.0084660743900002
ACH-000389,-1.6223245077500001
ACH-000390,-1.8553395848199998
ACH-000393,-1.5914265476700002
ACH-000395,-1.70180448878
ACH-000397,-1.7264082585099998
ACH-000401,-1.9458526913900003
ACH-000402,-1.8326595478
ACH-000403,-2.19057270499
ACH-000404,-1.68691839762
ACH-000406,-1.9160836991299999
ACH-000407,-2.181118069
ACH-000408,-1.6252070328900001
ACH-000410,-1.55086214458
ACH-000411,-1.95828714847
ACH-000414,-1.98621547036
ACH-000415,-1.6313443654799997
ACH-000416,-1.8610139786400002
ACH-000420,-1.98049598377
ACH-000421,-1.6006762546700002
ACH-000424,-1.73105177415
ACH-000425,-1.62570077894
ACH-000426,-2.40897134158
ACH-000427,-1.28099016456
ACH-000433,-1.64687758538
ACH-000436,-2.09169643238
ACH-000444,-1.68811572285
ACH-000445,-1.23138405567
ACH-000448,-1.5608885432799997
ACH-000450,-2.3830278829900005
ACH-000452,-1.9381894184900001
ACH-000454,-1.88428957257
ACH-000458,-1.6384070712999999
ACH-000459,-1.3933189119
ACH-000460,-1.89774424902
ACH-000461,-1.5705389448700002
ACH-000463,-1.7364202673500002
ACH-000464,-1.9135913515799998
ACH-000466,-2.27897242518
ACH-000467,-1.85827082866
ACH-000468,-2.01288593561
ACH-000469,-1.70609918132
ACH-000470,-1.7277127822299998
ACH-000471,-1.68005267599
ACH-000472,-2.0018342587099998
ACH-000473,-1.9336761314500002
ACH-000475,-1.9290000510699998
ACH-000476,-1.68403478373
ACH-000477,-2.6645671081
ACH-000480,-1.55699946
ACH-000481,-2.29951071136
ACH-000483,-1.8637084451800001
ACH-000484,-1.98932970655
ACH-000485,-1.87708205692
ACH-000486,-1.72989227648
ACH-000487,-1.80794006593
ACH-000488,-1.8301704856599998
ACH-000490,-1.74425501229
ACH-000491,-1.57867524621
ACH-000495,-1.77414241167
ACH-000496,-1.7867501198299998
ACH-000499,-1.5751947963600001
ACH-000500,-1.5335340291400001
ACH-000502,-1.79102246971
ACH-000503,-1.63201744544
ACH-000505,-1.7260014585099999
ACH-000507,-1.47299728803
ACH-000510,-1.7788619761000002
ACH-000511,-1.51153209184
ACH-000512,-1.8995984913
ACH-000516,-1.5695687069600002
ACH-000517,-1.9410819164400002
ACH-000518,-1.82472168697
ACH-000520,-1.68789198581
ACH-000521,-1.62234830803
ACH-000522,-1.70280641165
ACH-000524,-1.26628662238
ACH-000527,-1.6646477752200002
ACH-000528,-1.8074643798299999
ACH-000537,-1.5989821380000002
ACH-000541,-2.0343164757900003
ACH-000542,-1.5938019917700001
ACH-000544,-1.5420634592500002
ACH-000545,-1.43640822384
ACH-000547,-1.71371360283
ACH-000548,-1.9741980285799998
ACH-000549,-1.65836067647
ACH-000550,-1.69113244954
ACH-000552,-1.9325891363099998
ACH-000556,-1.52994134947
ACH-000557,-2.46938233657
ACH-000570,-1.7797657269
ACH-000571,-2.38927372562
ACH-000573,-1.4966744122600002
ACH-000576,-1.83707088643
ACH-000580,-1.9190197108400002
ACH-000584,-1.69491172258
ACH-000585,-1.8054149624400002
ACH-000588,-1.60136211203
ACH-000589,-1.79926908939
ACH-000591,-1.9471445983400002
ACH-000593,-1.57041169236
ACH-000600,-1.8096913159099999
ACH-000601,-1.73606723248
ACH-000604,-1.5160693555899998
ACH-000605,-1.91213854379
ACH-000606,-1.4560418170200002
ACH-000608,-1.74954628199
ACH-000614,-1.97764153784
ACH-000616,-1.7460774657299998
ACH-000618,-1.7201666800599997
ACH-000619,-1.58107609684
ACH-000620,-2.1308156343599998
ACH-000621,-1.83921140428
ACH-000622,-2.10406917513
ACH-000623,-1.73370765208
ACH-000624,-1.7292721863
ACH-000627,-1.9081180684999999
ACH-000630,-1.7197453154700002
ACH-000632,-1.9487185694799998
ACH-000633,-2.05296457928
ACH-000637,-1.7614436514200003
ACH-000638,-1.7804114174799999
ACH-000646,-1.77980606552
ACH-000647,-1.9188269555200002
ACH-000648,-1.9286388975599997
ACH-000649,-1.7472000768599998
ACH-000651,-1.8767097763499998
ACH-000652,-1.6137432851
ACH-000653,-1.78864056031
ACH-000657,-1.87082291285
ACH-000658,-1.93139484865
ACH-000661,-2.15521343055
ACH-000662,-2.06922093668
ACH-000663,-2.05888346195
ACH-000665,-1.52257436086
ACH-000671,-1.5161824146899998
ACH-000673,-1.74074482347
ACH-000676,-1.58309591809
ACH-000677,-1.8206659631400002
ACH-000681,-1.7864091992
ACH-000682,-1.83810055648
ACH-000683,-2.01091923159
ACH-000684,-1.80605710465
ACH-000688,-0.923212893431
ACH-000693,-1.69641805588
ACH-000694,-1.75471759741
ACH-000695,-1.61824375942
ACH-000696,-1.6317756381600002
ACH-000697,-1.4999687439700002
ACH-000699,-1.78052145025
ACH-000701,-2.01107005754
ACH-000706,-1.8875483263400001
ACH-000711,-1.66819250164
ACH-000713,-1.5252455974099999
ACH-000714,-1.69791010491
ACH-000718,-1.6616268095
ACH-000720,-1.8665750949200002
ACH-000721,-1.3744286887900001
ACH-000724,-1.7332560017200003
ACH-000725,-0.962602580275
ACH-000732,-1.7077412807799999
ACH-000734,-1.6854863896
ACH-000735,-1.43962781053
ACH-000736,-1.88156284788
ACH-000738,-1.90060514997
ACH-000746,-1.5965524469499999
ACH-000747,-1.7808771913199999
ACH-000748,-1.7598553567700002
ACH-000753,-1.64694337692
ACH-000756,-1.59539497557
ACH-000757,-1.8248602512599998
ACH-000758,-1.56371807567
ACH-000760,-1.4789491676100002
ACH-000763,-1.74489081996
ACH-000764,-1.18026312473
ACH-000765,-1.8369593399700002
ACH-000766,-1.6368740161200002
ACH-000767,-1.64034073898
ACH-000768,-1.7346628376599997
ACH-000769,-1.8625535960099997
ACH-000770,-1.7991917414900003
ACH-000771,-1.9687920409900002
ACH-000773,-2.06696458342
ACH-000776,-1.79592721659
ACH-000777,-1.8233396455000002
ACH-000778,-2.19869147316
ACH-000781,-1.77435495728
ACH-000782,-1.87810831199
ACH-000783,-1.90254267127
ACH-000784,-1.7139192629
ACH-000785,-2.15632063427
ACH-000787,-1.72642162349
ACH-000788,-1.7208074096700001
ACH-000791,-1.7691027885
ACH-000792,-1.9347208178
ACH-000794,-1.72008055685
ACH-000796,-2.01270227318
ACH-000799,-1.67562839646
ACH-000800,-1.73688136315
ACH-000802,-1.53622584653
ACH-000804,-2.12141257936
ACH-000805,-1.47934759045
ACH-000809,-1.92594087968
ACH-000810,-1.8574648408099996
ACH-000811,-1.79570793181
ACH-000817,-1.75741770035
ACH-000819,-1.6110131242200003
ACH-000820,-1.06211800301
ACH-000821,-1.8266046187599998
ACH-000822,-1.6004286795700002
ACH-000823,-1.79062684401
ACH-000824,-2.12344410304
ACH-000827,-1.6529394757499998
ACH-000829,-1.84709646914
ACH-000831,-1.64698393648
ACH-000832,-1.77729555876
ACH-000833,-2.12576380662
ACH-000834,-1.9190200611900001
ACH-000835,-1.6680965266299999
ACH-000836,-1.06905377239
ACH-000837,-1.74880471604
ACH-000838,-1.95659574482
ACH-000839,-1.51473416685
ACH-000840,-1.3057032091
ACH-000841,-1.88645021542
ACH-000843,-1.82251876876
ACH-000846,-1.89466605653
ACH-000847,-1.4735537439
ACH-000848,-1.4278880678
ACH-000849,-1.58545815052
ACH-000851,-1.52928555661
ACH-000855,-1.9265021720700002
ACH-000856,-1.9577259582900002
ACH-000858,-1.7945530741799998
ACH-000859,-1.4302336010699999
ACH-000861,-2.05052610276
ACH-000862,-2.19870209215
ACH-000865,-2.0093997809
ACH-000866,-1.82147730183
ACH-000867,-1.8762992780599999
ACH-000869,-1.32593446655
ACH-000872,-1.7257389053999999
ACH-000873,-1.85668972646
ACH-000876,-1.8885052339
ACH-000878,-1.9600075557099998
ACH-000880,-1.7523016904099997
ACH-000881,-1.7239940523500001
ACH-000882,-1.82231072507
ACH-000884,-1.77854617443
ACH-000885,-1.9303359497900001
ACH-000887,-1.72140277866
ACH-000888,-1.6924364953100002
ACH-000889,-1.87810520773
ACH-000890,-1.9261049212
ACH-000896,-1.89174332824
ACH-000898,-1.91028160021
ACH-000900,-1.6124090998500002
ACH-000901,-1.53395001213
ACH-000905,-1.96969155967
ACH-000906,-1.8805784131599999
ACH-000907,-1.47812578369
ACH-000910,-1.96377773998
ACH-000911,-1.8019932537999999
ACH-000912,-1.56443736287
ACH-000913,-1.78954054432
ACH-000915,-1.7393116218400002
ACH-000916,-1.34149267648
ACH-000917,-1.73668071497
ACH-000921,-1.68925535371
ACH-000924,-1.6002537315799998
ACH-000926,-1.75898530027
ACH-000928,-2.09950594106
ACH-000929,-2.02134534919
ACH-000932,-1.81740630101
ACH-000935,-1.81688478961
ACH-000936,-1.75083482102
ACH-000937,-2.02170859815
ACH-000938,-1.80941013193
ACH-000939,-1.14379981827
ACH-000941,-2.0123959603599997
ACH-000943,-1.71653074119
ACH-000946,-1.72474978613
ACH-000947,-1.9024051103400001
ACH-000948,-1.8795219880900003
ACH-000950,-1.49061428524
ACH-000953,-1.8261352919799998
ACH-000957,-1.71315264279
ACH-000958,-1.69868411727
ACH-000960,-1.6567703271599998
ACH-000963,-2.05726951437
ACH-000968,-2.05952546084
ACH-000969,-1.6581672447100002
ACH-000973,-1.6871047313999998
ACH-000974,-1.64520287692
ACH-000975,-1.5136980118399999
ACH-000976,-1.8451897998299998
ACH-000978,-1.9420858468000002
ACH-000980,-1.64536782051
ACH-000984,-1.6009514851299997
ACH-000986,-1.79567956308
ACH-000988,-2.21595180182
ACH-000993,-1.93503296342
ACH-000994,-2.17856595155
ACH-000996,-1.61803528958
ACH-001001,-1.8893460418999999
ACH-001020,-1.4261459403299999
ACH-001028,-1.6202607932100002
ACH-001031,-1.8869875495400004
ACH-001038,-1.6680886988799999
ACH-001048,-1.67721711928
ACH-001050,-1.6170371939100001
ACH-001053,-1.71753927723
ACH-001054,-1.67561109511
ACH-001061,-1.7992825307
ACH-001067,-1.7431445943200001
ACH-001075,-1.79322956595
ACH-001096,-1.5749822075600002
ACH-001128,-0.503816938783
ACH-001134,-1.81666505254
ACH-001151,-1.5485290918599999
ACH-001163,-1.6731092483899999
ACH-001164,-1.83956331506
ACH-001173,-1.64777550856
ACH-001183,-1.85395453909
ACH-001184,-1.7832433621000001
ACH-001190,-1.9631547630200001
ACH-001192,-1.71513569802
ACH-001193,-1.46487063838
ACH-001196,-1.7084823437399999
ACH-001197,-1.9864754486099998
ACH-001205,-1.8606483986400002
ACH-001211,-1.33782398689
ACH-001212,-0.8453800904340001
ACH-001228,-1.42171587424
ACH-001232,-1.65279146503
ACH-001239,-1.9462551182700003
ACH-001274,-1.64261282838
ACH-001275,-1.6103024446
ACH-001277,-2.1380811461700002
ACH-001278,-1.8650908503799999
ACH-001280,-2.0593346198099995
ACH-001283,-1.63666034895
ACH-001289,-1.9034487276599996
ACH-001295,-1.6791371505300001
ACH-001300,-1.38567910014
ACH-001301,-1.9066324346
ACH-001302,-2.1201906016900005
ACH-001303,-2.38261602608
ACH-001306,-1.7303908392200003
ACH-001318,-1.74697611467
ACH-001322,-1.5725476731999999
ACH-001328,-1.7354524848400004
ACH-001332,-1.34270626707
ACH-001333,-1.74213154893
ACH-001336,-1.6699783471399998
ACH-001340,-1.7388111416099998
ACH-001346,-1.6344282178999998
ACH-001353,-1.7905980059200002
ACH-001354,-1.8945619747799998
ACH-001367,-1.10750344094
ACH-001368,-1.7640133948400003
ACH-001374,-1.7631063529299997
ACH-001375,-1.78632244248
ACH-001377,-1.98870961788
ACH-001380,-1.7240472838599998
ACH-001391,-1.5544420789200002
ACH-001407,-1.7485566738
ACH-001408,-2.05928320651
ACH-001413,-1.52515165315
ACH-001430,-1.40099634385
ACH-001431,-1.9441401618
ACH-001450,-1.9994000786700001
ACH-001496,-1.36325073734
ACH-001500,-1.3714470111300001
ACH-001521,-1.9894541904900003
ACH-001523,-1.8831602166699999
ACH-001532,-1.7784197558900001
ACH-001536,-1.8399432930900002
ACH-001550,-1.06140195124
ACH-001552,-1.9370400536099996
ACH-001554,-1.77359399123
ACH-001645,-1.93797927163
ACH-001654,-1.96007347313
ACH-001715,-1.9393797713099998
ACH-001735,-2.0332722595500003
ACH-001736,-1.79707353089
ACH-001737,-1.94689775539
ACH-001740,-1.9025473646700002
ACH-001745,-1.7672169860799998
ACH-001750,-1.65819038779
ACH-001765,-1.8349631142200002
ACH-001956,-1.5570429991899999
ACH-001957,-1.7690018293799998
