,CTPS1 (1503)
ACH-000408,-0.7530315815880001
ACH-000410,-0.49367921977799994
ACH-000411,-0.711641604797
ACH-000414,-0.909032398638
ACH-000415,-0.791813855793
ACH-000416,-1.28752538715
ACH-000420,-0.337254299054
ACH-000421,-0.858770553939
ACH-000424,-0.6141060470440001
ACH-000425,-0.716713583055
ACH-000426,-0.740027499624
ACH-000427,-0.854490422464
ACH-000433,-0.45516714122900004
ACH-000436,-0.874128973778
ACH-000444,-1.03413827918
ACH-000445,-1.0543383694700001
ACH-000448,-1.01345474668
ACH-000450,-0.6335387163539999
ACH-000452,-1.22125694873
ACH-000454,-1.00197112188
ACH-000458,-0.506830059221
ACH-000459,-1.16440111842
ACH-000460,-0.800675213336
ACH-000461,-1.52507517667
ACH-000463,-0.263129613973
ACH-000464,-0.839599504169
ACH-000466,-0.7568123614480001
ACH-000467,-1.08956222094
ACH-000468,-0.7076704573199999
ACH-000469,-0.253664000889
ACH-000470,-0.337924023166
ACH-000471,-0.5116643859960001
ACH-000472,-0.364075357617
ACH-000473,-0.35368480499300003
ACH-000475,-0.552635029281
ACH-000476,-0.180423377735
ACH-000477,-0.8369770035840001
ACH-000480,-0.5259832123120001
ACH-000481,-0.5417276064150001
ACH-000483,-0.9030757068529999
ACH-000484,-0.600520486309
ACH-000485,-1.20408799455
ACH-000486,-0.905316195008
ACH-000487,-0.813101743276
ACH-000488,-0.622711188986
ACH-000490,-0.432809224957
ACH-000491,-0.427773813868
ACH-000495,-0.535755567594
ACH-000496,-1.08729247933
ACH-000499,-0.6279113353279999
ACH-000500,-0.884681832499
ACH-000502,-1.4455513155000002
ACH-000503,-0.8624753234200001
ACH-000505,-0.435404132791
ACH-000507,-0.991293436077
ACH-000510,-1.10323995766
ACH-000511,-0.511890599404
ACH-000512,-1.35871069183
ACH-000516,-0.412032711394
ACH-000517,-0.5005310675410001
ACH-000518,-0.333309870141
ACH-000520,-0.47472122153499996
ACH-000521,-0.859658904143
ACH-000522,-1.0416547381899999
ACH-000524,-0.39337525789300004
ACH-000527,-0.36168732357100003
ACH-000528,-0.402781511844
ACH-000537,-0.6663764479159999
ACH-000541,-0.714749377872
ACH-000542,-1.25582302513
ACH-000544,-0.903742896385
ACH-000545,-0.670772790804
ACH-000547,-0.410737947905
ACH-000548,-0.656569168317
ACH-000549,-0.634583671464
ACH-000550,-0.99486007948
ACH-000552,-0.8244863807260001
ACH-000556,-0.982227310478
ACH-000557,-1.07550432175
ACH-000570,-0.388007166625
ACH-000571,-0.472898179377
ACH-000573,-1.07868091339
ACH-000576,-1.07926172691
ACH-000580,-0.9802656799580001
ACH-000584,-0.560734996782
ACH-000585,-1.1115205742799998
ACH-000588,-1.1827045524600002
ACH-000589,-0.70085647787
ACH-000591,-0.64848194497
ACH-000593,-0.758509966021
ACH-000600,-0.545065584767
ACH-000601,-0.9874567793350001
ACH-000604,-0.913934379312
ACH-000605,-0.829458041506
ACH-000606,-0.548344716868
ACH-000608,-1.20456603468
ACH-000614,-1.24128946725
ACH-000616,-1.2147613504700001
ACH-000618,-0.9887866757780001
ACH-000619,-0.859979340833
ACH-000620,-1.3374508440100001
ACH-000621,-0.788195139471
ACH-000622,-0.880367663258
ACH-000623,-0.594250892398
ACH-000624,-1.5274998175299999
ACH-000627,-1.1961116597700001
ACH-000630,-0.624507326435
ACH-000632,-0.663686210011
ACH-000633,-0.558537269159
ACH-000637,-0.42524576058700003
ACH-000638,-1.18633492707
ACH-000646,-0.545024423788
ACH-000647,-1.18918717629
ACH-000648,-0.902525644901
ACH-000649,-0.6730485966609999
ACH-000651,-0.9625363845389999
ACH-000652,-1.06572724285
ACH-000653,-1.3048299621600001
ACH-000657,-0.289593825288
ACH-000658,-0.923879436402
ACH-000661,-0.771763305704
ACH-000662,-0.879221368213
ACH-000663,-0.838205250169
ACH-000665,-0.819233761366
ACH-000671,-0.444069598616
ACH-000673,-0.339869710338
ACH-000676,-1.1957981486700002
ACH-000677,-0.799528426767
ACH-000681,-0.5515319364519999
ACH-000682,-0.881724621981
ACH-000683,-0.908607773824
ACH-000684,-0.492480044516
ACH-000688,-0.765099495711
ACH-000693,-0.9017277500570001
ACH-000694,-0.664077861924
ACH-000695,-0.5633358013449999
ACH-000696,-0.975991080907
ACH-000697,-0.659568343638
ACH-000699,-0.7296425533750001
ACH-000701,-0.8051669317550001
ACH-000706,-0.5357186269399999
ACH-000711,-1.36065331729
ACH-000713,-1.1811445159899998
ACH-000714,-0.823974158275
ACH-000718,-1.3696334121200002
ACH-000720,-0.405677026334
ACH-000721,-1.2484897853399999
ACH-000724,-0.81639995492
ACH-000725,-0.772589697473
ACH-000732,-0.525694708155
ACH-000734,-0.942862057817
ACH-000735,-1.46570852845
ACH-000736,-0.794502666183
ACH-000738,-0.25222090594700003
ACH-000746,-0.9052490459360001
ACH-000747,-0.809729155402
ACH-000748,-0.306195724537
ACH-000753,-1.62807982765
ACH-000756,-0.28160551960999997
ACH-000757,-0.8660156038510001
ACH-000758,-0.621464874441
ACH-000760,-0.511985174258
ACH-000763,-0.745338660745
ACH-000764,-1.26269796064
ACH-000765,-1.18460096087
ACH-000766,-1.8498093119999999
ACH-000767,-0.38726716141199996
ACH-000768,-1.1867888290700002
ACH-000769,-0.645546056714
ACH-000770,-1.23323361462
ACH-000771,-0.956388448856
ACH-000773,-1.20147099811
ACH-000776,-0.563464022232
ACH-000777,-1.38518340424
ACH-000778,-0.672351228061
ACH-000781,-0.7751873245919999
ACH-000782,-0.8995657269509999
ACH-000783,-0.468491255061
ACH-000784,-0.820102766408
ACH-000785,-0.991613125261
ACH-000787,-1.3744160367700002
ACH-000788,-0.448113658163
ACH-000791,-1.11225454502
ACH-000792,-0.710260994163
ACH-000794,-1.54600862174
ACH-000796,-1.49975896247
ACH-000799,-0.982891230581
ACH-000800,-0.977209118384
ACH-000802,-0.402139655767
ACH-000804,-0.542312895885
ACH-000805,-0.695141851858
ACH-000809,-0.765638000492
ACH-000810,-0.574615367534
ACH-000811,-0.647198137128
ACH-000817,-1.08009039777
ACH-000819,-0.82839114001
ACH-000820,-0.676040421205
ACH-000821,-0.7432134086
ACH-000822,-0.672093709042
ACH-000823,-0.8607524095419999
ACH-000824,-0.49327067197999996
ACH-000827,-0.9881600616089999
ACH-000829,-0.980101819799
ACH-000831,-0.9559422555120001
ACH-000832,-1.03338111613
ACH-000833,-0.973037610659
ACH-000834,-0.37882143089000003
ACH-000835,-1.4662490010799998
ACH-000836,-1.18067149358
ACH-000837,-1.0373506078
ACH-000838,-1.09568901526
ACH-000839,-0.9233261000799998
ACH-000840,-0.300415146671
ACH-000841,-1.1989565974
ACH-000843,-1.29126694649
ACH-000846,-0.20588534253600002
ACH-000847,-0.9362657196490001
ACH-000848,-0.672068319798
ACH-000849,-0.384124111114
ACH-000851,-1.0047964743100002
ACH-000855,-1.06321114844
ACH-000856,-0.8897219653
ACH-000858,-0.126313192146
ACH-000859,-0.762264767917
ACH-000861,-0.598478189705
ACH-000862,-0.598130685159
ACH-000865,-0.354189077137
ACH-000866,-0.757338101225
ACH-000867,-0.456505902474
ACH-000869,-0.684418829678
ACH-000872,-0.8607243796359999
ACH-000873,-1.05159303098
ACH-000876,-0.717383949418
ACH-000878,-0.851065398312
ACH-000880,-1.00497757849
ACH-000881,-0.8976608327760001
ACH-000882,-0.628635959061
ACH-000884,-0.22900510536600002
ACH-000885,-0.270369905313
ACH-000887,-0.9819663021070001
ACH-000888,-0.62444195175
ACH-000889,-1.6717160496899999
ACH-000890,-0.477910794217
ACH-000896,-1.27581406826
ACH-000898,-0.9776767548309999
ACH-000900,-0.954479533688
ACH-000901,-0.40810264654100004
ACH-000905,-0.603229769966
ACH-000906,-1.20995908359
ACH-000907,-0.93232777199
ACH-000910,-0.859074752886
ACH-000911,-0.82722870218
ACH-000912,-0.943105127147
ACH-000913,-0.746982739445
ACH-000915,-0.9924636614650001
ACH-000916,-1.08884682083
ACH-000917,-1.07547105259
ACH-000921,-1.28607540105
ACH-000924,-0.725593926045
ACH-000926,-1.4994453044799998
ACH-000928,-1.05780830466
ACH-000929,-1.18800837858
ACH-000932,-0.9949175682250001
ACH-000935,-0.6025385564519999
ACH-000936,-1.30531857826
ACH-000937,-1.7988975441599997
ACH-000938,-1.2738085612799999
ACH-000939,-0.40455916144599996
ACH-000941,-0.37335962648500004
ACH-000943,-0.713205586349
ACH-000946,-1.02691906904
ACH-000947,-0.564243400612
ACH-000948,-1.08756147994
ACH-000950,-0.711919812712
ACH-000953,-1.84269786939
ACH-000957,-1.0998025958600002
ACH-000958,-0.9807703054610001
ACH-000960,-1.45235354713
ACH-000963,-0.766633708725
ACH-000968,-0.342176589503
ACH-000969,-1.2406638285
ACH-000973,-1.19012216467
ACH-000974,-0.56909719918
ACH-000975,-1.41377845304
ACH-000976,-1.0430013442000001
ACH-000978,-0.37078995285300004
ACH-000980,-0.745089137306
ACH-000984,-0.749291076929
ACH-000986,-1.1713157809799999
ACH-000988,-0.6964066357500001
ACH-000993,-0.6312273219919999
ACH-000994,-0.607938423988
ACH-000996,-0.40879602049900005
ACH-001001,-0.177285337579
ACH-001020,-0.769082065283
ACH-001028,-0.8462676420209999
ACH-001031,-0.226008449782
ACH-001038,-0.449355984924
ACH-001048,-0.631376222676
ACH-001050,-0.7660906562800001
ACH-001053,-1.50771974808
ACH-001054,-1.4443311542299997
ACH-001061,-1.01638702987
ACH-001067,-0.506630764521
ACH-001075,-0.37642886506300005
ACH-001096,-0.837556151152
ACH-001128,-0.691258037145
ACH-001134,-1.05295823802
ACH-001151,-1.09947521953
ACH-001163,-1.1011395652
ACH-001164,-0.698770467291
ACH-001173,-0.25624637563200003
ACH-001183,-0.317252644061
ACH-001184,-1.11764920011
ACH-001190,-0.9696225709190001
ACH-001192,-0.45875172516900004
ACH-001193,-0.664810523668
ACH-001196,-1.06984547621
ACH-001197,-0.734717848028
ACH-001205,-0.562571840149
ACH-001211,-0.764372567687
ACH-001212,-0.468986045653
ACH-001228,-0.591212742945
ACH-001232,-0.401804109578
ACH-001239,-0.677699601233
ACH-001274,-1.43000914265
ACH-001275,-0.660094739077
ACH-001277,-0.577014286073
ACH-001278,-0.6931302514200001
ACH-001280,-0.896800102721
ACH-001283,-0.261464412868
ACH-001289,-0.25665055489
ACH-001295,-0.247567686251
ACH-001300,-0.60696896192
ACH-001301,-0.256819122296
ACH-001302,-0.7126758692630001
ACH-001303,-0.287314141014
ACH-001306,-0.564620449277
ACH-001318,-0.41904687571500004
ACH-001322,-0.355388937169
ACH-001328,-0.7427893129500001
ACH-001332,-1.0174455615
ACH-001333,-0.324327869441
ACH-001336,-0.452686071681
ACH-001340,-0.486320001175
ACH-001346,-1.0
ACH-001353,-1.05946270436
ACH-001354,-0.47918322490599996
ACH-001367,-1.0541873990600001
ACH-001368,-1.04427151059
ACH-001374,-0.7290707154530001
ACH-001375,-0.8722370780299998
ACH-001377,-0.260547848634
ACH-001380,-0.803814728745
ACH-001391,-0.831824441741
ACH-001407,-1.2082919982
ACH-001408,-0.706475163235
ACH-001413,-0.38393669595200003
ACH-001430,-0.730503795101
ACH-001431,-0.85918493939
ACH-001450,-1.38283450499
ACH-001496,-0.45486071464100003
ACH-001500,-0.6915011153389999
ACH-001521,-0.748012995123
ACH-001523,-0.764284686311
ACH-001532,-0.7084180112909999
ACH-001536,-0.529570836636
ACH-001550,-0.819899955384
ACH-001552,-0.688274587844
ACH-001554,-0.7128254776749999
ACH-001645,-0.8203251029909999
ACH-001654,-0.19151499949499998
ACH-001715,-0.58036837149
ACH-001735,-1.30935816842
ACH-001736,-1.3518012355000002
ACH-001737,-0.887837595672
ACH-001740,-1.26950157069
ACH-001745,-1.26303148191
ACH-001750,-0.38115389984
ACH-001765,-1.28773068593
ACH-001956,-0.432235242196
ACH-001957,-0.43071749253700004
