,ICK (22858)
ACH-000547,-0.0827644571919
ACH-000548,-0.181533461202
ACH-000549,-0.0186782504602
ACH-000550,-0.192405600486
ACH-000552,-0.212250956424
ACH-000556,-0.126044677981
ACH-000557,-0.194662748194
ACH-000570,-0.149525572974
ACH-000571,-0.09839333429310002
ACH-000573,-0.0642835427403
ACH-000576,-0.029867389998400003
ACH-000580,-0.0109592480064
ACH-000584,-0.11408601853499999
ACH-000585,-0.0576385893821
ACH-000588,-0.180929925614
ACH-000589,-0.13212300538799998
ACH-000591,0.06672427740930001
ACH-000593,-0.241503519077
ACH-000600,-0.0728532218097
ACH-000601,-0.12257293697999999
ACH-000604,-0.35291331078500005
ACH-000605,-0.145216730438
ACH-000606,-0.216532019687
ACH-000608,-0.0338621232267
ACH-000614,0.0200555036638
ACH-000616,0.0169166636266
ACH-000618,-0.0347121755994
ACH-000619,-0.11296675818600001
ACH-000620,-0.00330464708758
ACH-000621,-0.192640884118
ACH-000622,-0.364021210959
ACH-000623,0.008638267497020001
ACH-000624,-0.06049700302569999
ACH-000627,-0.208093393654
ACH-000630,-0.0846880371192
ACH-000632,0.08398253769719999
ACH-000633,-0.08950459270580001
ACH-000637,-0.254765400173
ACH-000638,-0.10694623060200001
ACH-000646,-0.199748342249
ACH-000647,-0.139984294545
ACH-000648,-0.0356244818879
ACH-000649,-0.110012455998
ACH-000651,-0.21741673405099998
ACH-000652,-0.240584381523
ACH-000653,-0.308539198532
ACH-000657,-0.149111610329
ACH-000658,-0.238180500249
ACH-000661,0.143277661725
ACH-000662,0.0557423702221
ACH-000663,0.0161677468436
ACH-000665,-0.22787181582199997
ACH-000671,-0.125425668676
ACH-000673,-0.12315048364600001
ACH-000676,-0.11341759951500001
ACH-000677,-0.0381913208056
ACH-000681,-0.214744426235
ACH-000682,-0.165242762942
ACH-000683,-0.30297095461199997
ACH-000684,-0.00823430144834
ACH-000688,-0.236268617444
ACH-000693,-0.14710923170600002
ACH-000694,-0.0762839063495
ACH-000695,-0.282439073133
ACH-000696,-0.0303345875401
ACH-000697,-0.0367404551915
ACH-000699,-0.049647881223800004
ACH-000701,-0.09834398179050001
ACH-000706,-0.104836271131
ACH-000711,-0.130392258226
ACH-000713,-0.807404199287
ACH-000714,-0.134775635394
ACH-000718,-0.121379474355
ACH-000720,-0.225346858992
ACH-000721,-0.31602103485
ACH-000724,-0.0518195917423
ACH-000725,-0.188265397639
ACH-000732,0.05896055621619999
ACH-000734,-0.0597646467199
ACH-000735,-0.130520616781
ACH-000736,0.058877341278099994
ACH-000738,-0.151686163819
ACH-000746,0.00744015134177
ACH-000747,-0.00734764663118
ACH-000748,0.0315051697956
ACH-000753,-0.127729304296
ACH-000756,-0.0234692227758
ACH-000757,-0.0532539146408
ACH-000758,-0.330257728513
ACH-000760,-0.08263647400980001
ACH-000763,-0.0625808300488
ACH-000764,-0.555957516433
ACH-000765,0.0219346934072
ACH-000766,-0.15215921925599998
ACH-000767,-0.272486087888
ACH-000768,0.08680364939999999
ACH-000769,-0.113055087696
ACH-000770,-0.0657737878329
ACH-000771,-0.031244315489199998
ACH-000773,-0.235573864383
ACH-000776,-0.19917150596799998
ACH-000777,-0.379829953693
ACH-000778,-0.286882918399
ACH-000781,-0.261201248621
ACH-000782,-0.10064312785900001
ACH-000783,-0.08069704542780001
ACH-000784,-0.204983277771
ACH-000785,-0.31929917174100003
ACH-000787,-0.000145677752303
ACH-000788,-0.060517810959199995
ACH-000791,-0.200623759406
ACH-000792,-0.0916122993924
ACH-000794,-0.187627179168
ACH-000796,0.0302308119606
ACH-000799,-0.0891525526519
ACH-000800,-0.0353066475352
ACH-000802,-0.15785348735
ACH-000804,-0.10506084360300001
ACH-000805,-0.08356844646310001
ACH-000809,-0.139403195663
ACH-000810,0.039758808327900005
ACH-000811,-0.0354636384352
ACH-000817,-0.0819446130792
ACH-000819,-0.06941926575980001
ACH-000820,-0.156051475705
ACH-000821,-0.335153313728
ACH-000822,0.000141580776659
ACH-000823,-0.09897082919469999
ACH-000824,-0.0555637569558
ACH-000827,0.0142207198426
ACH-000829,0.142101450338
ACH-000831,-0.168309561714
ACH-000832,-0.18643688224899999
ACH-000833,-0.027079159421599996
ACH-000834,-0.0915684420937
ACH-000835,-0.11172780259500001
ACH-000836,-0.09356611553760001
ACH-000837,-0.325846520216
ACH-000838,-0.158256147123
ACH-000839,-0.17694999320799998
ACH-000840,0.0573946187563
ACH-000841,-0.266322331621
ACH-000843,-0.029334950599599997
ACH-000846,-0.030249955071999998
ACH-000847,-0.1830166602
ACH-000848,-0.08625605620589999
ACH-000849,-0.0635055887631
ACH-000851,-0.180965673841
ACH-000855,-0.115827524529
ACH-000856,-0.0783565373862
ACH-000858,-0.116774836579
ACH-000859,-0.169095633014
ACH-000861,-0.056239218270300005
ACH-000862,-0.0043998965803
ACH-000865,-0.091404405826
ACH-000866,-0.0850175338033
ACH-000867,-0.10554607823100001
ACH-000869,-0.458649097175
ACH-000872,-0.137531913322
ACH-000873,-0.127354272935
ACH-000876,-0.147962648307
ACH-000878,-0.102978072348
ACH-000880,0.08579641935249999
ACH-000881,-0.172180513101
ACH-000882,-0.24845608771299998
ACH-000884,-0.0784657236506
ACH-000885,-0.10375432860099999
ACH-000887,0.044747718785100005
ACH-000888,0.014693007031100002
ACH-000889,-0.17629397843400002
ACH-000890,0.153445675719
ACH-000896,-0.06588466145039999
ACH-000898,-0.216512579237
ACH-000900,-0.278469641166
ACH-000901,-0.16048237062100001
ACH-000905,-0.34459675320200006
ACH-000906,-0.204856916369
ACH-000907,-0.047957070817499996
ACH-000910,-0.132173434244
ACH-000911,-0.09723332101389999
ACH-000912,-0.11291709945299999
ACH-000913,-0.159658893517
ACH-000915,-0.135174128472
ACH-000916,0.34182925309100004
ACH-000917,-0.232024653818
ACH-000921,0.0174006919626
ACH-000924,-0.10880269762599999
ACH-000926,-0.125891810223
ACH-000928,0.006791946605100001
ACH-000929,-0.0968850998032
ACH-000932,-0.13545803051
ACH-000935,-0.162090896846
ACH-000936,-0.176867579848
ACH-000937,-0.21435106356400002
ACH-000938,-0.08785825435399999
ACH-000939,-0.0373744507146
ACH-000941,-0.12157136352299999
ACH-000943,-0.07786731766360001
ACH-000946,-0.063581371349
ACH-000947,-0.213841638894
ACH-000948,-0.23791989195500002
ACH-000950,-0.0658420433634
ACH-000953,-0.290135048291
ACH-000957,-0.0984803802021
ACH-000958,-0.247115909672
ACH-000960,-0.0547989592318
ACH-000963,-0.276438228101
ACH-000968,-0.0684361637999
ACH-000969,-0.0946950874761
ACH-000973,-0.110627676436
ACH-000974,-0.0297570322955
ACH-000975,-0.112658800471
ACH-000976,-0.11856308407999999
ACH-000978,0.131733540317
ACH-000980,-0.102501401248
ACH-000984,-0.12858668998
ACH-000986,-0.223923825597
ACH-000988,-0.158416685883
ACH-000993,-0.00966231788332
ACH-000994,-0.12773464392
ACH-000996,-0.00448745160735
ACH-001001,0.0242264199745
ACH-001020,0.145129157007
ACH-001028,-0.0587044361943
ACH-001031,-0.13948468221899998
ACH-001038,-0.22639893835799998
ACH-001048,-0.18166345218199997
ACH-001050,-0.043976011800499995
ACH-001053,-0.190786162652
ACH-001054,-0.021359895176900002
ACH-001061,-0.22395245703299999
ACH-001067,-0.144526184041
ACH-001075,-0.264263630006
ACH-001096,-0.0444126195099
ACH-001128,0.192843884577
ACH-001134,-0.19578067853599998
ACH-001151,-0.124000390096
ACH-001163,-0.029309786732099996
ACH-001164,0.0167296520397
ACH-001173,-0.00033326665516299995
ACH-001183,-0.12406104957999999
ACH-001184,-0.13870981931
ACH-001190,-0.24456094299699999
ACH-001192,-0.133520723009
ACH-001193,-0.0213710255189
ACH-001196,0.120810858418
ACH-001197,-0.154333572213
ACH-001205,-0.0349834528387
ACH-001211,0.0765369804725
ACH-001212,-0.0490211706501
ACH-001228,-0.282649456827
ACH-001232,-0.171096128606
ACH-001239,0.00786730243139
ACH-001274,-0.035236912434099994
ACH-001275,-0.239312486326
ACH-001277,-0.27737249651900003
ACH-001278,0.11385432490900001
ACH-001280,-0.00330324974636
ACH-001283,-0.14774501951
ACH-001289,-0.0015130387396099997
ACH-001295,-0.0870080729862
ACH-001300,-0.162771595839
ACH-001301,-0.139962309329
ACH-001302,-0.31448279561799997
ACH-001303,0.07666931171199999
ACH-001306,-0.216217514093
ACH-001318,-0.0430468304251
ACH-001322,0.0726998269979
ACH-001328,-0.154774612668
ACH-001332,-0.0282662547792
ACH-001333,-0.13535607616800002
ACH-001336,-0.191307077245
ACH-001340,-0.0307796479774
ACH-001346,-0.158111197862
ACH-001353,-0.11943833484500001
ACH-001354,-0.193478181229
ACH-001367,-0.259425508047
ACH-001368,-0.20339556862100003
ACH-001374,0.0298675201662
ACH-001375,-0.0458223896172
ACH-001377,0.0454693087335
ACH-001380,0.0270868207062
ACH-001391,0.0402848197805
ACH-001407,-0.224097547846
ACH-001408,0.0878155691823
ACH-001413,-0.000795831825037
ACH-001430,-0.418727298599
ACH-001431,-0.201128391391
ACH-001450,-0.25305533185400003
ACH-001496,-0.109867185612
ACH-001500,-0.12247247093699999
ACH-001521,0.014040476152299999
ACH-001523,-0.0103760410857
ACH-001532,-0.13528791394099998
ACH-001536,-0.206597160445
ACH-001550,-0.11138034490599999
ACH-001552,0.170093717068
ACH-001554,-0.0765947772472
ACH-001645,-0.0911818953047
ACH-001654,-0.0398595831123
ACH-001715,-0.231325502472
ACH-001735,-0.199847572453
ACH-001736,0.0269134348457
ACH-001737,0.0372540124352
ACH-001740,-0.0404512546316
ACH-001745,-0.226548600842
ACH-001750,-0.281512355067
ACH-001765,-0.398188152558
ACH-001956,-0.0788776723818
ACH-001957,-0.18725440830600001
