,NDE1 (54820)
ACH-001190,-0.6797622703180001
ACH-001192,-0.657691498568
ACH-001193,-0.332199324568
ACH-001196,-1.3517466694100002
ACH-001197,-0.9177852928069999
ACH-001205,-0.775940325479
ACH-001211,-0.815325621763
ACH-001212,-0.817463096943
ACH-001228,-1.27644840517
ACH-001232,-0.9150046085860001
ACH-001239,-0.464643855591
ACH-001274,-0.6794512714319999
ACH-001275,-0.798417394632
ACH-001277,-0.863967439415
ACH-001278,-0.598126431777
ACH-001280,-0.162055698974
ACH-001283,-0.642086757737
ACH-001289,-0.9219495802750001
ACH-001295,-0.381142999969
ACH-001300,-0.294752409822
ACH-001301,-1.26809719771
ACH-001302,-0.999467318525
ACH-001303,-0.624753745393
ACH-001306,-0.7613163327760001
ACH-001318,-0.46936002786200004
ACH-001322,-0.568529407259
ACH-001328,-1.2493245779
ACH-001332,-0.19639290811500001
ACH-001333,-0.817355978945
ACH-001336,-0.35465410906800005
ACH-001340,-1.0558001229
ACH-001346,-0.667136807495
ACH-001353,-0.251540037363
ACH-001354,-1.1088907832
ACH-001367,-0.764450729583
ACH-001368,-0.590950374984
ACH-001374,-0.0436811872107
ACH-001375,-1.06509443658
ACH-001377,-0.580966558863
ACH-001380,-0.43858494156800004
ACH-001391,-0.9579030615109999
ACH-001407,-0.698760206075
ACH-001408,-0.7624973235279999
ACH-001413,-0.933338412534
ACH-001430,-0.8424386844349999
ACH-001431,-0.530260029463
ACH-001450,-0.410007982507
ACH-001496,-0.313843682623
ACH-001500,-0.670791391032
ACH-001521,-0.264897709587
ACH-001523,-0.371830970431
ACH-001532,-0.739118775533
ACH-001536,-0.42997476743100005
ACH-001550,-0.342219551708
ACH-001552,-0.6322424326680001
ACH-001554,-0.43693803858900004
ACH-001645,-0.19328269842300003
ACH-001654,-0.636953926391
ACH-001715,-0.723475147957
ACH-001735,-0.42294286974
ACH-001736,-0.249677490262
ACH-001737,-0.0119152827434
ACH-001740,-0.849407090531
ACH-001745,-1.06991564263
ACH-001750,-0.660455947803
ACH-001765,-1.39922493971
ACH-001956,-0.590075047091
ACH-001957,-0.34397159575099995
