,ARL2 (402)
ACH-000649,-1.5516800153499999
ACH-000651,-1.4917956610699998
ACH-000652,-1.38312165073
ACH-000653,-1.2267297479700001
ACH-000657,-1.47535096268
ACH-000658,-1.74935982715
ACH-000661,-1.35273552545
ACH-000662,-1.19607201803
ACH-000663,-1.5827185325
ACH-000665,-1.4582914663100002
ACH-000671,-1.49704351127
ACH-000673,-1.3885216405200003
ACH-000676,-1.41962943259
ACH-000677,-1.2891589772299998
ACH-000681,-1.67582914592
ACH-000682,-1.45964926554
ACH-000683,-1.3863096821399998
ACH-000684,-1.25074390043
ACH-000688,-1.3459910911200001
ACH-000693,-1.3846128734999998
ACH-000694,-1.29198317264
ACH-000695,-1.6007621278400002
ACH-000696,-1.37699640451
ACH-000697,-1.30358522076
ACH-000699,-1.21018834344
ACH-000701,-1.5212763094100001
ACH-000706,-1.4584908591499999
ACH-000711,-1.38404073377
ACH-000713,-1.4305619316
ACH-000714,-1.51057282889
ACH-000718,-1.6040481692200002
ACH-000720,-1.6245702120299998
ACH-000721,-1.4390639428999998
ACH-000724,-1.49305708011
ACH-000725,-1.1160514112
ACH-000732,-1.52910478689
ACH-000734,-1.3449590478100002
ACH-000735,-1.57207077366
ACH-000736,-1.5533309148899999
ACH-000738,-1.31791033845
ACH-000746,-1.14246237706
ACH-000747,-1.30345142519
ACH-000748,-1.2293990807200001
ACH-000753,-1.5144770036700002
ACH-000756,-1.40648190947
ACH-000757,-1.42228189335
ACH-000758,-1.27340659556
ACH-000760,-1.4261825432100002
ACH-000763,-1.50095330257
ACH-000764,-1.4018559012
ACH-000765,-1.1963297103100001
ACH-000766,-1.5427591348299998
ACH-000767,-1.43390786262
ACH-000768,-1.32335436714
ACH-000769,-1.2376522083600001
ACH-000770,-1.5087237088699998
ACH-000771,-1.31015014188
ACH-000773,-1.7606721663599998
ACH-000776,-1.24914226075
ACH-000777,-1.50576952014
ACH-000778,-1.7794745090400002
ACH-000781,-1.57363923523
ACH-000782,-1.582308235
ACH-000783,-1.9421969655400002
ACH-000784,-1.50294632111
ACH-000785,-1.87424289846
ACH-000787,-1.27615089673
ACH-000788,-1.40065293424
ACH-000791,-1.57136463813
ACH-000792,-1.63685928402
ACH-000794,-1.4051919717299999
ACH-000796,-1.37423527847
ACH-000799,-1.14567687436
ACH-000800,-1.53425372161
ACH-000802,-1.4171349384999998
ACH-000804,-1.6645106196200001
ACH-000805,-1.49894386217
ACH-000809,-1.4172555074700002
ACH-000810,-1.42752859772
ACH-000811,-1.5510117762399998
ACH-000817,-1.56109708248
ACH-000819,-1.5150073358
ACH-000820,-1.53185868465
ACH-000821,-1.44326089717
ACH-000822,-1.8174292722099998
ACH-000823,-1.4351829742299997
ACH-000824,-1.74422598063
ACH-000827,-1.3982680583000002
ACH-000829,-1.4651485501800001
ACH-000831,-1.44222253973
ACH-000832,-1.1376581881399999
ACH-000833,-1.59470448215
ACH-000834,-1.3490936774700002
ACH-000835,-1.37577675361
ACH-000836,-1.54224629977
ACH-000837,-1.3349143631
ACH-000838,-1.3700851072
ACH-000839,-1.3952592843599998
ACH-000840,-1.7813950186
ACH-000841,-1.7844342583700001
ACH-000843,-1.2787207352399999
ACH-000846,-1.35885049128
ACH-000847,-1.26092721459
ACH-000848,-1.7295158557099999
ACH-000849,-1.1917640454
ACH-000851,-1.2279133501200001
ACH-000855,-1.58910405113
ACH-000856,-1.5385927825
ACH-000858,-1.22546951578
ACH-000859,-1.32398236264
ACH-000861,-1.2571005986700001
ACH-000862,-1.3420615660100002
ACH-000865,-1.42289456321
ACH-000866,-1.30201212936
ACH-000867,-1.63838470604
ACH-000869,-1.54977493081
ACH-000872,-1.3049062756799998
ACH-000873,-1.26556559512
ACH-000876,-1.34916058972
ACH-000878,-1.42767606596
ACH-000880,-1.19623687135
ACH-000881,-1.53338046146
ACH-000882,-1.7609438609099999
ACH-000884,-1.21574912727
ACH-000885,-1.47083043894
ACH-000887,-1.31846415391
ACH-000888,-1.71686450051
ACH-000889,-1.48355334566
ACH-000890,-1.68886988207
ACH-000896,-1.4857813824500001
ACH-000898,-1.3294934056299998
ACH-000900,-1.3129365864
ACH-000901,-1.61002352322
ACH-000905,-1.31793872466
ACH-000906,-1.3459385496599998
ACH-000907,-1.6731287763100002
ACH-000910,-1.66026877769
ACH-000911,-1.15061818824
ACH-000912,-1.38910435711
ACH-000913,-1.1988310716500001
ACH-000915,-1.38779155208
ACH-000916,-1.5038303368900001
ACH-000917,-1.26509620003
ACH-000921,-1.34820477239
ACH-000924,-1.4703488721
ACH-000926,-1.55878265764
ACH-000928,-1.01619934029
ACH-000929,-1.04566410523
ACH-000932,-1.6031419162600002
ACH-000935,-1.5657848943500001
ACH-000936,-1.49183610602
ACH-000937,-1.7648894153099999
ACH-000938,-1.53213507243
ACH-000939,-1.50765293643
ACH-000941,-1.5320730791
ACH-000943,-1.41667158819
ACH-000946,-1.43594261761
ACH-000947,-1.33562619533
ACH-000948,-1.1547722985700002
ACH-000950,-1.7118094781
ACH-000953,-1.7520238061200002
ACH-000957,-1.6302400458300002
ACH-000958,-1.4352572653400002
ACH-000960,-1.71260747938
ACH-000963,-0.879151846346
ACH-000968,-1.4664321469200001
ACH-000969,-1.1421424894299999
ACH-000973,-1.4785000860100002
ACH-000974,-1.56901247942
ACH-000975,-1.2562395224299998
ACH-000976,-1.46430321614
ACH-000978,-1.5041695575
ACH-000980,-1.5482738073
ACH-000984,-1.3365947598799999
ACH-000986,-1.31321958963
ACH-000988,-1.0662550593200002
ACH-000993,-1.2339768176600001
ACH-000994,-1.8144329454199999
ACH-000996,-1.49598868882
ACH-001001,-1.4055328608200002
ACH-001020,-1.59504744603
ACH-001028,-1.60621094407
ACH-001031,-1.4715853208399998
ACH-001038,-1.56404913021
ACH-001048,-1.5098771371700002
ACH-001050,-1.65214180848
ACH-001053,-1.40917388852
ACH-001054,-1.39219676413
ACH-001061,-1.13532293233
ACH-001067,-1.57867555302
ACH-001075,-1.5304755665600003
ACH-001096,-1.59959550694
ACH-001128,-1.4332442339200002
ACH-001134,-1.58094648196
ACH-001151,-1.34711912029
ACH-001163,-1.53134006461
ACH-001164,-1.38614031154
ACH-001173,-1.4644543246000001
ACH-001183,-1.59766840764
ACH-001184,-1.4090598059600001
ACH-001190,-1.5701578707
ACH-001192,-1.23388554041
ACH-001193,-1.8238428261500002
ACH-001196,-1.40628949417
ACH-001197,-1.6572159898700003
ACH-001205,-1.4599057530200001
ACH-001211,-1.22609079901
ACH-001212,-1.33752536966
ACH-001228,-1.57132468915
ACH-001232,-1.654524233
ACH-001239,-1.2287999821
ACH-001274,-1.45899761475
ACH-001275,-1.66690814715
ACH-001277,-1.10506047317
ACH-001278,-1.4092473746599998
ACH-001280,-1.6738336678999999
ACH-001283,-1.4394826946000001
ACH-001289,-1.2620101679
ACH-001295,-1.42578761946
ACH-001300,-1.78389305376
ACH-001301,-1.45560276963
ACH-001302,-1.5790319248700002
ACH-001303,-1.781495205
ACH-001306,-1.5068348575900001
ACH-001318,-1.2594347903
ACH-001322,-1.37429842511
ACH-001328,-1.3680583609399999
ACH-001332,-1.369937908
ACH-001333,-1.4126983317200001
ACH-001336,-1.52644372874
ACH-001340,-1.33018772942
ACH-001346,-1.32620567219
ACH-001353,-1.33143282271
ACH-001354,-1.8985001995299997
ACH-001367,-1.5925494883000002
ACH-001368,-1.3060925642399999
ACH-001374,-1.35191751782
ACH-001375,-1.58246296956
ACH-001377,-1.4738421479700001
ACH-001380,-1.2397482104700002
ACH-001391,-1.71714137465
ACH-001407,-1.77890089378
ACH-001408,-1.37442091969
ACH-001413,-1.3513225409799998
ACH-001430,-1.34162508369
ACH-001431,-1.11928898328
ACH-001450,-1.5467994955700002
ACH-001496,-1.33811338105
ACH-001500,-1.3907980426700002
ACH-001521,-1.3621893652700001
ACH-001523,-1.29914683179
ACH-001532,-1.31536693505
ACH-001536,-1.6110725092700002
ACH-001550,-1.7604507529
ACH-001552,-1.42089148653
ACH-001554,-1.5079368861200002
ACH-001645,-1.16684658608
ACH-001654,-1.5657425415700001
ACH-001715,-1.8150003664400003
ACH-001735,-1.54677515542
ACH-001736,-1.37022079034
ACH-001737,-1.51329725318
ACH-001740,-1.78037478773
ACH-001745,-1.62693741638
ACH-001750,-1.25157533673
ACH-001765,-1.4956578109
ACH-001956,-1.3634241057799998
ACH-001957,-1.48698679799
