,PIGV (55650)
ACH-000734,-0.416391218264
ACH-000735,-0.235591212719
ACH-000736,-0.307551948624
ACH-000738,-0.21420473692800002
ACH-000746,-0.212362908062
ACH-000747,-0.258457132138
ACH-000748,-0.211792708761
ACH-000753,-0.190902181349
ACH-000756,-0.23811868542300002
ACH-000757,-0.0869176597383
ACH-000758,-0.30168262076200003
ACH-000760,-0.167250182421
ACH-000763,-0.270648697623
ACH-000764,0.036139318600800004
ACH-000765,-0.17332698440000002
ACH-000766,-0.433846700238
ACH-000767,-0.37314734418000006
ACH-000768,-0.027321821063700003
ACH-000769,-0.253090312767
ACH-000770,-0.222980966917
ACH-000771,-0.594224813202
ACH-000773,-0.16461546549699999
ACH-000776,-0.43091724897600003
ACH-000777,-0.425824185491
ACH-000778,-0.40791331737400005
ACH-000781,-0.261452418515
ACH-000782,-0.371552490534
ACH-000783,-0.22594556011300002
ACH-000784,-0.203648918766
ACH-000785,-0.33627434472499995
ACH-000787,-0.402447423593
ACH-000788,-0.21594835718699998
ACH-000791,-0.183447083253
ACH-000792,-0.382812020121
ACH-000794,-0.38909585974
ACH-000796,-0.119222055023
ACH-000799,-0.014217631868499999
ACH-000800,-0.123324071419
ACH-000802,-0.228067710813
ACH-000804,-0.04514897115619999
ACH-000805,-0.144400216021
ACH-000809,-0.131105713036
ACH-000810,-0.278536343568
ACH-000811,-0.523339069649
ACH-000817,-0.31613669911
ACH-000819,-0.315495959507
ACH-000820,-0.10932216794199999
ACH-000821,-0.136706892389
ACH-000822,-0.17591983905699998
ACH-000823,-1.00114752535
ACH-000824,-0.222766839238
ACH-000827,-0.173754960114
ACH-000829,-0.217171057129
ACH-000831,-0.247688924495
ACH-000832,-0.254894253783
ACH-000833,-0.200345957613
ACH-000834,-0.46072366149099997
ACH-000835,-0.259399779088
ACH-000836,-0.477477714924
ACH-000837,-0.191253772525
ACH-000838,-0.241368910261
ACH-000839,-0.446548585963
ACH-000840,-0.361660203888
ACH-000841,-0.21928234210099998
ACH-000843,-0.215282093818
ACH-000846,-0.202200467195
ACH-000847,-0.325435295601
ACH-000848,-0.263251257859
ACH-000849,-0.168961949793
ACH-000851,-0.288056021219
ACH-000855,-0.347477548161
ACH-000856,-0.42788897583499996
ACH-000858,0.07257463937400001
ACH-000859,-0.476033569309
ACH-000861,-0.312941200948
ACH-000862,-0.212476988486
ACH-000865,-0.10772298092900001
ACH-000866,-0.44996378378799995
ACH-000867,-0.30052357151500003
ACH-000869,-0.23824404660700002
ACH-000872,-0.46836506088299995
ACH-000873,-0.294799105866
ACH-000876,-0.10177181922499999
ACH-000878,-0.0138407508405
ACH-000880,-1.03162576025
ACH-000881,0.0714289724939
ACH-000882,-0.18521537764600002
ACH-000884,-0.23474635795200002
ACH-000885,-0.6759760773319999
ACH-000887,-0.407962061231
ACH-000888,-0.325140770204
ACH-000889,-0.133845919924
ACH-000890,-0.263975899749
ACH-000896,-0.187077192925
ACH-000898,-0.199558814599
ACH-000900,-0.30160340627
ACH-000901,-0.36012514861100003
ACH-000905,-0.12149048631100001
ACH-000906,-0.227416333469
ACH-000907,-0.0741481680865
ACH-000910,-0.311934203347
ACH-000911,-0.227649809628
ACH-000912,-0.07577533477960001
ACH-000913,-0.376831838016
ACH-000915,-0.308793919112
ACH-000916,0.361395391834
ACH-000917,-0.310320969122
ACH-000921,-0.14910372558
ACH-000924,-0.5153700467600001
ACH-000926,-0.34347155946999997
ACH-000928,-0.107693433783
ACH-000929,-0.260397277503
ACH-000932,-0.0187618177001
ACH-000935,-0.194883493261
ACH-000936,-0.329895706996
ACH-000937,-0.13679293514000002
ACH-000938,-0.130590245242
ACH-000939,-0.237679212425
ACH-000941,-0.321956240564
ACH-000943,-0.315915638193
ACH-000946,-0.20491839828699998
ACH-000947,-0.17972600527600002
ACH-000948,-0.186041909471
ACH-000950,-0.138022795391
ACH-000953,-0.07563682694
ACH-000957,-0.14653641104100001
ACH-000958,-0.140613796854
ACH-000960,-0.15375874631
ACH-000963,-0.0280403330683
ACH-000968,-0.194215754919
ACH-000969,-0.272125727805
ACH-000973,-0.0490032280303
ACH-000974,-0.36841761478
ACH-000975,-0.411473935103
ACH-000976,-0.23209467261
ACH-000978,-0.6006470341960001
ACH-000980,-0.18543900725
ACH-000984,-0.0417564459661
ACH-000986,-0.409632113275
ACH-000988,-0.15593084130999998
ACH-000993,-0.248996058074
ACH-000994,-0.209610121176
ACH-000996,-0.07771719346020001
ACH-001001,-0.270735639291
ACH-001020,-0.161821527371
ACH-001028,-0.25229416759
ACH-001031,-0.163581058577
ACH-001038,-0.168430571949
ACH-001048,-0.424909809746
ACH-001050,-0.357349212114
ACH-001053,-0.310758958729
ACH-001054,-0.19585853038800002
ACH-001061,-0.334295617187
ACH-001067,-0.22824103777600002
ACH-001075,-0.252918244119
ACH-001096,-0.306232334425
ACH-001128,-0.513254775144
ACH-001134,-0.190559408567
ACH-001151,-0.325174305502
ACH-001163,-0.392149049277
ACH-001164,-0.135218232124
ACH-001173,-0.131403533624
ACH-001183,-0.510744253117
ACH-001184,-0.0676790612572
ACH-001190,-0.34924791965499996
ACH-001192,-0.218826697054
ACH-001193,0.0277108544818
ACH-001196,-0.215573443839
ACH-001197,-0.08599542352
ACH-001205,-0.460997806655
ACH-001211,-0.335513964502
ACH-001212,-0.220347595293
ACH-001228,-0.126415216582
ACH-001232,-0.304529889735
ACH-001239,-0.277446916015
ACH-001274,-0.341227721835
ACH-001275,-0.5421706564909999
ACH-001277,-0.393706603133
ACH-001278,-0.32550087829700003
ACH-001280,-0.177032195863
ACH-001283,-0.341656091196
ACH-001289,-0.433947844137
ACH-001295,-0.234401105501
ACH-001300,-0.43776475581999996
ACH-001301,-0.515018501805
ACH-001302,-0.274841805441
ACH-001303,-0.139301721393
ACH-001306,-0.301394647066
ACH-001318,-0.233069856947
ACH-001322,-0.273726377033
ACH-001328,-0.581583396132
ACH-001332,-0.40422874652400004
ACH-001333,-0.05474596539919999
ACH-001336,-0.187267065786
ACH-001340,-0.258491616702
ACH-001346,-0.170195224556
ACH-001353,-0.186401094286
ACH-001354,-0.09338865856879999
ACH-001367,-0.468904543907
ACH-001368,-0.355759886074
ACH-001374,-0.591796280053
ACH-001375,-0.242386377699
ACH-001377,-0.267404949278
ACH-001380,-0.483047144427
ACH-001391,-0.391746630643
ACH-001407,-0.227234549835
ACH-001408,-0.305421320581
ACH-001413,-0.0506618202767
ACH-001430,-0.409721622063
ACH-001431,-0.405492477028
ACH-001450,-0.27983637373000003
ACH-001496,-0.20522320336
ACH-001500,-0.68206656993
ACH-001521,-0.13903302299200002
ACH-001523,-0.424124555206
ACH-001532,-0.19899536821400002
ACH-001536,-0.719261261049
ACH-001550,-0.254142405352
ACH-001552,-0.28423743311099997
ACH-001554,-0.322671268044
ACH-001645,-0.135272911291
ACH-001654,-0.299807924769
ACH-001715,-0.292397688508
ACH-001735,-0.343413126547
ACH-001736,-0.15805992173900002
ACH-001737,-0.310449904619
ACH-001740,-0.349142277098
ACH-001745,-0.224838184765
ACH-001750,-0.20189954485800002
ACH-001765,-0.295217131223
ACH-001956,-0.22886619119899998
ACH-001957,-0.22863525816999997
