,DLG5 (9231)
ACH-000889,-0.142531329599
ACH-000890,-0.553472919397
ACH-000896,-0.197659333898
ACH-000898,-0.382140670994
ACH-000900,-0.45973020170699996
ACH-000901,-0.244829218224
ACH-000905,-0.34078621388700003
ACH-000906,-0.08316331339289999
ACH-000907,-0.44252176768999996
ACH-000910,-0.224153182053
ACH-000911,-0.25554426500300004
ACH-000912,-0.12271325974899999
ACH-000913,-0.362241045603
ACH-000915,-0.262633414034
ACH-000916,-0.652353982061
ACH-000917,-0.0947284876808
ACH-000921,-0.482402966383
ACH-000924,-0.414443775009
ACH-000926,-0.144856571293
ACH-000928,-0.629333203083
ACH-000929,-0.213927496466
ACH-000932,-0.397409460108
ACH-000935,-0.780310856003
ACH-000936,-0.353868069919
ACH-000937,-0.212207011399
ACH-000938,-0.26895296535999996
ACH-000939,-0.46107741084
ACH-000941,-0.14956011588600002
ACH-000943,-0.196971101099
ACH-000946,-0.315712919027
ACH-000947,-0.291414654457
ACH-000948,-0.21941816937300002
ACH-000950,-0.185276810584
ACH-000953,-0.278972058248
ACH-000957,-0.520972568058
ACH-000958,-0.20430068860599998
ACH-000960,-0.231574052123
ACH-000963,-0.356390950521
ACH-000968,-0.650260594424
ACH-000969,-0.106288238683
ACH-000973,-0.251015821427
ACH-000974,-0.258954961822
ACH-000975,-0.20810552318599998
ACH-000976,-0.520318419789
ACH-000978,-0.0186081971235
ACH-000980,-0.140633937274
ACH-000984,-0.299266809997
ACH-000986,-0.412725558055
ACH-000988,-0.554303063393
ACH-000993,-0.341809284163
ACH-000994,-0.474641267605
ACH-000996,-0.34300249083400003
ACH-001001,-0.165569294195
ACH-001020,-0.457601460788
ACH-001028,-0.310954526055
ACH-001031,-0.4018163213
ACH-001038,-0.207717393966
ACH-001048,-0.272714195847
ACH-001050,-0.688102593049
ACH-001053,-0.303719557209
ACH-001054,-0.149898870602
ACH-001061,-0.34583202923699996
ACH-001067,-0.5735461388199999
ACH-001075,-0.30705794035
ACH-001096,-0.254293668916
ACH-001128,-0.531138522148
ACH-001134,-0.42410744565999997
ACH-001151,-0.45952205456699996
ACH-001163,-0.7852481414069999
ACH-001164,-0.25926162818000004
ACH-001173,-0.327063211095
ACH-001183,-0.396424487648
ACH-001184,-0.261489843658
ACH-001190,-0.38113777973499996
ACH-001192,-0.0769403228008
ACH-001193,-0.307383461028
ACH-001196,-0.239081976448
ACH-001197,-0.161141598961
ACH-001205,-0.33813947630400004
ACH-001211,-0.505392350462
ACH-001212,-0.624062407103
ACH-001228,-0.287912964496
ACH-001232,-0.42395178824199997
ACH-001239,-0.20015086249000003
ACH-001274,-0.273772448189
ACH-001275,-0.40257783722900004
ACH-001277,-0.457316369886
ACH-001278,-0.286258642817
ACH-001280,-0.536905592689
ACH-001283,-0.189072196419
ACH-001289,-0.428390092559
ACH-001295,-0.210893513847
ACH-001300,-0.330683249949
ACH-001301,-0.269168195559
ACH-001302,-0.314480275594
ACH-001303,-0.382662821661
ACH-001306,-0.493620250211
ACH-001318,-0.20642578805
ACH-001322,-0.416373975152
ACH-001328,-0.38722067348000005
ACH-001332,-0.28154413631700004
ACH-001333,-0.0933423463229
ACH-001336,-0.24156489635000003
ACH-001340,-0.430583807407
ACH-001346,-0.311379853456
ACH-001353,-0.414724809263
ACH-001354,-0.49333434585600006
ACH-001367,-0.101803409637
ACH-001368,-0.210764285378
ACH-001374,-0.206112150257
ACH-001375,-0.46151953630599996
ACH-001377,-0.197687479498
ACH-001380,-0.168723124492
ACH-001391,-0.12341627593599999
ACH-001407,-0.31103477606400004
ACH-001408,-0.226948122956
ACH-001413,-0.590417717397
ACH-001430,-0.39953517834200003
ACH-001431,-0.229361831629
ACH-001450,-0.18535116964099999
ACH-001496,-0.11855006545199999
ACH-001500,-0.43159116196099995
ACH-001521,-0.502584674156
ACH-001523,-0.290323583901
ACH-001532,-0.278505809603
ACH-001536,-0.877594401217
ACH-001550,-0.260457047763
ACH-001552,-0.514804417896
ACH-001554,-0.247682111736
ACH-001645,-0.425788167575
ACH-001654,-0.544535295765
ACH-001715,-0.34848072024800003
ACH-001735,-0.250133229048
ACH-001736,-0.163032797593
ACH-001737,-0.12387881547
ACH-001740,-0.12715693807
ACH-001745,-0.0769410400852
ACH-001750,-0.333544877066
ACH-001765,-0.0334460230846
ACH-001956,-0.322882905841
ACH-001957,-0.5721233813009999
