,PSMC3 (5702)
ACH-000183,-1.1314310806399999
ACH-000188,-1.3768781356400002
ACH-000189,-1.2101133979
ACH-000190,-1.18343287755
ACH-000198,-1.59747285866
ACH-000204,-1.37617276146
ACH-000206,-1.48409353301
ACH-000207,-0.9700429608050001
ACH-000211,-1.51739220535
ACH-000215,-1.5438529153799998
ACH-000221,-1.37032265505
ACH-000222,-0.860016555367
ACH-000223,-1.459839375
ACH-000226,-1.25324435868
ACH-000227,-1.76357647436
ACH-000228,-1.4462157731099998
ACH-000231,-1.51666188947
ACH-000232,-1.4922979541799999
ACH-000233,-1.57112081296
ACH-000234,-1.4636125785499998
ACH-000235,-1.44330818268
ACH-000237,-1.21460239362
ACH-000238,-1.2921784477
ACH-000243,-1.10448901795
ACH-000244,-1.5349958003
ACH-000246,-1.21766952309
ACH-000248,-1.3713463299200002
ACH-000250,-1.51357113972
ACH-000251,-1.2988672191
ACH-000253,-1.27111011417
ACH-000255,-1.34598220391
ACH-000256,-1.60071513232
ACH-000257,-1.4599552329499998
ACH-000258,-1.8653698466
ACH-000259,-1.3698009284900001
ACH-000260,-1.36595142382
ACH-000261,-1.50688501723
ACH-000262,-1.3133910820499999
ACH-000263,-1.43787802942
ACH-000264,-1.38420098809
ACH-000265,-1.35812576522
ACH-000266,-1.3231042757200002
ACH-000272,-1.3501804020100001
ACH-000273,-1.39997705622
ACH-000274,-1.55734098245
ACH-000277,-1.9497875230000001
ACH-000278,-1.06484141145
ACH-000279,-1.2389914782
ACH-000280,-1.41078302927
ACH-000281,-1.2910510668200001
ACH-000288,-1.3701923725799998
ACH-000291,-1.27449640113
ACH-000293,-1.5959771814100001
ACH-000294,-1.14994030075
ACH-000295,-1.7149833047
ACH-000296,-1.33254083168
ACH-000302,-1.5475710332700001
ACH-000304,-1.6133864552500001
ACH-000307,-1.21663044816
ACH-000308,-1.4732867846200002
ACH-000310,-1.54174235596
ACH-000311,-1.18454817822
ACH-000312,-1.3157632781200002
ACH-000315,-1.23718914003
ACH-000316,-1.0366902629
ACH-000317,-0.83687996544
ACH-000318,-1.3339263014
ACH-000319,-1.2488850898100001
ACH-000320,-0.9873704253650001
ACH-000322,-1.6017658320100001
ACH-000323,-1.41813110195
ACH-000324,-1.54903608808
ACH-000329,-1.19766385213
ACH-000330,-1.50456423878
ACH-000331,-1.4216225667700002
ACH-000332,-1.23135544765
ACH-000334,-1.42816533127
ACH-000335,-1.2441175375
ACH-000336,-1.37148776939
ACH-000337,-1.32576594691
ACH-000339,-1.3538212866600001
ACH-000341,-1.4220789848700002
ACH-000348,-1.53078554046
ACH-000350,-1.7283613592500002
ACH-000352,-1.05841046707
ACH-000356,-1.32719665562
ACH-000361,-1.38220385169
ACH-000362,-1.4454949411899998
ACH-000363,-1.48054947283
ACH-000364,-1.30937404377
ACH-000365,-1.31339586978
ACH-000366,-1.3174052144700001
ACH-000368,-1.64518807781
ACH-000374,-1.01891368442
ACH-000375,-1.31035935384
ACH-000376,-1.3775131019600002
ACH-000381,-1.16024214098
ACH-000383,-1.47314897413
ACH-000387,-1.26340210901
ACH-000389,-1.26202500362
ACH-000390,-1.41339291597
ACH-000393,-1.5443834656200002
ACH-000395,-1.49453309667
ACH-000397,-1.4057777151
ACH-000401,-1.5530019489700002
ACH-000402,-1.3417388473
ACH-000403,-1.4524407998700002
ACH-000404,-1.3133649289700002
ACH-000406,-1.5941309721799999
ACH-000407,-1.24725129046
ACH-000408,-1.10354395029
ACH-000410,-1.25042586336
ACH-000411,-1.32015701119
ACH-000414,-1.40403748949
ACH-000415,-1.0818497816500001
ACH-000416,-1.41223388218
ACH-000420,-1.3296495119399998
ACH-000421,-1.32672820102
ACH-000424,-1.27068482875
ACH-000425,-1.7656207335799998
ACH-000426,-1.3078831538299998
ACH-000427,-1.61562958611
ACH-000433,-1.4257447159
ACH-000436,-1.4927017032299998
ACH-000444,-1.42405282648
ACH-000445,-1.3210249422700002
ACH-000448,-1.5235769381
ACH-000450,-1.5527459595200002
ACH-000452,-1.4506983961500002
ACH-000454,-1.408941287
ACH-000458,-1.33744814779
ACH-000459,-1.4706774464899999
ACH-000460,-1.34026945821
ACH-000461,-1.6502782135499998
ACH-000463,-1.29117821624
ACH-000464,-1.84362811997
ACH-000466,-1.29068287691
ACH-000467,-1.17597288641
ACH-000468,-1.4435292407499998
ACH-000469,-1.14255871448
ACH-000470,-1.25175445516
ACH-000471,-1.41607090021
ACH-000472,-1.46237638256
ACH-000473,-1.03194861515
ACH-000475,-1.57385804063
ACH-000476,-1.46881156445
ACH-000477,-1.15346728905
ACH-000480,-1.2022796876100001
ACH-000481,-1.2827696677
ACH-000483,-1.46553499426
ACH-000484,-1.60949174171
ACH-000485,-1.44731063988
ACH-000486,-1.47800453111
ACH-000487,-1.28522505833
ACH-000488,-1.3900007029499999
ACH-000490,-1.29878855103
ACH-000491,-1.45865589591
ACH-000495,-1.1604689512100002
ACH-000496,-1.4143053176299998
ACH-000499,-1.21940572175
ACH-000500,-1.3032998709499999
ACH-000502,-1.23050481074
ACH-000503,-1.57469513225
ACH-000505,-1.43764485498
ACH-000507,-1.24308893323
ACH-000510,-1.58141251474
ACH-000511,-1.3434997817399998
ACH-000512,-1.39098542027
ACH-000516,-1.7092870368000002
ACH-000517,-1.57174633634
ACH-000518,-1.56050705165
ACH-000520,-1.52188887636
ACH-000521,-1.58167119639
ACH-000522,-1.51290612246
ACH-000524,-1.6010515502
ACH-000527,-1.34110016112
ACH-000528,-1.2498210126
ACH-000537,-1.50491587668
ACH-000541,-1.4321311147799998
ACH-000542,-1.20703518874
ACH-000544,-1.4343278820200003
ACH-000545,-1.32581282274
ACH-000547,-1.4403498668
ACH-000548,-1.1471433467799999
ACH-000549,-1.2625298636700002
ACH-000550,-1.45827040526
ACH-000552,-1.3956203106799998
ACH-000556,-1.42855708817
ACH-000557,-1.5315091723299998
ACH-000570,-1.3707466344900001
ACH-000571,-1.71806965621
ACH-000573,-1.2555498043100002
ACH-000576,-1.16886799121
ACH-000580,-1.51225539595
ACH-000584,-1.25816287675
ACH-000585,-1.13838756915
ACH-000588,-1.3792445842200003
ACH-000589,-1.46594407136
ACH-000591,-1.5165466370200003
ACH-000593,-1.23941293891
ACH-000600,-1.4763160713999999
ACH-000601,-1.5777510518399998
ACH-000604,-1.4939187599300001
ACH-000605,-1.49002582484
ACH-000606,-1.36486200132
ACH-000608,-1.5961635206600002
ACH-000614,-1.30344855465
ACH-000616,-1.42328792118
ACH-000618,-1.13137735112
ACH-000619,-1.4088942073500001
ACH-000620,-1.3855599830399998
ACH-000621,-1.40897227972
ACH-000622,-1.3561127316600001
ACH-000623,-1.35500639201
ACH-000624,-1.3395290498999999
ACH-000627,-1.39749683843
ACH-000630,-1.0780444562
ACH-000632,-1.4240747854499998
ACH-000633,-1.66663268613
ACH-000637,-1.30537471665
ACH-000638,-1.09644471112
ACH-000646,-1.4364213418599998
ACH-000647,-1.44418770297
ACH-000648,-1.19295653972
ACH-000649,-1.43503977498
ACH-000651,-1.1518144319299999
ACH-000652,-1.47630693518
ACH-000653,-1.53385076025
ACH-000657,-1.48786975706
ACH-000658,-1.41104686915
ACH-000661,-1.2629080918200002
ACH-000662,-1.82713984181
ACH-000663,-1.0024398894600002
ACH-000665,-1.37411553718
ACH-000671,-1.50516832424
ACH-000673,-1.10804474384
ACH-000676,-1.35488460898
ACH-000677,-1.62419381334
ACH-000681,-1.16926177588
ACH-000682,-1.3530957976
ACH-000683,-1.42124691757
ACH-000684,-0.9628062441449999
ACH-000688,-1.8569621394099998
ACH-000693,-1.2535369079
ACH-000694,-1.33274675451
ACH-000695,-1.4610844296
ACH-000696,-1.3763631039700002
ACH-000697,-1.39405251982
ACH-000699,-1.4663058841299998
ACH-000701,-1.4991114752399999
ACH-000706,-1.30325208495
ACH-000711,-1.31031114404
ACH-000713,-1.34721216961
ACH-000714,-1.21206303672
ACH-000718,-1.8688720457299999
ACH-000720,-1.31893250938
ACH-000721,-1.35200130897
ACH-000724,-1.29219275257
ACH-000725,-2.24247067016
ACH-000732,-1.19074860202
ACH-000734,-1.47640629484
ACH-000735,-0.993425720344
ACH-000736,-1.35860252165
ACH-000738,-1.28310242987
ACH-000746,-1.66908492432
ACH-000747,-1.28747781047
ACH-000748,-1.29492622464
ACH-000753,-1.26739727688
ACH-000756,-1.6318154524500001
ACH-000757,-1.28397525355
ACH-000758,-1.3403782102700001
ACH-000760,-1.40620015059
ACH-000763,-1.37479694783
ACH-000764,-1.7578626712099998
ACH-000765,-1.60543319074
ACH-000766,-1.4193578096500001
ACH-000767,-1.44360897584
ACH-000768,-1.20970871908
ACH-000769,-1.40102088623
ACH-000770,-1.3572869326399999
ACH-000771,-1.38327182981
ACH-000773,-1.8537288068900002
ACH-000776,-1.2448230306
ACH-000777,-1.32694089916
ACH-000778,-0.834804719603
ACH-000781,-1.31161626314
ACH-000782,-1.56155695025
ACH-000783,-1.8025195123599997
ACH-000784,-1.2030269934
ACH-000785,-1.46434915171
ACH-000787,-1.12432029102
ACH-000788,-1.55113402589
ACH-000791,-1.1410085840100002
ACH-000792,-1.5292116526800001
ACH-000794,-1.00720457131
ACH-000796,-1.3693974580300001
ACH-000799,-1.74547249589
ACH-000800,-1.23167925458
ACH-000802,-1.5962452259600002
ACH-000804,-1.2502629412200001
ACH-000805,-1.28968977983
ACH-000809,-1.6071798379799997
ACH-000810,-0.993155872572
ACH-000811,-1.33949317112
ACH-000817,-1.62717600609
ACH-000819,-1.36139707343
ACH-000820,-1.33740486447
ACH-000821,-1.48635027755
ACH-000822,-1.80526674655
ACH-000823,-1.06323538483
ACH-000824,-1.3451142794
ACH-000827,-1.52338549789
ACH-000829,-1.38576135174
ACH-000831,-1.31306413839
ACH-000832,-1.2600402509100002
ACH-000833,-1.13213895933
ACH-000834,-1.34125674627
ACH-000835,-1.0176347159799999
ACH-000836,-0.9176767978270001
ACH-000837,-1.03292281655
ACH-000838,-1.69686634644
ACH-000839,-1.30089340801
ACH-000840,-1.3722433036500001
ACH-000841,-1.4521510967500002
ACH-000843,-0.964582951695
ACH-000846,-1.5585853699
ACH-000847,-1.1942658432100002
ACH-000848,-1.31876724108
ACH-000849,-1.0574024793
ACH-000851,-1.26964629909
ACH-000855,-1.08899797963
ACH-000856,-1.1649371833
ACH-000858,-1.31364707798
ACH-000859,-1.2877211666500001
ACH-000861,-1.53912090704
ACH-000862,-1.34031210101
ACH-000865,-1.22415084318
ACH-000866,-1.3538047006799998
ACH-000867,-1.6479073288
ACH-000869,-1.4620405303600001
ACH-000872,-1.5935199019600002
ACH-000873,-1.4896012031499999
ACH-000876,-1.60278386558
ACH-000878,-0.847206649571
ACH-000880,-1.4368023317200003
ACH-000881,-1.44662563699
ACH-000882,-1.49539349322
ACH-000884,-1.5053413766
ACH-000885,-1.56797970505
ACH-000887,-1.42404710187
ACH-000888,-1.5437198766
ACH-000889,-1.09765650192
ACH-000890,-1.2474280924799999
ACH-000896,-1.28463647492
ACH-000898,-1.5516221482499999
ACH-000900,-1.48044161442
ACH-000901,-1.31294134945
ACH-000905,-1.05371359953
ACH-000906,-1.5365957696599999
ACH-000907,-1.44387385666
ACH-000910,-1.41705695432
ACH-000911,-1.2752316643000001
ACH-000912,-1.3178882887
ACH-000913,-1.31178520344
ACH-000915,-1.60277703364
ACH-000916,-1.6852945240200001
ACH-000917,-1.23403388304
ACH-000921,-1.4933658680200002
ACH-000924,-1.48582295096
ACH-000926,-1.6025688413499999
ACH-000928,-1.5661764576
ACH-000929,-1.15082429929
ACH-000932,-1.27372774125
ACH-000935,-1.16274795485
ACH-000936,-1.41789458893
ACH-000937,-1.3983399859
ACH-000938,-1.57119545493
ACH-000939,-0.807677912701
ACH-000941,-1.5211968807299998
ACH-000943,-1.4364503407299998
ACH-000946,-1.5333297267
ACH-000947,-1.31063770011
ACH-000948,-1.31610589382
ACH-000950,-1.1837583945999999
ACH-000953,-1.51259270735
ACH-000957,-1.36410946001
ACH-000958,-1.6034259962900002
ACH-000960,-1.50246689101
ACH-000963,-1.3521121644999998
ACH-000968,-1.4571902768
ACH-000969,-1.3965019094799997
ACH-000973,-1.6075059582299998
ACH-000974,-1.50910356324
ACH-000975,-1.26381019802
ACH-000976,-1.22636859177
ACH-000978,-1.66938074587
ACH-000980,-1.3641370797299999
ACH-000984,-1.66781403288
ACH-000986,-1.46460233301
ACH-000988,-1.20094900959
ACH-000993,-1.2437807125
ACH-000994,-1.34661452359
ACH-000996,-1.50901324725
ACH-001001,-1.3339714971799999
ACH-001020,-1.41003914844
ACH-001028,-1.6410761515999999
ACH-001031,-1.26957998601
ACH-001038,-1.5392772327700002
ACH-001048,-1.1640054445899999
ACH-001050,-1.40339128545
ACH-001053,-1.29244157178
ACH-001054,-1.3546998354299997
ACH-001061,-1.3714319117299998
ACH-001067,-1.5659935947999999
ACH-001075,-1.2258587456299999
ACH-001096,-1.38878154511
ACH-001128,-0.849523087068
ACH-001134,-1.44572613813
ACH-001151,-1.3244100223
ACH-001163,-1.3738764446399998
ACH-001164,-1.3580802860799999
ACH-001173,-1.38522846503
ACH-001183,-1.26244455143
ACH-001184,-1.21487245967
ACH-001190,-1.5584824204899999
ACH-001192,-1.2528862239
ACH-001193,-1.4246737577000002
ACH-001196,-1.17859475355
ACH-001197,-1.3676561569999999
ACH-001205,-1.28188184345
ACH-001211,-1.4075018864700002
ACH-001212,-1.6269427378299999
ACH-001228,-1.1506172429000001
ACH-001232,-1.3534466911200003
ACH-001239,-1.46525600625
ACH-001274,-1.25929468934
ACH-001275,-1.6652985279799999
ACH-001277,-1.51603523675
ACH-001278,-1.4716674172600002
ACH-001280,-1.47292737539
ACH-001283,-1.29658101112
ACH-001289,-1.38612358286
ACH-001295,-1.32972142363
ACH-001300,-1.60110960187
ACH-001301,-1.34843004442
ACH-001302,-1.76093502943
ACH-001303,-1.7197083451700002
ACH-001306,-1.4052474324700002
ACH-001318,-1.14186993564
ACH-001322,-1.62713474587
ACH-001328,-1.5186674641999998
ACH-001332,-1.5985159333899999
ACH-001333,-1.25050701431
ACH-001336,-1.02561417039
ACH-001340,-1.4335550196200002
ACH-001346,-1.22720267745
ACH-001353,-1.22710940092
ACH-001354,-1.16228254401
ACH-001367,-1.29637049079
ACH-001368,-1.44484057641
ACH-001374,-1.45811047686
ACH-001375,-1.44092596972
ACH-001377,-1.18956368555
ACH-001380,-1.37081879691
ACH-001391,-1.24760424564
ACH-001407,-1.39748292755
ACH-001408,-1.3237727256999998
ACH-001413,-1.35872727896
ACH-001430,-1.4548865529700001
ACH-001431,-1.4391689470500002
ACH-001450,-0.941569404801
ACH-001496,-1.04309296746
ACH-001500,-1.44225360573
ACH-001521,-1.5521339531
ACH-001523,-1.2579768348
ACH-001532,-1.34741424331
ACH-001536,-1.5988565217500001
ACH-001550,-0.927632083539
ACH-001552,-1.6610917120200002
ACH-001554,-1.24703278689
ACH-001645,-1.54405657854
ACH-001654,-1.26887022155
ACH-001715,-1.42257068759
ACH-001735,-1.54906137854
ACH-001736,-1.63939887593
ACH-001737,-1.5696613512399997
ACH-001740,-1.27849181582
ACH-001745,-1.18225615367
ACH-001750,-1.3279568244
ACH-001765,-1.3837773930700001
ACH-001956,-1.21820190063
ACH-001957,-1.2057521563299998
