,PIK3CA (5290)
ACH-000855,-0.677256966501
ACH-000856,-1.02477299458
ACH-000858,-0.238649698194
ACH-000859,-0.6920385697210001
ACH-000861,-0.40938291711099994
ACH-000862,-0.233902984046
ACH-000865,-0.668225719187
ACH-000866,-1.40607413606
ACH-000867,-0.342752240257
ACH-000869,-0.081611543834
ACH-000872,-0.268157414064
ACH-000873,-0.375946703205
ACH-000876,-0.0729849882264
ACH-000878,-0.349146931095
ACH-000880,-1.21058642787
ACH-000881,-0.35297944543000004
ACH-000882,-0.19413560062600002
ACH-000884,-0.46146170148800003
ACH-000885,-0.523255887112
ACH-000887,-0.385464403178
ACH-000888,-0.428591160216
ACH-000889,-0.782850370386
ACH-000890,-0.24611443296399999
ACH-000896,-0.41682406912500003
ACH-000898,-0.546556597353
ACH-000900,-0.386698032412
ACH-000901,-0.267024800701
ACH-000905,-0.787620803265
ACH-000906,-0.245110637502
ACH-000907,-0.0156698405397
ACH-000910,-1.1847803341
ACH-000911,-0.38141167054200004
ACH-000912,-0.170050331021
ACH-000913,-0.855739608794
ACH-000915,-0.25311383768199996
ACH-000916,-0.174146552767
ACH-000917,-0.8579419503560001
ACH-000921,-0.298931471118
ACH-000924,-0.245497816917
ACH-000926,-0.8088060893440001
ACH-000928,-0.44322153826399996
ACH-000929,-0.440151858416
ACH-000932,-0.35769549806199996
ACH-000935,-0.12206369498299999
ACH-000936,-0.233836419807
ACH-000937,-0.171032996754
ACH-000938,-0.27769129002500004
ACH-000939,-0.884549344867
ACH-000941,-1.02979348046
ACH-000943,-0.736252543143
ACH-000946,-0.297583581006
ACH-000947,-0.154800258045
ACH-000948,-0.7849297627040001
ACH-000950,-0.226892368534
ACH-000953,-1.4711093746200001
ACH-000957,-0.617597067598
ACH-000958,-0.775245893361
ACH-000960,-0.11382604058599999
ACH-000963,-0.665081823089
ACH-000968,-0.198705531247
ACH-000969,-0.158613253363
ACH-000973,-0.38657195117700005
ACH-000974,-0.45675099926000007
ACH-000975,-0.968463878374
ACH-000976,-0.224897592317
ACH-000978,-0.41954162923199995
ACH-000980,-0.246521260636
ACH-000984,-0.496079369647
ACH-000986,-0.74392634431
ACH-000988,-0.335449317573
ACH-000993,-0.268170164865
ACH-000994,-0.20370425380899998
ACH-000996,-0.128230230566
ACH-001001,-0.33829232445699997
ACH-001020,-0.5402128170220001
ACH-001028,-0.32720935185100003
ACH-001031,-0.35793623141
ACH-001038,-0.426462001522
ACH-001048,-0.358690517909
ACH-001050,-0.23796415968499998
ACH-001053,-0.434845455415
ACH-001054,-0.312342541104
ACH-001061,-0.9196301854889999
ACH-001067,-0.23176509685199997
ACH-001075,-0.72817144321
ACH-001096,-0.992559009197
ACH-001128,-0.613899776479
ACH-001134,-0.299631415754
ACH-001151,-0.42422100134900004
ACH-001163,-0.21376867780499997
ACH-001164,-0.590226117492
ACH-001173,-0.193111246355
ACH-001183,-0.8479474241699999
ACH-001184,-0.794181988398
ACH-001190,-0.40607686477
ACH-001192,-0.7442398812919999
ACH-001193,-0.6170247486
ACH-001196,-0.6899433636200001
ACH-001197,-0.124363865912
ACH-001205,-0.259973293427
ACH-001211,-0.7062793617990001
ACH-001212,-0.492954918356
ACH-001228,-0.23056974755999998
ACH-001232,-0.06644175155899999
ACH-001239,-0.278413867143
ACH-001274,-0.185596022429
ACH-001275,-0.437775761568
ACH-001277,-0.7226187437649999
ACH-001278,-0.299619992712
ACH-001280,-0.117974385837
ACH-001283,-0.651787267607
ACH-001289,-0.38112461113799995
ACH-001295,-0.430501919613
ACH-001300,-0.90118131267
ACH-001301,-0.5793611235499999
ACH-001302,-0.7995960703280001
ACH-001303,-0.5225038135019999
ACH-001306,-0.174673746072
ACH-001318,-0.265860404802
ACH-001322,-0.5098562243379999
ACH-001328,-0.8288168074339999
ACH-001332,-0.281954317342
ACH-001333,-0.261673064908
ACH-001336,-0.865435716293
ACH-001340,-0.630157036071
ACH-001346,-0.5228923502430001
ACH-001353,-0.48480806113499997
ACH-001354,-0.349707147676
ACH-001367,-0.488694123129
ACH-001368,-0.546410391886
ACH-001374,-0.481791236032
ACH-001375,-0.570253079603
ACH-001377,-0.483996557196
ACH-001380,-0.6480842923219999
ACH-001391,-0.785000999007
ACH-001407,-0.319568447523
ACH-001408,-0.839821459146
ACH-001413,-0.31925175791099997
ACH-001430,-0.659205412104
ACH-001431,-0.107591535702
ACH-001450,0.054475293486
ACH-001496,-1.1477071692799998
ACH-001500,-0.349382084987
ACH-001521,-0.82007115302
ACH-001523,-1.07802232082
ACH-001532,-0.559894874116
ACH-001536,-0.46446592724
ACH-001550,-0.7184357753980001
ACH-001552,-0.7085086219779999
ACH-001554,-0.412405565272
ACH-001645,-0.38446916002899995
ACH-001654,-1.26573362881
ACH-001715,-0.354046624625
ACH-001735,-0.18231938214899998
ACH-001736,-0.0914661360682
ACH-001737,-0.230530664989
ACH-001740,-0.6858143800319999
ACH-001745,-0.9361846665260001
ACH-001750,-0.569098989327
ACH-001765,-0.981813933595
ACH-001956,-0.310488236658
ACH-001957,-0.328973089198
