,AMBN (258)
ACH-000619,-0.17899928700800002
ACH-000620,-0.00895012267878
ACH-000621,-0.020486148808
ACH-000622,-0.0023459761580999997
ACH-000623,-0.0639303419292
ACH-000624,-0.0724270790486
ACH-000627,-0.172289646211
ACH-000630,-0.08405145604
ACH-000632,-0.026512256374599998
ACH-000633,-0.0015871621720699998
ACH-000637,-0.0450582093869
ACH-000638,-0.22048897028499997
ACH-000646,-0.06616215247639999
ACH-000647,-0.19057879590399998
ACH-000648,-0.280518214984
ACH-000649,-0.181781554822
ACH-000651,0.0526506150623
ACH-000652,-0.0407824353895
ACH-000653,0.08595740033339999
ACH-000657,-0.007877718006
ACH-000658,0.0770393980028
ACH-000661,-0.121186853126
ACH-000662,-0.0801167046357
ACH-000663,-0.028188143538700004
ACH-000665,-0.205531191297
ACH-000671,-0.251319809711
ACH-000673,-0.18145629374299999
ACH-000676,-0.119508413559
ACH-000677,-0.181033239899
ACH-000681,0.00252803157293
ACH-000682,-0.0778382895339
ACH-000683,-0.031532733245
ACH-000684,-0.348530669523
ACH-000688,-0.117036652386
ACH-000693,-0.09611621709580001
ACH-000694,-0.146478479719
ACH-000695,-0.0898739341972
ACH-000696,-0.138283274079
ACH-000697,-0.0557609607113
ACH-000699,-0.00244674297252
ACH-000701,-0.0878527479758
ACH-000706,0.030031070020599997
ACH-000711,-0.15167427730799998
ACH-000713,-0.25506564753899996
ACH-000714,-0.105139621263
ACH-000718,-0.0600748361383
ACH-000720,-0.0903916175604
ACH-000721,-0.06828305447750001
ACH-000724,-0.0139971612661
ACH-000725,0.144359826655
ACH-000732,0.012944692017700002
ACH-000734,-0.070113038033
ACH-000735,-0.12921288706800002
ACH-000736,-0.0560600809514
ACH-000738,-0.163387270403
ACH-000746,-0.0488763298568
ACH-000747,0.0097826787454
ACH-000748,0.06002585348569999
ACH-000753,0.004528495835810001
ACH-000756,-0.0023035020591999997
ACH-000757,-0.031127017713000003
ACH-000758,0.0332568046632
ACH-000760,-0.018888000697299998
ACH-000763,-0.150034520986
ACH-000764,-0.142047544523
ACH-000765,-0.054117857239800005
ACH-000766,-0.14226520754799998
ACH-000767,0.0673188037543
ACH-000768,-0.0068438064728599994
ACH-000769,-0.16357862812899998
ACH-000770,-0.150585017527
ACH-000771,-0.114105602357
ACH-000773,-0.060728718322000004
ACH-000776,-0.0109823062138
ACH-000777,-0.264532489525
ACH-000778,0.020626232855200002
ACH-000781,-0.139861688377
ACH-000782,-0.0128039729437
ACH-000783,-0.0240752957111
ACH-000784,-0.0592190696832
ACH-000785,-0.142515005991
ACH-000787,-0.11930493293500001
ACH-000788,-0.036597170819099994
ACH-000791,-0.170799672079
ACH-000792,-0.08095125220510001
ACH-000794,-0.450708061717
ACH-000796,-0.0782410412852
ACH-000799,-0.406128898974
ACH-000800,0.0025044562940199997
ACH-000802,-0.182106258408
ACH-000804,-0.22758288742199997
ACH-000805,0.0583018804029
ACH-000809,-0.12410571850600001
ACH-000810,-0.12223179032999999
ACH-000811,0.0044555988247200005
ACH-000817,-0.285140137285
ACH-000819,0.0077271578570500005
ACH-000820,0.0373321033701
ACH-000821,-0.125874131901
ACH-000822,0.08850394257300001
ACH-000823,-0.0659721464769
ACH-000824,-0.120418656638
ACH-000827,-0.14821468847799998
ACH-000829,-0.226058992155
ACH-000831,-0.0609197585975
ACH-000832,-0.047708901446400005
ACH-000833,-0.12162611514
ACH-000834,-0.0402506146566
ACH-000835,-0.197506594285
ACH-000836,-0.231413098292
ACH-000837,-0.22946970294500002
ACH-000838,-0.00276434434828
ACH-000839,-0.280849872449
ACH-000840,-0.050509817521
ACH-000841,-0.319534410012
ACH-000843,0.00993252495621
ACH-000846,-0.17663866987
ACH-000847,-0.145458724812
ACH-000848,-0.0921072371552
ACH-000849,-0.11741787526799999
ACH-000851,-0.06525865923469999
ACH-000855,-0.0906487084095
ACH-000856,-0.0354229861771
ACH-000858,-0.037187684859500005
ACH-000859,-0.34529045771300004
ACH-000861,-0.08730173035910001
ACH-000862,-0.0348573442315
ACH-000865,0.0385810942012
ACH-000866,-0.148224236032
ACH-000867,-0.148785918288
ACH-000869,-0.0571434519195
ACH-000872,-0.188338120424
ACH-000873,-0.0436715054943
ACH-000876,-0.0976517367925
ACH-000878,-0.0371400385894
ACH-000880,-0.113717025332
ACH-000881,-0.09798654717779999
ACH-000882,-0.0700353063784
ACH-000884,-0.197010921027
ACH-000885,-0.0668508661821
ACH-000887,-0.109684242092
ACH-000888,-0.130755676638
ACH-000889,-0.00382215417588
ACH-000890,-0.10324034835899999
ACH-000896,-0.153172619117
ACH-000898,-0.255079139519
ACH-000900,-0.293860226798
ACH-000901,-0.12072333313200001
ACH-000905,-0.23970210335
ACH-000906,-0.136393167669
ACH-000907,-0.18995432144299998
ACH-000910,-0.15443499804400002
ACH-000911,-0.185574121879
ACH-000912,0.0316930507845
ACH-000913,-0.11646845897600001
ACH-000915,-0.102750222138
ACH-000916,0.105424283841
ACH-000917,-0.0437005026537
ACH-000921,-0.0536252321963
ACH-000924,-0.141682324134
ACH-000926,0.100474352147
ACH-000928,-0.237493552963
ACH-000929,-0.300848975101
ACH-000932,-0.136935326227
ACH-000935,-0.15934156843299999
ACH-000936,0.041306409910300004
ACH-000937,0.125778417423
ACH-000938,-0.152752965627
ACH-000939,-0.008093962762590001
ACH-000941,-0.104288111065
ACH-000943,-0.123454605517
ACH-000946,-0.141983905036
ACH-000947,-0.098062508861
ACH-000948,-0.16140887497099998
ACH-000950,0.0693536131965
ACH-000953,-0.020474283762299997
ACH-000957,-0.143348594289
ACH-000958,-0.188126332883
ACH-000960,-0.147299243784
ACH-000963,-0.242226612802
ACH-000968,0.0329313973575
ACH-000969,-0.143804288958
ACH-000973,-0.12752909521
ACH-000974,-0.163481297238
ACH-000975,-0.15649356147500001
ACH-000976,-0.0356221990705
ACH-000978,0.006462400103569999
ACH-000980,-0.0238547510618
ACH-000984,-0.237185384903
ACH-000986,-0.16821766558200002
ACH-000988,-0.0061148194655
ACH-000993,-0.0676687858502
ACH-000994,0.0095345894472
ACH-000996,-0.12296479792199999
ACH-001001,-0.0178706391638
ACH-001020,-0.268603334869
ACH-001028,-0.0616908109295
ACH-001031,0.0281734556062
ACH-001038,-0.04712108291040001
ACH-001048,-0.19109382814800002
ACH-001050,-0.149740358333
ACH-001053,-0.175027838051
ACH-001054,-0.354025735708
ACH-001061,-0.129012165362
ACH-001067,-0.09962714449030001
ACH-001075,-0.0121295538203
ACH-001096,-0.14639220405
ACH-001128,-0.0017795811762899999
ACH-001134,0.08993722509739999
ACH-001151,-0.22105592157900003
ACH-001163,-0.00888979442878
ACH-001164,-0.216474996094
ACH-001173,-0.12066610523099999
ACH-001183,-0.062277248139000006
ACH-001184,-0.409195258261
ACH-001190,-0.162832856112
ACH-001192,-0.0283725808727
ACH-001193,0.20280159648499999
ACH-001196,-0.09090268824989998
ACH-001197,-0.044683478425400006
ACH-001205,-0.180377898701
ACH-001211,-0.240964498743
ACH-001212,-0.15039892354
ACH-001228,-0.11779656250600001
ACH-001232,-0.135605014413
ACH-001239,-0.0845705382979
ACH-001274,-0.020717824851
ACH-001275,0.252686896385
ACH-001277,-0.162902723251
ACH-001278,-0.0758646042667
ACH-001280,-0.427595108076
ACH-001283,-0.09034618332460001
ACH-001289,0.196235152998
ACH-001295,-0.0591384496325
ACH-001300,-0.010080782645000001
ACH-001301,0.23124356797499998
ACH-001302,-0.125168146517
ACH-001303,0.10037646563699999
ACH-001306,-0.04775085529709999
ACH-001318,-0.167362972526
ACH-001322,-0.299287497437
ACH-001328,-0.0035863080617600006
ACH-001332,-0.335811639178
ACH-001333,-0.18818825979000003
ACH-001336,-0.21881038034000003
ACH-001340,-0.0815779186615
ACH-001346,-0.0524063951855
ACH-001353,-0.182515554287
ACH-001354,-0.11104049835799999
ACH-001367,0.0313220023266
ACH-001368,-0.14714573126
ACH-001374,0.036436453453800005
ACH-001375,-0.0555151732736
ACH-001377,-0.21130510852
ACH-001380,-0.07522231394039999
ACH-001391,-0.108702293804
ACH-001407,-0.0956781401048
ACH-001408,-0.0856837112768
ACH-001413,-0.11667014385600001
ACH-001430,-0.111770420667
ACH-001431,-0.0581418904368
ACH-001450,-0.005538200286590001
ACH-001496,-0.124580301098
ACH-001500,-0.122465477202
ACH-001521,-0.130433890581
ACH-001523,-0.131857148158
ACH-001532,-0.162020662849
ACH-001536,0.0452394173284
ACH-001550,-0.041479074753699996
ACH-001552,-0.0305315287426
ACH-001554,-0.145025272561
ACH-001645,0.0662964053349
ACH-001654,-0.0463786648459
ACH-001715,-0.058691793423199995
ACH-001735,0.0886452999353
ACH-001736,-0.157008225341
ACH-001737,-0.226844396875
ACH-001740,-0.0954152246981
ACH-001745,0.048628053833499996
ACH-001750,-0.149167659275
ACH-001765,-0.0676078614657
ACH-001956,-0.0402733745175
ACH-001957,-0.043300711505800005
