,SF3B5 (83443)
ACH-000975,-1.80063319603
ACH-000976,-1.6251507812700001
ACH-000978,-1.41095841393
ACH-000980,-1.6309768731
ACH-000984,-1.4312045451299997
ACH-000986,-1.45766474004
ACH-000988,-1.81326665158
ACH-000993,-1.4454537534099998
ACH-000994,-1.92071429743
ACH-000996,-1.60825791261
ACH-001001,-1.4780622047
ACH-001020,-1.82521267443
ACH-001028,-1.6755777017299998
ACH-001031,-1.6156157116799998
ACH-001038,-1.7332530073599997
ACH-001048,-1.4857585514700002
ACH-001050,-1.29139265982
ACH-001053,-1.23982557526
ACH-001054,-1.34639969676
ACH-001061,-1.4766721869400001
ACH-001067,-1.6894832746700001
ACH-001075,-1.6194065219100002
ACH-001096,-1.43519975778
ACH-001128,-1.4826943307499998
ACH-001134,-1.45340261444
ACH-001151,-1.5253494764
ACH-001163,-1.45258027974
ACH-001164,-1.5916013811200003
ACH-001173,-1.37741371722
ACH-001183,-1.52148968545
ACH-001184,-1.64853055919
ACH-001190,-1.2613750712
ACH-001192,-1.44579705935
ACH-001193,-1.4552411828
ACH-001196,-1.3743293509399999
ACH-001197,-1.8772155566900004
ACH-001205,-1.45094501347
ACH-001211,-1.55979696285
ACH-001212,-1.44007247525
ACH-001228,-2.02760560752
ACH-001232,-1.3739505648399999
ACH-001239,-1.8503077116099997
ACH-001274,-1.19975067377
ACH-001275,-1.6306052407299998
ACH-001277,-1.3764746286200003
ACH-001278,-1.5792463932499998
ACH-001280,-1.67335948758
ACH-001283,-1.45151055331
ACH-001289,-1.7076742458899998
ACH-001295,-1.61243472254
ACH-001300,-1.84203914941
ACH-001301,-1.1428997993799999
ACH-001302,-1.6746902520500002
ACH-001303,-1.96205258657
ACH-001306,-1.40424981419
ACH-001318,-1.3635731416799999
ACH-001322,-1.23968066437
ACH-001328,-1.4549406106
ACH-001332,-1.43781761584
ACH-001333,-1.5836281905899998
ACH-001336,-1.5577133164599999
ACH-001340,-1.76977919652
ACH-001346,-1.43510772706
ACH-001353,-1.2586776556000001
ACH-001354,-1.59196791641
ACH-001367,-1.8600374931499999
ACH-001368,-1.80195665276
ACH-001374,-1.50345171856
ACH-001375,-1.40917005381
ACH-001377,-1.5429161010299999
ACH-001380,-1.5694652116499999
ACH-001391,-1.7442273737799998
ACH-001407,-1.5106698061300001
ACH-001408,-1.64693285805
ACH-001413,-1.23751045574
ACH-001430,-1.4643961848500002
ACH-001431,-1.7724297981000001
ACH-001450,-1.51419366869
ACH-001496,-1.7448677373800001
ACH-001500,-1.37765657322
ACH-001521,-1.71834188195
ACH-001523,-1.68615034683
ACH-001532,-1.5840313835
ACH-001536,-1.64497795848
ACH-001550,-1.5767553825100002
ACH-001552,-1.4083375333
ACH-001554,-1.69071735487
ACH-001645,-1.6143512438299998
ACH-001654,-1.55369170242
ACH-001715,-1.34888651285
ACH-001735,-1.56828753547
ACH-001736,-1.8976378817900001
ACH-001737,-1.9658496988999998
ACH-001740,-1.6532606535799999
ACH-001745,-1.71789387432
ACH-001750,-1.4170845062600002
ACH-001765,-1.43710807296
ACH-001956,-1.9111113494999998
ACH-001957,-1.74426514833
