,CLPX (10845)
ACH-000576,-0.22382084375999997
ACH-000580,-0.247629947495
ACH-000584,-0.429381803357
ACH-000585,-0.0813906620811
ACH-000588,-0.664739313822
ACH-000589,-0.474962535929
ACH-000591,-0.21133450713
ACH-000593,-0.072828724052
ACH-000600,-0.265205560003
ACH-000601,-0.157193690185
ACH-000604,-0.586036891126
ACH-000605,-0.0751714880482
ACH-000606,-0.169157006612
ACH-000608,-0.22997076603799999
ACH-000614,-0.238483661149
ACH-000616,-0.451785739873
ACH-000618,-0.6876701984899999
ACH-000619,-0.187328045687
ACH-000620,-0.18625002586199998
ACH-000621,-0.12023875004699999
ACH-000622,-0.165605331339
ACH-000623,-0.195779306418
ACH-000624,-0.18355557931299998
ACH-000627,-0.025691852828700002
ACH-000630,-0.192429623816
ACH-000632,-0.212952841069
ACH-000633,-0.692140664184
ACH-000637,-0.111081604314
ACH-000638,-0.8242373774339999
ACH-000646,-0.6256221681549999
ACH-000647,-0.217858560871
ACH-000648,-0.441626433529
ACH-000649,-0.355938760442
ACH-000651,-0.10029707038100001
ACH-000652,-0.171594682246
ACH-000653,-0.0805360623208
ACH-000657,-0.199060290525
ACH-000658,-0.174039383833
ACH-000661,-0.310127025916
ACH-000662,-0.100229275975
ACH-000663,-0.512094198758
ACH-000665,-0.283302628665
ACH-000671,-0.15088929729
ACH-000673,-0.105536956822
ACH-000676,-0.30418985238
ACH-000677,-0.431481512072
ACH-000681,-0.367149012146
ACH-000682,-0.191359965889
ACH-000683,-0.27067279463599997
ACH-000684,-0.33681895621799995
ACH-000688,-0.17776175417999998
ACH-000693,-0.233359792964
ACH-000694,-0.826555229174
ACH-000695,-0.33573064484399995
ACH-000696,-0.395078182267
ACH-000697,-0.227290655653
ACH-000699,-0.440716125608
ACH-000701,-0.217263656149
ACH-000706,-0.339089726792
ACH-000711,-0.289434709145
ACH-000713,-0.137295630566
ACH-000714,-0.371106255593
ACH-000718,-0.341669998477
ACH-000720,-0.25507024529399996
ACH-000721,-0.0297557594291
ACH-000724,-0.0646112446759
ACH-000725,-0.39467668141
ACH-000732,-0.28263067734700004
ACH-000734,-0.164913369698
ACH-000735,-0.169989106919
ACH-000736,-0.262078135514
ACH-000738,-0.238292674284
ACH-000746,-0.383373941903
ACH-000747,-0.456659759206
ACH-000748,-0.15508376441
ACH-000753,-0.259286827638
ACH-000756,-0.005901036452
ACH-000757,-0.559239036079
ACH-000758,-0.338592943414
ACH-000760,-0.33639486919
ACH-000763,-0.5031111112969999
ACH-000764,-0.35884287000200005
ACH-000765,-0.17749175592099997
ACH-000766,-0.192077877676
ACH-000767,-0.20500774917800002
ACH-000768,-0.120958348085
ACH-000769,-0.296897050014
ACH-000770,-0.149063050374
ACH-000771,-0.26194008783399997
ACH-000773,-0.535738376579
ACH-000776,-0.229566274246
ACH-000777,-0.171728089857
ACH-000778,-0.17335779019
ACH-000781,-0.27972933424400004
ACH-000782,-0.383608476432
ACH-000783,-0.537849869812
ACH-000784,-0.518298078036
ACH-000785,-0.353827327288
ACH-000787,-0.441416158526
ACH-000788,-0.281540414082
ACH-000791,-0.501817638393
ACH-000792,-0.119515418683
ACH-000794,-0.106532310459
ACH-000796,-0.240805167484
ACH-000799,-0.272834433771
ACH-000800,-0.555431873718
ACH-000802,-0.287895055456
ACH-000804,-0.48395242600199995
ACH-000805,-0.431315841889
ACH-000809,-0.45694662974600003
ACH-000810,-0.21417998925
ACH-000811,-0.155703603317
ACH-000817,-0.327784246932
ACH-000819,0.0730443186785
ACH-000820,-0.444637661475
ACH-000821,-0.781956955352
ACH-000822,0.09826181542279999
ACH-000823,-0.128135852258
ACH-000824,-0.0595263572626
ACH-000827,-0.13266865445
ACH-000829,-0.106687852182
ACH-000831,-0.478625749913
ACH-000832,-0.41817251252099996
ACH-000833,-0.7580162963079999
ACH-000834,-0.18210549963
ACH-000835,-0.18790915994899998
ACH-000836,-0.187588661132
ACH-000837,-0.494776112241
ACH-000838,-0.336621415076
ACH-000839,-0.07379821451560001
ACH-000840,-0.26783928154
ACH-000841,-0.658554067098
ACH-000843,-0.223123733613
ACH-000846,-0.0322752428033
ACH-000847,-0.325015746319
ACH-000848,-0.00658906823046
ACH-000849,-0.41835165387900003
ACH-000851,-0.18854808647799998
ACH-000855,-0.43029878901100005
ACH-000856,-0.346571342965
ACH-000858,-0.540919551956
ACH-000859,-0.449574134468
ACH-000861,-0.169105867303
ACH-000862,0.033284429926
ACH-000865,-0.0941131341574
ACH-000866,-0.0528386115998
ACH-000867,-0.379568396439
ACH-000869,-0.020108541274400003
ACH-000872,-0.198018393831
ACH-000873,-0.583310653539
ACH-000876,-0.733173901715
ACH-000878,-0.29631051407299996
ACH-000880,-0.272297492892
ACH-000881,-0.169649218928
ACH-000882,-0.20871985861200001
ACH-000884,-0.290819307178
ACH-000885,-0.439746776972
ACH-000887,-0.380393129771
ACH-000888,-0.117380136509
ACH-000889,-0.53046186185
ACH-000890,-0.140268984631
ACH-000896,-0.233344391556
ACH-000898,-0.6853765595669999
ACH-000900,-0.5781503378149999
ACH-000901,-0.233089180207
ACH-000905,0.0347172866511
ACH-000906,-0.191119841699
ACH-000907,-0.113518390571
ACH-000910,-0.319352355262
ACH-000911,-0.21675409808600002
ACH-000912,-0.170418628603
ACH-000913,-0.078344811832
ACH-000915,-0.139857803728
ACH-000916,-0.531993970226
ACH-000917,-0.373443044458
ACH-000921,-0.296415320393
ACH-000924,-0.5758434727889999
ACH-000926,-0.127279615962
ACH-000928,-0.464380570011
ACH-000929,-0.11371372790100001
ACH-000932,-0.319758700339
ACH-000935,-0.400782008804
ACH-000936,-0.324393518534
ACH-000937,-0.149279086881
ACH-000938,-0.369897201677
ACH-000939,-0.0853617766167
ACH-000941,-0.0918423218462
ACH-000943,-0.503487812593
ACH-000946,0.08725708764080001
ACH-000947,-0.218650134701
ACH-000948,-0.510695915928
ACH-000950,-0.22968517229899998
ACH-000953,-0.07688261323119999
ACH-000957,-0.5498641053209999
ACH-000958,-0.45851834584
ACH-000960,-0.06824038823680001
ACH-000963,-0.21023751404899998
ACH-000968,-0.247754573927
ACH-000969,-0.472892910102
ACH-000973,-0.20244426440299998
ACH-000974,-0.244143951204
ACH-000975,-0.640762737743
ACH-000976,-0.224033270983
ACH-000978,-0.332464930925
ACH-000980,-0.16830592973
ACH-000984,-0.225208130405
ACH-000986,-0.39859746382600003
ACH-000988,-0.0918396639701
ACH-000993,-0.265995271813
ACH-000994,-0.29478231019400003
ACH-000996,-0.114892968904
ACH-001001,-0.154275106073
ACH-001020,-0.264451454256
ACH-001028,-0.410422371734
ACH-001031,-0.14145563663799998
ACH-001038,-0.353589604198
ACH-001048,-0.269557939375
ACH-001050,-0.376104259639
ACH-001053,-0.243918706757
ACH-001054,-0.0202589194053
ACH-001061,-0.20906028198600002
ACH-001067,-0.212087279292
ACH-001075,-0.429132000167
ACH-001096,-0.193689832836
ACH-001128,0.162174871113
ACH-001134,-0.244726805726
ACH-001151,-0.12280302455
ACH-001163,-0.544074045939
ACH-001164,-0.066158151804
ACH-001173,-0.38192742344700004
ACH-001183,-0.239495459945
ACH-001184,-0.20417500531500002
ACH-001190,-0.158407928351
ACH-001192,-0.227118977425
ACH-001193,-0.19037325837699998
ACH-001196,-0.11282813962000002
ACH-001197,-0.382424073579
ACH-001205,-0.191059940368
ACH-001211,-0.374115881356
ACH-001212,0.025150183543700005
ACH-001228,-0.114498236009
ACH-001232,-0.17185185648600002
ACH-001239,-0.0822173496286
ACH-001274,-0.14674020367499999
ACH-001275,-0.286454971326
ACH-001277,-0.567838320331
ACH-001278,-0.274351127863
ACH-001280,-0.308951200425
ACH-001283,-0.171526649249
ACH-001289,-0.17797754989300002
ACH-001295,-0.0382693774379
ACH-001300,-0.0196460915302
ACH-001301,-0.21800414375
ACH-001302,-0.18950673373500002
ACH-001303,-0.222090411339
ACH-001306,-0.145936745923
ACH-001318,-0.183854766898
ACH-001322,-0.305894130353
ACH-001328,-0.627917069177
ACH-001332,-0.189703673009
ACH-001333,-0.000800789532835
ACH-001336,-0.103816253426
ACH-001340,-0.141898482405
ACH-001346,-0.405746278927
ACH-001353,-0.6604179901899999
ACH-001354,-0.485509806382
ACH-001367,-0.080989687171
ACH-001368,-0.286961964108
ACH-001374,-0.357481055263
ACH-001375,-0.0910000373969
ACH-001377,-0.162639823325
ACH-001380,-0.300670998125
ACH-001391,-0.548697421823
ACH-001407,-0.199264689843
ACH-001408,-0.11161859853499999
ACH-001413,-0.298712114328
ACH-001430,-0.191970188903
ACH-001431,-0.132299776403
ACH-001450,-0.106033529463
ACH-001496,-0.41418378647200005
ACH-001500,-0.380046839719
ACH-001521,-0.042692556599900004
ACH-001523,-0.7149594948219999
ACH-001532,-0.159790376111
ACH-001536,-0.0498827998249
ACH-001550,-0.8064032659520001
ACH-001552,-0.39423317197400004
ACH-001554,-0.318358419994
ACH-001645,-0.256824200291
ACH-001654,-0.21457608772999998
ACH-001715,-0.127889113
ACH-001735,-0.140172923379
ACH-001736,-0.345909350109
ACH-001737,-0.518561407829
ACH-001740,-0.36154769263000003
ACH-001745,-0.40280537047
ACH-001750,-0.231060193197
ACH-001765,-0.521041479094
ACH-001956,-0.151854367367
ACH-001957,-0.23779854686700003
