,NPLOC4 (55666)
ACH-000950,-1.17012491665
ACH-000953,-1.01748933588
ACH-000957,-1.1324576801100001
ACH-000958,-1.10385775577
ACH-000960,-1.08215114548
ACH-000963,-1.30723590582
ACH-000968,-1.0811791777700002
ACH-000969,-1.17490055973
ACH-000973,-1.13031913186
ACH-000974,-1.4721281797999999
ACH-000975,-0.9270397429330001
ACH-000976,-1.19436337449
ACH-000978,-1.1811224481
ACH-000980,-1.1795258939700002
ACH-000984,-1.69311849588
ACH-000986,-1.10053272578
ACH-000988,-0.9107632360250001
ACH-000993,-1.55384959482
ACH-000994,-1.02178694795
ACH-000996,-1.17925034942
ACH-001001,-1.10293394199
ACH-001020,-1.41744394259
ACH-001028,-1.2545104987
ACH-001031,-1.58643301
ACH-001038,-1.29582073699
ACH-001048,-1.0498931038600001
ACH-001050,-1.11334293182
ACH-001053,-1.13541424261
ACH-001054,-1.11257583615
ACH-001061,-1.05696203802
ACH-001067,-1.45390681627
ACH-001075,-0.7105288838770001
ACH-001096,-1.0514797309100001
ACH-001128,-1.46927272704
ACH-001134,-1.12515631336
ACH-001151,-1.04721501667
ACH-001163,-1.5347717536200003
ACH-001164,-1.17135293156
ACH-001173,-1.32279360489
ACH-001183,-1.1669618210200001
ACH-001184,-1.21029994895
ACH-001190,-1.06687884942
ACH-001192,-1.32025261006
ACH-001193,-1.11106043286
ACH-001196,-1.21465995185
ACH-001197,-0.8737226983130001
ACH-001205,-1.17110617375
ACH-001211,-1.4674264377700001
ACH-001212,-1.31743535473
ACH-001228,-1.17293866882
ACH-001232,-0.962306616559
ACH-001239,-1.14939052805
ACH-001274,-0.7026930915080001
ACH-001275,-1.11756571149
ACH-001277,-1.16844858024
ACH-001278,-1.15480221138
ACH-001280,-2.06575032629
ACH-001283,-1.08256828272
ACH-001289,-1.23039276611
ACH-001295,-1.21271689664
ACH-001300,-0.946436138714
ACH-001301,-1.1439225618000002
ACH-001302,-1.3213525403
ACH-001303,-0.938538060794
ACH-001306,-1.0989930029000001
ACH-001318,-0.9911517413429999
ACH-001322,-1.1239589642399999
ACH-001328,-1.27493466931
ACH-001332,-0.9446218358759999
ACH-001333,-1.2327947493
ACH-001336,-1.25464596249
ACH-001340,-1.05311310405
ACH-001346,-0.9267005361120001
ACH-001353,-1.30027630638
ACH-001354,-1.17538357465
ACH-001367,-0.8998741114990001
ACH-001368,-1.14145644561
ACH-001374,-1.17118789229
ACH-001375,-1.17753026855
ACH-001377,-1.4154837070200001
ACH-001380,-1.08242525386
ACH-001391,-1.32128608568
ACH-001407,-1.17399915207
ACH-001408,-1.08223415791
ACH-001413,-1.03751954955
ACH-001430,-1.2292925379100001
ACH-001431,-1.02835112532
ACH-001450,-1.28847331541
ACH-001496,-1.11696132216
ACH-001500,-1.30281250523
ACH-001521,-0.9290083117569999
ACH-001523,-0.999602771744
ACH-001532,-1.10879988981
ACH-001536,-0.97799381634
ACH-001550,-1.1642468075
ACH-001552,-0.822460891503
ACH-001554,-1.07268741395
ACH-001645,-1.0377745874700002
ACH-001654,-0.9144934636290001
ACH-001715,-1.14353538442
ACH-001735,-1.2937433138799999
ACH-001736,-1.15153981939
ACH-001737,-1.02732313967
ACH-001740,-1.0410037519600002
ACH-001745,-1.0437163968
ACH-001750,-1.04259912285
ACH-001765,-0.958074208795
ACH-001956,-1.1230082911200001
ACH-001957,-1.1313257701100001
