,BSND (7809)
ACH-000487,-0.268555028112
ACH-000488,-0.269359308759
ACH-000490,-0.37524130518200005
ACH-000491,-0.203098951368
ACH-000495,-0.10831628855900001
ACH-000496,-0.127640118002
ACH-000499,-0.251686038617
ACH-000500,-0.227939205797
ACH-000502,-0.11353794410999998
ACH-000503,-0.188362764195
ACH-000505,-0.240625449131
ACH-000507,-0.210863582429
ACH-000510,-0.19714179944899998
ACH-000511,-0.253711375847
ACH-000512,-0.274476295492
ACH-000516,-0.0629666593481
ACH-000517,-0.15688998769600002
ACH-000518,-0.20866745061900002
ACH-000520,-0.156048074899
ACH-000521,-0.36145663301200004
ACH-000522,-0.24109618781999997
ACH-000524,-0.172693452403
ACH-000527,-0.163927283115
ACH-000528,-0.231308822398
ACH-000537,-0.13842671675999998
ACH-000541,-0.16738469502699999
ACH-000542,-0.217535774504
ACH-000544,-0.315995027697
ACH-000545,-0.12532227210000002
ACH-000547,0.00023578660825899998
ACH-000548,-0.0826776786129
ACH-000549,0.014970889136600002
ACH-000550,-0.311406897608
ACH-000552,-0.182539725683
ACH-000556,-0.318022072549
ACH-000557,-0.0633660818034
ACH-000570,-0.0624992771708
ACH-000571,-0.209203105385
ACH-000573,-0.296751650629
ACH-000576,-0.21469168180999998
ACH-000580,-0.146315714154
ACH-000584,-0.0957607389418
ACH-000585,-0.35502276335
ACH-000588,-0.15602971276
ACH-000589,-0.33301943062
ACH-000591,-0.279626741793
ACH-000593,-0.519878782197
ACH-000600,-0.531091002369
ACH-000601,-0.243267869754
ACH-000604,-0.195613130739
ACH-000605,-0.026184648217899998
ACH-000606,-0.257424496343
ACH-000608,-0.0221453428685
ACH-000614,0.0392967721425
ACH-000616,-0.28457830529899997
ACH-000618,-0.14964699936599998
ACH-000619,-0.17501764928599997
ACH-000620,-0.23047059596900002
ACH-000621,-0.164860150504
ACH-000622,-0.046802624255599994
ACH-000623,-0.24913152541900002
ACH-000624,-0.229715990123
ACH-000627,-0.39452415332199997
ACH-000630,-0.34779269882299996
ACH-000632,-0.153149109861
ACH-000633,-0.0974906099075
ACH-000637,-0.024887942808
ACH-000638,-0.385093841716
ACH-000646,0.0435221792994
ACH-000647,-0.05539408901190001
ACH-000648,-0.212380702359
ACH-000649,-0.0215593547193
ACH-000651,-0.22477633335
ACH-000652,-0.220776991974
ACH-000653,-0.034641850248
ACH-000657,-0.153038650144
ACH-000658,-0.0673444662541
ACH-000661,-0.121297113919
ACH-000662,0.129611674991
ACH-000663,-0.110659535865
ACH-000665,-0.11691903236300001
ACH-000671,-0.19662860122200002
ACH-000673,-0.264203790988
ACH-000676,-0.302498304089
ACH-000677,-0.23161365867400002
ACH-000681,-0.122499154831
ACH-000682,-0.3013444082
ACH-000683,-0.489642009281
ACH-000684,-0.00688066225778
ACH-000688,-0.0878743513968
ACH-000693,-0.313152331203
ACH-000694,-0.179773444106
ACH-000695,-0.10260591925899999
ACH-000696,-0.154062531688
ACH-000697,-0.370130954093
ACH-000699,-0.208665527969
ACH-000701,-0.122250410366
ACH-000706,-0.467437306204
ACH-000711,-0.23310117861699997
ACH-000713,-0.39489754874
ACH-000714,-0.121908736798
ACH-000718,-0.160965603673
ACH-000720,-0.112284885783
ACH-000721,-0.214872407139
ACH-000724,0.0514916203321
ACH-000725,-0.215635641628
ACH-000732,-0.219551916246
ACH-000734,-0.23568454828699997
ACH-000735,-0.34340736534599997
ACH-000736,-0.183362878512
ACH-000738,-0.122618336531
ACH-000746,-0.0354867708592
ACH-000747,-0.252290198024
ACH-000748,0.00596560264753
ACH-000753,-0.140390412511
ACH-000756,-0.162127205516
ACH-000757,-0.224193016857
ACH-000758,-0.225334726835
ACH-000760,-0.353637620713
ACH-000763,-0.121040547275
ACH-000764,-0.201313502693
ACH-000765,-0.119721924536
ACH-000766,-0.287647484084
ACH-000767,-0.038611744073800004
ACH-000768,-0.110314763161
ACH-000769,-0.151231751725
ACH-000770,-0.24469510975900002
ACH-000771,-0.253452864929
ACH-000773,-0.037932831805
ACH-000776,-0.34784782255999996
ACH-000777,-0.279871694548
ACH-000778,-0.0666706290114
ACH-000781,-0.16128517803
ACH-000782,-0.379639575454
ACH-000783,-0.007048155844630001
ACH-000784,-0.381540004494
ACH-000785,-0.53730311915
ACH-000787,-0.23790323886599998
ACH-000788,-0.200093313538
ACH-000791,-0.255853444701
ACH-000792,-0.0157204982008
ACH-000794,-0.273277577231
ACH-000796,-0.213417787797
ACH-000799,-0.20606152525199997
ACH-000800,-0.172101638253
ACH-000802,-0.135201768995
ACH-000804,-0.29516717469
ACH-000805,-0.21226154789299997
ACH-000809,-0.0718904673284
ACH-000810,-0.166648290634
ACH-000811,-0.0796463120035
ACH-000817,-0.240477358298
ACH-000819,-0.130083383302
ACH-000820,-0.535641999395
ACH-000821,-0.0734421222082
ACH-000822,0.00559887984888
ACH-000823,-0.328304927051
ACH-000824,-0.08933817509950001
ACH-000827,-0.141488914487
ACH-000829,-0.344325942534
ACH-000831,-0.19543923883
ACH-000832,-0.104048461702
ACH-000833,-0.36047062432899996
ACH-000834,-0.268335840718
ACH-000835,-0.0638129710729
ACH-000836,-0.033619793216800004
ACH-000837,-0.29668616453
ACH-000838,-0.175696937546
ACH-000839,-0.331080403516
ACH-000840,-0.052947089992699994
ACH-000841,-0.20193805175700003
ACH-000843,-0.0693193622032
ACH-000846,-0.343163923008
ACH-000847,-0.330130663401
ACH-000848,-0.09493007810769999
ACH-000849,-0.016320002155200002
ACH-000851,-0.380771789628
ACH-000855,-0.347866937531
ACH-000856,-0.286595714802
ACH-000858,-0.16351035258899999
ACH-000859,-0.21878813971900002
ACH-000861,-0.0443561501975
ACH-000862,-0.104171301141
ACH-000865,-0.0860527139443
ACH-000866,-0.313125096452
ACH-000867,-0.11966305052100001
ACH-000869,-0.36733080503700005
ACH-000872,-0.40376827791500003
ACH-000873,-0.34753547770000004
ACH-000876,-0.09008862198130001
ACH-000878,0.08891822288689999
ACH-000880,0.0799032496577
ACH-000881,-0.125273492706
ACH-000882,-0.273184580507
ACH-000884,-0.142304135548
ACH-000885,-0.20883606282000003
ACH-000887,-0.31449697745
ACH-000888,-0.0679126641444
ACH-000889,-0.13283711532
ACH-000890,-0.30136825300500003
ACH-000896,-0.196614467922
ACH-000898,-0.029812404023599998
ACH-000900,-0.16756365890900002
ACH-000901,-0.273495040188
ACH-000905,-0.0942095382293
ACH-000906,-0.11658558157299999
ACH-000907,-0.430153903696
ACH-000910,-0.194752595574
ACH-000911,-0.209438147187
ACH-000912,-0.274860373842
ACH-000913,0.0253880540956
ACH-000915,-0.35915899164000004
ACH-000916,-0.163516954148
ACH-000917,-0.18317429231
ACH-000921,-0.156331658784
ACH-000924,-0.17821767734000002
ACH-000926,0.0540641271294
ACH-000928,-0.198402940955
ACH-000929,-0.285459025275
ACH-000932,-0.119370124934
ACH-000935,-0.187085652925
ACH-000936,-0.188399414254
ACH-000937,-0.322574984329
ACH-000938,-0.267075341652
ACH-000939,-0.00951266897451
ACH-000941,-0.0295624433794
ACH-000943,-0.125858219646
ACH-000946,-0.057560045779300004
ACH-000947,-0.147059102298
ACH-000948,-0.179164254955
ACH-000950,-0.17012821255899999
ACH-000953,-0.268588857088
ACH-000957,0.07488409094560002
ACH-000958,-0.385615900281
ACH-000960,-0.230734483264
ACH-000963,-0.43706049627300003
ACH-000968,-0.06542774324799999
ACH-000969,-0.317220594417
ACH-000973,-0.207431890545
ACH-000974,-0.0684720849902
ACH-000975,-0.200225203456
ACH-000976,-0.12840902049900002
ACH-000978,-0.257745046924
ACH-000980,-0.13241569877999998
ACH-000984,-0.301101774221
ACH-000986,-0.38122885107500004
ACH-000988,-0.19541397266399999
ACH-000993,-0.20199228992600002
ACH-000994,-0.213868387725
ACH-000996,-0.239432562002
ACH-001001,-0.218867505962
ACH-001020,-0.339218484422
ACH-001028,-0.129545441185
ACH-001031,-0.15525425103499998
ACH-001038,-0.06270160675110001
ACH-001048,-0.126458118034
ACH-001050,-0.20328831267900002
ACH-001053,-0.234077851289
ACH-001054,-0.443314134944
ACH-001061,-0.267977685144
ACH-001067,-0.049324211077500006
ACH-001075,-0.0869285690756
ACH-001096,-0.112562086275
ACH-001128,-0.309953036836
ACH-001134,-0.00274400027065
ACH-001151,-0.18182062103799998
ACH-001163,-0.06154799520050001
ACH-001164,0.12013057888800001
ACH-001173,-0.118759180362
ACH-001183,-0.158138131637
ACH-001184,-0.287435222068
ACH-001190,-0.23741287655699997
ACH-001192,-0.07108534725049999
ACH-001193,-0.441553184714
ACH-001196,-0.225030580181
ACH-001197,-0.0948899897108
ACH-001205,-0.10359193317700001
ACH-001211,-0.09419292618899999
ACH-001212,-0.464292728122
ACH-001228,-0.28376217885099997
ACH-001232,-0.14794453032500002
ACH-001239,-0.09123163935249999
ACH-001274,-0.0631562920541
ACH-001275,-0.33653924749700004
ACH-001277,-0.0423342386121
ACH-001278,-0.208824611423
ACH-001280,-0.33362052320999996
ACH-001283,-0.200446438777
ACH-001289,-0.178253268117
ACH-001295,-0.215735475519
ACH-001300,-0.007188204791869999
ACH-001301,-0.344947051115
ACH-001302,-0.0977056838689
ACH-001303,-0.36504822078500004
ACH-001306,-0.06980233157480001
ACH-001318,-0.252188013601
ACH-001322,-0.15675462167600002
ACH-001328,-0.165123262661
ACH-001332,-0.18338972921900001
ACH-001333,-0.28612199371999997
ACH-001336,-0.0256365121813
ACH-001340,-0.249286487929
ACH-001346,-0.0509236065591
ACH-001353,-0.154711758976
ACH-001354,-0.26900659613
ACH-001367,-0.145900352512
ACH-001368,-0.27838713925999997
ACH-001374,0.19446680538199998
ACH-001375,-0.00682989097671
ACH-001377,0.0152164899059
ACH-001380,-0.295070298904
ACH-001391,-0.00298473697995
ACH-001407,-0.07971238839230001
ACH-001408,-0.06526558571050001
ACH-001413,-0.25240325581
ACH-001430,0.146049687047
ACH-001431,-0.056794803526
ACH-001450,-0.159404695322
ACH-001496,-0.106917800822
ACH-001500,-0.369183484137
ACH-001521,-0.393428628261
ACH-001523,-0.258163494135
ACH-001532,-0.10228421942
ACH-001536,-0.49275548962899995
ACH-001550,-0.06915081297789999
ACH-001552,-0.464161980225
ACH-001554,-0.0773295426003
ACH-001645,-0.0952214870531
ACH-001654,-0.12761634851700002
ACH-001715,-0.181308059395
ACH-001735,-0.168262827821
ACH-001736,-0.265933240808
ACH-001737,-0.457604514128
ACH-001740,-0.27162352491700004
ACH-001745,-0.214632041594
ACH-001750,-0.286222887267
ACH-001765,-0.154677362497
ACH-001956,-0.0826663484064
ACH-001957,-0.049300240028
