,ILF2 (3608)
ACH-000589,-0.659850498133
ACH-000591,-0.841824914949
ACH-000593,-1.1590734458
ACH-000600,-1.08738980171
ACH-000601,-1.16011346809
ACH-000604,-1.11438516044
ACH-000605,-0.876604394757
ACH-000606,-1.25411897505
ACH-000608,0.0186877664568
ACH-000614,-1.29039504963
ACH-000616,-1.45644497178
ACH-000618,-0.9984074487639999
ACH-000619,-1.2184860595
ACH-000620,-1.13343699741
ACH-000621,-0.466480333591
ACH-000622,-0.7657635639589999
ACH-000623,-0.970313290208
ACH-000624,-0.994700169623
ACH-000627,-0.984349365985
ACH-000630,-1.0
ACH-000632,-1.06660453064
ACH-000633,-1.1192317247799999
ACH-000637,-1.0264119657700002
ACH-000638,-1.3786322877000001
ACH-000646,-1.2080414627200002
ACH-000647,-1.09850430213
ACH-000648,-1.21673060612
ACH-000649,-1.06520082549
ACH-000651,-1.1718724217899998
ACH-000652,-0.984496481847
ACH-000653,-1.0120224127500002
ACH-000657,-1.08050578096
ACH-000658,-1.1666213863
ACH-000661,-1.0977680745799998
ACH-000662,-0.599682597228
ACH-000663,-0.956569294326
ACH-000665,-1.08497873322
ACH-000671,-1.01854791173
ACH-000673,-1.34712882861
ACH-000676,-1.26825879985
ACH-000677,-0.762568644682
ACH-000681,-1.33284885088
ACH-000682,-0.9778412728810001
ACH-000683,-0.808289424956
ACH-000684,-1.2547395317899999
ACH-000688,-1.08373110292
ACH-000693,-0.99540581219
ACH-000694,-1.04540878146
ACH-000695,-1.06892560959
ACH-000696,-1.10223365589
ACH-000697,-1.15538362729
ACH-000699,-1.41466300477
ACH-000701,-1.30709503044
ACH-000706,-0.7354475842820001
ACH-000711,-1.31808231058
ACH-000713,-1.26876836123
ACH-000714,-1.00464002624
ACH-000718,-1.0743474464799998
ACH-000720,-1.30696033385
ACH-000721,-0.858426791241
ACH-000724,-1.15368647096
ACH-000725,-1.16066575656
ACH-000732,-1.05269399555
ACH-000734,-1.30470160195
ACH-000735,-1.40911981449
ACH-000736,-0.964370802598
ACH-000738,-0.795930035182
ACH-000746,-0.973331116893
ACH-000747,-1.2211815159000001
ACH-000748,-1.1000552777
ACH-000753,-1.0491860877099999
ACH-000756,-1.24839948244
ACH-000757,-1.3013600750799998
ACH-000758,-0.9031636000480001
ACH-000760,-1.0291133902399998
ACH-000763,-1.21053223093
ACH-000764,-1.2835501551200001
ACH-000765,-1.19882048064
ACH-000766,-0.943359853645
ACH-000767,-0.7725971191600001
ACH-000768,-1.18131742519
ACH-000769,-0.973037513383
ACH-000770,-0.972060321569
ACH-000771,-1.05274821467
ACH-000773,-0.583358269288
ACH-000776,-1.0496584339100001
ACH-000777,-1.09490457741
ACH-000778,-0.8852298411570001
ACH-000781,-1.0966359183299998
ACH-000782,-0.9594321679960001
ACH-000783,-1.0316993459000001
ACH-000784,-0.811697301383
ACH-000785,-1.2582093478299998
ACH-000787,-0.995675260254
ACH-000788,-1.07552446676
ACH-000791,-1.44884785885
ACH-000792,-1.1573452743100001
ACH-000794,-1.26987161411
ACH-000796,-0.909204223957
ACH-000799,-0.8067849818189999
ACH-000800,-1.03922455576
ACH-000802,-1.04358510088
ACH-000804,-1.05431124359
ACH-000805,-0.7399473760359999
ACH-000809,-1.26468494005
ACH-000810,-1.0246222300299999
ACH-000811,-0.992028711583
ACH-000817,-0.857003998389
ACH-000819,-1.1528181352700002
ACH-000820,-1.08969375706
ACH-000821,-1.11631763588
ACH-000822,-1.0495156236399998
ACH-000823,-1.16386721131
ACH-000824,-0.859183524045
ACH-000827,-1.06908195607
ACH-000829,-1.1116062678899998
ACH-000831,-1.15828768534
ACH-000832,-1.43289374986
ACH-000833,-0.750517827067
ACH-000834,-1.0332547099299998
ACH-000835,-1.04696999786
ACH-000836,-1.2167800688500001
ACH-000837,-1.02459928684
ACH-000838,-1.05034091129
ACH-000839,-1.11483891785
ACH-000840,-1.24699825166
ACH-000841,-1.1141887265200001
ACH-000843,-1.02667388166
ACH-000846,-1.3333296107
ACH-000847,-0.9832622114630001
ACH-000848,-1.09768188492
ACH-000849,-1.18536138494
ACH-000851,-1.1975296069499999
ACH-000855,-1.10458642838
ACH-000856,-1.48808811167
ACH-000858,-0.822936512289
ACH-000859,-1.2214699028799998
ACH-000861,-1.1606201954000002
ACH-000862,-1.0322722364599999
ACH-000865,-1.13351945335
ACH-000866,-0.905098524946
ACH-000867,-0.843818910766
ACH-000869,-0.964876962996
ACH-000872,-1.07919647415
ACH-000873,-0.690268164664
ACH-000876,-0.7483938484199999
ACH-000878,-1.29223317236
ACH-000880,-0.8317448417919999
ACH-000881,-1.5474816768000001
ACH-000882,-1.1844319614299998
ACH-000884,-1.43656797022
ACH-000885,-1.03912470294
ACH-000887,-1.07827049759
ACH-000888,-1.0507628533600002
ACH-000889,-1.16042687494
ACH-000890,-1.37600767045
ACH-000896,-1.21963083129
ACH-000898,-1.1642223408499999
ACH-000900,-0.919101246333
ACH-000901,-0.948703233945
ACH-000905,-1.02996686781
ACH-000906,-0.924515258691
ACH-000907,-1.15254670793
ACH-000910,-1.04526581431
ACH-000911,-1.01961695213
ACH-000912,-1.1305377127200003
ACH-000913,-1.21665541504
ACH-000915,-1.4141581215299999
ACH-000916,-1.2773966403299999
ACH-000917,-1.1141678215700002
ACH-000921,-1.0437153357200002
ACH-000924,-1.00009027112
ACH-000926,-0.977049593052
ACH-000928,-1.17211252021
ACH-000929,-1.09766195214
ACH-000932,-1.22354609373
ACH-000935,-1.46058913895
ACH-000936,-1.2201721273200001
ACH-000937,-1.26145343049
ACH-000938,-1.1525189390700001
ACH-000939,-1.03122321088
ACH-000941,-1.50386663083
ACH-000943,-1.10280952781
ACH-000946,-1.13386956168
ACH-000947,-1.05917251989
ACH-000948,-1.0674563165000002
ACH-000950,-1.15438458883
ACH-000953,-1.14301442859
ACH-000957,-1.09856405528
ACH-000958,-1.09330253954
ACH-000960,-1.16361359127
ACH-000963,-1.9213440161700002
ACH-000968,-1.39690122932
ACH-000969,-0.89998712875
ACH-000973,-1.03713591809
ACH-000974,-1.25615452422
ACH-000975,-1.0088964012100001
ACH-000976,-1.16011339943
ACH-000978,-1.16604449405
ACH-000980,-0.97479888275
ACH-000984,-1.32113395866
ACH-000986,-0.855551087191
ACH-000988,-0.986505793726
ACH-000993,-1.19463612243
ACH-000994,-0.846503669179
ACH-000996,-1.158261638
ACH-001001,-1.08019461957
ACH-001020,-1.23514276873
ACH-001028,-0.908536490318
ACH-001031,-1.22523510304
ACH-001038,-0.978335603771
ACH-001048,-1.16295221735
ACH-001050,-1.2566777945799998
ACH-001053,-1.16116117567
ACH-001054,-1.0445347336
ACH-001061,-0.9589750243170001
ACH-001067,-1.02422548686
ACH-001075,-0.97608678091
ACH-001096,-0.8599580077150001
ACH-001128,-1.15156789055
ACH-001134,-1.23673248524
ACH-001151,-1.1335221882100002
ACH-001163,-1.4020256051100002
ACH-001164,-1.11518502104
ACH-001173,-0.9898699480390001
ACH-001183,-0.9857365799009999
ACH-001184,-1.02687328326
ACH-001190,-1.16577618881
ACH-001192,-1.35236786335
ACH-001193,-0.963458275194
ACH-001196,-1.04291753841
ACH-001197,-0.926480244428
ACH-001205,-1.00883014594
ACH-001211,-1.3774967475
ACH-001212,-0.43138220800399996
ACH-001228,-0.906898246462
ACH-001232,-1.09179255407
ACH-001239,-1.22221881574
ACH-001274,-1.1527383110299998
ACH-001275,-0.920382069229
ACH-001277,-0.7503085648000001
ACH-001278,-1.07501030014
ACH-001280,-0.7689992161329999
ACH-001283,-1.2391721711900001
ACH-001289,-1.03981018471
ACH-001295,-1.1076614264700002
ACH-001300,-0.958577138775
ACH-001301,-1.3178500322600002
ACH-001302,-1.24244962112
ACH-001303,-0.946464337975
ACH-001306,-1.0782040686799998
ACH-001318,-1.12700139168
ACH-001322,-1.13752474449
ACH-001328,-1.03800596486
ACH-001332,-1.09062757479
ACH-001333,-1.03300194923
ACH-001336,-1.06266688846
ACH-001340,-1.0559539292
ACH-001346,-1.19843966605
ACH-001353,-1.2432930115
ACH-001354,-1.11849036551
ACH-001367,-0.869273697112
ACH-001368,-1.1075526923999999
ACH-001374,-1.1602837120899998
ACH-001375,-0.977622660914
ACH-001377,-1.1777550475299998
ACH-001380,-1.04125664571
ACH-001391,-1.20267083302
ACH-001407,-1.29528019645
ACH-001408,-1.0728804411
ACH-001413,-0.996924659006
ACH-001430,-1.02148049933
ACH-001431,-1.07313083771
ACH-001450,-1.1362868283299998
ACH-001496,-1.21198590561
ACH-001500,-1.2499005524200002
ACH-001521,-1.3724788553999998
ACH-001523,-1.03959834505
ACH-001532,-1.11701088987
ACH-001536,-1.1862754183700002
ACH-001550,-0.879282338628
ACH-001552,-1.1305396500700002
ACH-001554,-1.09483154241
ACH-001645,-1.1241188785
ACH-001654,-1.17787493179
ACH-001715,-0.8947568517360001
ACH-001735,-0.8762123760870001
ACH-001736,-1.10021756859
ACH-001737,-1.10212472732
ACH-001740,-0.967751264295
ACH-001745,-1.23936068074
ACH-001750,-1.2425085253
ACH-001765,-1.19607070751
ACH-001956,-1.041757221
ACH-001957,-1.03331456498
