,TPH2 (121278)
ACH-000517,-0.22183886190000002
ACH-000518,-0.285747845352
ACH-000520,-0.176302409531
ACH-000521,-0.263321245891
ACH-000522,-0.276887364843
ACH-000524,-0.19639720822
ACH-000527,-0.365777356014
ACH-000528,-0.349032589299
ACH-000537,-0.369358750282
ACH-000541,-0.760364441355
ACH-000542,-0.42227641743699995
ACH-000544,-0.153229353197
ACH-000545,-0.369458405951
ACH-000547,-0.0169622466757
ACH-000548,-0.13451028810000001
ACH-000549,-0.324529182799
ACH-000550,-0.392422203042
ACH-000552,-0.259789428361
ACH-000556,-0.27280115067099997
ACH-000557,-0.277134478684
ACH-000570,-0.22595509591999996
ACH-000571,-0.306854187442
ACH-000573,-0.43576673626999995
ACH-000576,0.0716215330739
ACH-000580,-0.0550436985879
ACH-000584,-0.348015155422
ACH-000585,-0.24445591939199998
ACH-000588,-0.290474137687
ACH-000589,-0.392075259009
ACH-000591,-0.367446850773
ACH-000593,-0.299573076268
ACH-000600,-0.419862996417
ACH-000601,-0.397990200867
ACH-000604,-0.07535451413
ACH-000605,-0.457018642958
ACH-000606,-0.515737675687
ACH-000608,-0.201069511695
ACH-000614,-0.684447806407
ACH-000616,-0.329632592612
ACH-000618,-0.376004950401
ACH-000619,-0.116141278684
ACH-000620,-0.338564324969
ACH-000621,-0.48040986749
ACH-000622,-0.153872595912
ACH-000623,-0.186916538409
ACH-000624,-0.34941063594599997
ACH-000627,-0.285790889023
ACH-000630,-0.376963957565
ACH-000632,-0.319487639368
ACH-000633,-0.0503052603666
ACH-000637,-0.288772184791
ACH-000638,-0.290798245791
ACH-000646,0.09722375625119999
ACH-000647,-0.300519504138
ACH-000648,-0.293111790246
ACH-000649,-0.290591480266
ACH-000651,-0.333547889393
ACH-000652,-0.253216794463
ACH-000653,-0.133846843327
ACH-000657,-0.32991236622
ACH-000658,-0.148105210077
ACH-000661,0.0
ACH-000662,-0.268834123476
ACH-000663,-0.0791935316377
ACH-000665,-0.354338702633
ACH-000671,-0.17137550519699998
ACH-000673,-0.292651324648
ACH-000676,-0.371838755762
ACH-000677,-0.512291352383
ACH-000681,-0.456923015775
ACH-000682,-0.351118691301
ACH-000683,-0.21821381576499999
ACH-000684,-0.248856343743
ACH-000688,-0.30120648252500004
ACH-000693,-0.334616699718
ACH-000694,-0.435753609268
ACH-000695,-0.234000489698
ACH-000696,-0.41585780602600003
ACH-000697,-0.41889335504299996
ACH-000699,-0.37135969718
ACH-000701,-0.325074529413
ACH-000706,-0.223480488721
ACH-000711,-0.272891308863
ACH-000713,-0.485761625923
ACH-000714,-0.147570719419
ACH-000718,-0.362431501198
ACH-000720,-0.271534306054
ACH-000721,-0.30301149472
ACH-000724,-0.18173284127099998
ACH-000725,-0.431897170854
ACH-000732,-0.397049553908
ACH-000734,-0.41124717180299997
ACH-000735,-0.460460295714
ACH-000736,-0.511358181709
ACH-000738,-0.175039392077
ACH-000746,-0.224737739938
ACH-000747,-0.459414252129
ACH-000748,-0.19720633479400002
ACH-000753,-0.36970349042499995
ACH-000756,-0.264477432001
ACH-000757,-0.229596898851
ACH-000758,-0.391130211641
ACH-000760,-0.318705680833
ACH-000763,-0.135169213638
ACH-000764,-0.302207525363
ACH-000765,-0.200761836647
ACH-000766,-0.33877698643700005
ACH-000767,-0.107867056061
ACH-000768,-0.269676709763
ACH-000769,-0.229694070614
ACH-000770,-0.330289109281
ACH-000771,-0.35301678317
ACH-000773,-0.22371789006099999
ACH-000776,-0.28440169432100004
ACH-000777,-0.243494980234
ACH-000778,-0.23767384290399998
ACH-000781,-0.300913865559
ACH-000782,-0.310271114418
ACH-000783,-0.412154813289
ACH-000784,-0.267877197745
ACH-000785,-0.20040068013700002
ACH-000787,-0.293315096127
ACH-000788,-0.444784978263
ACH-000791,-0.47685267491300004
ACH-000792,-0.18052917664299997
ACH-000794,-0.417392437503
ACH-000796,-0.513410948309
ACH-000799,-0.7169523005580001
ACH-000800,-0.7150726719030001
ACH-000802,-0.269963277824
ACH-000804,-0.534231425265
ACH-000805,-0.275866701989
ACH-000809,-0.334905683772
ACH-000810,-0.8124654040710001
ACH-000811,-0.21958398575899998
ACH-000817,-0.37375977173600006
ACH-000819,-0.28289626649
ACH-000820,-0.0753322761404
ACH-000821,0.00450086201548
ACH-000822,-0.451928192249
ACH-000823,-0.335761127891
ACH-000824,-0.337701821342
ACH-000827,-0.19779032487
ACH-000829,-0.226728952357
ACH-000831,-0.243406698913
ACH-000832,-0.48699053584299995
ACH-000833,-0.253756884352
ACH-000834,-0.19052442866099997
ACH-000835,-0.34598731057099996
ACH-000836,-0.34107537220899997
ACH-000837,-0.44791337232600004
ACH-000838,-0.32382941103
ACH-000839,-0.352251731328
ACH-000840,-0.08334953056960001
ACH-000841,-0.39014638012599995
ACH-000843,-0.152830412684
ACH-000846,-0.261794884493
ACH-000847,-0.161181483552
ACH-000848,-0.42552879407899996
ACH-000849,-0.49286405850500004
ACH-000851,-0.352866676346
ACH-000855,-0.463013692678
ACH-000856,-0.045363611608999994
ACH-000858,-0.23650676151799999
ACH-000859,-0.588575462999
ACH-000861,-0.36090756184100004
ACH-000862,-0.650301516946
ACH-000865,-0.393919768503
ACH-000866,-0.344688148498
ACH-000867,-0.31416067087
ACH-000869,-0.32231716159699997
ACH-000872,-0.291935248132
ACH-000873,-0.395322066149
ACH-000876,-0.239515499963
ACH-000878,-0.517061977712
ACH-000880,-0.547731997499
ACH-000881,-0.290263942009
ACH-000882,-0.141850679697
ACH-000884,-0.316878311782
ACH-000885,-0.329244063341
ACH-000887,-0.36708278445500003
ACH-000888,-0.260874852313
ACH-000889,-0.225338252007
ACH-000890,-0.226961253995
ACH-000896,-0.513971308496
ACH-000898,-0.46461331173500003
ACH-000900,-0.538025540941
ACH-000901,-0.36973751980999997
ACH-000905,-0.311221530289
ACH-000906,-0.37075507176100003
ACH-000907,-0.42250298509000006
ACH-000910,-0.331015909913
ACH-000911,-0.407087880956
ACH-000912,-0.433088542037
ACH-000913,-0.276383776147
ACH-000915,-0.17087247370499997
ACH-000916,-0.39966652719499995
ACH-000917,-0.146814849941
ACH-000921,-0.44378338341300005
ACH-000924,-0.281987085264
ACH-000926,-0.273559252529
ACH-000928,-0.603104307411
ACH-000929,-0.0662198755461
ACH-000932,-0.253705057795
ACH-000935,-0.34314580346600004
ACH-000936,-0.167483393664
ACH-000937,-0.24831027928899999
ACH-000938,-0.27062502999000004
ACH-000939,-0.398794713083
ACH-000941,-0.308433061861
ACH-000943,-0.320235347519
ACH-000946,-0.32993502536499997
ACH-000947,-0.18662795790699999
ACH-000948,-0.357267837152
ACH-000950,-0.334935929217
ACH-000953,-0.31480129893500003
ACH-000957,-0.636259634577
ACH-000958,-0.49658340278000007
ACH-000960,-0.33814372560199996
ACH-000963,-0.264530030852
ACH-000968,-0.499659899886
ACH-000969,-0.159311814202
ACH-000973,-0.361314656478
ACH-000974,-0.295655442881
ACH-000975,-0.37272118390500003
ACH-000976,-0.309452502343
ACH-000978,-0.305193836577
ACH-000980,-0.25530055054699996
ACH-000984,-0.536053657887
ACH-000986,-0.207995037824
ACH-000988,-0.535401951984
ACH-000993,-0.43025125045100004
ACH-000994,-0.47784198068899997
ACH-000996,-0.0815975528513
ACH-001001,-0.383103272232
ACH-001020,-0.126113604499
ACH-001028,-0.5795585982639999
ACH-001031,-0.494268029281
ACH-001038,-0.395255461806
ACH-001048,-0.43795436228600004
ACH-001050,-0.36793037865199996
ACH-001053,-0.45761771901799997
ACH-001054,-0.368876992564
ACH-001061,-0.378737076118
ACH-001067,-0.45102826397100004
ACH-001075,-0.20305785604
ACH-001096,-0.159720287185
ACH-001128,-0.248371309448
ACH-001134,-0.24777732754299997
ACH-001151,-0.328450437637
ACH-001163,-0.314865135823
ACH-001164,-0.17031185066100002
ACH-001173,-0.32103935318599996
ACH-001183,-0.195856784325
ACH-001184,-0.575487302984
ACH-001190,-0.299824767567
ACH-001192,-0.21857721529899998
ACH-001193,-0.28149702291900003
ACH-001196,-0.20258925540800002
ACH-001197,-0.189770570156
ACH-001205,-0.536498592649
ACH-001211,-0.35410876645000006
ACH-001212,-0.130789430166
ACH-001228,-0.337078263387
ACH-001232,-0.354447711879
ACH-001239,-0.277149682713
ACH-001274,-0.340744874923
ACH-001275,-0.300879516159
ACH-001277,-0.16767232454800002
ACH-001278,-0.32188935008
ACH-001280,-0.6980371741399999
ACH-001283,-0.39419898931100006
ACH-001289,-0.194648196241
ACH-001295,-0.383685832845
ACH-001300,-0.379042709859
ACH-001301,-0.324340819658
ACH-001302,-0.5269056658519999
ACH-001303,-0.39897431436999997
ACH-001306,-0.0882063223038
ACH-001318,-0.355458911731
ACH-001322,-0.25602763991099997
ACH-001328,-0.509381039672
ACH-001332,-0.41304039706
ACH-001333,-0.328006426337
ACH-001336,-0.609494668211
ACH-001340,-0.411943528253
ACH-001346,-0.375726748876
ACH-001353,-0.292122186865
ACH-001354,-0.24984566026000002
ACH-001367,-0.463816504841
ACH-001368,-0.34472031921499996
ACH-001374,-0.405647086576
ACH-001375,-0.223489045763
ACH-001377,-0.390204637407
ACH-001380,-0.14884448437
ACH-001391,-0.257107827864
ACH-001407,-0.50162383155
ACH-001408,-0.39067419220399996
ACH-001413,-0.40909373077399996
ACH-001430,-0.6461771257819999
ACH-001431,-0.289842527972
ACH-001450,-0.43514230677
ACH-001496,-0.256728767741
ACH-001500,-0.19837928877799998
ACH-001521,-0.137357072664
ACH-001523,-0.25921756266
ACH-001532,-0.26388653307
ACH-001536,-0.25049971429699996
ACH-001550,-0.49832535698799996
ACH-001552,-0.31223774539099997
ACH-001554,-0.297826476055
ACH-001645,-0.060098734303199994
ACH-001654,-0.203920887907
ACH-001715,-0.806678993094
ACH-001735,-0.258148783783
ACH-001736,-0.185273653447
ACH-001737,-0.065873256693
ACH-001740,-0.511228150255
ACH-001745,-0.43490777659999996
ACH-001750,-0.3622536699
ACH-001765,-0.375091477509
ACH-001956,-0.37228375084200005
ACH-001957,-0.379242946637
