,OR51I2 (390064)
ACH-000262,-0.49620748763899997
ACH-000263,-0.284653500082
ACH-000264,-0.283484233052
ACH-000265,-0.281008391384
ACH-000266,-0.331398500245
ACH-000272,-0.26574848133400003
ACH-000273,-0.375290091343
ACH-000274,-0.50113372571
ACH-000277,-0.35152797449900003
ACH-000278,-0.284196735362
ACH-000279,-0.140722869122
ACH-000280,-0.21551380873599998
ACH-000281,-0.0347796577242
ACH-000288,-0.365845215988
ACH-000291,-0.057093067692599996
ACH-000293,-0.404413413116
ACH-000294,-0.11373107679700001
ACH-000295,-0.186634172247
ACH-000296,-0.377828709138
ACH-000302,-0.030443744827799997
ACH-000304,-0.559326043466
ACH-000307,-0.304240307178
ACH-000308,-0.45982460588999996
ACH-000310,-0.579749200794
ACH-000311,-0.257641626281
ACH-000312,-0.210406788066
ACH-000315,-0.12336286109099999
ACH-000316,-0.242705355051
ACH-000317,-0.36944936351700003
ACH-000318,-0.28201534766999997
ACH-000319,-0.330057977053
ACH-000320,-0.140458860779
ACH-000322,-0.43657017318
ACH-000323,-0.406394412255
ACH-000324,-0.39252154758599994
ACH-000329,-0.180687262967
ACH-000330,-0.10433993948899999
ACH-000331,-0.469588581155
ACH-000332,-0.294291174365
ACH-000334,-0.37265511893299996
ACH-000335,-0.412513038531
ACH-000336,-0.41994223497
ACH-000337,-0.08958359073719999
ACH-000339,-0.369882539217
ACH-000341,-0.344419203452
ACH-000348,-0.10149296377900001
ACH-000350,-0.20082110028099998
ACH-000352,-0.278028398918
ACH-000356,-0.299027191224
ACH-000361,-0.293075822777
ACH-000362,-0.237308011176
ACH-000363,-0.281221086876
ACH-000364,-0.34929897397200005
ACH-000365,-0.114150362083
ACH-000366,-0.18612000150400002
ACH-000368,-0.28675173028
ACH-000374,-0.38886914210900003
ACH-000375,-0.0522925156857
ACH-000376,-0.439224625944
ACH-000381,-0.30216798559
ACH-000383,-0.321843466096
ACH-000387,-0.19988807924199997
ACH-000389,-0.38041624330799995
ACH-000390,-0.20596542352000002
ACH-000393,-0.498057002676
ACH-000395,-0.455666601206
ACH-000397,-0.47434709973899997
ACH-000401,-0.154351005162
ACH-000402,-0.279187612212
ACH-000403,-0.299922465348
ACH-000404,-0.21443806561
ACH-000406,-0.154585295712
ACH-000407,-0.325240215821
ACH-000408,-0.24739836707600002
ACH-000410,-0.227825350773
ACH-000411,-0.170591495055
ACH-000414,-0.428754139419
ACH-000415,-0.220647826049
ACH-000416,-0.361366344537
ACH-000420,-0.115311958551
ACH-000421,-0.237061900878
ACH-000424,-0.0887120794255
ACH-000425,-0.394795306158
ACH-000426,-0.251058764577
ACH-000427,-0.358845086626
ACH-000433,-0.510508705748
ACH-000436,-0.40644123026
ACH-000444,-0.308957529432
ACH-000445,-0.424654125161
ACH-000448,-0.4167614657
ACH-000450,0.0755211156457
ACH-000452,-0.24555046609
ACH-000454,-0.388757006321
ACH-000458,-0.27692783331500004
ACH-000459,0.02394591089
ACH-000460,-0.345901070692
ACH-000461,-0.439757509791
ACH-000463,-0.297180125537
ACH-000464,-0.22387106020599998
ACH-000466,-0.186749729063
ACH-000467,-0.341809798865
ACH-000468,-0.111419500352
ACH-000469,-0.307902909086
ACH-000470,-0.127190017992
ACH-000471,-0.190471048897
ACH-000472,-0.230596235569
ACH-000473,-0.156457081426
ACH-000475,-0.247888993728
ACH-000476,-0.27159492910300004
ACH-000477,-0.138525406766
ACH-000480,-0.273065308769
ACH-000481,-0.16568295617599998
ACH-000483,-0.201204291358
ACH-000484,-0.11931858755899999
ACH-000485,-0.391089162506
ACH-000486,-0.408708260193
ACH-000487,-0.260497438222
ACH-000488,-0.332736726203
ACH-000490,-0.44138004783699997
ACH-000491,-0.012662662632299999
ACH-000495,-0.24524564748000002
ACH-000496,-0.44242965238799997
ACH-000499,-0.126977581298
ACH-000500,-0.516866519513
ACH-000502,-0.244032870482
ACH-000503,0.06968715893680001
ACH-000505,-0.332038086274
ACH-000507,-0.251104549234
ACH-000510,-0.304755189963
ACH-000511,-0.400060720564
ACH-000512,-0.288387116132
ACH-000516,-0.272100642512
ACH-000517,-0.398988847197
ACH-000518,-0.28393054079999996
ACH-000520,-0.23436747366
ACH-000521,-0.0598835475246
ACH-000522,-0.40258388832900005
ACH-000524,-0.323043617996
ACH-000527,-0.134865258261
ACH-000528,-0.21381386391399998
ACH-000537,-0.250955115007
ACH-000541,-0.427186833547
ACH-000542,-0.259125051596
ACH-000544,-0.24816148340500002
ACH-000545,-0.187831369818
ACH-000547,-0.04259703333869999
ACH-000548,-0.45538664749499996
ACH-000549,-0.117144426052
ACH-000550,-0.31177631393599997
ACH-000552,-0.12511686377800002
ACH-000556,-0.19912214892900001
ACH-000557,-0.251283932556
ACH-000570,-0.236563793133
ACH-000571,-0.36228570663099996
ACH-000573,-0.212134287876
ACH-000576,-0.30488226765299997
ACH-000580,-0.139972456424
ACH-000584,-0.13966211565
ACH-000585,-0.278997965947
ACH-000588,-0.387684625149
ACH-000589,-0.143699842132
ACH-000591,-0.399058078165
ACH-000593,-0.26423573354200003
ACH-000600,-0.389079361206
ACH-000601,-0.290902664785
ACH-000604,-0.430127731176
ACH-000605,-0.14268887667000002
ACH-000606,-0.36450719239600005
ACH-000608,-0.37224775445299996
ACH-000614,-0.37122203785999996
ACH-000616,-0.498816343482
ACH-000618,-0.300627058341
ACH-000619,-0.411840444326
ACH-000620,-0.310121243063
ACH-000621,-0.29129138147399997
ACH-000622,-0.192729700647
ACH-000623,-0.265579107913
ACH-000624,-0.318963522655
ACH-000627,-0.343918601394
ACH-000630,-0.171318337369
ACH-000632,-0.245374267312
ACH-000633,-0.31117546333900004
ACH-000637,-0.297908279703
ACH-000638,-0.244058222989
ACH-000646,-0.228417617148
ACH-000647,-0.475956309311
ACH-000648,-0.325645333109
ACH-000649,-0.29390709508699997
ACH-000651,-0.0779344701427
ACH-000652,-0.0274221486224
ACH-000653,-0.281588805387
ACH-000657,-0.20537766009300001
ACH-000658,-0.535537399894
ACH-000661,-0.40520712214000004
ACH-000662,-0.62201272679
ACH-000663,-0.274546692666
ACH-000665,-0.497173985899
ACH-000671,-0.314392245676
ACH-000673,-0.411189003522
ACH-000676,-0.314905247448
ACH-000677,-0.237270646276
ACH-000681,-0.0964908800189
ACH-000682,-0.101431410468
ACH-000683,-0.29179600478100004
ACH-000684,-0.301913250458
ACH-000688,-0.487168752317
ACH-000693,-0.284537733309
ACH-000694,-0.247486728524
ACH-000695,-0.23396496479899997
ACH-000696,-0.347286189974
ACH-000697,-0.43881921658399997
ACH-000699,-0.342814655784
ACH-000701,-0.304504440258
ACH-000706,-0.16303510991599998
ACH-000711,-0.224515419446
ACH-000713,-0.399167638286
ACH-000714,-0.611289916163
ACH-000718,-0.396553603278
ACH-000720,-0.32009101093000003
ACH-000721,-0.245339352863
ACH-000724,-0.5078933926210001
ACH-000725,-0.233149687868
ACH-000732,-0.298302233884
ACH-000734,-0.379588899585
ACH-000735,-0.292891927734
ACH-000736,-0.29789034484099997
ACH-000738,-0.31126337043900004
ACH-000746,-0.595713473574
ACH-000747,-0.275363481319
ACH-000748,-0.42495005992799995
ACH-000753,-0.233406609291
ACH-000756,-0.207880341221
ACH-000757,-0.38477594095
ACH-000758,-0.25034933302900003
ACH-000760,-0.176515677369
ACH-000763,-0.43534407915
ACH-000764,-0.280087578008
ACH-000765,-0.0906159861853
ACH-000766,-0.348656625972
ACH-000767,-0.328200512645
ACH-000768,-0.284362175585
ACH-000769,-0.42321792179799994
ACH-000770,-0.374161358631
ACH-000771,-0.259364010672
ACH-000773,-0.232000581967
ACH-000776,-0.205957419885
ACH-000777,-0.330892502066
ACH-000778,-0.277263759702
ACH-000781,-0.24931197878800002
ACH-000782,-0.28345341049600004
ACH-000783,-0.383240750483
ACH-000784,-0.19894546657200002
ACH-000785,-0.35899507942599995
ACH-000787,-0.195996309667
ACH-000788,-0.272209498564
ACH-000791,-0.36126642963600003
ACH-000792,-0.309626712881
ACH-000794,-0.297675633225
ACH-000796,-0.29610770250199997
ACH-000799,-0.493184321456
ACH-000800,-0.431083449534
ACH-000802,-0.164436131574
ACH-000804,-0.319710944818
ACH-000805,-0.42833120082599996
ACH-000809,-0.349238285915
ACH-000810,-0.5091155262520001
ACH-000811,-0.107576504657
ACH-000817,-0.439651241624
ACH-000819,-0.26697187043000004
ACH-000820,0.10696195351900001
ACH-000821,-0.38404394161600003
ACH-000822,-0.49730010493999993
ACH-000823,-0.22110069832499998
ACH-000824,-0.324761221825
ACH-000827,-0.35224232233400005
ACH-000829,-0.309901131293
ACH-000831,-0.42645324489200004
ACH-000832,-0.320897800513
ACH-000833,-0.48161115633699997
ACH-000834,0.0420212580818
ACH-000835,-0.109292527248
ACH-000836,-0.259887586058
ACH-000837,-0.06070672877640001
ACH-000838,-0.14616069328
ACH-000839,-0.48878889838699996
ACH-000840,-0.551314242156
ACH-000841,-0.18145171866700002
ACH-000843,-0.351965569398
ACH-000846,-0.451306383534
ACH-000847,-0.305278775229
ACH-000848,-0.235368969222
ACH-000849,-0.11252816839000002
ACH-000851,-0.305006840383
ACH-000855,-0.279011128801
ACH-000856,-0.343450109708
ACH-000858,-0.304992442381
ACH-000859,-0.18860092729699998
ACH-000861,-0.304375121742
ACH-000862,-0.363340381049
ACH-000865,-0.209472246773
ACH-000866,-0.21816732664900002
ACH-000867,-0.40841926662
ACH-000869,-0.4263611177
ACH-000872,-0.363648403218
ACH-000873,-0.201225823102
ACH-000876,-0.267408620689
ACH-000878,-0.0227376493193
ACH-000880,-0.00124428530261
ACH-000881,-0.288273287678
ACH-000882,-0.148063802043
ACH-000884,-0.192207767243
ACH-000885,-0.188540494626
ACH-000887,-0.354326019858
ACH-000888,-0.312878358589
ACH-000889,-0.23705568913699998
ACH-000890,-0.41970454217500003
ACH-000896,-0.14441404192600002
ACH-000898,-0.414164140743
ACH-000900,-0.25925846681
ACH-000901,-0.150127895751
ACH-000905,-0.26301205475
ACH-000906,-0.267010010781
ACH-000907,-0.353759101595
ACH-000910,-0.438822325245
ACH-000911,-0.414247933579
ACH-000912,-0.18487440727899998
ACH-000913,-0.133062656844
ACH-000915,-0.49471472501900005
ACH-000916,-0.185903629641
ACH-000917,-0.238946014591
ACH-000921,-0.412978494225
ACH-000924,-0.158329030208
ACH-000926,-0.23318309013
ACH-000928,-0.232299078282
ACH-000929,-0.614242626931
ACH-000932,-0.448307993028
ACH-000935,-0.300679311986
ACH-000936,-0.267055703335
ACH-000937,-0.24568335509
ACH-000938,-0.141978677617
ACH-000939,-0.15364391604699998
ACH-000941,-0.22310951657699998
ACH-000943,-0.251157731794
ACH-000946,-0.191566833758
ACH-000947,-0.391416027566
ACH-000948,-0.356204077724
ACH-000950,-0.00301706933456
ACH-000953,-0.35346036275700005
ACH-000957,-0.248072822641
ACH-000958,-0.23519522061700002
ACH-000960,-0.288188570465
ACH-000963,-0.320086044307
ACH-000968,-0.37106815701800006
ACH-000969,-0.11605701750999999
ACH-000973,-0.402501776148
ACH-000974,-0.190665034633
ACH-000975,-0.235606781071
ACH-000976,-0.411048950661
ACH-000978,-0.182644611389
ACH-000980,-0.157930293143
ACH-000984,-0.359780039572
ACH-000986,-0.310474166073
ACH-000988,-0.29001218352499997
ACH-000993,-0.284757145102
ACH-000994,-0.298541454128
ACH-000996,-0.217629189418
ACH-001001,-0.196049069073
ACH-001020,-0.21367690788199997
ACH-001028,-0.327757382538
ACH-001031,-0.0845677983173
ACH-001038,-0.283350695389
ACH-001048,-0.28975729470600003
ACH-001050,-0.407005203557
ACH-001053,-0.20018601741
ACH-001054,-0.46381972151199996
ACH-001061,-0.273443222204
ACH-001067,-0.226827173964
ACH-001075,-0.285087453828
ACH-001096,-0.18031874451299998
ACH-001128,-0.182402364756
ACH-001134,-0.33345976447500003
ACH-001151,-0.232338203798
ACH-001163,-0.298441220889
ACH-001164,-0.09391287491239998
ACH-001173,-0.369875618382
ACH-001183,-0.282265406276
ACH-001184,-0.178069299035
ACH-001190,-0.515096759351
ACH-001192,0.0498183195693
ACH-001193,-0.101738762972
ACH-001196,-0.392988441454
ACH-001197,-0.26982918461399996
ACH-001205,-0.246087468262
ACH-001211,-0.25868394023
ACH-001212,-0.472560519388
ACH-001228,-0.282690050722
ACH-001232,-0.31991367165199996
ACH-001239,-0.235135090018
ACH-001274,-0.200098705428
ACH-001275,-0.166658669205
ACH-001277,-0.09304722794369999
ACH-001278,-0.115043814619
ACH-001280,-0.35466950063
ACH-001283,-0.230935279454
ACH-001289,-0.300822504534
ACH-001295,-0.209666423415
ACH-001300,-0.164548849312
ACH-001301,-0.289170855928
ACH-001302,-0.462568695252
ACH-001303,-0.586634315103
ACH-001306,-0.20213023261
ACH-001318,-0.520679414509
ACH-001322,-0.290017812247
ACH-001328,-0.332681157889
ACH-001332,0.0293326734227
ACH-001333,-0.175111939752
ACH-001336,-0.144405439459
ACH-001340,-0.264203186264
ACH-001346,-0.354052016251
ACH-001353,-0.221090121866
ACH-001354,-0.0495177133615
ACH-001367,-0.224266543274
ACH-001368,-0.21755114001400003
ACH-001374,-0.26330193247699996
ACH-001375,-0.12062313941299999
ACH-001377,-0.222159571686
ACH-001380,-0.368613669059
ACH-001391,-0.49545352092100003
ACH-001407,-0.305234281831
ACH-001408,-0.347568193484
ACH-001413,-0.463141872038
ACH-001430,-0.482752042438
ACH-001431,-0.206506230542
ACH-001450,-0.539617316197
ACH-001496,-0.224288245705
ACH-001500,-0.297913372312
ACH-001521,-0.249146045952
ACH-001523,-0.204185756463
ACH-001532,-0.367193015804
ACH-001536,-0.26803827008299996
ACH-001550,-0.409966601584
ACH-001552,-0.32979016683400003
ACH-001554,-0.34394784983300003
ACH-001645,-0.327222919892
ACH-001654,-0.188831636972
ACH-001715,-0.333338343993
ACH-001735,-0.182146726248
ACH-001736,-0.177120179003
ACH-001737,-0.616014873388
ACH-001740,-0.146430174782
ACH-001745,-0.33634361005900004
ACH-001750,-0.126685128579
ACH-001765,-0.265215042999
ACH-001956,-0.124142845221
ACH-001957,-0.340909372226
