,RTN3 (10313)
ACH-000648,-0.14653238710000002
ACH-000649,-0.288696236785
ACH-000651,0.000949915799986
ACH-000652,-0.101166489166
ACH-000653,-0.349919507799
ACH-000657,-0.394545021153
ACH-000658,-0.354269162747
ACH-000661,-0.401892108021
ACH-000662,-0.396581410282
ACH-000663,-0.258471164636
ACH-000665,-0.283171702827
ACH-000671,-0.413888543029
ACH-000673,-0.0704879990476
ACH-000676,-0.225176131151
ACH-000677,-0.247989782967
ACH-000681,-0.155274749455
ACH-000682,-0.2505435102
ACH-000683,-0.29702569034299997
ACH-000684,-0.42032851206699995
ACH-000688,-0.006326124804699999
ACH-000693,-0.269204687015
ACH-000694,-0.349702158885
ACH-000695,-0.160252991297
ACH-000696,-0.250562925867
ACH-000697,-0.37298096439
ACH-000699,-0.340305517612
ACH-000701,-0.0507891986752
ACH-000706,-0.264877507528
ACH-000711,-0.250953291263
ACH-000713,-0.416506735376
ACH-000714,-0.456019738047
ACH-000718,-0.131329824726
ACH-000720,-0.263872108005
ACH-000721,-0.0928350461252
ACH-000724,-0.125679468475
ACH-000725,-0.46008993421899996
ACH-000732,-0.384768102421
ACH-000734,-0.41959661149300004
ACH-000735,-0.323290953494
ACH-000736,-0.25876557201699996
ACH-000738,-0.23198093684300003
ACH-000746,-0.312661767516
ACH-000747,-0.253807165956
ACH-000748,-0.24880128881900002
ACH-000753,-0.203804125438
ACH-000756,-0.495115401989
ACH-000757,-0.540027938891
ACH-000758,-0.1030784692
ACH-000760,-0.22392981701200002
ACH-000763,-0.17327515890099998
ACH-000764,-0.391377874841
ACH-000765,-0.477737711277
ACH-000766,-0.39743408947400005
ACH-000767,-0.07539682165969999
ACH-000768,-0.09666803015889998
ACH-000769,-0.30461763352
ACH-000770,-0.267908704746
ACH-000771,-0.468196770362
ACH-000773,-0.195642357997
ACH-000776,-0.387228563987
ACH-000777,-0.210450517336
ACH-000778,-0.262549067729
ACH-000781,-0.45653179121699994
ACH-000782,-0.34005256659
ACH-000783,-0.315445643061
ACH-000784,-0.071379470819
ACH-000785,-0.239469201611
ACH-000787,-0.265191870067
ACH-000788,-0.200182691201
ACH-000791,-0.360657842816
ACH-000792,-0.289687534083
ACH-000794,-0.449065042288
ACH-000796,-0.323764325988
ACH-000799,-0.100429994762
ACH-000800,-0.040577751464100004
ACH-000802,-0.34653335481700004
ACH-000804,-0.220018846107
ACH-000805,-0.31495375362100003
ACH-000809,-0.332148814386
ACH-000810,-0.6998423223620001
ACH-000811,-0.21190245752700002
ACH-000817,-0.252795759561
ACH-000819,-0.18155916238400002
ACH-000820,-0.0800461782956
ACH-000821,-0.312530578284
ACH-000822,-0.227382810475
ACH-000823,-0.0221304412177
ACH-000824,-0.5304120060499999
ACH-000827,-0.205626696131
ACH-000829,-0.219450752629
ACH-000831,-0.43980371501800003
ACH-000832,-0.19579334046
ACH-000833,-0.0676509062357
ACH-000834,-0.382576109282
ACH-000835,-0.105937866824
ACH-000836,-0.140347563041
ACH-000837,-0.18921641985999998
ACH-000838,-0.553093945398
ACH-000839,-0.338820631037
ACH-000840,-0.21214869945999998
ACH-000841,-0.15296626099000002
ACH-000843,-0.390318233103
ACH-000846,-0.141140899766
ACH-000847,-0.432456841484
ACH-000848,-0.27823334927
ACH-000849,-0.211448956492
ACH-000851,-0.504448472241
ACH-000855,-0.47459779452699996
ACH-000856,-0.60144792226
ACH-000858,-0.29183841488
ACH-000859,-0.45489397698999995
ACH-000861,-0.43600369799500005
ACH-000862,-0.156436910958
ACH-000865,-0.357594042882
ACH-000866,-0.27531239856199996
ACH-000867,-0.17856235479000002
ACH-000869,-0.160615384469
ACH-000872,-0.427557121363
ACH-000873,-0.465499296425
ACH-000876,-0.204999164711
ACH-000878,-0.251171652469
ACH-000880,-0.421628800232
ACH-000881,-0.07320188938029999
ACH-000882,-0.217245730937
ACH-000884,-0.15140763874500002
ACH-000885,-0.266664424124
ACH-000887,-0.26214775078
ACH-000888,-0.214511056646
ACH-000889,-0.113624865498
ACH-000890,-0.214960129522
ACH-000896,-0.22599774815
ACH-000898,-0.281002235454
ACH-000900,-0.250475879502
ACH-000901,-0.456415195422
ACH-000905,-0.380489479455
ACH-000906,-0.449381922785
ACH-000907,-0.0860645652104
ACH-000910,-0.242289485454
ACH-000911,-0.197933706445
ACH-000912,-0.20385921725900003
ACH-000913,-0.183319024788
ACH-000915,-0.231210101167
ACH-000916,-0.43450900228699996
ACH-000917,-0.24844470560899998
ACH-000921,-0.107254214382
ACH-000924,-0.20704078469599999
ACH-000926,-0.393757729436
ACH-000928,-0.127301827552
ACH-000929,-0.38579630096600004
ACH-000932,-0.25744586026599997
ACH-000935,-0.383590668314
ACH-000936,-0.363042983372
ACH-000937,-0.167873552961
ACH-000938,-0.490721583252
ACH-000939,-0.150266423044
ACH-000941,-0.643194325805
ACH-000943,-0.490732542458
ACH-000946,-0.632219586271
ACH-000947,-0.275099963272
ACH-000948,-0.635477751146
ACH-000950,-0.529452168082
ACH-000953,-0.357763727073
ACH-000957,-0.185883600907
ACH-000958,-0.322064358158
ACH-000960,-0.315356069623
ACH-000963,-0.440109330198
ACH-000968,-0.41801718658799997
ACH-000969,-0.506740721668
ACH-000973,-0.236272082755
ACH-000974,-0.45728956772
ACH-000975,-0.16576439933700002
ACH-000976,-0.19140862737599998
ACH-000978,-0.288692171448
ACH-000980,-0.300141916012
ACH-000984,-0.309902538221
ACH-000986,-0.24004712490400001
ACH-000988,-0.277302588927
ACH-000993,-0.105963159704
ACH-000994,-0.374826414812
ACH-000996,-0.6107355444100001
ACH-001001,-0.0778793260181
ACH-001020,-0.228268199384
ACH-001028,-0.186011202118
ACH-001031,-0.220675454131
ACH-001038,-0.26137935734400003
ACH-001048,-0.38439304064900004
ACH-001050,-0.162935857754
ACH-001053,0.0335100749746
ACH-001054,-0.33914934156300003
ACH-001061,-0.425904009398
ACH-001067,-0.423276983889
ACH-001075,-0.40512930927599994
ACH-001096,-0.23477538551
ACH-001128,-0.42031905085500004
ACH-001134,-0.27385382380199996
ACH-001151,-0.295759410047
ACH-001163,-0.27954515738200003
ACH-001164,-0.301718743071
ACH-001173,-0.310018189802
ACH-001183,0.0448665591005
ACH-001184,-0.0498244830566
ACH-001190,-0.18672900785799998
ACH-001192,-0.260852152637
ACH-001193,-0.308377084972
ACH-001196,-0.264895314746
ACH-001197,-0.160071088572
ACH-001205,-0.308054028253
ACH-001211,-0.15372717381200002
ACH-001212,-0.2917084722
ACH-001228,-0.041964604698
ACH-001232,-0.17158785603799998
ACH-001239,-0.239508292177
ACH-001274,-0.154155421052
ACH-001275,-0.171629595127
ACH-001277,-0.35665776272200006
ACH-001278,-0.24546803259799999
ACH-001280,-0.168794695491
ACH-001283,-0.158943901671
ACH-001289,-0.128590914364
ACH-001295,-0.019773473067400002
ACH-001300,0.0455185937534
ACH-001301,-0.260188797734
ACH-001302,-0.410991900546
ACH-001303,-0.415997099156
ACH-001306,-0.08241443109339999
ACH-001318,-0.29529743825300003
ACH-001322,-0.36274759706299997
ACH-001328,-0.211466161573
ACH-001332,-0.24375944001299998
ACH-001333,-0.281586733807
ACH-001336,-0.25394987923
ACH-001340,-0.473877468178
ACH-001346,-0.261715790316
ACH-001353,-0.24376668700399998
ACH-001354,-0.0699097420245
ACH-001367,-0.520700900595
ACH-001368,-0.24043097176699998
ACH-001374,-0.0590065497433
ACH-001375,-0.372072390778
ACH-001377,-0.406669355831
ACH-001380,-0.271471565865
ACH-001391,-0.334382994459
ACH-001407,-0.0704564097358
ACH-001408,-0.347837942767
ACH-001413,-0.20766429572
ACH-001430,-0.226224535899
ACH-001431,-0.5495117997
ACH-001450,-0.211925463243
ACH-001496,-0.583399059688
ACH-001500,-0.216833348502
ACH-001521,-0.14578047196399999
ACH-001523,-0.0932034709783
ACH-001532,-0.419923868279
ACH-001536,-0.305321695159
ACH-001550,-0.276714094194
ACH-001552,-0.337208622412
ACH-001554,-0.124456942567
ACH-001645,-0.05853294411309999
ACH-001654,-0.410156240788
ACH-001715,-0.269860123661
ACH-001735,-0.23421079496
ACH-001736,-0.377796314647
ACH-001737,-0.627107332668
ACH-001740,-0.140938982345
ACH-001745,-0.0054359339617900005
ACH-001750,-0.254275822269
ACH-001765,-0.283474972296
ACH-001956,-0.235659783768
ACH-001957,-0.300936850605
