,CTU1 (90353)
ACH-000381,-0.357224273321
ACH-000383,-0.48835031896799996
ACH-000387,-0.106301251489
ACH-000389,-0.270101975083
ACH-000390,-0.54533809089
ACH-000393,-0.668339785678
ACH-000395,-0.451138506872
ACH-000397,-0.37576702298299997
ACH-000401,-0.658991394868
ACH-000402,-0.322553883624
ACH-000403,-0.263150089837
ACH-000404,-0.368316538111
ACH-000406,-0.396890630256
ACH-000407,-0.679232129711
ACH-000408,-0.496247976674
ACH-000410,-0.571542161041
ACH-000411,-0.14875333962099999
ACH-000414,-0.21893765342500002
ACH-000415,-0.37026127265000003
ACH-000416,-0.43431427929
ACH-000420,-0.420505848107
ACH-000421,-0.13290173537900002
ACH-000424,-0.356168229937
ACH-000425,-0.588459873889
ACH-000426,-0.739411785079
ACH-000427,-0.47110337794600005
ACH-000433,-0.731208724148
ACH-000436,-0.544169884055
ACH-000444,-0.721857404826
ACH-000445,-0.445881943805
ACH-000448,-0.28205309542199997
ACH-000450,-0.28052909817
ACH-000452,-0.369943269949
ACH-000454,-0.560651130295
ACH-000458,-0.663715241261
ACH-000459,-0.433108934183
ACH-000460,-0.5747066961899999
ACH-000461,-0.566390147763
ACH-000463,-0.5197866704999999
ACH-000464,-0.761575763901
ACH-000466,-0.944748104426
ACH-000467,-0.525881446143
ACH-000468,-0.48199363697700004
ACH-000469,-0.433695060999
ACH-000470,-0.27630031297400004
ACH-000471,-0.46700882861299997
ACH-000472,-0.712420346821
ACH-000473,-0.632443343122
ACH-000475,-0.5622606604
ACH-000476,-0.647405320308
ACH-000477,-0.45065725623899994
ACH-000480,-0.160143984142
ACH-000481,-0.24239461230700002
ACH-000483,-0.40926607010899996
ACH-000484,-0.566344004481
ACH-000485,-0.279250924142
ACH-000486,-0.601282323714
ACH-000487,-0.5298095996959999
ACH-000488,-0.530149423237
ACH-000490,-0.5922398388
ACH-000491,-0.315988487155
ACH-000495,-0.507182687082
ACH-000496,-0.6147155416960001
ACH-000499,-0.592630759652
ACH-000500,-1.030030713
ACH-000502,-0.23330755780200002
ACH-000503,-0.270034041632
ACH-000505,-0.614982341458
ACH-000507,-0.699617516822
ACH-000510,-0.308510089747
ACH-000511,-0.404405154724
ACH-000512,-0.706764879161
ACH-000516,-0.671293334985
ACH-000517,-0.464192011935
ACH-000518,-0.599458636369
ACH-000520,-0.538449041931
ACH-000521,-0.5029369894219999
ACH-000522,-0.462215899908
ACH-000524,-0.260104576283
ACH-000527,-0.392208879044
ACH-000528,-0.255830672848
ACH-000537,-0.45348809138999996
ACH-000541,-0.371058664093
ACH-000542,-0.611970263182
ACH-000544,-0.6940821045810001
ACH-000545,-0.74557996882
ACH-000547,-0.116810052061
ACH-000548,-0.665582114071
ACH-000549,-0.55878475335
ACH-000550,-0.37300429625299997
ACH-000552,-0.5397874096999999
ACH-000556,-0.363019540141
ACH-000557,-0.687004978012
ACH-000570,-0.472298861171
ACH-000571,-0.516891884275
ACH-000573,-0.495246545651
ACH-000576,-0.6780328310250001
ACH-000580,-0.283607600212
ACH-000584,-0.110849778764
ACH-000585,-0.550120527722
ACH-000588,-0.127254787678
ACH-000589,0.0619124523002
ACH-000591,-0.4467579879
ACH-000593,-0.675192003053
ACH-000600,-0.468563627976
ACH-000601,-0.43600103634599996
ACH-000604,-0.527785803904
ACH-000605,-0.520460379155
ACH-000606,-0.537381903386
ACH-000608,-0.351714162589
ACH-000614,-0.6412656197309999
ACH-000616,-0.324193697002
ACH-000618,-0.318365948957
ACH-000619,-0.6407821535
ACH-000620,-0.247236049747
ACH-000621,-0.250550011424
ACH-000622,-0.48320353268700006
ACH-000623,-0.270541551262
ACH-000624,-0.206589956507
ACH-000627,-0.322560359727
ACH-000630,-0.822213227677
ACH-000632,-0.859716899867
ACH-000633,-0.22163562285799998
ACH-000637,-0.44951361226099995
ACH-000638,-0.52522281097
ACH-000646,-0.511987393712
ACH-000647,-0.588711707988
ACH-000648,-0.126404389771
ACH-000649,-0.695873189065
ACH-000651,-0.5717030782989999
ACH-000652,-0.59538568897
ACH-000653,-0.017733322961099997
ACH-000657,-0.585757325967
ACH-000658,-0.0568685985541
ACH-000661,-0.8159464644679999
ACH-000662,0.046260924009099993
ACH-000663,-0.31505556598900003
ACH-000665,-0.241631870043
ACH-000671,-0.710111854967
ACH-000673,-0.164630054686
ACH-000676,-0.397438129814
ACH-000677,-0.335975384352
ACH-000681,-0.547376986213
ACH-000682,-0.393475301646
ACH-000683,-0.705454300619
ACH-000684,-0.483832568038
ACH-000688,-0.499998301852
ACH-000693,-0.502125851032
ACH-000694,-0.374313193808
ACH-000695,-0.610948955664
ACH-000696,-0.294662752207
ACH-000697,-0.548431524274
ACH-000699,-0.127087859297
ACH-000701,-0.6058110068029999
ACH-000706,-0.10228657580499999
ACH-000711,-0.635073847532
ACH-000713,-0.8002064923819999
ACH-000714,-0.382518237315
ACH-000718,-0.485207940815
ACH-000720,-0.572601844485
ACH-000721,-0.113241988145
ACH-000724,-0.681666822678
ACH-000725,-0.619104719888
ACH-000732,-0.437084663504
ACH-000734,-0.29436057011
ACH-000735,-0.437938841381
ACH-000736,-0.16762731495799998
ACH-000738,-0.613519974749
ACH-000746,-0.196268692508
ACH-000747,-0.402339147954
ACH-000748,-0.581052779258
ACH-000753,-0.517533822676
ACH-000756,-0.613125740673
ACH-000757,-0.331457572747
ACH-000758,-0.21831028997299998
ACH-000760,-0.39474174535800005
ACH-000763,-0.184149698659
ACH-000764,-0.33447323253
ACH-000765,-0.7464647610680001
ACH-000766,-0.24907798935400002
ACH-000767,-0.5262588603230001
ACH-000768,-0.0626335061113
ACH-000769,-0.772988374103
ACH-000770,-0.623292735397
ACH-000771,-0.552336689506
ACH-000773,-0.536655631111
ACH-000776,-0.563758643578
ACH-000777,-0.37430922751400003
ACH-000778,-0.58030146635
ACH-000781,-0.317773223216
ACH-000782,-0.537210329276
ACH-000783,-0.366448375853
ACH-000784,-0.706143643828
ACH-000785,-0.22340248845400001
ACH-000787,-0.5816014111
ACH-000788,-0.638203386313
ACH-000791,-0.298340868478
ACH-000792,-0.508629362113
ACH-000794,-0.7946331298389999
ACH-000796,-0.112846286677
ACH-000799,-0.137219718211
ACH-000800,-0.646904833991
ACH-000802,-0.668547251995
ACH-000804,-0.373343360281
ACH-000805,-0.491399503024
ACH-000809,-0.69280608854
ACH-000810,-0.0593753992808
ACH-000811,-0.817622311027
ACH-000817,-0.251748177302
ACH-000819,-0.588966277962
ACH-000820,-0.703583479138
ACH-000821,-0.39979000205799997
ACH-000822,-0.943242659739
ACH-000823,-0.5794261801
ACH-000824,-0.446198126443
ACH-000827,-0.507450155608
ACH-000829,-0.39367833911899996
ACH-000831,-0.266199533127
ACH-000832,-0.80086632467
ACH-000833,-0.5574734742230001
ACH-000834,-0.12432909485200001
ACH-000835,-0.631531190117
ACH-000836,-0.815502172165
ACH-000837,-0.362727308828
ACH-000838,-0.361638724453
ACH-000839,-0.825970107189
ACH-000840,-0.0410331273928
ACH-000841,-0.440721382281
ACH-000843,-0.445334047217
ACH-000846,-0.188992875161
ACH-000847,-0.977397875818
ACH-000848,-0.41247702119900004
ACH-000849,-0.583814859817
ACH-000851,-0.7937502998459999
ACH-000855,-0.5094492651100001
ACH-000856,-0.40461343515000003
ACH-000858,-0.329759058346
ACH-000859,-0.262465193732
ACH-000861,-0.308040457802
ACH-000862,-0.514252186939
ACH-000865,-0.509235604899
ACH-000866,-0.660120984609
ACH-000867,-0.29889082937600003
ACH-000869,-0.5964146508020001
ACH-000872,-0.637553844051
ACH-000873,-0.598929574112
ACH-000876,-0.220330516677
ACH-000878,-0.08621487587339999
ACH-000880,-0.421957345984
ACH-000881,-0.606802898361
ACH-000882,-0.475006333114
ACH-000884,-0.379374084991
ACH-000885,-0.471137871866
ACH-000887,-0.287183365813
ACH-000888,-0.307983131263
ACH-000889,-0.600632715098
ACH-000890,-0.44502191782300005
ACH-000896,-0.601859647503
ACH-000898,-0.330684399837
ACH-000900,-0.285396095766
ACH-000901,-0.48546410736999995
ACH-000905,-0.579524916783
ACH-000906,-0.63364681197
ACH-000907,-0.437031765057
ACH-000910,-0.16160031327500002
ACH-000911,-0.40448501050999996
ACH-000912,-0.6627381493360001
ACH-000913,-0.580902188062
ACH-000915,-0.674501165288
ACH-000916,-0.42931757373499996
ACH-000917,-0.548662153139
ACH-000921,-0.300959816738
ACH-000924,-0.206186469754
ACH-000926,-0.216869563382
ACH-000928,-0.229552888761
ACH-000929,-0.603492541379
ACH-000932,-0.40107328028899997
ACH-000935,-0.544151270536
ACH-000936,-0.43157033351499996
ACH-000937,-0.5357811409619999
ACH-000938,-0.275615957571
ACH-000939,-0.554651685276
ACH-000941,-0.310907267659
ACH-000943,-0.37111760243
ACH-000946,-0.27744948151
ACH-000947,-0.280918363768
ACH-000948,-0.30449559472800003
ACH-000950,-0.5610844549580001
ACH-000953,-0.7240853353419999
ACH-000957,-0.42309250634
ACH-000958,-0.40374397657
ACH-000960,-0.487363275544
ACH-000963,-0.394490337509
ACH-000968,-0.693501725412
ACH-000969,-0.34650650584299997
ACH-000973,-0.145813535931
ACH-000974,-0.76356129303
ACH-000975,-0.36149014594400003
ACH-000976,-0.7006879089749999
ACH-000978,-0.49586633233599997
ACH-000980,-0.482391843243
ACH-000984,-0.470589952192
ACH-000986,-0.332696155621
ACH-000988,-0.332787567735
ACH-000993,-0.681248746157
ACH-000994,-0.231948725488
ACH-000996,-0.60264869303
ACH-001001,-0.46845202189199997
ACH-001020,-0.7134846277660001
ACH-001028,-0.42522207292400005
ACH-001031,-0.142923918769
ACH-001038,-0.171178266011
ACH-001048,-0.317384943465
ACH-001050,-0.7256998987540001
ACH-001053,-0.506354783292
ACH-001054,-0.6765817901260001
ACH-001061,-0.63999028691
ACH-001067,-0.446318640583
ACH-001075,-0.402747674825
ACH-001096,-0.457129569974
ACH-001128,-0.5152214681180001
ACH-001134,-0.24832213827100003
ACH-001151,-0.497612542086
ACH-001163,-0.62700769345
ACH-001164,-0.27941852221999997
ACH-001173,-0.44582690553000004
ACH-001183,-0.758575325339
ACH-001184,-0.584530411973
ACH-001190,-0.680510999747
ACH-001192,-0.240591198254
ACH-001193,-0.261969134343
ACH-001196,-0.33316374367400003
ACH-001197,-0.20312595319
ACH-001205,-0.35844744972
ACH-001211,-0.384729316281
ACH-001212,-0.922243594325
ACH-001228,-0.227359879293
ACH-001232,-0.451308591534
ACH-001239,-0.8144622518619999
ACH-001274,-0.47974460793300006
ACH-001275,-0.387915259469
ACH-001277,-0.96637065662
ACH-001278,-0.400707242585
ACH-001280,0.0327269611346
ACH-001283,-0.563316377174
ACH-001289,0.08676628433250001
ACH-001295,-0.36279495534100004
ACH-001300,-0.249001669015
ACH-001301,-0.575564680815
ACH-001302,-0.490020795956
ACH-001303,-0.21698745723299998
ACH-001306,-0.412454261808
ACH-001318,-0.409893401744
ACH-001322,-0.936079564147
ACH-001328,-0.644350047752
ACH-001332,-0.345559831722
ACH-001333,-0.547736165562
ACH-001336,-0.510499718337
ACH-001340,-0.520295555337
ACH-001346,-0.6085214172169999
ACH-001353,-0.6111943608420001
ACH-001354,-0.009526148261540001
ACH-001367,-0.0776288427835
ACH-001368,-0.15898233034700002
ACH-001374,-0.5218027190300001
ACH-001375,-0.507092044187
ACH-001377,-0.37096981073
ACH-001380,-0.536595651093
ACH-001391,-0.25045728794
ACH-001407,-0.613855003099
ACH-001408,-0.272196810675
ACH-001413,-0.611329482893
ACH-001430,-0.49568678234499997
ACH-001431,-0.653103083917
ACH-001450,-0.320193552956
ACH-001496,-0.260962919494
ACH-001500,-0.880553823556
ACH-001521,-0.471272859634
ACH-001523,-0.57812980654
ACH-001532,-0.7373003018209999
ACH-001536,-0.329055273495
ACH-001550,-0.322952967287
ACH-001552,-0.7187852981489999
ACH-001554,-0.546413509249
ACH-001645,-0.395750753398
ACH-001654,-0.522557398454
ACH-001715,-0.725601354964
ACH-001735,-0.627174106104
ACH-001736,-0.588453323421
ACH-001737,-0.0495886698542
ACH-001740,-0.642464656289
ACH-001745,-0.627565259353
ACH-001750,-0.619045358147
ACH-001765,-0.803747306847
ACH-001956,-0.259034035687
ACH-001957,-0.42968396050700003
