,LY6D (8581)
ACH-000724,-0.016976672072399997
ACH-000725,0.31420244587900004
ACH-000732,0.41022456301700005
ACH-000734,0.28947558803
ACH-000735,0.08684674136780002
ACH-000736,-0.157006578043
ACH-000738,0.03496583270669999
ACH-000746,-0.07643231807
ACH-000747,0.11993233682900001
ACH-000748,0.277688914731
ACH-000753,0.0682700947391
ACH-000756,0.133456433049
ACH-000757,0.149430643842
ACH-000758,0.317756308095
ACH-000760,0.126423068441
ACH-000763,0.286192230158
ACH-000764,0.40554482884099996
ACH-000765,-0.109326894451
ACH-000766,0.159803845141
ACH-000767,0.0381413008878
ACH-000768,0.140361665325
ACH-000769,0.269493462248
ACH-000770,0.15354649429199999
ACH-000771,0.11943518775999999
ACH-000773,0.0166404062508
ACH-000776,0.0994588840038
ACH-000777,0.132088489861
ACH-000778,0.17549291889600002
ACH-000781,0.16914312538100001
ACH-000782,0.18621438073899998
ACH-000783,0.011772475546
ACH-000784,0.19639509278
ACH-000785,0.290106723682
ACH-000787,-0.00843241843277
ACH-000788,0.117526250859
ACH-000791,0.298393769606
ACH-000792,0.027062324210599994
ACH-000794,0.138047256197
ACH-000796,0.044768827107300006
ACH-000799,0.17992984799400003
ACH-000800,0.112747181752
ACH-000802,-0.0226006001339
ACH-000804,-0.0464868548532
ACH-000805,0.298991926285
ACH-000809,0.0971701620022
ACH-000810,0.32580081225499996
ACH-000811,0.0892156655329
ACH-000817,0.24340564556999997
ACH-000819,0.223943540227
ACH-000820,0.13472615772500002
ACH-000821,-0.214516838213
ACH-000822,0.244625079633
ACH-000823,0.153942741907
ACH-000824,0.06392917946280001
ACH-000827,0.0748282039052
ACH-000829,0.158321871883
ACH-000831,0.021970416612599998
ACH-000832,0.146217790175
ACH-000833,0.214619582164
ACH-000834,0.150537133893
ACH-000835,0.158755540724
ACH-000836,0.12589863823300002
ACH-000837,0.160452614057
ACH-000838,0.00405471799301
ACH-000839,0.08180790404
ACH-000840,-0.00982730887633
ACH-000841,0.21193397812800002
ACH-000843,0.05657626575040001
ACH-000846,0.21297802734000001
ACH-000847,0.12018603794399998
ACH-000848,0.125591622445
ACH-000849,0.143746481877
ACH-000851,-0.04698891862380001
ACH-000855,0.22747893757800003
ACH-000856,0.0799697578994
ACH-000858,0.0029629238657199997
ACH-000859,0.04201494409730001
ACH-000861,0.229589407168
ACH-000862,0.122417799548
ACH-000865,0.0371400450883
ACH-000866,0.23098594640099998
ACH-000867,0.183189266223
ACH-000869,0.28764425825999995
ACH-000872,0.345093301282
ACH-000873,0.213597261282
ACH-000876,0.058663292479099995
ACH-000878,0.254790594824
ACH-000880,-0.206158629142
ACH-000881,0.291457782734
ACH-000882,0.0694661496253
ACH-000884,0.161177004972
ACH-000885,0.0617269438475
ACH-000887,0.270064655103
ACH-000888,0.188542721512
ACH-000889,0.197109062819
ACH-000890,0.410848452227
ACH-000896,0.100199092854
ACH-000898,0.338855531242
ACH-000900,0.0016250485269600002
ACH-000901,0.190231992571
ACH-000905,0.23667884257599997
ACH-000906,0.21546388455200002
ACH-000907,-0.12411308435599999
ACH-000910,0.0389745599797
ACH-000911,0.07354601982999999
ACH-000912,0.09072433977810002
ACH-000913,0.12901890245300002
ACH-000915,-0.0443442155143
ACH-000916,0.7353193542450001
ACH-000917,0.17310989728700002
ACH-000921,0.29854428161200003
ACH-000924,0.060774700411
ACH-000926,0.0373995458711
ACH-000928,0.128665415962
ACH-000929,0.177043795304
ACH-000932,0.13381721115999998
ACH-000935,0.29505084793200004
ACH-000936,0.108299310112
ACH-000937,0.168142584206
ACH-000938,0.276129733507
ACH-000939,-0.17087715305799997
ACH-000941,-0.041196323067300006
ACH-000943,0.0275283159937
ACH-000946,0.28488227942899996
ACH-000947,0.06263451156880001
ACH-000948,0.0859061510121
ACH-000950,0.12648422634
ACH-000953,-0.0454667501286
ACH-000957,0.0444708682751
ACH-000958,-0.0284351507083
ACH-000960,0.14029665945800002
ACH-000963,0.21239347260299998
ACH-000968,0.285108787504
ACH-000969,-0.178932663383
ACH-000973,0.09809388358169999
ACH-000974,0.185768976297
ACH-000975,0.26049883606999996
ACH-000976,0.26998889438
ACH-000978,-0.0313695230094
ACH-000980,0.105828685937
ACH-000984,0.14609623693499998
ACH-000986,0.146524240764
ACH-000988,-0.010389217320000001
ACH-000993,0.0675338605203
ACH-000994,0.190422322564
ACH-000996,0.172570270929
ACH-001001,0.230840373502
ACH-001020,0.137090575831
ACH-001028,0.16704891683
ACH-001031,0.00196597879867
ACH-001038,0.0277404392097
ACH-001048,0.0778847765742
ACH-001050,0.21376754099300002
ACH-001053,-0.33910413524300004
ACH-001054,0.521521444211
ACH-001061,0.251369895269
ACH-001067,-0.0265878741083
ACH-001075,0.169833438325
ACH-001096,0.184814669593
ACH-001128,0.36833019054300004
ACH-001134,0.180073770471
ACH-001151,0.15810594306
ACH-001163,-0.0694522466762
ACH-001164,0.11135810867999998
ACH-001173,0.198763208887
ACH-001183,0.007364190745510001
ACH-001184,0.139454074727
ACH-001190,0.0966320118495
ACH-001192,0.304016593029
ACH-001193,0.04139111864119999
ACH-001196,0.12385399455700001
ACH-001197,0.136903002103
ACH-001205,0.313287179513
ACH-001211,0.279851156426
ACH-001212,0.50235083148
ACH-001228,0.36276209106
ACH-001232,0.230206015777
ACH-001239,0.124011283254
ACH-001274,-0.00885136224078
ACH-001275,-0.08179593407789999
ACH-001277,0.139430998276
ACH-001278,0.119883522459
ACH-001280,0.400145246145
ACH-001283,0.284268128402
ACH-001289,0.19935944432500002
ACH-001295,0.0297622714373
ACH-001300,0.27070573
ACH-001301,0.136717426458
ACH-001302,0.367784353351
ACH-001303,-0.10008438052799999
ACH-001306,0.153206615846
ACH-001318,0.30519390752
ACH-001322,-0.07383421556969999
ACH-001328,0.237336597906
ACH-001332,0.6640003305250001
ACH-001333,-0.195168183269
ACH-001336,0.29138886276
ACH-001340,0.233147832073
ACH-001346,0.18544415758699997
ACH-001353,0.17644991794599998
ACH-001354,0.256564561656
ACH-001367,0.0374422871693
ACH-001368,0.18728092499600002
ACH-001374,0.20636875221
ACH-001375,0.08414213266930001
ACH-001377,0.275039490155
ACH-001380,0.0957956419896
ACH-001391,-0.067165252746
ACH-001407,0.179501023004
ACH-001408,0.134489965755
ACH-001413,0.234574947271
ACH-001430,0.22030682373100002
ACH-001431,0.00037484345605700003
ACH-001450,-0.281813371913
ACH-001496,0.035097484509
ACH-001500,0.237076079972
ACH-001521,-0.25432652384300003
ACH-001523,0.0626561939772
ACH-001532,0.165927402281
ACH-001536,0.221579577641
ACH-001550,0.182502978783
ACH-001552,-0.06500874885499999
ACH-001554,0.265084455938
ACH-001645,0.413688478591
ACH-001654,-0.0440647729208
ACH-001715,0.000248556325316
ACH-001735,0.229334483951
ACH-001736,0.175650508579
ACH-001737,0.184130796955
ACH-001740,0.330385751198
ACH-001745,0.305719948473
ACH-001750,0.05637182515959999
ACH-001765,0.0374595230569
ACH-001956,0.20511870656800002
ACH-001957,0.110592714882
