,PASK (23178)
ACH-000647,-0.11739221084000001
ACH-000648,0.159054937777
ACH-000649,-0.14678401362500001
ACH-000651,0.018390623788700003
ACH-000652,-0.0552779629653
ACH-000653,0.048150718779
ACH-000657,-0.14656825994
ACH-000658,0.27828477879
ACH-000661,-0.27343164103
ACH-000662,-0.271201614769
ACH-000663,0.118466187569
ACH-000665,-0.130827316392
ACH-000671,0.00253973243175
ACH-000673,-0.09897560379510001
ACH-000676,-0.07643811487039999
ACH-000677,0.10270491859099999
ACH-000681,-0.05260337513999999
ACH-000682,0.021120354017500002
ACH-000683,-0.0725778505683
ACH-000684,-0.058536518735100004
ACH-000688,-0.250455920735
ACH-000693,0.176326144347
ACH-000694,0.140022815189
ACH-000695,-0.174548860695
ACH-000696,-0.291194305622
ACH-000697,-0.0257515004836
ACH-000699,-0.116382573509
ACH-000701,0.146792209447
ACH-000706,0.147010964394
ACH-000711,-0.0897010868588
ACH-000713,0.012850955148700001
ACH-000714,0.051799982718199994
ACH-000718,-0.356693407042
ACH-000720,-0.101801207535
ACH-000721,-0.10749343091199999
ACH-000724,-0.454241281611
ACH-000725,-0.04293972166230001
ACH-000732,-0.258611766635
ACH-000734,0.122685634586
ACH-000735,-0.110167654247
ACH-000736,0.0118801938378
ACH-000738,-0.00984113048319
ACH-000746,0.00041445762475699995
ACH-000747,-0.222660914846
ACH-000748,-0.18175549573600003
ACH-000753,-0.09184959932919999
ACH-000756,-0.0650650785491
ACH-000757,0.0243392374716
ACH-000758,-0.08843774589780001
ACH-000760,-0.17627793158900001
ACH-000763,-0.0414587574917
ACH-000764,-0.127979899413
ACH-000765,0.0380451082448
ACH-000766,-0.0132559554727
ACH-000767,-0.08108975519110001
ACH-000768,-0.0878238158988
ACH-000769,-0.134040673773
ACH-000770,-0.11506180931299999
ACH-000771,-0.09713887099199998
ACH-000773,-0.39756935113700004
ACH-000776,-0.0637007282005
ACH-000777,-0.140376433771
ACH-000778,0.0703816762796
ACH-000781,-0.195530807121
ACH-000782,-0.239225113144
ACH-000783,-0.0576409312192
ACH-000784,0.048615990309
ACH-000785,-0.043118788043
ACH-000787,0.0227570626248
ACH-000788,-0.08451993022870001
ACH-000791,-0.112757513821
ACH-000792,-0.019808897538099998
ACH-000794,-0.0965543681127
ACH-000796,-0.164477289301
ACH-000799,-0.23897575159499998
ACH-000800,-0.015700646873700003
ACH-000802,-0.166792198377
ACH-000804,-0.07949720377330001
ACH-000805,-0.137727610641
ACH-000809,0.0978463377376
ACH-000810,-0.38773246894100005
ACH-000811,-0.0333969909937
ACH-000817,0.0548443083893
ACH-000819,-0.175795623039
ACH-000820,0.08015492499339999
ACH-000821,0.04328228192
ACH-000822,0.07143781295900001
ACH-000823,0.036615514915199994
ACH-000824,-0.09390400311319999
ACH-000827,-0.173220669498
ACH-000829,-0.275117257648
ACH-000831,-0.0365018253529
ACH-000832,-0.18439194991
ACH-000833,-0.548427247356
ACH-000834,-0.14642636000999998
ACH-000835,0.0461812650172
ACH-000836,-0.123224478283
ACH-000837,-0.106091333754
ACH-000838,-0.07084924361860001
ACH-000839,-0.020879151285599997
ACH-000840,-0.08243027114649999
ACH-000841,-0.19104503757
ACH-000843,0.042167503931
ACH-000846,0.134692187962
ACH-000847,0.045233228580800006
ACH-000848,-0.0725081060203
ACH-000849,-0.199504460067
ACH-000851,0.272755203331
ACH-000855,-0.12082014900699999
ACH-000856,-0.087157571224
ACH-000858,-0.0724729322306
ACH-000859,-0.0405386278826
ACH-000861,-0.018966582329900002
ACH-000862,0.10836999804099999
ACH-000865,-0.0615743354148
ACH-000866,0.051212119146
ACH-000867,-0.14510861044099999
ACH-000869,-0.0121349881761
ACH-000872,-0.131431929186
ACH-000873,0.0912280224015
ACH-000876,0.050209413321000006
ACH-000878,-0.36680078326899995
ACH-000880,0.0996228695184
ACH-000881,-0.014362369307200001
ACH-000882,-0.207841023688
ACH-000884,0.0082648866426
ACH-000885,0.015942826403299998
ACH-000887,-0.00739111298598
ACH-000888,-0.0750870670982
ACH-000889,-0.212178680812
ACH-000890,0.0549802931824
ACH-000896,0.06939429707150001
ACH-000898,0.00809955602157
ACH-000900,-0.0881260751511
ACH-000901,-0.0780236252718
ACH-000905,0.226260714729
ACH-000906,-0.194568457236
ACH-000907,-0.100439403926
ACH-000910,-0.0673604951213
ACH-000911,-0.025239159851599996
ACH-000912,0.0241534759531
ACH-000913,-0.186311741728
ACH-000915,-0.0289863881867
ACH-000916,0.115747981806
ACH-000917,-0.048300599511099995
ACH-000921,0.109268937607
ACH-000924,0.0350595865839
ACH-000926,-0.184646951063
ACH-000928,0.228933957843
ACH-000929,-0.0445840274902
ACH-000932,-0.140563123332
ACH-000935,-0.23499591438
ACH-000936,-0.029012575145299997
ACH-000937,-0.12089348087200001
ACH-000938,-0.16922464773499998
ACH-000939,-0.06608422576589999
ACH-000941,-0.042234772821199994
ACH-000943,0.028165762253200003
ACH-000946,0.106315652334
ACH-000947,0.100327364299
ACH-000948,0.0952160677107
ACH-000950,-0.0501778028115
ACH-000953,0.0528630874048
ACH-000957,-0.147324275533
ACH-000958,-0.0832007318231
ACH-000960,-0.286905562939
ACH-000963,-0.190634424142
ACH-000968,-0.14059129905099998
ACH-000969,0.241963636569
ACH-000973,-0.08220068350210001
ACH-000974,-0.0526543325562
ACH-000975,0.0720225023836
ACH-000976,-0.028707153631
ACH-000978,0.441670978
ACH-000980,-0.015061614580600001
ACH-000984,-0.054162422829300005
ACH-000986,0.120827805168
ACH-000988,-0.120395540175
ACH-000993,0.0791266899368
ACH-000994,0.36684546053499995
ACH-000996,-0.26157879632500003
ACH-001001,-0.137449007485
ACH-001020,-0.120847638848
ACH-001028,-0.0323354592471
ACH-001031,-0.18569768409600002
ACH-001038,-0.222402599285
ACH-001048,-0.00526287213436
ACH-001050,0.00203729178916
ACH-001053,-0.058236769553500004
ACH-001054,-0.004368348528
ACH-001061,-0.102793430255
ACH-001067,-0.265902293563
ACH-001075,0.139909655921
ACH-001096,-0.30862940878199996
ACH-001128,-0.29944909311
ACH-001134,-0.214403197394
ACH-001151,-0.1405611897
ACH-001163,0.049226039883699994
ACH-001164,-0.0701203104568
ACH-001173,-0.0676826417539
ACH-001183,-0.087355542246
ACH-001184,-0.19849087362999998
ACH-001190,-0.209602179221
ACH-001192,-0.28596017708
ACH-001193,0.014491322108200002
ACH-001196,-0.14069479597999998
ACH-001197,-0.056611199186500004
ACH-001205,-0.11690298333799999
ACH-001211,-0.265375148079
ACH-001212,-0.217738731798
ACH-001228,-0.0195462889015
ACH-001232,-0.125994401211
ACH-001239,-0.140656732845
ACH-001274,-0.300629418807
ACH-001275,0.0405108110509
ACH-001277,0.20101040484700003
ACH-001278,0.019009657534900002
ACH-001280,0.0122494927725
ACH-001283,-0.109403789052
ACH-001289,0.08874365693510002
ACH-001295,-0.151113187791
ACH-001300,-0.153333464407
ACH-001301,-0.306002246066
ACH-001302,-0.508362944008
ACH-001303,-0.22623403376999995
ACH-001306,0.0596888765432
ACH-001318,-0.20274899049400003
ACH-001322,-0.13341920799
ACH-001328,-0.076027830718
ACH-001332,-0.00226493809395
ACH-001333,0.120685532397
ACH-001336,-0.164277471185
ACH-001340,-0.12053291252800001
ACH-001346,-0.293297251951
ACH-001353,-0.06675773138730001
ACH-001354,0.09274896232419999
ACH-001367,-0.0143483035383
ACH-001368,-0.0196614155272
ACH-001374,0.0234587230658
ACH-001375,-0.0526013605329
ACH-001377,-0.10574274202299999
ACH-001380,-0.0831141187057
ACH-001391,-0.31627327660300003
ACH-001407,-0.218516038301
ACH-001408,-0.132825496815
ACH-001413,-0.11839703048599999
ACH-001430,-0.266601842042
ACH-001431,-0.267746894067
ACH-001450,0.152498134746
ACH-001496,-0.0565065056582
ACH-001500,-0.065128866846
ACH-001521,0.137068566288
ACH-001523,-0.0283334294313
ACH-001532,-0.16789410419599998
ACH-001536,-0.08586090079510002
ACH-001550,0.131791096806
ACH-001552,0.152218362285
ACH-001554,-0.0702311375582
ACH-001645,-0.0611365056367
ACH-001654,0.0138880290926
ACH-001715,-0.20816197880999998
ACH-001735,-0.020119216649299998
ACH-001736,-0.17201573535999998
ACH-001737,0.244230785419
ACH-001740,-0.0958084480005
ACH-001745,-0.21953247062
ACH-001750,-0.212658170816
ACH-001765,-0.0839545628991
ACH-001956,-0.0783461399246
ACH-001957,-0.08896171447739999
