,CEPT1 (10390)
ACH-000516,-0.297973335794
ACH-000517,-0.0683773289986
ACH-000518,-0.194433101303
ACH-000520,-0.264031782703
ACH-000521,-0.179883523701
ACH-000522,-0.621613706272
ACH-000524,-0.937147652164
ACH-000527,-0.361120287293
ACH-000528,-0.184926247572
ACH-000537,-0.420991147667
ACH-000541,-0.108584550449
ACH-000542,-0.8836539881990001
ACH-000544,-0.47436866408600004
ACH-000545,-0.804423615055
ACH-000547,-0.440030342008
ACH-000548,-0.777449098916
ACH-000549,-0.812344501459
ACH-000550,-0.278158132863
ACH-000552,-0.144135290017
ACH-000556,-0.131092943866
ACH-000557,-0.107882974245
ACH-000570,-0.311327068357
ACH-000571,-0.49568039697899996
ACH-000573,-0.046833286794099996
ACH-000576,-0.472464248414
ACH-000580,-0.32612470023400003
ACH-000584,-0.0932124457803
ACH-000585,-0.261666029565
ACH-000588,-0.341301335888
ACH-000589,-0.079151600829
ACH-000591,-0.215610599426
ACH-000593,-0.20863669299499998
ACH-000600,-0.024040827877
ACH-000601,-0.6047154466870001
ACH-000604,-0.315205721802
ACH-000605,-0.0890319624492
ACH-000606,-0.296249448803
ACH-000608,-0.0573703926144
ACH-000614,-0.13195957785499998
ACH-000616,-0.248737678862
ACH-000618,-0.340174888023
ACH-000619,-0.20465951120099998
ACH-000620,-0.612278028712
ACH-000621,-0.32864651052
ACH-000622,-0.442501009085
ACH-000623,-0.22996045273600002
ACH-000624,-0.272012809177
ACH-000627,-0.482908241121
ACH-000630,-0.513163673349
ACH-000632,-0.305217070137
ACH-000633,-0.547041766169
ACH-000637,-0.485200509018
ACH-000638,-0.565282392676
ACH-000646,-0.23636179248199998
ACH-000647,-0.320200898633
ACH-000648,-0.33216915843
ACH-000649,-0.544593529069
ACH-000651,-0.26171240541499996
ACH-000652,-0.338419377625
ACH-000653,-0.034158880529299995
ACH-000657,-0.269228595294
ACH-000658,-0.91121862058
ACH-000661,-0.0374877153266
ACH-000662,-0.323183261644
ACH-000663,-0.239009153261
ACH-000665,-0.44238691181400003
ACH-000671,-0.276123846495
ACH-000673,-0.310054626199
ACH-000676,-0.09245555651489999
ACH-000677,-0.328038848753
ACH-000681,-0.023755335982499997
ACH-000682,-0.4369475401100001
ACH-000683,-0.17660676342099998
ACH-000684,-0.270292408353
ACH-000688,-0.602395267506
ACH-000693,-0.167922920469
ACH-000694,-0.114330327313
ACH-000695,-0.0342624536375
ACH-000696,-0.14233942933399998
ACH-000697,-0.147392862473
ACH-000699,-0.259562080132
ACH-000701,-0.352757031281
ACH-000706,-0.284251977562
ACH-000711,-0.41180137365099995
ACH-000713,-0.580358703306
ACH-000714,-0.044733410275999995
ACH-000718,-0.561600128878
ACH-000720,-0.147970618367
ACH-000721,-0.157699687813
ACH-000724,-0.35006164769000003
ACH-000725,-0.0891563319034
ACH-000732,-0.731153236731
ACH-000734,-0.10287759505
ACH-000735,-1.1440073291600001
ACH-000736,-0.254570728669
ACH-000738,-0.113288651916
ACH-000746,-0.08212838188360001
ACH-000747,-0.262537724759
ACH-000748,-0.166007881214
ACH-000753,-0.31373592907299996
ACH-000756,-1.16114416661
ACH-000757,-0.6204486119070001
ACH-000758,-0.593838109496
ACH-000760,-0.376656288133
ACH-000763,-0.17198454696600002
ACH-000764,-0.34965537365500005
ACH-000765,-0.365117471188
ACH-000766,-0.23701209948600002
ACH-000767,-0.0342663815765
ACH-000768,-0.431460364912
ACH-000769,-0.158913793256
ACH-000770,-0.13492780033
ACH-000771,-0.7754057654530001
ACH-000773,-0.6498177963849999
ACH-000776,-0.174725897732
ACH-000777,-0.12919002307900002
ACH-000778,-0.8787078844249999
ACH-000781,-0.23043557981899998
ACH-000782,-0.0027189569689000004
ACH-000783,-0.528295505336
ACH-000784,-0.250116678895
ACH-000785,-0.2138688822
ACH-000787,-0.286269050857
ACH-000788,-0.09072670953600001
ACH-000791,-0.360033396232
ACH-000792,-0.49757213862099997
ACH-000794,-1.2612146782200002
ACH-000796,-0.373459699758
ACH-000799,-0.27248064308000003
ACH-000800,0.0871584328771
ACH-000802,-1.01228068327
ACH-000804,-0.0124083560756
ACH-000805,0.083904145201
ACH-000809,-0.346657346593
ACH-000810,-0.410535130695
ACH-000811,-0.333919621758
ACH-000817,-0.268802455618
ACH-000819,-0.10608971558599999
ACH-000820,-0.372435986324
ACH-000821,-0.0866223514552
ACH-000822,-0.040694433680300006
ACH-000823,-0.05388597696169999
ACH-000824,-0.7038449486630001
ACH-000827,-0.0286905821465
ACH-000829,-0.9857526689049999
ACH-000831,-0.7661841032950001
ACH-000832,-1.00812507611
ACH-000833,-0.236825007401
ACH-000834,-1.10831001204
ACH-000835,-0.0964257488598
ACH-000836,-0.296071889578
ACH-000837,-0.0359129367609
ACH-000838,-0.358036708164
ACH-000839,-0.88004988767
ACH-000840,-0.152094091833
ACH-000841,-0.615836732192
ACH-000843,-0.0868508334781
ACH-000846,-0.351331246681
ACH-000847,-0.864139890605
ACH-000848,-0.0684156068735
ACH-000849,-0.06695033596559999
ACH-000851,-0.18289222091600002
ACH-000855,-0.23874319548099998
ACH-000856,-0.308431326917
ACH-000858,-0.839755241921
ACH-000859,-0.701348692008
ACH-000861,-0.408829448182
ACH-000862,-0.304932665929
ACH-000865,-0.22994759854400001
ACH-000866,-0.127846505922
ACH-000867,-0.260469421175
ACH-000869,-0.258222898232
ACH-000872,-0.167050905394
ACH-000873,-0.329518473903
ACH-000876,-0.279971362002
ACH-000878,0.0674675787347
ACH-000880,-0.35154870906900004
ACH-000881,-0.429091733781
ACH-000882,-0.0457810262564
ACH-000884,0.0166414971714
ACH-000885,-0.237277848068
ACH-000887,-0.211247134319
ACH-000888,-0.27739216127300004
ACH-000889,-0.189433206853
ACH-000890,-0.553879725982
ACH-000896,-0.239611102896
ACH-000898,-0.180891600308
ACH-000900,0.0910689095246
ACH-000901,-0.190629024552
ACH-000905,-0.290120575375
ACH-000906,-0.190065990615
ACH-000907,-0.33795903266599997
ACH-000910,-0.0652070625783
ACH-000911,-0.0699913023509
ACH-000912,-0.236645234055
ACH-000913,-0.313828627386
ACH-000915,-0.23844539767700001
ACH-000916,-0.450533514332
ACH-000917,-0.32614802468000004
ACH-000921,-0.264498998492
ACH-000924,-0.23179794231400003
ACH-000926,-0.34867932839000004
ACH-000928,-0.33698739156499996
ACH-000929,-0.44753861639799997
ACH-000932,-0.0866374477541
ACH-000935,-0.281364455299
ACH-000936,-0.349293728859
ACH-000937,-0.21346251445999997
ACH-000938,-0.889368670836
ACH-000939,-0.189623364083
ACH-000941,-0.326703736994
ACH-000943,-0.406564653865
ACH-000946,-0.18881918659400002
ACH-000947,0.0157182410947
ACH-000948,-0.36986487720399996
ACH-000950,-0.18279751032000002
ACH-000953,-0.41749120492799996
ACH-000957,-0.322676339542
ACH-000958,-0.0400023422989
ACH-000960,-0.753257247775
ACH-000963,-0.116087869952
ACH-000968,-0.145515110122
ACH-000969,-0.257830276928
ACH-000973,-0.988445180328
ACH-000974,-0.08644711663349999
ACH-000975,-0.30428618171
ACH-000976,-0.700482202859
ACH-000978,-0.0926292359136
ACH-000980,-0.441874809336
ACH-000984,-1.05604468085
ACH-000986,-0.00656799936383
ACH-000988,-0.33632224709200004
ACH-000993,-0.336189935943
ACH-000994,-0.46139275445100003
ACH-000996,-0.17372789616099998
ACH-001001,-0.344473909732
ACH-001020,-0.285551068441
ACH-001028,-0.41039445752899995
ACH-001031,-0.20516922018800002
ACH-001038,-0.998823724745
ACH-001048,-0.232681028864
ACH-001050,-0.46254710943300004
ACH-001053,-0.429557825568
ACH-001054,-0.181067493392
ACH-001061,-0.06105880776869999
ACH-001067,-0.36722461417499996
ACH-001075,0.046171257095
ACH-001096,0.06460112889740001
ACH-001128,-0.511831163603
ACH-001134,-0.23974993368500003
ACH-001151,-0.173470434909
ACH-001163,-0.54473552523
ACH-001164,-0.322581712647
ACH-001173,-0.09392734110649999
ACH-001183,-0.931411769503
ACH-001184,-0.283329989752
ACH-001190,-0.262207777784
ACH-001192,-0.22305464891600002
ACH-001193,-0.742841509578
ACH-001196,-0.172875138601
ACH-001197,-0.09605955862360001
ACH-001205,-0.7941205462720001
ACH-001211,-0.258377280195
ACH-001212,-0.45385227802100003
ACH-001228,-0.298673377742
ACH-001232,-0.639935725706
ACH-001239,-0.0327462964637
ACH-001274,-0.126636127387
ACH-001275,-0.412282655471
ACH-001277,-0.7611994338760001
ACH-001278,-0.38801700565499997
ACH-001280,-0.20818394406100002
ACH-001283,-0.6465475843540001
ACH-001289,-0.260036955097
ACH-001295,-0.045528122098199994
ACH-001300,-0.591863879854
ACH-001301,-0.492818801453
ACH-001302,-0.201730769077
ACH-001303,-0.437979277274
ACH-001306,-0.30977531094599997
ACH-001318,-0.400704939125
ACH-001322,-0.8278320772869999
ACH-001328,-1.2056978213
ACH-001332,-0.33555990189499996
ACH-001333,-0.4799013696
ACH-001336,-0.0686061457161
ACH-001340,-0.225248022969
ACH-001346,-0.5062973738759999
ACH-001353,-0.508101650396
ACH-001354,-0.147019716509
ACH-001367,-0.44624442366000006
ACH-001368,-0.105062407378
ACH-001374,-0.689417047788
ACH-001375,-0.363005559568
ACH-001377,-0.31976110307300004
ACH-001380,-0.278517046662
ACH-001391,-0.35106496415399996
ACH-001407,-0.305740756339
ACH-001408,-0.590586792224
ACH-001413,-0.543640362546
ACH-001430,-0.0415024532309
ACH-001431,-0.324006378136
ACH-001450,-1.0400950898799999
ACH-001496,-0.0817123977969
ACH-001500,-0.24803730048099998
ACH-001521,-0.472348837064
ACH-001523,-0.21641461867800002
ACH-001532,-0.0388605746967
ACH-001536,-0.0838290329945
ACH-001550,-0.08280669537539999
ACH-001552,-0.21986580485999999
ACH-001554,-0.0763161231089
ACH-001645,0.12335819538
ACH-001654,-0.102659237663
ACH-001715,-0.299463282516
ACH-001735,0.0135218323749
ACH-001736,-0.164550166124
ACH-001737,-0.0549786226987
ACH-001740,-0.0442916349246
ACH-001745,-0.212474759469
ACH-001750,-0.237769727688
ACH-001765,0.0171777855646
ACH-001956,-0.164075923777
ACH-001957,-0.05287732785569999
