,ATRIP (84126)
ACH-000627,-0.524548636783
ACH-000630,-0.768236309779
ACH-000632,-0.577496489345
ACH-000633,-0.503666078102
ACH-000637,-0.476558215566
ACH-000638,-0.7175382116410001
ACH-000646,-0.37406035657
ACH-000647,-0.696109869554
ACH-000648,-0.528965477892
ACH-000649,-0.684390045578
ACH-000651,-0.6726618662109999
ACH-000652,-0.6578322181499999
ACH-000653,-0.648290901669
ACH-000657,-0.6758698399690001
ACH-000658,-0.46766787702699997
ACH-000661,-0.8254357274490001
ACH-000662,-0.77358953627
ACH-000663,-0.655486172172
ACH-000665,-1.03261837616
ACH-000671,-0.551761965129
ACH-000673,-0.7074751417030001
ACH-000676,-0.9766875380769999
ACH-000677,-0.28718821883699996
ACH-000681,-0.627162323898
ACH-000682,-0.934636503679
ACH-000683,-0.7010396068179999
ACH-000684,-0.803721822485
ACH-000688,-0.137784102108
ACH-000693,-0.705409632679
ACH-000694,-0.6433650439399999
ACH-000695,-0.8896358242
ACH-000696,-0.614186601195
ACH-000697,-0.859685416903
ACH-000699,-0.793337744117
ACH-000701,-0.603226406051
ACH-000706,-0.845408521745
ACH-000711,-0.677223632556
ACH-000713,-0.9262577081450001
ACH-000714,-0.737523490987
ACH-000718,-0.358939284569
ACH-000720,-0.7138968459939999
ACH-000721,-0.7383788660930001
ACH-000724,-0.754067292345
ACH-000725,-0.985463088929
ACH-000732,-0.791853356614
ACH-000734,-0.7301828104170001
ACH-000735,-0.9670438031999999
ACH-000736,-0.965702517719
ACH-000738,-0.700052178918
ACH-000746,-1.13497582549
ACH-000747,-0.712651510952
ACH-000748,-0.603522410304
ACH-000753,-0.645931526507
ACH-000756,-0.54490533353
ACH-000757,-0.7771755240970001
ACH-000758,-1.08787573285
ACH-000760,-0.7626144127500001
ACH-000763,-0.54813239742
ACH-000764,-0.914326794224
ACH-000765,-0.843790135697
ACH-000766,-0.478815732258
ACH-000767,-0.28678905293
ACH-000768,-0.5223714390240001
ACH-000769,-0.5766884883910001
ACH-000770,-0.6252403876079999
ACH-000771,-0.7697253922949999
ACH-000773,-0.558319413754
ACH-000776,-0.5074844035530001
ACH-000777,-0.837686691217
ACH-000778,-0.8053289790360001
ACH-000781,-0.6774854054170001
ACH-000782,-0.838174696067
ACH-000783,-0.971954875829
ACH-000784,-0.48819099319799997
ACH-000785,-1.03331788012
ACH-000787,-0.475413849424
ACH-000788,-0.832095241256
ACH-000791,-0.892489404912
ACH-000792,-0.476848748051
ACH-000794,-1.1225610448799999
ACH-000796,-1.01102304867
ACH-000799,-1.0755224812100002
ACH-000800,-0.7675785461929999
ACH-000802,-0.885433222902
ACH-000804,-0.58789279552
ACH-000805,-0.7241940674519999
ACH-000809,-0.47157031696199997
ACH-000810,-1.1195397371100002
ACH-000811,-1.10385176858
ACH-000817,-0.48008786491000005
ACH-000819,-0.7978192253899999
ACH-000820,-0.932179965583
ACH-000821,-0.8414118066240001
ACH-000822,-0.774266147612
ACH-000823,-1.08148604376
ACH-000824,-0.508947992634
ACH-000827,-0.824533711294
ACH-000829,-0.692778438363
ACH-000831,-0.717675464026
ACH-000832,-0.880837135749
ACH-000833,-0.737989738586
ACH-000834,-0.9010082897600001
ACH-000835,-0.641582299128
ACH-000836,-0.708837651086
ACH-000837,-1.00651421322
ACH-000838,-0.49138965653300004
ACH-000839,-0.879022868287
ACH-000840,-0.369474331906
ACH-000841,-0.797373467376
ACH-000843,-0.6765786186820001
ACH-000846,-0.553153751456
ACH-000847,-0.477394528965
ACH-000848,-0.767678084326
ACH-000849,-0.6865441221170001
ACH-000851,-0.748576223022
ACH-000855,-0.582897054847
ACH-000856,-0.755943565523
ACH-000858,-0.587974455803
ACH-000859,-0.750205218864
ACH-000861,-0.479067446227
ACH-000862,-0.856460241063
ACH-000865,-0.637292206494
ACH-000866,-0.732699702386
ACH-000867,-0.740012029608
ACH-000869,-0.931216704139
ACH-000872,-0.837859445821
ACH-000873,-0.8713500692049999
ACH-000876,-0.888506080546
ACH-000878,-0.598543520803
ACH-000880,-0.559548010777
ACH-000881,-0.673857459274
ACH-000882,-0.823928124224
ACH-000884,-0.643651739179
ACH-000885,-0.9900800364200001
ACH-000887,-0.6081577588889999
ACH-000888,-0.6035184868010001
ACH-000889,-0.806134241769
ACH-000890,-0.7386693356139999
ACH-000896,-0.795254462705
ACH-000898,-0.8443248001029999
ACH-000900,-0.7900848408050001
ACH-000901,-0.6771368569499999
ACH-000905,-0.906238540457
ACH-000906,-0.729586329228
ACH-000907,-0.9890536923819999
ACH-000910,-0.6711195438590001
ACH-000911,-0.7504789974060001
ACH-000912,-0.8070579040979999
ACH-000913,-0.7162224187620001
ACH-000915,-0.783611820849
ACH-000916,-1.0992101292299998
ACH-000917,-1.05345113801
ACH-000921,-0.8600524037780001
ACH-000924,-0.9515223501719999
ACH-000926,-0.440686061419
ACH-000928,-0.8585377485369999
ACH-000929,-0.597325715597
ACH-000932,-0.604925558006
ACH-000935,-0.8145176129889999
ACH-000936,-0.653133029741
ACH-000937,-0.583289438839
ACH-000938,-0.452229937619
ACH-000939,-0.758601573511
ACH-000941,-0.564771494353
ACH-000943,-0.7001879814640001
ACH-000946,-0.898452983863
ACH-000947,-0.726275776997
ACH-000948,-0.85261676387
ACH-000950,-0.593784318956
ACH-000953,-0.42199699045199995
ACH-000957,-0.971725834142
ACH-000958,-0.716130018618
ACH-000960,-0.816035561252
ACH-000963,-0.713645853837
ACH-000968,-0.536045215211
ACH-000969,-0.564149313296
ACH-000973,-0.53500706992
ACH-000974,-0.8702914501469999
ACH-000975,-0.765857025233
ACH-000976,-0.551123349304
ACH-000978,-0.386177737201
ACH-000980,-0.8368456589579999
ACH-000984,-0.86922775389
ACH-000986,-0.507088763205
ACH-000988,-0.695355238928
ACH-000993,-0.6812197254889999
ACH-000994,-0.648469160462
ACH-000996,-0.7051401575470001
ACH-001001,-0.611123662241
ACH-001020,-0.8701178948620001
ACH-001028,-0.655122901937
ACH-001031,-0.808397859752
ACH-001038,-0.907226250886
ACH-001048,-0.947220774514
ACH-001050,-0.40912023795599994
ACH-001053,-1.06084544498
ACH-001054,-0.8046118051629999
ACH-001061,-0.520467727039
ACH-001067,-0.849279029825
ACH-001075,-0.6186124903069999
ACH-001096,-0.5589299760459999
ACH-001128,-0.6210731053890001
ACH-001134,-0.741353281106
ACH-001151,-0.86849118963
ACH-001163,-0.526628517377
ACH-001164,-1.24196668588
ACH-001173,-0.5587936631939999
ACH-001183,-1.11351367045
ACH-001184,-0.5086256393240001
ACH-001190,-0.9157508323200001
ACH-001192,-0.906827292339
ACH-001193,-0.853978658768
ACH-001196,-0.662359324215
ACH-001197,-0.733959350847
ACH-001205,-0.757890411401
ACH-001211,-0.9262411755140001
ACH-001212,-1.06182805941
ACH-001228,-0.732487217948
ACH-001232,-0.6639815103260001
ACH-001239,-0.8334926003540001
ACH-001274,-0.466084663776
ACH-001275,-0.963433881205
ACH-001277,-0.821957609307
ACH-001278,-0.6553556439239999
ACH-001280,-0.624740858034
ACH-001283,-0.774065260405
ACH-001289,-0.7974738418619999
ACH-001295,-0.727368142837
ACH-001300,-0.485563042227
ACH-001301,-0.6557721816300001
ACH-001302,-0.615159305603
ACH-001303,-0.778392111811
ACH-001306,-0.559865120518
ACH-001318,-0.921480758034
ACH-001322,-0.898337855549
ACH-001328,-0.737345463938
ACH-001332,-0.6994037688310001
ACH-001333,-0.872060727649
ACH-001336,-0.7810099213160001
ACH-001340,-0.7679065868739999
ACH-001346,-0.9492847516930001
ACH-001353,-0.7738891610140001
ACH-001354,-0.69488906862
ACH-001367,-0.8421479053290001
ACH-001368,-0.588435228926
ACH-001374,-0.35059498156900004
ACH-001375,-0.752049058466
ACH-001377,-0.807911821673
ACH-001380,-0.8082636190100001
ACH-001391,-0.520753818211
ACH-001407,-0.6286170639850001
ACH-001408,-0.668025378251
ACH-001413,-0.898734132437
ACH-001430,-0.680900274417
ACH-001431,-0.736200715544
ACH-001450,-0.841026245489
ACH-001496,-0.8656045100749999
ACH-001500,-0.5341104720440001
ACH-001521,-1.2368461279
ACH-001523,-0.7075311438899999
ACH-001532,-0.713846336126
ACH-001536,-0.573614817314
ACH-001550,-0.656993090557
ACH-001552,-0.8073070680300001
ACH-001554,-0.841267421335
ACH-001645,-0.879546341914
ACH-001654,-0.8012586664939999
ACH-001715,-0.923126776002
ACH-001735,-0.680536402348
ACH-001736,-0.7109123823019999
ACH-001737,-0.48485215505
ACH-001740,-0.543607143998
ACH-001745,-0.774632937859
ACH-001750,-0.356161044348
ACH-001765,-0.812217651901
ACH-001956,-0.579253428422
ACH-001957,-0.599980385642
