,TIMMDC1 (51300)
ACH-000649,-0.009288827497290002
ACH-000651,-0.88648387131
ACH-000652,-0.297513079516
ACH-000653,-0.207836155154
ACH-000657,-0.478619373547
ACH-000658,-0.428549813459
ACH-000661,-0.46159035991
ACH-000662,-0.40929392686800004
ACH-000663,-0.373149345015
ACH-000665,-0.211547644994
ACH-000671,-0.51641509755
ACH-000673,-0.0882404185826
ACH-000676,-0.40581921609
ACH-000677,-1.3286814443500001
ACH-000681,-0.128134211678
ACH-000682,-0.267688084317
ACH-000683,-0.25943398845
ACH-000684,-0.34422910036399995
ACH-000688,-0.304793825743
ACH-000693,-0.42009486735600005
ACH-000694,-0.532253519674
ACH-000695,-0.138510976481
ACH-000696,-0.22332059396600001
ACH-000697,-0.45669000091000006
ACH-000699,-0.295344184387
ACH-000701,-0.23537044351199998
ACH-000706,-0.758425436111
ACH-000711,-0.104574640127
ACH-000713,-0.246039887902
ACH-000714,-0.0634832352847
ACH-000718,-0.261797589657
ACH-000720,-0.234684335174
ACH-000721,-0.21794678968800002
ACH-000724,-0.666713877366
ACH-000725,-0.593666384891
ACH-000732,-0.0418279160861
ACH-000734,-0.577890791179
ACH-000735,-0.36962922253700004
ACH-000736,-0.443887432839
ACH-000738,-0.817384218756
ACH-000746,-0.934966363698
ACH-000747,-0.45492662210600004
ACH-000748,-0.257963765222
ACH-000753,-0.256566353304
ACH-000756,-0.172641227045
ACH-000757,-0.299452419699
ACH-000758,-0.509683841402
ACH-000760,-0.463789475202
ACH-000763,-0.5651110284040001
ACH-000764,-0.035877654803199995
ACH-000765,-0.23731836191300001
ACH-000766,-0.192467576358
ACH-000767,-0.36386434121399996
ACH-000768,-0.524558984423
ACH-000769,-0.339929254797
ACH-000770,-0.09424112208289999
ACH-000771,0.0768476159453
ACH-000773,-0.024950716215099998
ACH-000776,-0.209441533366
ACH-000777,-0.04851320167169999
ACH-000778,-0.0458457957758
ACH-000781,-0.0416362133335
ACH-000782,-0.23989036194899999
ACH-000783,-0.10286803329600001
ACH-000784,-0.428906262506
ACH-000785,-0.331315151712
ACH-000787,-0.295112620353
ACH-000788,-0.277301526859
ACH-000791,-0.331967307412
ACH-000792,-0.20336425566
ACH-000794,-0.0733299525586
ACH-000796,-0.508568677794
ACH-000799,-0.06517044847799999
ACH-000800,-0.9992299539589999
ACH-000802,-0.39134387538300003
ACH-000804,-0.6776272488230001
ACH-000805,-0.16803419508200002
ACH-000809,-0.343667958678
ACH-000810,-0.27257557586
ACH-000811,-0.183918163913
ACH-000817,-0.026522601229
ACH-000819,-0.13877829331
ACH-000820,-0.289629635909
ACH-000821,-0.409320543516
ACH-000822,-0.284479200032
ACH-000823,-0.144590430564
ACH-000824,-0.195148146452
ACH-000827,-0.123280456305
ACH-000829,-0.210513754829
ACH-000831,-0.70596131945
ACH-000832,-0.117993155814
ACH-000833,-0.467945531215
ACH-000834,-0.573544298662
ACH-000835,-0.17985106237799997
ACH-000836,-0.0725362917799
ACH-000837,-0.521820319823
ACH-000838,-0.279807792318
ACH-000839,-0.0144877337709
ACH-000840,-0.131218404593
ACH-000841,-0.054086726885400005
ACH-000843,-0.679007382684
ACH-000846,-0.422043785576
ACH-000847,-0.35626796982500003
ACH-000848,-0.7479007886579999
ACH-000849,-0.345387232314
ACH-000851,-0.576061268531
ACH-000855,-0.5518762356229999
ACH-000856,-0.17196113045400002
ACH-000858,-0.783814228726
ACH-000859,-0.245724699781
ACH-000861,-0.393509444235
ACH-000862,-0.709345711953
ACH-000865,-0.284505716232
ACH-000866,-0.41535441206600004
ACH-000867,-0.198326128059
ACH-000869,-0.148172264449
ACH-000872,-0.094702628239
ACH-000873,-0.024898874673200004
ACH-000876,-0.916486453224
ACH-000878,-0.150166870205
ACH-000880,-0.200567219306
ACH-000881,-0.26401589438
ACH-000882,-0.23281318725900002
ACH-000884,-0.284806650415
ACH-000885,-0.880320863551
ACH-000887,-0.412186842821
ACH-000888,-0.38015647553900006
ACH-000889,-0.483905000875
ACH-000890,-0.199698804484
ACH-000896,-0.267135143988
ACH-000898,-0.568490984347
ACH-000900,-0.36337733238799996
ACH-000901,-0.20350071096099998
ACH-000905,-0.490581571062
ACH-000906,-0.420918018009
ACH-000907,-0.334849758524
ACH-000910,-1.04251675801
ACH-000911,-0.421924041831
ACH-000912,-0.11503658089600001
ACH-000913,-0.35351817059699997
ACH-000915,-0.716792008809
ACH-000916,-0.00707156775007
ACH-000917,-0.27444892340300003
ACH-000921,-0.39208629525600003
ACH-000924,-0.498003275042
ACH-000926,-0.47396608314800004
ACH-000928,-0.9685312706739999
ACH-000929,-0.47879167441299997
ACH-000932,-0.244377725389
ACH-000935,-0.416361790577
ACH-000936,-0.499380526655
ACH-000937,-0.246000101579
ACH-000938,-0.348291937453
ACH-000939,-0.601068795481
ACH-000941,-0.355007597602
ACH-000943,-0.9147320842100001
ACH-000946,-0.40840047719300004
ACH-000947,-0.9369107444020001
ACH-000948,-0.6373894417629999
ACH-000950,-0.210592380488
ACH-000953,-0.170890584157
ACH-000957,-0.7290792634559999
ACH-000958,-0.18295140753
ACH-000960,-0.17965310781
ACH-000963,-0.631358528616
ACH-000968,-0.620425715068
ACH-000969,-0.800737506168
ACH-000973,-0.191332028304
ACH-000974,-0.28286133009500003
ACH-000975,-0.6326986832729999
ACH-000976,-0.0598474477924
ACH-000978,-0.41463378343699997
ACH-000980,-0.360341202913
ACH-000984,-0.35799686754199994
ACH-000986,-0.188136788629
ACH-000988,-0.132718199101
ACH-000993,0.167738528799
ACH-000994,-1.00585270538
ACH-000996,-0.0837097068355
ACH-001001,-0.641608982456
ACH-001020,0.405782965288
ACH-001028,-0.387438573371
ACH-001031,-0.37683226894199995
ACH-001038,-0.6398440056310001
ACH-001048,-0.370422083792
ACH-001050,-0.14556707987
ACH-001053,-0.153588870749
ACH-001054,-0.306494639393
ACH-001061,-0.280556769543
ACH-001067,-0.28154278545899997
ACH-001075,-0.303419181687
ACH-001096,-0.575542169568
ACH-001128,-0.056779641684300004
ACH-001134,-0.257843178983
ACH-001151,-0.16529856010299998
ACH-001163,-0.21020835037500002
ACH-001164,-0.309541361126
ACH-001173,-0.422145376206
ACH-001183,-0.239472195953
ACH-001184,-0.16192347238399998
ACH-001190,-0.36913727055
ACH-001192,-0.46254056091799994
ACH-001193,-0.116477490889
ACH-001196,-0.283631015927
ACH-001197,-0.00352151548011
ACH-001205,-0.10919433722300001
ACH-001211,-0.275868988352
ACH-001212,-0.33425059216999997
ACH-001228,-0.37385663627899995
ACH-001232,-0.209525813377
ACH-001239,-0.398227947299
ACH-001274,-0.127419976815
ACH-001275,-0.641874232021
ACH-001277,-0.45531230796300004
ACH-001278,-0.747687547412
ACH-001280,-0.0329846669901
ACH-001283,-0.592895284463
ACH-001289,-0.179108899252
ACH-001295,-0.0856076034272
ACH-001300,-0.5140269380479999
ACH-001301,-0.212325556222
ACH-001302,-0.05804620411209999
ACH-001303,-0.466619509577
ACH-001306,-0.153324705635
ACH-001318,-0.581769425658
ACH-001322,-0.15311604729
ACH-001328,-0.23089508365400002
ACH-001332,-0.0939585298776
ACH-001333,-0.747003557354
ACH-001336,-0.323461364456
ACH-001340,-0.10172101835899999
ACH-001346,-0.257108190779
ACH-001353,0.047976890698800005
ACH-001354,-0.261120366482
ACH-001367,-0.5109747684089999
ACH-001368,-0.269652177454
ACH-001374,0.36517052717500004
ACH-001375,-0.324678113327
ACH-001377,-0.449455539053
ACH-001380,-0.544134349676
ACH-001391,-0.177087229342
ACH-001407,-0.01726463327
ACH-001408,-0.0710258236808
ACH-001413,-9.16374167935e-05
ACH-001430,-0.399004536413
ACH-001431,-0.187039338436
ACH-001450,-0.347306061006
ACH-001496,-0.267279110311
ACH-001500,-0.681276446875
ACH-001521,-0.552466619032
ACH-001523,-0.452761444407
ACH-001532,-0.455728403385
ACH-001536,-0.05980421124680001
ACH-001550,-0.584215012008
ACH-001552,-0.361968195946
ACH-001554,-0.39992116825199997
ACH-001645,-0.289822216795
ACH-001654,-0.218470262082
ACH-001715,0.00598477285322
ACH-001735,-0.078386931431
ACH-001736,-0.137826300683
ACH-001737,-0.681410938674
ACH-001740,-0.212376301828
ACH-001745,-0.21087258017000002
ACH-001750,-0.312199779211
ACH-001765,-0.220396030292
ACH-001956,0.00816898486247
ACH-001957,-0.296824107196
