,TTF1 (7270)
ACH-000511,-0.593729146409
ACH-000512,-0.0258633846742
ACH-000516,-0.367438058512
ACH-000517,-0.399158101619
ACH-000518,-0.180386853169
ACH-000520,-0.37489585249799995
ACH-000521,-0.672485400068
ACH-000522,-0.228559435081
ACH-000524,-0.627562489228
ACH-000527,-0.696081576433
ACH-000528,-0.41903729335600004
ACH-000537,-0.0980794334652
ACH-000541,-0.225479241994
ACH-000542,-0.25368800453400003
ACH-000544,-0.273302623468
ACH-000545,-0.218395851045
ACH-000547,-0.34130857987499996
ACH-000548,-0.19765357515999998
ACH-000549,-0.33189661614300003
ACH-000550,-0.276987376714
ACH-000552,-0.40472725956999994
ACH-000556,-0.3143677518
ACH-000557,-0.296004551894
ACH-000570,-0.241549216737
ACH-000571,-0.251447655499
ACH-000573,-0.385419992926
ACH-000576,-0.14116342295
ACH-000580,-0.6375385281970001
ACH-000584,-0.352937582574
ACH-000585,-0.358919319616
ACH-000588,-0.24096804809500003
ACH-000589,-0.36484801742600004
ACH-000591,-0.298798394878
ACH-000593,-0.163199072944
ACH-000600,-0.44256316818
ACH-000601,-0.44425291294
ACH-000604,-0.26131134480900003
ACH-000605,-0.38258624316
ACH-000606,-0.317807443951
ACH-000608,-0.48667545843599996
ACH-000614,-0.367721736696
ACH-000616,-0.321234141939
ACH-000618,-0.21868889109200002
ACH-000619,-0.478114114281
ACH-000620,-0.363009923231
ACH-000621,-0.38335330738300005
ACH-000622,-0.662832956006
ACH-000623,-0.24723820136900002
ACH-000624,-0.332559201663
ACH-000627,-0.288520069305
ACH-000630,-0.24716074471500002
ACH-000632,-0.232011708971
ACH-000633,-0.372863861528
ACH-000637,-0.272128234004
ACH-000638,-0.5188533171280001
ACH-000646,-0.774407003846
ACH-000647,-0.387859986452
ACH-000648,-0.523747851017
ACH-000649,-0.304909505924
ACH-000651,-0.41670941357
ACH-000652,-0.47352639270400004
ACH-000653,-0.30383060244300003
ACH-000657,-0.548029328379
ACH-000658,-0.282136220883
ACH-000661,-0.589505086989
ACH-000662,-0.419605162958
ACH-000663,-0.8785727972499999
ACH-000665,-0.535986103715
ACH-000671,-0.315694108684
ACH-000673,-0.20990740731899998
ACH-000676,-0.591003939621
ACH-000677,-0.5223195135890001
ACH-000681,-0.503233227533
ACH-000682,-0.35403426539399996
ACH-000683,-0.49791973391500005
ACH-000684,-0.41812739728299997
ACH-000688,-0.496768331566
ACH-000693,-0.239334077
ACH-000694,-0.274633714765
ACH-000695,-0.552989512991
ACH-000696,-0.426068753323
ACH-000697,-0.24074910269699998
ACH-000699,-0.37761004247599994
ACH-000701,-0.537479719835
ACH-000706,-0.541932171677
ACH-000711,-0.3462386993
ACH-000713,-0.418354624753
ACH-000714,-0.252604642201
ACH-000718,-0.523693666985
ACH-000720,-0.191310189808
ACH-000721,-0.41551060702799997
ACH-000724,-0.0199185563648
ACH-000725,-0.224418647405
ACH-000732,-0.532939099323
ACH-000734,-0.193117642638
ACH-000735,-0.220253209879
ACH-000736,-0.18330595691399998
ACH-000738,-0.340287822666
ACH-000746,-0.450646431417
ACH-000747,-0.548075388908
ACH-000748,-0.465536826964
ACH-000753,-0.416888073545
ACH-000756,-0.300451312544
ACH-000757,-0.8736035624420001
ACH-000758,-0.28793730326699996
ACH-000760,-0.35119435467200005
ACH-000763,-0.21726465217799998
ACH-000764,-0.255757741921
ACH-000765,-0.300664162097
ACH-000766,-0.525609328475
ACH-000767,-0.508010063444
ACH-000768,-0.45729941515600003
ACH-000769,-0.40494743995899996
ACH-000770,-0.534933187162
ACH-000771,-0.430434383754
ACH-000773,-0.42502454381899996
ACH-000776,-0.445403968342
ACH-000777,-0.288098051143
ACH-000778,-0.203265553462
ACH-000781,-0.392112679103
ACH-000782,-0.30793916155
ACH-000783,-0.316286539005
ACH-000784,-0.208696275507
ACH-000785,-0.31159443025199995
ACH-000787,-0.27172671721999997
ACH-000788,-0.271565309871
ACH-000791,-0.508991815492
ACH-000792,-0.352760820558
ACH-000794,-0.17091159974300002
ACH-000796,-0.312891280113
ACH-000799,-0.569429774414
ACH-000800,-0.135924950309
ACH-000802,-0.34286529246200004
ACH-000804,-0.33983177129500003
ACH-000805,-0.466287430163
ACH-000809,-0.309957042465
ACH-000810,-0.5894842850240001
ACH-000811,-0.298366432614
ACH-000817,-0.10699654176899999
ACH-000819,-0.560844151197
ACH-000820,-0.43619300061899996
ACH-000821,-0.149081151021
ACH-000822,-0.374838545129
ACH-000823,-0.241125664752
ACH-000824,-0.385785843804
ACH-000827,-0.410609875785
ACH-000829,-0.446278670802
ACH-000831,-0.41916400446999996
ACH-000832,-0.285497242948
ACH-000833,-0.314389937507
ACH-000834,-0.11277285494200001
ACH-000835,-0.46564872468400004
ACH-000836,-0.07166037263530001
ACH-000837,-0.49794072095700004
ACH-000838,0.023901491664999996
ACH-000839,-0.48780157176000005
ACH-000840,-0.5166290470699999
ACH-000841,-0.48564992152500003
ACH-000843,-0.27156539044
ACH-000846,-0.186884114485
ACH-000847,-0.546011583188
ACH-000848,-0.358532813736
ACH-000849,-0.49461884691200003
ACH-000851,-0.48959246906599996
ACH-000855,-0.168762024782
ACH-000856,-0.38012137091
ACH-000858,-0.431718924947
ACH-000859,-0.16850174994000003
ACH-000861,-0.590463727854
ACH-000862,-0.304774352129
ACH-000865,-0.40479597834799996
ACH-000866,-0.280831956492
ACH-000867,-0.274224304673
ACH-000869,-0.289170299668
ACH-000872,-0.658376319331
ACH-000873,-0.37717339857
ACH-000876,-0.25918923773200003
ACH-000878,-0.40869538618600004
ACH-000880,-0.36908445752400004
ACH-000881,-0.43537863654700004
ACH-000882,-0.586209295378
ACH-000884,-0.273381663179
ACH-000885,-0.7209370547570001
ACH-000887,-0.290738802437
ACH-000888,-0.407546411619
ACH-000889,-0.27929834616099997
ACH-000890,-0.28143296911800003
ACH-000896,-0.362593515018
ACH-000898,-0.357187909675
ACH-000900,-0.624151991824
ACH-000901,-0.58070423806
ACH-000905,-0.282502805506
ACH-000906,-0.27324446721
ACH-000907,-0.760127287066
ACH-000910,-0.24422498021800002
ACH-000911,-0.282234233552
ACH-000912,-0.492942389758
ACH-000913,-0.54364052137
ACH-000915,-0.34551705937
ACH-000916,-0.5979883557819999
ACH-000917,-0.26109796002700003
ACH-000921,-0.369629385279
ACH-000924,-0.288371861627
ACH-000926,-0.39049028983
ACH-000928,-0.37581132734899997
ACH-000929,-0.139723628805
ACH-000932,-0.281489297465
ACH-000935,-0.430566658379
ACH-000936,-0.39478234650300004
ACH-000937,-0.29111305226
ACH-000938,-0.150190466534
ACH-000939,-0.113000193026
ACH-000941,-0.418374855779
ACH-000943,-0.236240043442
ACH-000946,-0.445162020881
ACH-000947,-0.382901784955
ACH-000948,-0.405506623698
ACH-000950,-0.541657133016
ACH-000953,-0.270531300483
ACH-000957,-0.46766202513800004
ACH-000958,-0.48634155589199995
ACH-000960,-0.406069709532
ACH-000963,-0.603870961812
ACH-000968,-0.49599743872599994
ACH-000969,-0.656270470326
ACH-000973,-0.35726976831100005
ACH-000974,-0.628318527562
ACH-000975,-0.26342103309500003
ACH-000976,-0.42168019722499994
ACH-000978,-0.0157886523486
ACH-000980,-0.450881739604
ACH-000984,-1.01743993609
ACH-000986,-0.37046941651199994
ACH-000988,-0.5832299291849999
ACH-000993,-0.6886109384460001
ACH-000994,-0.259291152339
ACH-000996,-0.448294123299
ACH-001001,-0.409619330419
ACH-001020,-0.168962197503
ACH-001028,-0.379019523226
ACH-001031,-0.482059466674
ACH-001038,-0.45118780672799996
ACH-001048,-0.307200257654
ACH-001050,-0.371525341923
ACH-001053,-0.5368183284170001
ACH-001054,-0.31627728079
ACH-001061,-0.42560834946000003
ACH-001067,-0.641104295986
ACH-001075,-0.45167028445
ACH-001096,-0.320537347145
ACH-001128,0.39710383600599997
ACH-001134,-0.334404979868
ACH-001151,-0.41288840815600003
ACH-001163,-0.543434184407
ACH-001164,-0.35640522340999997
ACH-001173,-0.319074793148
ACH-001183,-0.355421107422
ACH-001184,-0.31408953844099996
ACH-001190,-0.41212785552599995
ACH-001192,-0.317423128484
ACH-001193,-0.25002041365
ACH-001196,-0.462693484157
ACH-001197,-0.500381276122
ACH-001205,-0.5740719040519999
ACH-001211,-0.7535022573729999
ACH-001212,-0.286342978405
ACH-001228,-0.183657316523
ACH-001232,-0.249549666111
ACH-001239,-0.436698134706
ACH-001274,-0.236551205427
ACH-001275,-0.49567308777900004
ACH-001277,-0.319230739092
ACH-001278,-0.648786490871
ACH-001280,-0.487591487421
ACH-001283,-0.520785774841
ACH-001289,-0.5408584622070001
ACH-001295,-0.38817920270499995
ACH-001300,-0.562406809316
ACH-001301,-0.600835520606
ACH-001302,-0.393222596893
ACH-001303,-0.368884989497
ACH-001306,-0.348452865075
ACH-001318,-0.371743171361
ACH-001322,-0.321717833113
ACH-001328,-0.368542484907
ACH-001332,-0.343745592934
ACH-001333,-0.390395209728
ACH-001336,-0.198092628106
ACH-001340,-0.35366150373800004
ACH-001346,-0.282864786423
ACH-001353,-0.469267394709
ACH-001354,-0.311705310904
ACH-001367,-0.498263891205
ACH-001368,-0.461752943669
ACH-001374,-0.454617765312
ACH-001375,-0.345934522434
ACH-001377,-0.380136359725
ACH-001380,-0.45020662837
ACH-001391,-0.304814222212
ACH-001407,-0.240018481135
ACH-001408,-0.360351695229
ACH-001413,-0.49350115685699997
ACH-001430,-0.339838605411
ACH-001431,-0.551456254261
ACH-001450,-0.334147877682
ACH-001496,-0.131214679739
ACH-001500,-0.200781575614
ACH-001521,-0.241256841229
ACH-001523,-0.29606255523499997
ACH-001532,-0.666799757218
ACH-001536,-0.559190962229
ACH-001550,-0.0250046027657
ACH-001552,-0.601588281428
ACH-001554,-0.36825034156099995
ACH-001645,-0.373363141734
ACH-001654,-0.414218637587
ACH-001715,-0.424057405792
ACH-001735,-0.367234940199
ACH-001736,-0.356556668688
ACH-001737,-0.130776986049
ACH-001740,-0.399869259447
ACH-001745,-0.294389810765
ACH-001750,-0.6559976681849999
ACH-001765,-0.211915466365
ACH-001956,-0.355836464284
ACH-001957,-0.26686376295200004
