,TP53AIP1 (63970)
ACH-000758,-0.0558548419245
ACH-000760,0.00862782533862
ACH-000763,-0.188980936875
ACH-000764,-0.260382618728
ACH-000765,-0.220151817479
ACH-000766,-0.13103763922800002
ACH-000767,-0.011735244097500002
ACH-000768,-0.11287953227299999
ACH-000769,0.11299828000800001
ACH-000770,-0.0229457330902
ACH-000771,-0.0135539847394
ACH-000773,-0.011790350072299999
ACH-000776,-0.13079263778
ACH-000777,-0.20864118988400002
ACH-000778,-0.0079764499233
ACH-000781,-0.04106111899269999
ACH-000782,-0.175223305656
ACH-000783,-0.163274108829
ACH-000784,-0.12167415192299999
ACH-000785,-2.23335343662e-05
ACH-000787,-0.0419382623534
ACH-000788,-0.0920119978552
ACH-000791,-0.0350489377749
ACH-000792,-0.214084851752
ACH-000794,-0.109565299607
ACH-000796,-0.062350546999
ACH-000799,0.03461826688419999
ACH-000800,0.137037105249
ACH-000802,-0.13023671734300002
ACH-000804,-0.262571383968
ACH-000805,-0.12044055785800001
ACH-000809,-0.102063482354
ACH-000810,-0.135550399203
ACH-000811,-0.104991612205
ACH-000817,-0.164570024152
ACH-000819,-0.0413752259056
ACH-000820,-0.243426696991
ACH-000821,-0.235895375966
ACH-000822,-0.024163702587999998
ACH-000823,-0.177133105669
ACH-000824,-0.115948258988
ACH-000827,-0.13548412261
ACH-000829,0.19324691239100003
ACH-000831,0.0259884715056
ACH-000832,-0.16006866594
ACH-000833,-0.141031671336
ACH-000834,-0.25544290294
ACH-000835,-0.0863183268114
ACH-000836,-0.00905962057192
ACH-000837,-0.033405354356800004
ACH-000838,-0.0636189412065
ACH-000839,0.04587593128740001
ACH-000840,-0.061143916472500004
ACH-000841,0.06771215335490001
ACH-000843,-0.36468479500699996
ACH-000846,-0.191061743406
ACH-000847,-0.04449524180930001
ACH-000848,0.029815944471200003
ACH-000849,-0.0208970751942
ACH-000851,-0.0919193314308
ACH-000855,0.0831158696598
ACH-000856,-0.0579534528381
ACH-000858,0.04905307721819999
ACH-000859,0.13404781090600001
ACH-000861,0.0387423094085
ACH-000862,0.00987544537717
ACH-000865,-0.0741808361032
ACH-000866,-0.132601892665
ACH-000867,-0.137075080807
ACH-000869,-0.124201613234
ACH-000872,-0.0495008269645
ACH-000873,0.049510301537499996
ACH-000876,-0.0930398229825
ACH-000878,-0.0021577578931300002
ACH-000880,0.00772458590742
ACH-000881,-0.09684464255380001
ACH-000882,-0.187354923519
ACH-000884,-0.11670598843499999
ACH-000885,-0.121419886972
ACH-000887,-0.19178158667800002
ACH-000888,-0.056600983203499995
ACH-000889,-0.10211488700200001
ACH-000890,0.0986115672346
ACH-000896,0.0677778882591
ACH-000898,-0.105650956406
ACH-000900,0.0338770846619
ACH-000901,0.00320460010552
ACH-000905,-0.0375222506192
ACH-000906,-0.0485688602055
ACH-000907,-0.0175049993266
ACH-000910,-0.257852872798
ACH-000911,-0.0998818170853
ACH-000912,-0.0589727383379
ACH-000913,0.0257808708404
ACH-000915,-0.166154621182
ACH-000916,0.569201903946
ACH-000917,-0.261096851852
ACH-000921,-0.023194528446400003
ACH-000924,-0.032854076298
ACH-000926,0.152661003329
ACH-000928,-0.0175525249016
ACH-000929,-0.18988796102699998
ACH-000932,-0.09692808556770001
ACH-000935,-0.11567764138900001
ACH-000936,0.110618132096
ACH-000937,-0.0267389638936
ACH-000938,-0.12124770735200001
ACH-000939,-0.200037809089
ACH-000941,-0.0821937678771
ACH-000943,-0.138808843903
ACH-000946,-0.036998420229199996
ACH-000947,-0.12958682432399998
ACH-000948,-0.0297566731693
ACH-000950,0.0687702638464
ACH-000953,-0.0771253596265
ACH-000957,-0.0167965050423
ACH-000958,0.0827223235249
ACH-000960,-0.117911736237
ACH-000963,-0.185638495121
ACH-000968,-0.0330053447729
ACH-000969,-0.0288077723911
ACH-000973,-0.144297855274
ACH-000974,-0.113306738056
ACH-000975,-0.082400516721
ACH-000976,-0.07683855500219999
ACH-000978,-0.5257340605340001
ACH-000980,-0.12264210733200001
ACH-000984,-0.214763200622
ACH-000986,0.0314012936337
ACH-000988,0.049578538154800005
ACH-000993,-0.24590248921
ACH-000994,-0.26326913895
ACH-000996,-0.147459857824
ACH-001001,-0.0166732867564
ACH-001020,0.16874667005
ACH-001028,-0.050853514076899996
ACH-001031,-0.151229548804
ACH-001038,-0.130398392286
ACH-001048,-0.089553924096
ACH-001050,-0.30338811680100003
ACH-001053,0.20305225186200002
ACH-001054,-0.10476393307600002
ACH-001061,-0.0471442981384
ACH-001067,-0.0876654190271
ACH-001075,0.0038094201155500006
ACH-001096,0.0106137886482
ACH-001128,-0.220643934967
ACH-001134,0.030941767669700002
ACH-001151,-0.165963373256
ACH-001163,-0.0733442866847
ACH-001164,-0.235473928292
ACH-001173,-0.140009225172
ACH-001183,-0.22558401773200001
ACH-001184,-0.154663863356
ACH-001190,-0.263575275725
ACH-001192,-0.168630964383
ACH-001193,0.09272408634310002
ACH-001196,-0.10599555846799999
ACH-001197,-0.130175477568
ACH-001205,-0.0666383971449
ACH-001211,-0.15626653753
ACH-001212,-0.288600160404
ACH-001228,-0.166995907873
ACH-001232,-0.05176873912859999
ACH-001239,-0.029361220018599997
ACH-001274,-0.08503639639550001
ACH-001275,-0.176113118135
ACH-001277,-0.133268629299
ACH-001278,0.0585105043947
ACH-001280,-0.37437197201899997
ACH-001283,-0.179269769609
ACH-001289,0.09796157268339999
ACH-001295,-0.104805655164
ACH-001300,-0.308702628261
ACH-001301,-0.170278240489
ACH-001302,-0.223145789902
ACH-001303,-0.178989810144
ACH-001306,-0.249255278229
ACH-001318,-0.00844393501642
ACH-001322,-0.031247592416400002
ACH-001328,-0.0787939529097
ACH-001332,-0.028367200276200003
ACH-001333,-0.0188019519023
ACH-001336,-0.218383433395
ACH-001340,-0.137912045679
ACH-001346,-0.0387719322856
ACH-001353,-0.160338686171
ACH-001354,-0.022363704301
ACH-001367,-0.393301632566
ACH-001368,-0.040061224141599995
ACH-001374,-0.12616785436699998
ACH-001375,-0.101971180328
ACH-001377,-0.0634380762195
ACH-001380,-0.0762338392502
ACH-001391,0.100538418334
ACH-001407,0.0734682120072
ACH-001408,-0.09657925233860001
ACH-001413,-0.0787586567104
ACH-001430,-0.285496802373
ACH-001431,-0.316179428416
ACH-001450,-0.068055117878
ACH-001496,0.00927913999085
ACH-001500,-0.0638543481977
ACH-001521,0.177300166118
ACH-001523,-0.012320011288299999
ACH-001532,-0.08929536975739999
ACH-001536,-0.161942502846
ACH-001550,0.09960804652989999
ACH-001552,-0.222915322223
ACH-001554,-0.0656262908972
ACH-001645,-0.0044993614290600005
ACH-001654,-0.104479294192
ACH-001715,0.284806787979
ACH-001735,-0.0400007135029
ACH-001736,0.0416680307356
ACH-001737,-0.33497861081
ACH-001740,-0.392064128896
ACH-001745,-0.0381622214894
ACH-001750,-0.0415150310068
ACH-001765,-0.0374756969507
ACH-001956,-0.0802377135146
ACH-001957,0.07787113698989999
