,FNTB (2342)
ACH-001295,-1.1388405354100002
ACH-001300,-0.968465812224
ACH-001301,-1.17283769069
ACH-001302,-0.7976139888580001
ACH-001303,-0.906638719074
ACH-001306,-1.43530190842
ACH-001318,-1.27979439877
ACH-001322,-1.41202725818
ACH-001328,-1.2487906916
ACH-001332,-0.993380433382
ACH-001333,-1.21601891425
ACH-001336,-0.9526552392550001
ACH-001340,-1.06602380224
ACH-001346,-1.33987912506
ACH-001353,-0.9494079085330001
ACH-001354,-1.46572130324
ACH-001367,-0.981407098142
ACH-001368,-1.0542405348200001
ACH-001374,-1.01097292931
ACH-001375,-0.753622576658
ACH-001377,-1.22407397306
ACH-001380,-1.23979277354
ACH-001391,-0.7431049497419999
ACH-001407,-1.3536803949
ACH-001408,-1.2879433632500001
ACH-001413,-0.9391574247679999
ACH-001430,-1.13442472741
ACH-001431,-1.1628109979299999
ACH-001450,-1.0678433994499998
ACH-001496,-1.24727446681
ACH-001500,-1.34195228109
ACH-001521,-1.1314185103299998
ACH-001523,-1.34256018716
ACH-001532,-1.21095775637
ACH-001536,-0.9706964104420001
ACH-001550,-0.969687827309
ACH-001552,-0.931979210896
ACH-001554,-1.0806861219700001
ACH-001645,-1.04020938126
ACH-001654,-1.3774474178
ACH-001715,-0.9404997069169999
ACH-001735,-1.04720425644
ACH-001736,-1.14358437376
ACH-001737,-1.03995633698
ACH-001740,-1.12597687912
ACH-001745,-1.25704082971
ACH-001750,-0.863432429134
ACH-001765,-1.19942897724
ACH-001956,-0.8160431748720001
ACH-001957,-1.27326627713
