,RALA (5898)
ACH-000232,-0.376711037657
ACH-000233,0.0812671360707
ACH-000234,-0.058651786289900004
ACH-000235,-0.189708897841
ACH-000237,-0.35833782814599996
ACH-000238,-0.0923457350992
ACH-000243,-0.122415647377
ACH-000244,-0.315474791066
ACH-000246,-0.16476999717000002
ACH-000248,-0.13502297587
ACH-000250,-0.0346546649709
ACH-000251,-0.20033293294799998
ACH-000253,-0.0106479368117
ACH-000255,-0.0513064759052
ACH-000256,-0.173994120389
ACH-000257,-0.703530005872
ACH-000258,-0.0108790149827
ACH-000259,-0.14072201864199999
ACH-000260,-0.141247767499
ACH-000261,-0.19757875317499998
ACH-000262,-0.31606877601100003
ACH-000263,-0.279045336526
ACH-000264,-0.206469814958
ACH-000265,0.11361248089400001
ACH-000266,-0.24221391657900002
ACH-000272,-0.315722522461
ACH-000273,-0.078152519645
ACH-000274,-0.20671726984299998
ACH-000277,-0.047241965086599995
ACH-000278,-0.10614270298699999
ACH-000279,-0.0836536834785
ACH-000280,-0.176047248841
ACH-000281,0.0171422983488
ACH-000288,-0.128268085154
ACH-000291,-0.171703597505
ACH-000293,-0.014888856606399999
ACH-000294,-0.18333209055
ACH-000295,-0.0642377515511
ACH-000296,-0.297747729565
ACH-000302,-0.115604245224
ACH-000304,0.15347356429
ACH-000307,0.0008864739405869999
ACH-000308,-0.130937008432
ACH-000310,-0.585586853461
ACH-000311,-0.128888184398
ACH-000312,-0.406682433025
ACH-000315,0.05661234969190001
ACH-000316,-0.279270599793
ACH-000317,-0.0702299247258
ACH-000318,0.0009843588861639999
ACH-000319,-0.246578967073
ACH-000320,-0.308024577293
ACH-000322,-0.135366829593
ACH-000323,0.137264615451
ACH-000324,-0.116573225332
ACH-000329,-0.22946716276299997
ACH-000330,-0.191713075797
ACH-000331,-0.119821366427
ACH-000332,-0.13924157882899998
ACH-000334,-0.400076612215
ACH-000335,-0.0971099015809
ACH-000336,-0.191659944718
ACH-000337,-0.350800810586
ACH-000339,-0.056748236407199996
ACH-000341,-0.18629967983399998
ACH-000348,-0.24874806563299998
ACH-000350,-0.009692342505749999
ACH-000352,0.03086720414
ACH-000356,-0.14842650242799998
ACH-000361,0.312633981378
ACH-000362,0.045040063125300005
ACH-000363,-0.33725880148599996
ACH-000364,-0.281546501009
ACH-000365,-0.21385570952100003
ACH-000366,-0.295215576027
ACH-000368,-0.0785452190836
ACH-000374,-0.16091539825200002
ACH-000375,-0.0329420835257
ACH-000376,-0.0490054915969
ACH-000381,-0.319934813173
ACH-000383,-0.18661728487100002
ACH-000387,-0.307713734443
ACH-000389,-0.277637030952
ACH-000390,-0.11469827327
ACH-000393,-0.15377648857100001
ACH-000395,-0.49857007869099995
ACH-000397,-0.0700406597237
ACH-000401,-0.175728671493
ACH-000402,-0.140959644496
ACH-000403,-0.32380583308
ACH-000404,-0.153273759401
ACH-000406,-0.184699369743
ACH-000407,-0.21041222106
ACH-000408,-0.18368580357900002
ACH-000410,-0.35803632919
ACH-000411,-0.114826476098
ACH-000414,-0.024166673763200003
ACH-000415,-0.121818261964
ACH-000416,-0.0096283303141
ACH-000420,-0.05109362788980001
ACH-000421,-0.0720326580513
ACH-000424,-0.38639344158100003
ACH-000425,-0.0157995341741
ACH-000426,0.0561451637854
ACH-000427,0.07961969489
ACH-000433,-0.127232081017
ACH-000436,-0.135566023745
ACH-000444,-0.101577013804
ACH-000445,-0.134766820053
ACH-000448,-0.0662463858257
ACH-000450,-0.11744516729900001
ACH-000452,-0.23649433851100002
ACH-000454,-0.0871340564119
ACH-000458,0.0440477052066
ACH-000459,-0.21762972629000002
ACH-000460,-0.16165729892
ACH-000461,0.00527596492275
ACH-000463,-0.183960053
ACH-000464,-0.320573186999
ACH-000466,-0.0454581762046
ACH-000467,-0.211410804789
ACH-000468,-0.0763689599315
ACH-000469,-0.17691076651999998
ACH-000470,-0.0862906598457
ACH-000471,-0.27574717072099997
ACH-000472,-0.20151713929600001
ACH-000473,0.07301779498080001
ACH-000475,-0.134003382311
ACH-000476,-0.189264348616
ACH-000477,-0.049931208696
ACH-000480,-0.21116033180100002
ACH-000481,-0.18592370279599998
ACH-000483,0.0243809270525
ACH-000484,-0.342955936945
ACH-000485,-0.0251711881891
ACH-000486,0.00149755788531
ACH-000487,-0.283492974226
ACH-000488,-0.149248113215
ACH-000490,-0.0362059141906
ACH-000491,-0.172225738134
ACH-000495,-0.038578871720400004
ACH-000496,-0.18694025491099997
ACH-000499,-0.05669343331230001
ACH-000500,-0.255379806834
ACH-000502,-0.107461456587
ACH-000503,0.33687810998999995
ACH-000505,-0.24240216871800002
ACH-000507,0.0494833017748
ACH-000510,-0.130791790557
ACH-000511,-0.18770429363
ACH-000512,-0.058020726337
ACH-000516,-0.0933675000506
ACH-000517,-0.107262903773
ACH-000518,0.0547123773047
ACH-000520,-0.266558001866
ACH-000521,0.00468624092992
ACH-000522,-0.187308684503
ACH-000524,-0.323392490207
ACH-000527,-0.0419395803061
ACH-000528,-0.08341143385210001
ACH-000537,-0.183695378276
ACH-000541,-0.0357336862907
ACH-000542,-0.176032484065
ACH-000544,-0.130693408082
ACH-000545,-0.129993256247
ACH-000547,-0.23964402568100002
ACH-000548,-0.116868670628
ACH-000549,-0.255326331072
ACH-000550,-0.21242622067800002
ACH-000552,-0.00260625418858
ACH-000556,-0.12054773797900001
ACH-000557,-0.170480239049
ACH-000570,-0.17396026455400002
ACH-000571,-0.17229601557399998
ACH-000573,-0.09185466219039999
ACH-000576,-0.119797884989
ACH-000580,0.033944638126900004
ACH-000584,-0.158707048545
ACH-000585,-0.161225661316
ACH-000588,-0.022933894190700004
ACH-000589,-0.0172350243901
ACH-000591,-0.297408110061
ACH-000593,-0.149901160283
ACH-000600,-0.047025915180199995
ACH-000601,-0.0279797945997
ACH-000604,-0.546357553773
ACH-000605,-0.235060799408
ACH-000606,0.0339061398282
ACH-000608,-0.599054038262
ACH-000614,-0.128675966408
ACH-000616,-0.0550055227659
ACH-000618,-0.18185006260699998
ACH-000619,-0.149279357596
ACH-000620,-0.0487384722801
ACH-000621,-0.35467728947
ACH-000622,-0.18961598080699998
ACH-000623,-0.109844656187
ACH-000624,-0.07174719267310001
ACH-000627,-0.148404190606
ACH-000630,-0.272905369908
ACH-000632,-0.146795917061
ACH-000633,-0.0439926506614
ACH-000637,-0.410479213859
ACH-000638,0.0534687229197
ACH-000646,-0.184074497271
ACH-000647,-0.0827988275981
ACH-000648,-0.0496213541275
ACH-000649,-0.14969566830800002
ACH-000651,-0.14434450874500002
ACH-000652,0.102332462187
ACH-000653,-0.21145992310400002
ACH-000657,-0.146839910007
ACH-000658,-0.252855546507
ACH-000661,-0.0945442219286
ACH-000662,-0.159432353601
ACH-000663,-0.0529110469015
ACH-000665,-0.015268934217000001
ACH-000671,-0.23904310453699998
ACH-000673,-0.291823011672
ACH-000676,-0.171370227784
ACH-000677,0.0720269169007
ACH-000681,0.021981076996400003
ACH-000682,-0.124957066232
ACH-000683,-0.14473082946799998
ACH-000684,-0.0833329695303
ACH-000688,-0.12005166621300001
ACH-000693,0.0105158944249
ACH-000694,-0.167124170278
ACH-000695,0.117746136566
ACH-000696,-0.08193810788730001
ACH-000697,-0.0665270398429
ACH-000699,-0.034945483307900004
ACH-000701,-0.0613099533206
ACH-000706,-0.0472710816988
ACH-000711,-0.17316052366999998
ACH-000713,-0.521711577422
ACH-000714,-0.288468159687
ACH-000718,-0.183821402203
ACH-000720,-0.156398624241
ACH-000721,-0.449930663139
ACH-000724,-0.134652174082
ACH-000725,0.12393785122999999
ACH-000732,-0.123754258173
ACH-000734,-0.0223089872572
ACH-000735,-0.209032521003
ACH-000736,-0.0921371934025
ACH-000738,-0.0500754127568
ACH-000746,-0.058834435660399996
ACH-000747,-0.254591679049
ACH-000748,-0.21825230745299998
ACH-000753,-0.14413747786599998
ACH-000756,-0.0304735317993
ACH-000757,0.121296032629
ACH-000758,-0.00236261183874
ACH-000760,-0.202045389069
ACH-000763,-0.300242863015
ACH-000764,-0.147919936341
ACH-000765,-0.0796013208689
ACH-000766,-0.189846429895
ACH-000767,-0.061115068114099995
ACH-000768,-0.037982696047600004
ACH-000769,-0.346358381
ACH-000770,0.025496389131
ACH-000771,-0.300333115385
ACH-000773,-0.08999443708360001
ACH-000776,-0.14840956479800002
ACH-000777,-0.00604234454913
ACH-000778,0.061507630516
ACH-000781,-0.07476409001
ACH-000782,-0.148912478843
ACH-000783,-0.246993357243
ACH-000784,-0.0346104853627
ACH-000785,-0.337408886024
ACH-000787,-0.0532144640647
ACH-000788,-0.0356867687889
ACH-000791,-0.120882864474
ACH-000792,-0.120586236293
ACH-000794,-0.0833378969945
ACH-000796,-0.35408282755000003
ACH-000799,-0.11789247910700001
ACH-000800,-0.22365716963799998
ACH-000802,-0.19179624913499999
ACH-000804,-0.245449051908
ACH-000805,-0.176270033857
ACH-000809,-0.135071961331
ACH-000810,-0.46845390552
ACH-000811,-0.336446302152
ACH-000817,-0.20402906699599999
ACH-000819,0.0361791586472
ACH-000820,0.09441411187719999
ACH-000821,-0.06067452282000001
ACH-000822,-0.255265295992
ACH-000823,-0.28284953058
ACH-000824,-0.035371757904599996
ACH-000827,-0.18832650044500002
ACH-000829,-0.036865719644
ACH-000831,-0.199722275
ACH-000832,-0.194920742742
ACH-000833,-0.222674326895
ACH-000834,-0.275985915426
ACH-000835,-0.0500004650206
ACH-000836,-0.057601838963199994
ACH-000837,0.00438273481839
ACH-000838,-0.323440996156
ACH-000839,-0.156410631215
ACH-000840,-0.248675546635
ACH-000841,-0.030522337678400003
ACH-000843,-0.129753234127
ACH-000846,0.04337728521380001
ACH-000847,-0.15328246821799998
ACH-000848,-0.20078981949299998
ACH-000849,-0.26614879061700003
ACH-000851,-0.0390682964275
ACH-000855,0.151721721177
ACH-000856,-0.074447840262
ACH-000858,-0.0494716142349
ACH-000859,-0.210928386407
ACH-000861,-0.111268308086
ACH-000862,-0.17973536777899998
ACH-000865,-0.180337315766
ACH-000866,-0.18029496386
ACH-000867,-0.149507180845
ACH-000869,-0.146948933335
ACH-000872,0.0328009259663
ACH-000873,0.149122228777
ACH-000876,-0.18059157015799998
ACH-000878,-0.028488493053900003
ACH-000880,0.00708499785649
ACH-000881,-0.014975303095599999
ACH-000882,-0.148265424738
ACH-000884,-0.0308383223958
ACH-000885,-0.300208333472
ACH-000887,-0.17618640670400001
ACH-000888,-0.0648420255051
ACH-000889,-0.131239258561
ACH-000890,0.015414589226100001
ACH-000896,0.0718761934499
ACH-000898,-0.0702453528077
ACH-000900,-0.238373454437
ACH-000901,-0.29555361210299996
ACH-000905,-0.186654217058
ACH-000906,-0.07771762432780001
ACH-000907,0.0661841043996
ACH-000910,-0.211016671547
ACH-000911,-0.28822396763
ACH-000912,-0.0379880940895
ACH-000913,-0.111572669049
ACH-000915,-0.216106093589
ACH-000916,0.662368039431
ACH-000917,-0.0236417445182
ACH-000921,-0.0582312814503
ACH-000924,-0.19197705132399998
ACH-000926,-0.13645676077500002
ACH-000928,-0.251780741096
ACH-000929,0.179074855905
ACH-000932,-0.09066039345139999
ACH-000935,-0.329245629077
ACH-000936,-0.15374543827
ACH-000937,-0.10806372777899999
ACH-000938,-0.112613249301
ACH-000939,0.13727444000800001
ACH-000941,-0.124919577565
ACH-000943,-0.16184574699100002
ACH-000946,-0.189063246709
ACH-000947,-0.118739854898
ACH-000948,-0.167596206643
ACH-000950,-0.135561607384
ACH-000953,0.025220431718799997
ACH-000957,-0.107055707432
ACH-000958,-0.0910233852483
ACH-000960,-0.11100746968
ACH-000963,-0.280498152416
ACH-000968,-0.0783887290328
ACH-000969,-0.023525914169700003
ACH-000973,-0.0646873892761
ACH-000974,-0.18050132390999998
ACH-000975,-0.123825820876
ACH-000976,-0.053506659313699995
ACH-000978,0.016647665501700003
ACH-000980,-0.0354609706465
ACH-000984,-0.12258858795600001
ACH-000986,-0.181251049
ACH-000988,-0.07098816795030001
ACH-000993,-0.18462713482
ACH-000994,-0.38287014996299995
ACH-000996,-0.102151525235
ACH-001001,-0.0554126403846
ACH-001020,-0.387033240956
ACH-001028,-0.0902712229535
ACH-001031,-0.15530383688
ACH-001038,-0.135623159247
ACH-001048,-0.133032699549
ACH-001050,-0.261335504331
ACH-001053,-0.650529207152
ACH-001054,-0.737238525414
ACH-001061,0.048049147253300006
ACH-001067,-0.0531564973456
ACH-001075,-0.27784407690699997
ACH-001096,-0.08147248707719999
ACH-001128,-0.530763948726
ACH-001134,-0.013546088314200002
ACH-001151,-0.148491648877
ACH-001163,-0.20651444556600002
ACH-001164,-0.270687818806
ACH-001173,-0.0904883571672
ACH-001183,-0.051606256414900006
ACH-001184,-0.264582830828
ACH-001190,-0.036368802924699996
ACH-001192,0.0702932696127
ACH-001193,0.0453598782856
ACH-001196,-0.197019335161
ACH-001197,0.155213333898
ACH-001205,-0.489061201052
ACH-001211,-0.0382743991159
ACH-001212,0.0227590050968
ACH-001228,-0.180486723561
ACH-001232,-0.45023175821500006
ACH-001239,-0.04587492493030001
ACH-001274,-0.201812460042
ACH-001275,0.0192506573332
ACH-001277,0.193808237894
ACH-001278,-0.09154557628440001
ACH-001280,-0.272194650157
ACH-001283,-0.2116161537
ACH-001289,-0.205855549607
ACH-001295,-0.604239774682
ACH-001300,-0.510396529075
ACH-001301,-0.155159128273
ACH-001302,-0.282728505849
ACH-001303,-0.280428183208
ACH-001306,-0.28834055912900003
ACH-001318,-0.198251514156
ACH-001322,-0.268688432468
ACH-001328,-0.0649366941382
ACH-001332,-0.317954852117
ACH-001333,-0.152463197162
ACH-001336,-0.245617892535
ACH-001340,-0.186567327993
ACH-001346,-0.23093428574000002
ACH-001353,-0.0695142115872
ACH-001354,-0.119653851469
ACH-001367,-0.28356157989799996
ACH-001368,-0.274020363838
ACH-001374,-0.133382354536
ACH-001375,-0.06456175427899999
ACH-001377,-0.23956846987799998
ACH-001380,-0.177020078656
ACH-001391,-0.28700843299199996
ACH-001407,-0.142154871035
ACH-001408,-0.160320901531
ACH-001413,-0.014804892705299999
ACH-001430,-0.14909233920499998
ACH-001431,-0.152308716736
ACH-001450,-0.157679808027
ACH-001496,0.0301828022139
ACH-001500,0.0190508365625
ACH-001521,-0.22440529255600003
ACH-001523,-0.0552970854649
ACH-001532,-0.100053848737
ACH-001536,-0.0264973720429
ACH-001550,-0.179032592718
ACH-001552,-0.23581333498100002
ACH-001554,-0.377488328381
ACH-001645,-0.126349545895
ACH-001654,-0.175147148691
ACH-001715,-0.113663453061
ACH-001735,-0.086738085343
ACH-001736,-0.155072112594
ACH-001737,0.0739547854797
ACH-001740,-0.173266475664
ACH-001745,0.042197606696800005
ACH-001750,-0.12441648601500001
ACH-001765,-0.0281388020228
ACH-001956,-0.150670927421
ACH-001957,-0.20679519606400001
