,LY6G6F (259215)
ACH-000747,0.10142410947999998
ACH-000748,0.06040078724230001
ACH-000753,-0.00758392410648
ACH-000756,0.0168400469801
ACH-000757,0.0061803789394600005
ACH-000758,0.025739247459299997
ACH-000760,0.260450249392
ACH-000763,-0.039505127690199995
ACH-000764,-0.26673196954100004
ACH-000765,0.08881710269
ACH-000766,-0.021429266752
ACH-000767,0.0839948710014
ACH-000768,0.193598864221
ACH-000769,0.20219757933200003
ACH-000770,0.243130985203
ACH-000771,0.132822747992
ACH-000773,0.20890329246199998
ACH-000776,0.22075903911800002
ACH-000777,-0.0033169753334
ACH-000778,0.171235925387
ACH-000781,0.045927064772199995
ACH-000782,0.149168390164
ACH-000783,0.212781104846
ACH-000784,0.0349467655903
ACH-000785,0.239421831249
ACH-000787,0.143466376911
ACH-000788,0.103530163134
ACH-000791,0.09149444149430001
ACH-000792,0.17027876461199998
ACH-000794,0.192167137722
ACH-000796,0.129874170583
ACH-000799,0.212203116491
ACH-000800,0.020441717322
ACH-000802,0.0746060619091
ACH-000804,0.20771899999000001
ACH-000805,0.0196467118369
ACH-000809,0.12245850115700001
ACH-000810,0.197729091866
ACH-000811,0.105234996018
ACH-000817,0.41589976181500005
ACH-000819,0.113233601007
ACH-000820,0.492288756725
ACH-000821,0.202653507656
ACH-000822,0.16563225133099999
ACH-000823,0.22032267294900001
ACH-000824,0.174343455049
ACH-000827,0.196897755596
ACH-000829,-0.0235171770265
ACH-000831,0.144977702149
ACH-000832,0.266432355876
ACH-000833,0.138694755346
ACH-000834,0.164978408372
ACH-000835,0.133460449946
ACH-000836,0.180435690452
ACH-000837,-0.004212591418449999
ACH-000838,0.105010326151
ACH-000839,0.100120033036
ACH-000840,-0.0744997241288
ACH-000841,0.19135266389400002
ACH-000843,0.165031070351
ACH-000846,0.137556565972
ACH-000847,0.153902817413
ACH-000848,0.11536060046499999
ACH-000849,0.0504670041544
ACH-000851,0.0253649010668
ACH-000855,-0.0530671666578
ACH-000856,0.09286511046599999
ACH-000858,0.174633360992
ACH-000859,-0.0029146087822399997
ACH-000861,0.121815324681
ACH-000862,0.25113786561
ACH-000865,0.0103056403254
ACH-000866,0.100609818519
ACH-000867,0.0766286114024
ACH-000869,0.153784301975
ACH-000872,0.21367678505899998
ACH-000873,0.22644396700599997
ACH-000876,0.125821970259
ACH-000878,0.39290578801200005
ACH-000880,0.238865271276
ACH-000881,0.295715190882
ACH-000882,0.131956797577
ACH-000884,0.074346610086
ACH-000885,0.128629449969
ACH-000887,0.219179132537
ACH-000888,0.148332705791
ACH-000889,-0.0860245103203
ACH-000890,0.309938311894
ACH-000896,0.0733298037608
ACH-000898,0.160312929737
ACH-000900,0.165950577771
ACH-000901,0.13237416723200002
ACH-000905,0.135660742608
ACH-000906,0.157738308284
ACH-000907,0.199990879215
ACH-000910,0.183988089653
ACH-000911,0.09943248948339999
ACH-000912,0.189184409824
ACH-000913,-0.127224162766
ACH-000915,0.154338973454
ACH-000916,0.156035607227
ACH-000917,0.159286730057
ACH-000921,0.11796587599000001
ACH-000924,0.106540961761
ACH-000926,0.129580426393
ACH-000928,0.0347087364324
ACH-000929,0.185777037595
ACH-000932,0.26298418502099996
ACH-000935,0.258241138684
ACH-000936,-0.0217020170819
ACH-000937,0.0854384244434
ACH-000938,0.0778904528858
ACH-000939,-0.0466489900318
ACH-000941,0.11873717428300001
ACH-000943,0.05512574660209999
ACH-000946,0.372253936917
ACH-000947,0.0810667433122
ACH-000948,0.281347754724
ACH-000950,-0.0532983570981
ACH-000953,0.016183471148000002
ACH-000957,0.0848559200962
ACH-000958,0.143493545707
ACH-000960,0.182869025742
ACH-000963,0.0993335851897
ACH-000968,0.059917009881100006
ACH-000969,0.182632442346
ACH-000973,0.0541719913468
ACH-000974,0.0944938183559
ACH-000975,0.12990996225600002
ACH-000976,0.114467833982
ACH-000978,0.0339004021317
ACH-000980,0.08379188214639999
ACH-000984,0.11042784978499999
ACH-000986,0.21360297602000003
ACH-000988,0.149742030165
ACH-000993,0.100167051744
ACH-000994,0.07093852670239999
ACH-000996,0.305357196345
ACH-001001,0.036222629126199994
ACH-001020,0.291094592283
ACH-001028,0.10363042413999998
ACH-001031,0.08420534739350001
ACH-001038,0.217080808462
ACH-001048,0.13501969170199998
ACH-001050,0.20408667579599998
ACH-001053,-0.0731525769809
ACH-001054,0.08640765756100001
ACH-001061,0.12076330693600001
ACH-001067,0.20032401131799998
ACH-001075,0.125517432781
ACH-001096,0.099925257523
ACH-001128,-0.100437264946
ACH-001134,-0.0775004623934
ACH-001151,0.0797570119197
ACH-001163,-0.0013058527333900001
ACH-001164,0.124626230556
ACH-001173,0.1314588618
ACH-001183,0.14037738332900002
ACH-001184,0.163934353946
ACH-001190,-0.048652703950199994
ACH-001192,-0.0174219282868
ACH-001193,-0.055836121727099994
ACH-001196,0.128822690391
ACH-001197,0.142741235971
ACH-001205,0.11692489645700001
ACH-001211,0.26333104740200003
ACH-001212,0.424663519625
ACH-001228,0.25137109913600003
ACH-001232,0.0778010377796
ACH-001239,0.23381851680100002
ACH-001274,0.038544143425599996
ACH-001275,0.0504165395512
ACH-001277,0.44955333306
ACH-001278,0.137067905854
ACH-001280,0.005721071253399999
ACH-001283,0.0477123003795
ACH-001289,0.0564517191292
ACH-001295,0.06505127968430001
ACH-001300,0.0971941353538
ACH-001301,0.053829308807300004
ACH-001302,0.06970145513760001
ACH-001303,0.0813480457852
ACH-001306,0.00685182321072
ACH-001318,0.160568966968
ACH-001322,0.207550234017
ACH-001328,0.171702359714
ACH-001332,0.214920370012
ACH-001333,0.015027281098499998
ACH-001336,0.20071693007599997
ACH-001340,0.131772693908
ACH-001346,0.26657895578699997
ACH-001353,0.203130129201
ACH-001354,0.243287818383
ACH-001367,0.0499903239831
ACH-001368,0.00792242566414
ACH-001374,-0.11106183672700001
ACH-001375,0.214223571814
ACH-001377,0.197044314817
ACH-001380,0.10264224660700001
ACH-001391,0.174565854516
ACH-001407,0.09413926398289998
ACH-001408,0.2018688107
ACH-001413,0.212581831878
ACH-001430,0.22969086574900002
ACH-001431,0.13179900789899998
ACH-001450,0.109942486602
ACH-001496,0.266986201961
ACH-001500,0.00395235439857
ACH-001521,0.22002212895999998
ACH-001523,0.168891133465
ACH-001532,0.138627218968
ACH-001536,0.21164976695999999
ACH-001550,0.183734347005
ACH-001552,0.0943018160996
ACH-001554,0.0956425091791
ACH-001645,-0.00428373295143
ACH-001654,0.156927496267
ACH-001715,0.026842202048200002
ACH-001735,0.145985019797
ACH-001736,0.129449257399
ACH-001737,0.35403973543300005
ACH-001740,0.0200991457283
ACH-001745,-0.0373123280873
ACH-001750,-0.012087945361600001
ACH-001765,-0.0671159961712
ACH-001956,0.149557299606
ACH-001957,0.23289385686500003
