,CYGB (114757)
ACH-000411,-0.217683894795
ACH-000414,-0.039290729640300004
ACH-000415,-0.174056539329
ACH-000416,-0.143719931875
ACH-000420,-0.060252736608800005
ACH-000421,-0.211497947068
ACH-000424,-0.182961288037
ACH-000425,0.0205005196863
ACH-000426,-0.393865708641
ACH-000427,0.10174131469
ACH-000433,-0.0471560419185
ACH-000436,-0.256891883637
ACH-000444,-0.0563150011174
ACH-000445,-0.11325943120899999
ACH-000448,0.0116144510286
ACH-000450,-0.0285060666344
ACH-000452,-0.161593779962
ACH-000454,0.0904712684113
ACH-000458,-0.0632774342963
ACH-000459,-0.0727633187985
ACH-000460,-0.142503472339
ACH-000461,0.014308387960299998
ACH-000463,-0.029988402933900003
ACH-000464,-0.2709550175
ACH-000466,-0.256890995256
ACH-000467,0.116390889813
ACH-000468,-0.24193503023600002
ACH-000469,-0.0409531502748
ACH-000470,-0.211350642907
ACH-000471,-0.0925050436287
ACH-000472,-0.177553847036
ACH-000473,-0.262331214852
ACH-000475,-0.17136920935699998
ACH-000476,-0.25022976825300003
ACH-000477,0.101013197445
ACH-000480,-0.08915724999220001
ACH-000481,-0.0652414729989
ACH-000483,-0.24548301560199998
ACH-000484,-0.022776961354299997
ACH-000485,-0.300995062283
ACH-000486,-0.050449645703800006
ACH-000487,-0.00447892127189
ACH-000488,-0.132011961438
ACH-000490,-0.0656130388906
ACH-000491,-0.224296783968
ACH-000495,-0.052004184446
ACH-000496,-0.0903416175178
ACH-000499,-0.120311400841
ACH-000500,-0.34760725050700003
ACH-000502,-0.14553430147399998
ACH-000503,-0.0573385925232
ACH-000505,-0.176291108058
ACH-000507,-0.08654166675370001
ACH-000510,-0.082852153457
ACH-000511,-0.120764023347
ACH-000512,-0.09416576542619999
ACH-000516,-0.17796409977400002
ACH-000517,-0.142893650693
ACH-000518,-0.141153215204
ACH-000520,-0.20556747182000001
ACH-000521,-0.214982843835
ACH-000522,-0.0267386614622
ACH-000524,-0.0823332724717
ACH-000527,-0.0443479636809
ACH-000528,0.00890640738485
ACH-000537,0.0181596939802
ACH-000541,-0.174808314525
ACH-000542,-0.08812490925339998
ACH-000544,-0.18111667684500002
ACH-000545,-0.0659221389013
ACH-000547,0.130219148623
ACH-000548,-0.152860928324
ACH-000549,0.0471265953357
ACH-000550,-0.24967679358300002
ACH-000552,0.0339119852179
ACH-000556,-0.159277855299
ACH-000557,0.024190557308299998
ACH-000570,-0.006877204881890001
ACH-000571,-0.113328080765
ACH-000573,-0.012168845023299998
ACH-000576,-0.11713430419000001
ACH-000580,-0.029504109372799996
ACH-000584,0.0376220148131
ACH-000585,-0.0818196516622
ACH-000588,0.00011121017607
ACH-000589,-0.0693140726225
ACH-000591,-0.180578526948
ACH-000593,-0.304601908193
ACH-000600,-0.24820209978799998
ACH-000601,-0.0300453302923
ACH-000604,-0.0182962128408
ACH-000605,-0.126536001611
ACH-000606,-0.0656075457905
ACH-000608,-0.14770726384500002
ACH-000614,-0.0156277704111
ACH-000616,-0.16952426798700002
ACH-000618,-0.129663867124
ACH-000619,-0.127509180547
ACH-000620,-0.07479216749169999
ACH-000621,0.022345431749200003
ACH-000622,-0.0174939138268
ACH-000623,-0.118639779829
ACH-000624,-0.0181010490146
ACH-000627,-0.023205837649900002
ACH-000630,-0.13037965149800002
ACH-000632,-0.07960766701989999
ACH-000633,-0.236593805067
ACH-000637,-0.15784249406
ACH-000638,0.0675792855451
ACH-000646,-0.0483437293996
ACH-000647,-0.07270998885369999
ACH-000648,0.102530123288
ACH-000649,-0.257602510282
ACH-000651,-0.146503209915
ACH-000652,-0.225852253294
ACH-000653,-0.137838794209
ACH-000657,-0.102535274122
ACH-000658,-0.0193902117745
ACH-000661,0.0330914227897
ACH-000662,-0.23033374901999998
ACH-000663,-0.022975435636499997
ACH-000665,0.0162778653788
ACH-000671,0.0620583933127
ACH-000673,-0.123376032502
ACH-000676,-0.252271930213
ACH-000677,-0.127572637343
ACH-000681,0.0325633058944
ACH-000682,-0.10092710240800001
ACH-000683,-0.072134180307
ACH-000684,0.0263767326137
ACH-000688,0.184149526265
ACH-000693,-0.0674521502415
ACH-000694,-0.0498350891704
ACH-000695,-0.170358190762
ACH-000696,-0.0343600744913
ACH-000697,-0.145295512632
ACH-000699,0.00015163626963699998
ACH-000701,-0.202015765097
ACH-000706,-0.177487268898
ACH-000711,-0.142231169688
ACH-000713,0.0744529683631
ACH-000714,-0.31697372309300004
ACH-000718,-0.111152429529
ACH-000720,-0.0599105483495
ACH-000721,-0.0345704780252
ACH-000724,-0.041389179985300006
ACH-000725,0.0653557332247
ACH-000732,-0.234203893706
ACH-000734,0.08461401618589999
ACH-000735,-0.0991740227509
ACH-000736,-0.06272178343859999
ACH-000738,-0.19578997925099997
ACH-000746,0.158279078569
ACH-000747,-0.03491086619369999
ACH-000748,-0.0443417058368
ACH-000753,-0.08348134070299999
ACH-000756,-0.00982310404266
ACH-000757,0.05702939086080001
ACH-000758,-0.175343856156
ACH-000760,-0.10550579055199999
ACH-000763,-0.132138824551
ACH-000764,0.17388859338399998
ACH-000765,-0.13093659172900002
ACH-000766,-0.10266248494100001
ACH-000767,-0.146854421391
ACH-000768,0.0723965345909
ACH-000769,0.008034944002050001
ACH-000770,-0.0529865502339
ACH-000771,-0.0418155566039
ACH-000773,-0.141510559758
ACH-000776,-0.0922665366366
ACH-000777,-0.124443908214
ACH-000778,-0.123303445127
ACH-000781,-0.09339463180569998
ACH-000782,-0.07815309073599999
ACH-000783,-0.202469751659
ACH-000784,-0.10812659356399999
ACH-000785,0.041112627713099995
ACH-000787,-0.0280197091253
ACH-000788,-0.058948276682099995
ACH-000791,-0.109693368621
ACH-000792,-0.03601817585369999
ACH-000794,-0.00996476979152
ACH-000796,-0.00865089854984
ACH-000799,0.079485436526
ACH-000800,-0.29365888880999996
ACH-000802,-0.0323705008509
ACH-000804,-0.290424863895
ACH-000805,-0.0754078796913
ACH-000809,-0.15487761972300002
ACH-000810,-0.0370638337682
ACH-000811,-0.14585270979
ACH-000817,-0.0439942823003
ACH-000819,-0.105159647309
ACH-000820,-0.0615164317407
ACH-000821,-0.247843677457
ACH-000822,-0.029306194002299998
ACH-000823,-0.25783480059999997
ACH-000824,-0.19163780857
ACH-000827,-0.157459894399
ACH-000829,0.0915279716647
ACH-000831,-0.12432700216499999
ACH-000832,-0.0334152843265
ACH-000833,0.0556715439405
ACH-000834,-0.09955651863199999
ACH-000835,0.106163961114
ACH-000836,-0.115623079691
ACH-000837,-0.09821340691410001
ACH-000838,-0.191052083695
ACH-000839,-0.236912668265
ACH-000840,-0.0816412075894
ACH-000841,-0.12260483580999998
ACH-000843,-0.11753511975299999
ACH-000846,0.052816545977900003
ACH-000847,-0.218041875365
ACH-000848,-0.10768506351700001
ACH-000849,-0.205137098077
ACH-000851,0.0483860448669
ACH-000855,0.132899106772
ACH-000856,-0.05481617739130001
ACH-000858,-0.0721319022911
ACH-000859,0.0598841434618
ACH-000861,0.0910535320637
ACH-000862,-0.0117331881776
ACH-000865,-0.080061189716
ACH-000866,-0.11341370140999998
ACH-000867,-0.138530469158
ACH-000869,-0.11758765767200001
ACH-000872,0.021728446419700002
ACH-000873,-0.08501653331900001
ACH-000876,-0.12618493270199999
ACH-000878,0.06575938911399999
ACH-000880,-0.129675677872
ACH-000881,-0.18907072610800002
ACH-000882,-0.0698258776875
ACH-000884,-0.240454452471
ACH-000885,0.0364124885197
ACH-000887,-0.135898428018
ACH-000888,-0.166121364264
ACH-000889,-0.135306029479
ACH-000890,-0.0383032237407
ACH-000896,-0.101706191506
ACH-000898,-0.026699531250499998
ACH-000900,-0.126906417016
ACH-000901,-0.0395667262053
ACH-000905,-0.0648798562777
ACH-000906,-0.022836718212599996
ACH-000907,-0.22333321533199998
ACH-000910,-0.09504901557569999
ACH-000911,-0.20159937900400002
ACH-000912,-0.15015978458100002
ACH-000913,-0.24814022912500003
ACH-000915,-0.0345544988788
ACH-000916,0.365902328747
ACH-000917,-0.12639745426899998
ACH-000921,-0.0604559651342
ACH-000924,-0.18255237479800002
ACH-000926,0.0679112875115
ACH-000928,-0.311273618001
ACH-000929,0.083682358723
ACH-000932,-0.0160949327173
ACH-000935,0.0934223529391
ACH-000936,-0.140102552623
ACH-000937,-0.11863828784199999
ACH-000938,0.181583189515
ACH-000939,-0.112617001624
ACH-000941,-0.0595783051253
ACH-000943,0.027102154189
ACH-000946,-0.186656067149
ACH-000947,-0.096537603351
ACH-000948,-0.10382963262499999
ACH-000950,-0.0129171687646
ACH-000953,-0.16146919259099998
ACH-000957,0.00327176595216
ACH-000958,0.0538107762033
ACH-000960,-0.00230772922808
ACH-000963,-0.352861039376
ACH-000968,0.10950646230000001
ACH-000969,-0.0132276428527
ACH-000973,-0.0181140400406
ACH-000974,-0.11822679076300001
ACH-000975,-0.0309620704855
ACH-000976,0.030125968007099997
ACH-000978,-0.0339939871535
ACH-000980,-0.157122721887
ACH-000984,-0.0909380970456
ACH-000986,0.06685643663150001
ACH-000988,-0.059715339987399994
ACH-000993,-0.0259425613646
ACH-000994,-0.311501752791
ACH-000996,-0.261383094098
ACH-001001,-0.12734278185999998
ACH-001020,-0.23400746207800002
ACH-001028,-0.09879569482429999
ACH-001031,-0.20796955789500002
ACH-001038,-0.0288933303051
ACH-001048,-0.09403385197450001
ACH-001050,-0.246648645123
ACH-001053,-0.101948353899
ACH-001054,0.00438757472059
ACH-001061,-0.09779131897469999
ACH-001067,-0.2718051788
ACH-001075,-0.254810817416
ACH-001096,-0.157619475018
ACH-001128,0.22694879286800002
ACH-001134,0.0273564340352
ACH-001151,-0.0965824724168
ACH-001163,-0.16750236360600002
ACH-001164,-0.43034990954400004
ACH-001173,0.0639390480396
ACH-001183,-0.15191893819399999
ACH-001184,-0.147001693769
ACH-001190,-0.151193483983
ACH-001192,-0.08455523453130001
ACH-001193,0.276160942293
ACH-001196,-0.10842280757799999
ACH-001197,-0.0802117608893
ACH-001205,0.0948819607057
ACH-001211,0.0149265102375
ACH-001212,0.0803906807618
ACH-001228,-0.128990620367
ACH-001232,-0.133096788213
ACH-001239,-0.108287452411
ACH-001274,-0.243838958489
ACH-001275,-0.247597748684
ACH-001277,-0.195856638662
ACH-001278,-0.0735442039122
ACH-001280,-0.230102788215
ACH-001283,-0.030961128741000002
ACH-001289,-0.133459289384
ACH-001295,-0.12291921373400001
ACH-001300,-0.297350142557
ACH-001301,-0.0924172879765
ACH-001302,-0.40987827858099996
ACH-001303,-0.372861655769
ACH-001306,-0.0656533408874
ACH-001318,-0.0392042365478
ACH-001322,0.09785742587960002
ACH-001328,-0.118665645561
ACH-001332,0.107799220275
ACH-001333,0.215736005621
ACH-001336,-0.060336162300399995
ACH-001340,-0.0968921035708
ACH-001346,-0.099781273245
ACH-001353,-0.309053402919
ACH-001354,-0.09115239512160002
ACH-001367,0.25737923147
ACH-001368,-0.0710104032768
ACH-001374,-0.22051855144299998
ACH-001375,-0.298650617844
ACH-001377,-0.16955316952100002
ACH-001380,-0.0709061673221
ACH-001391,-0.0319602261879
ACH-001407,-0.13856596916799999
ACH-001408,-0.194956986612
ACH-001413,-0.05443214022580001
ACH-001430,-0.18299566345899998
ACH-001431,-0.067854362709
ACH-001450,-0.157617420393
ACH-001496,-0.0653540758609
ACH-001500,-0.19051877209399998
ACH-001521,0.173926948629
ACH-001523,-0.0381860410355
ACH-001532,-0.08323483613310001
ACH-001536,-0.13486046174900002
ACH-001550,-0.07077061603910001
ACH-001552,-0.0180163305031
ACH-001554,0.00623960910365
ACH-001645,-0.031223848761
ACH-001654,-0.19274341855399998
ACH-001715,-0.180042933451
ACH-001735,0.006431628353899999
ACH-001736,0.004973810738689999
ACH-001737,0.486307929071
ACH-001740,-0.114218655032
ACH-001745,0.0507019709267
ACH-001750,-0.0953391955393
ACH-001765,-0.0962165242007
ACH-001956,-0.0629752410951
ACH-001957,-0.128545697383
