,MYLPF (29895)
ACH-000937,0.07218790786719999
ACH-000938,-0.0816523340059
ACH-000939,-0.09588298959180001
ACH-000941,-0.11262164820000001
ACH-000943,-0.0589215208557
ACH-000946,-0.266978729744
ACH-000947,-0.0345043712186
ACH-000948,-0.170716953184
ACH-000950,-0.00379271234557
ACH-000953,-0.16316036768699999
ACH-000957,-0.270477957842
ACH-000958,-0.267254935379
ACH-000960,-0.08129136374439999
ACH-000963,-0.43698896017899996
ACH-000968,-0.05586362779969999
ACH-000969,-0.32843178461100003
ACH-000973,-0.152869333306
ACH-000974,-0.112361104467
ACH-000975,-0.165507335219
ACH-000976,-0.307545240504
ACH-000978,-0.118899673615
ACH-000980,0.0040086951488099995
ACH-000984,-0.134405793407
ACH-000986,-0.216887236565
ACH-000988,-0.07883670191219999
ACH-000993,-0.000532631917858
ACH-000994,-0.292715222839
ACH-000996,-0.372873358499
ACH-001001,-0.043296536083000006
ACH-001020,0.10219468263699999
ACH-001028,0.0809562918688
ACH-001031,-0.12616463474099998
ACH-001038,-0.0400019840921
ACH-001048,0.0981881835501
ACH-001050,-0.157298940887
ACH-001053,0.13952587156
ACH-001054,-0.10599597038200001
ACH-001061,-0.198001663285
ACH-001067,-0.0208089518305
ACH-001075,0.015159007415100002
ACH-001096,-0.05142597986269999
ACH-001128,0.043526715717
ACH-001134,0.149617042958
ACH-001151,0.00737588470079
ACH-001163,-0.131640645967
ACH-001164,-0.221546169612
ACH-001173,-0.186939828787
ACH-001183,-0.139127590744
ACH-001184,-0.163581105012
ACH-001190,-0.0825819443691
ACH-001192,0.0118962350172
ACH-001193,-0.0362397803679
ACH-001196,0.012602580711299998
ACH-001197,-0.143008771631
ACH-001205,-0.17546017548099999
ACH-001211,-0.043802424194900005
ACH-001212,-0.331361835152
ACH-001228,-0.19681155107
ACH-001232,-0.055781341669
ACH-001239,-0.0872756292053
ACH-001274,0.0624922183785
ACH-001275,0.0388163290196
ACH-001277,-0.0668091070093
ACH-001278,0.028788491944200002
ACH-001280,-0.15605315731799999
ACH-001283,-0.15634935480999998
ACH-001289,-0.086204576874
ACH-001295,-0.109692145245
ACH-001300,-0.0610778078688
ACH-001301,-0.137973113402
ACH-001302,-0.154566269172
ACH-001303,0.45321399587800004
ACH-001306,-0.0948140363151
ACH-001318,-0.0882977081799
ACH-001322,-0.0851037949792
ACH-001328,0.11462279635
ACH-001332,0.04315934163480001
ACH-001333,0.0165426104535
ACH-001336,-0.291908521141
ACH-001340,-0.08983366233239999
ACH-001346,-0.0557503383846
ACH-001353,-0.16845485877
ACH-001354,0.6741531333030001
ACH-001367,0.021638915920099998
ACH-001368,-0.13477618143200001
ACH-001374,0.0157489055645
ACH-001375,-0.143074931849
ACH-001377,0.0162071736578
ACH-001380,0.0816770870997
ACH-001391,-0.183434548393
ACH-001407,0.0706233173692
ACH-001408,-0.160606306789
ACH-001413,-0.253052072658
ACH-001430,-0.281355243697
ACH-001431,-0.19542874175900002
ACH-001450,-0.162139061236
ACH-001496,-0.377729920513
ACH-001500,-0.0420003182341
ACH-001521,-0.00876810436801
ACH-001523,-0.08821479829500001
ACH-001532,-0.120645156339
ACH-001536,-0.131620465958
ACH-001550,-0.03590103893030001
ACH-001552,-0.00559201882829
ACH-001554,-0.058961380756099996
ACH-001645,-0.174034413726
ACH-001654,-0.06473193707330001
ACH-001715,-0.327563979504
ACH-001735,-0.178337004992
ACH-001736,-0.11199832625600001
ACH-001737,0.08451543891169999
ACH-001740,-0.241085229629
ACH-001745,-0.0889548858626
ACH-001750,-0.0847380098082
ACH-001765,0.0339593227082
ACH-001956,-0.11315492035000001
ACH-001957,-0.030121811430000003
