,FAM71F2 (346653)
ACH-000693,-0.20737528769900002
ACH-000694,-0.119115354536
ACH-000695,-0.181686359254
ACH-000696,-0.134321162779
ACH-000697,-0.409311578125
ACH-000699,-0.14538956907
ACH-000701,-0.248710933165
ACH-000706,-0.0151664310311
ACH-000711,-0.17248991571299999
ACH-000713,-0.0619063405645
ACH-000714,-0.40122718076999997
ACH-000718,-0.0782786385313
ACH-000720,-0.0986700090045
ACH-000721,-0.140619691776
ACH-000724,-0.10488110158700001
ACH-000725,-0.13689194995999998
ACH-000732,-0.155793465302
ACH-000734,-0.196086132473
ACH-000735,-0.261432501095
ACH-000736,0.00125799195642
ACH-000738,-0.125641678862
ACH-000746,-0.070880291972
ACH-000747,-0.0812380496867
ACH-000748,-0.0629477033001
ACH-000753,-0.0466491158366
ACH-000756,0.20474960338599998
ACH-000757,-0.184742104839
ACH-000758,-0.0511178113295
ACH-000760,-0.25111808163000005
ACH-000763,-0.271588559228
ACH-000764,-0.28497027106
ACH-000765,-0.0175934325222
ACH-000766,-0.181529121435
ACH-000767,-0.361966255125
ACH-000768,-0.101500628871
ACH-000769,-0.2666366727
ACH-000770,-0.22391093524099998
ACH-000771,-0.185824998109
ACH-000773,0.0518390606285
ACH-000776,-0.253319073203
ACH-000777,-0.103083150973
ACH-000778,-0.026928824854700002
ACH-000781,-0.151509102555
ACH-000782,-0.379495819837
ACH-000783,-0.07929307175210001
ACH-000784,-0.40853942685999994
ACH-000785,-0.0959375219909
ACH-000787,-0.056231541006300005
ACH-000788,-0.176002635825
ACH-000791,-0.15032828316400002
ACH-000792,-0.1972365144
ACH-000794,0.00706053634713
ACH-000796,-0.09903855540960001
ACH-000799,-0.07619119034680001
ACH-000800,-0.110869850447
ACH-000802,-0.165177879237
ACH-000804,-0.311224381953
ACH-000805,-0.249089546801
ACH-000809,-0.031270920294
ACH-000810,-0.136068415228
ACH-000811,-0.187652439122
ACH-000817,-0.31003439069600003
ACH-000819,-0.225801589784
ACH-000820,-0.444458826111
ACH-000821,-0.129302966852
ACH-000822,-0.280078151893
ACH-000823,-0.25384620494000004
ACH-000824,-0.21012626917399999
ACH-000827,-0.36474893849699996
ACH-000829,-0.064445999094
ACH-000831,-0.305147587689
ACH-000832,-0.0707156927782
ACH-000833,-0.130745281206
ACH-000834,-0.161047770342
ACH-000835,-0.27940671663100003
ACH-000836,-0.028485873311000002
ACH-000837,-0.153439735121
ACH-000838,-0.0655799307009
ACH-000839,-0.0676360025225
ACH-000840,-0.289810356187
ACH-000841,-0.103712538221
ACH-000843,-0.131214630892
ACH-000846,-0.0858136243741
ACH-000847,-0.226478597244
ACH-000848,-0.15444318597
ACH-000849,-0.21534793484099998
ACH-000851,-0.149393479295
ACH-000855,-0.122872988201
ACH-000856,-0.00836985753052
ACH-000858,-0.06763637476430001
ACH-000859,0.0307870564907
ACH-000861,-0.138626631792
ACH-000862,-0.10923773701600001
ACH-000865,-0.32312140873399997
ACH-000866,-0.187517970233
ACH-000867,-0.16887567667800002
ACH-000869,-0.343462605141
ACH-000872,-0.059265362494900005
ACH-000873,-0.284542592364
ACH-000876,-0.209339953873
ACH-000878,-0.574455624077
ACH-000880,-0.0929848298312
ACH-000881,-0.20300317335700002
ACH-000882,-0.237714042536
ACH-000884,-0.211393274876
ACH-000885,-0.173042085682
ACH-000887,-0.216432543428
ACH-000888,-0.192939442026
ACH-000889,-0.206755218182
ACH-000890,-0.402139895801
ACH-000896,-0.17906168165300002
ACH-000898,-0.234889829265
ACH-000900,-0.0626599755315
ACH-000901,-0.218479798951
ACH-000905,-0.09973063446569999
ACH-000906,-0.325985175649
ACH-000907,-0.419651932941
ACH-000910,-0.248488877676
ACH-000911,-0.0977903070434
ACH-000912,-0.245100695205
ACH-000913,-0.341896704345
ACH-000915,-0.25510921278
ACH-000916,-0.21837465251600002
ACH-000917,-0.0507393552197
ACH-000921,0.0708008179081
ACH-000924,-0.105448869988
ACH-000926,-0.16476863239700001
ACH-000928,-0.0674734173116
ACH-000929,-0.11150379904999999
ACH-000932,-0.21506818308800002
ACH-000935,-0.252558592557
ACH-000936,0.0121655203639
ACH-000937,-0.307510424688
ACH-000938,-0.251035407256
ACH-000939,-0.227787404183
ACH-000941,-0.17574573983
ACH-000943,-0.335656603888
ACH-000946,-0.152666493319
ACH-000947,-0.174111006371
ACH-000948,-0.0935777357551
ACH-000950,-0.051061050246199995
ACH-000953,-0.123060959284
ACH-000957,-0.184540445658
ACH-000958,-0.41972869168399995
ACH-000960,-0.11558444338
ACH-000963,-0.09969936843329999
ACH-000968,-0.27368434097600003
ACH-000969,-0.152909154057
ACH-000973,-0.134942778497
ACH-000974,-0.0656529889604
ACH-000975,-0.06834754622690001
ACH-000976,-0.327046617056
ACH-000978,-0.310403618377
ACH-000980,-0.167067388873
ACH-000984,-0.0220812755912
ACH-000986,-0.134253445991
ACH-000988,-0.113821993846
ACH-000993,-0.202287551649
ACH-000994,-0.26236430003600003
ACH-000996,-0.387968317025
ACH-001001,-0.417239932186
ACH-001020,-0.19846411783
ACH-001028,-0.192879988343
ACH-001031,-0.312925256457
ACH-001038,-0.231935168208
ACH-001048,-0.214783575018
ACH-001050,-0.050544574884099996
ACH-001053,0.192115408052
ACH-001054,-0.135754347706
ACH-001061,-0.17746603933400001
ACH-001067,-0.109184229221
ACH-001075,-0.25707540270999996
ACH-001096,-0.393001862096
ACH-001128,-0.20695086195999998
ACH-001134,-0.059854404629800004
ACH-001151,-0.152427514551
ACH-001163,-0.203930911136
ACH-001164,-0.076852682371
ACH-001173,-0.0780577407066
ACH-001183,-0.470808289082
ACH-001184,-0.0759606218464
ACH-001190,0.00296589287915
ACH-001192,-0.21397673592900002
ACH-001193,-0.149394720087
ACH-001196,-0.230456501255
ACH-001197,0.18165104454999997
ACH-001205,-0.267770411548
ACH-001211,-0.10436222717299999
ACH-001212,-0.0893567788896
ACH-001228,-0.290959915761
ACH-001232,-0.149803088973
ACH-001239,-0.323736118557
ACH-001274,-0.523497409798
ACH-001275,-0.49293629210699996
ACH-001277,-0.289204944019
ACH-001278,-0.114209797085
ACH-001280,-0.132434135251
ACH-001283,-0.16512433194599999
ACH-001289,-0.22023668448800002
ACH-001295,-0.0748859828677
ACH-001300,-0.159136890352
ACH-001301,-0.144800220106
ACH-001302,0.07118519431180001
ACH-001303,-0.047379247654499995
ACH-001306,-0.195875043818
ACH-001318,-0.110012540068
ACH-001322,-0.378340689944
ACH-001328,-0.258342011469
ACH-001332,0.19222953094300002
ACH-001333,-0.37688570367299995
ACH-001336,-0.0386280492295
ACH-001340,-0.0885045781504
ACH-001346,-0.23198829006299998
ACH-001353,-0.19072718349
ACH-001354,-0.628849260213
ACH-001367,-0.23667092073399998
ACH-001368,-0.283933303494
ACH-001374,-0.230122128772
ACH-001375,-0.0929545272528
ACH-001377,-0.210733579492
ACH-001380,-0.264815456289
ACH-001391,-0.0166489104574
ACH-001407,-0.274270461709
ACH-001408,-0.30094989311799997
ACH-001413,-0.0583807488824
ACH-001430,-0.32031051139100003
ACH-001431,-0.254780993288
ACH-001450,-0.333689540148
ACH-001496,-0.207021154711
ACH-001500,-0.241643465673
ACH-001521,-0.20164707281199998
ACH-001523,-0.224627761384
ACH-001532,-0.16941793227899998
ACH-001536,0.0241016754822
ACH-001550,-0.00948687343472
ACH-001552,-0.16357080941299998
ACH-001554,-0.311315194506
ACH-001645,-0.0895187194507
ACH-001654,-0.13525708867699998
ACH-001715,-0.10958142457699999
ACH-001735,-0.454139988692
ACH-001736,-0.192418055431
ACH-001737,0.09247227784380001
ACH-001740,-0.13581974725600002
ACH-001745,-0.257820302539
ACH-001750,-0.09052380001150001
ACH-001765,-0.138933873155
ACH-001956,-0.259218678792
ACH-001957,-0.225173359496
