,ACAA2 (10449)
ACH-000404,-0.220277199412
ACH-000406,-0.158635291686
ACH-000407,0.022913697198000002
ACH-000408,-0.12052041977700001
ACH-000410,-0.100987733645
ACH-000411,-0.132757661181
ACH-000414,-0.167185666406
ACH-000415,-0.0756769523411
ACH-000416,-0.12215964421299999
ACH-000420,-0.201972197327
ACH-000421,-0.188205399012
ACH-000424,0.0994391988755
ACH-000425,-0.197010528022
ACH-000426,-0.059678704132699996
ACH-000427,-0.0784743825399
ACH-000433,0.08149600741219999
ACH-000436,-0.338179974401
ACH-000444,-0.026133303214599998
ACH-000445,-0.22901406572799998
ACH-000448,-0.0473068666562
ACH-000450,-0.0517583030808
ACH-000452,-0.204356254558
ACH-000454,-0.0505618137872
ACH-000458,-0.164529420446
ACH-000459,-0.0657412412304
ACH-000460,-0.0411703306595
ACH-000461,-0.128578467673
ACH-000463,-0.140439607765
ACH-000464,0.18908736951900001
ACH-000466,-0.245655564924
ACH-000467,-0.19034219408300002
ACH-000468,-0.170477593708
ACH-000469,-0.085535735449
ACH-000470,-0.19816224980900002
ACH-000471,-0.134148639681
ACH-000472,-0.271456583476
ACH-000473,-0.073635135755
ACH-000475,-0.17133458757
ACH-000476,-0.28499835366500004
ACH-000477,0.0912232252092
ACH-000480,-0.22172450305100003
ACH-000481,-0.05108533566930001
ACH-000483,-0.157029462842
ACH-000484,-0.11367633932
ACH-000485,0.00420040592279
ACH-000486,-0.151602513797
ACH-000487,-0.212307103775
ACH-000488,-0.0436327974515
ACH-000490,-0.13739752537699998
ACH-000491,-0.33934733938
ACH-000495,-0.00449840159517
ACH-000496,-0.15154508741699999
ACH-000499,-0.204093279183
ACH-000500,0.0540779135793
ACH-000502,-0.261657795904
ACH-000503,-0.378703314014
ACH-000505,-0.316510807623
ACH-000507,-0.07121061479339999
ACH-000510,-0.08459483027699999
ACH-000511,-0.127784643894
ACH-000512,-0.0712231236828
ACH-000516,-0.07412562506
ACH-000517,-0.15203586533
ACH-000518,0.081052628631
ACH-000520,-0.335872209762
ACH-000521,0.048491219775599996
ACH-000522,-0.101784324475
ACH-000524,-0.230248877142
ACH-000527,-0.184032303617
ACH-000528,-0.08628625763699999
ACH-000537,-0.037677469303699994
ACH-000541,-0.49028417489200005
ACH-000542,-0.15554893532400002
ACH-000544,0.036344822714
ACH-000545,-0.392366028376
ACH-000547,-0.36955099615000003
ACH-000548,-0.14940598571799998
ACH-000549,-0.052736349555
ACH-000550,-0.152624714735
ACH-000552,-0.24186167685899998
ACH-000556,-0.256761038632
ACH-000557,-0.09194733647060001
ACH-000570,-0.116419909242
ACH-000571,-0.225343684629
ACH-000573,-0.272238695066
ACH-000576,-0.10059138439300001
ACH-000580,-0.169395593812
ACH-000584,-0.167137977559
ACH-000585,-0.156417031119
ACH-000588,0.09629640803230001
ACH-000589,-0.12115716546599999
ACH-000591,-0.0718271243416
ACH-000593,-0.05858388505
ACH-000600,-0.18950486323
ACH-000601,-0.0582323845674
ACH-000604,-0.3500977564
ACH-000605,-0.184976084637
ACH-000606,-0.24849105024300003
ACH-000608,-0.32828416211399997
ACH-000614,-0.06356149956939999
ACH-000616,-0.171459669261
ACH-000618,-0.0451138159597
ACH-000619,-0.129329669123
ACH-000620,-0.127573085516
ACH-000621,-0.112345526698
ACH-000622,-0.116038325507
ACH-000623,-0.137064657543
ACH-000624,-0.188330169125
ACH-000627,-0.115410723402
ACH-000630,-0.184651553996
ACH-000632,0.023495488865400004
ACH-000633,-0.21464246585900001
ACH-000637,-0.09808754155379999
ACH-000638,-0.169878807582
ACH-000646,-0.126277936533
ACH-000647,-0.266883882059
ACH-000648,-0.203485578218
ACH-000649,-0.0969739288181
ACH-000651,-0.24255978570099998
ACH-000652,0.102681015905
ACH-000653,-0.221679639732
ACH-000657,-0.18031004866500003
ACH-000658,-0.163596293057
ACH-000661,-0.17408280024999997
ACH-000662,-0.148440236216
ACH-000663,0.017341526543599998
ACH-000665,-0.122716065787
ACH-000671,-0.092488934627
ACH-000673,-0.150032359083
ACH-000676,-0.042790165946000006
ACH-000677,-0.129559312994
ACH-000681,-0.115396427728
ACH-000682,-0.161963655727
ACH-000683,-0.176423106802
ACH-000684,-0.131153926074
ACH-000688,-0.117026394407
ACH-000693,-0.0378327151549
ACH-000694,-0.0173168962903
ACH-000695,-0.374509835797
ACH-000696,-0.16491947522
ACH-000697,-0.118258961866
ACH-000699,-0.229942645781
ACH-000701,-0.041155291103
ACH-000706,-0.143343911471
ACH-000711,-0.21314834901000002
ACH-000713,-0.0648947345548
ACH-000714,-0.348450337089
ACH-000718,-0.161652668813
ACH-000720,-0.108390694563
ACH-000721,-0.0276214394388
ACH-000724,-0.387666948113
ACH-000725,-0.145736804641
ACH-000732,0.0280626265008
ACH-000734,-0.0965150677021
ACH-000735,-0.24457168723099998
ACH-000736,-0.0503924493664
ACH-000738,-0.10033035258300001
ACH-000746,-0.10488527731599999
ACH-000747,-0.0008318026673789999
ACH-000748,-0.14234031739800002
ACH-000753,-0.10592759658800001
ACH-000756,-0.013879837730700001
ACH-000757,0.0029294015490700003
ACH-000758,-0.176085903145
ACH-000760,-0.0752806033865
ACH-000763,-0.39843269737400006
ACH-000764,-0.135242442283
ACH-000765,-0.038947336374
ACH-000766,-0.333745026148
ACH-000767,-0.250971069689
ACH-000768,-0.059763685077800006
ACH-000769,-0.0872131498402
ACH-000770,-0.121988200537
ACH-000771,-0.180465935572
ACH-000773,-0.158322512928
ACH-000776,-0.16848826930799998
ACH-000777,-0.0713936857561
ACH-000778,-0.30717366749499997
ACH-000781,-0.199425102039
ACH-000782,-0.08218088064160001
ACH-000783,-0.219965174325
ACH-000784,-0.238963175171
ACH-000785,-0.29191801741900003
ACH-000787,-0.0589716654313
ACH-000788,-0.0694856468305
ACH-000791,-0.323986180047
ACH-000792,-0.167782071409
ACH-000794,-0.172474976034
ACH-000796,-0.107382872938
ACH-000799,-0.028149484964900003
ACH-000800,-0.15068336542400002
ACH-000802,-0.153975305299
ACH-000804,-0.07472533094160001
ACH-000805,-0.164186207454
ACH-000809,-0.288653979198
ACH-000810,0.18013457124899998
ACH-000811,-0.148114305389
ACH-000817,-0.180841309758
ACH-000819,-0.108601362395
ACH-000820,-0.153422969913
ACH-000821,-0.0734547990077
ACH-000822,-0.0303077794272
ACH-000823,-0.07896151106049999
ACH-000824,-0.116649936782
ACH-000827,-0.062114381685
ACH-000829,-0.0709231636131
ACH-000831,-0.165582790157
ACH-000832,-0.198229290883
ACH-000833,-0.0452306267538
ACH-000834,-0.169193633415
ACH-000835,-0.021762462113099998
ACH-000836,-0.05596112078
ACH-000837,-0.0587912728794
ACH-000838,-0.108293262808
ACH-000839,-0.0432456476447
ACH-000840,-0.474450860181
ACH-000841,-0.21070068739300002
ACH-000843,-0.12112371764900001
ACH-000846,-0.42300501477200003
ACH-000847,-0.08067217279830001
ACH-000848,-0.17922885251600001
ACH-000849,-0.16385946643100002
ACH-000851,-0.20625678428199998
ACH-000855,-0.17684054706099997
ACH-000856,-0.11767605342399999
ACH-000858,-0.12947906784000002
ACH-000859,0.0848581775824
ACH-000861,-0.298753329857
ACH-000862,-0.20490305634599998
ACH-000865,-0.04327203806030001
ACH-000866,-0.0719943880495
ACH-000867,-0.145555259714
ACH-000869,-0.117873458705
ACH-000872,-0.12574570328600002
ACH-000873,-0.265408828978
ACH-000876,-0.16679736507200002
ACH-000878,0.025706525564700003
ACH-000880,-0.21576560782200002
ACH-000881,-0.163029794188
ACH-000882,-0.142572193042
ACH-000884,-0.224701346746
ACH-000885,-0.182532279775
ACH-000887,-0.19856488796799998
ACH-000888,-0.223549461424
ACH-000889,-0.13343002802999998
ACH-000890,0.10506606818299999
ACH-000896,-0.08720381330930001
ACH-000898,-0.008716031343540001
ACH-000900,-0.0720250618298
ACH-000901,-0.18999610693100003
ACH-000905,-0.173092402503
ACH-000906,-0.201927690266
ACH-000907,0.056275157749100004
ACH-000910,-0.169440038145
ACH-000911,-0.15052936380100002
ACH-000912,-0.11757756434800001
ACH-000913,-0.0949858842574
ACH-000915,-0.156301217513
ACH-000916,-0.41217110272699997
ACH-000917,-0.06952051015119999
ACH-000921,-0.08877402925889999
ACH-000924,-0.061066495084800006
ACH-000926,-0.2770403306
ACH-000928,-0.344116583042
ACH-000929,-0.247937662193
ACH-000932,-0.107493012542
ACH-000935,-0.23033159204700002
ACH-000936,0.00732326799981
ACH-000937,-0.231729702487
ACH-000938,-0.161342313565
ACH-000939,-0.023078864841299996
ACH-000941,-0.072509666241
ACH-000943,-0.057377031740699996
ACH-000946,-0.256539062108
ACH-000947,-0.11178878661800001
ACH-000948,-0.08630038896739999
ACH-000950,-0.0411516364799
ACH-000953,-0.36438436738700003
ACH-000957,0.107910095841
ACH-000958,-0.0736211933292
ACH-000960,-0.0807545147169
ACH-000963,-0.469798508832
ACH-000968,-0.00845388264924
ACH-000969,-0.139788565525
ACH-000973,-0.175237235082
ACH-000974,-0.0918790721469
ACH-000975,-0.22887971792599998
ACH-000976,-0.194032716323
ACH-000978,-0.162573691285
ACH-000980,-0.19462731975699998
ACH-000984,-0.28524190033700003
ACH-000986,-0.242890336183
ACH-000988,-0.15891353618100001
ACH-000993,-0.364692160535
ACH-000994,-0.298904377516
ACH-000996,-0.058245466393300006
ACH-001001,-0.164920775814
ACH-001020,0.0973138686913
ACH-001028,-0.17480228873
ACH-001031,-0.146911720796
ACH-001038,-0.238539615876
ACH-001048,-0.11964844150000001
ACH-001050,-0.00943905717948
ACH-001053,-0.300546822273
ACH-001054,-0.263781139236
ACH-001061,-0.0286744291539
ACH-001067,0.00200968605625
ACH-001075,-0.228694004284
ACH-001096,-0.24181955720400003
ACH-001128,-0.119865510977
ACH-001134,-0.275450984776
ACH-001151,-0.133785390818
ACH-001163,-0.0743406314553
ACH-001164,-0.0801299066401
ACH-001173,-0.195822459824
ACH-001183,-0.166526203856
ACH-001184,-0.0942569121311
ACH-001190,-0.035982036757
ACH-001192,-0.253555464377
ACH-001193,0.0409299293618
ACH-001196,-0.23430094711599997
ACH-001197,-0.266744916394
ACH-001205,-0.277979243452
ACH-001211,-0.315303988623
ACH-001212,-0.17946510233
ACH-001228,-0.106058489933
ACH-001232,0.0587403103259
ACH-001239,-0.0947182327525
ACH-001274,-0.20261208429299998
ACH-001275,-0.19418349719300002
ACH-001277,-0.136140769306
ACH-001278,-0.0551529003915
ACH-001280,-0.11886927303099999
ACH-001283,-0.0586791389277
ACH-001289,-0.0828101673966
ACH-001295,-0.401547785229
ACH-001300,-0.111111122181
ACH-001301,-0.074190833591
ACH-001302,-0.503140995089
ACH-001303,0.0840445304761
ACH-001306,-0.027580110831800002
ACH-001318,-0.184068771479
ACH-001322,-0.172777713714
ACH-001328,-0.0990961988146
ACH-001332,-0.284807791366
ACH-001333,-0.0828717867337
ACH-001336,-0.0943876719754
ACH-001340,-0.166642149885
ACH-001346,-0.232060688463
ACH-001353,-0.143139106056
ACH-001354,-0.46881790338600005
ACH-001367,0.00547191477067
ACH-001368,-0.184054075574
ACH-001374,-0.775182433701
ACH-001375,-0.132828170209
ACH-001377,-0.30077193080200004
ACH-001380,-0.319157957326
ACH-001391,-0.106844148454
ACH-001407,-0.148310974077
ACH-001408,-0.134058603708
ACH-001413,-0.232508157134
ACH-001430,-0.179067236485
ACH-001431,-0.185306784157
ACH-001450,-0.151612254143
ACH-001496,-0.159886001709
ACH-001500,-0.0406490725592
ACH-001521,-0.12242460906
ACH-001523,-0.24745078787500002
ACH-001532,-0.144743680471
ACH-001536,-0.158031119199
ACH-001550,0.0115327292783
ACH-001552,0.11418699283500001
ACH-001554,-0.0521333224393
ACH-001645,-0.215041080478
ACH-001654,-0.237049311409
ACH-001715,-0.143141191079
ACH-001735,-0.111493904442
ACH-001736,-0.0013952540311300001
ACH-001737,0.107908812507
ACH-001740,-0.179098917487
ACH-001745,-0.118013328093
ACH-001750,-0.19374976122999998
ACH-001765,-0.128593579577
ACH-001956,-0.214598690344
ACH-001957,-0.201284687456
