,ULBP3 (79465)
ACH-000606,-0.218461828204
ACH-000608,-0.198791978919
ACH-000614,-0.275491086387
ACH-000616,-0.290217290113
ACH-000618,-0.08738504759580001
ACH-000619,-0.324336408532
ACH-000620,-0.22274485746199998
ACH-000621,-0.17502441363
ACH-000622,-0.559605722831
ACH-000623,-0.22331679825599998
ACH-000624,-0.0957001363953
ACH-000627,-0.17735624804900002
ACH-000630,-0.35239738299900003
ACH-000632,-0.24402806243099998
ACH-000633,-0.13857091357
ACH-000637,0.0189316172296
ACH-000638,-0.184740629691
ACH-000646,0.0075713453041
ACH-000647,-0.14655548587300002
ACH-000648,-0.0017053345454100001
ACH-000649,-0.308149075675
ACH-000651,-0.212743053042
ACH-000652,-0.272794045391
ACH-000653,-0.140100353292
ACH-000657,-0.259567066791
ACH-000658,-0.102476654195
ACH-000661,-0.30232196969
ACH-000662,-0.13654050815
ACH-000663,0.008951500111209999
ACH-000665,-0.16898879162900002
ACH-000671,-0.17031291630999998
ACH-000673,-0.19222975277100002
ACH-000676,-0.14145444523700001
ACH-000677,-0.207484271397
ACH-000681,-0.15692359517100002
ACH-000682,-0.134619781901
ACH-000683,-0.354213829506
ACH-000684,-0.37575706132299996
ACH-000688,-0.0396504307669
ACH-000693,-0.27269480443300004
ACH-000694,-0.18240089736600001
ACH-000695,-0.235860993165
ACH-000696,-0.256640093824
ACH-000697,-0.061033838672900007
ACH-000699,-0.301600336479
ACH-000701,0.0832537586623
ACH-000706,-0.350838865458
ACH-000711,-0.120007031812
ACH-000713,-0.228078682142
ACH-000714,-0.326639118741
ACH-000718,-0.249672860938
ACH-000720,-0.37310061057899996
ACH-000721,-0.186375537731
ACH-000724,-0.49964805685
ACH-000725,-0.22390381533700002
ACH-000732,-0.0255312787066
ACH-000734,-0.28976615669100003
ACH-000735,-0.244048083088
ACH-000736,-0.152051561202
ACH-000738,-0.281630875492
ACH-000746,-0.49122869733
ACH-000747,-0.23882763918299998
ACH-000748,0.0388934313428
ACH-000753,-0.20324335404899999
ACH-000756,-0.346813501705
ACH-000757,0.000949885561969
ACH-000758,-0.07380476739360001
ACH-000760,-0.47415640727499997
ACH-000763,0.0372124496649
ACH-000764,-0.288907906659
ACH-000765,-0.452098233323
ACH-000766,-0.512913756288
ACH-000767,-0.14268861445599998
ACH-000768,-0.20064872471099998
ACH-000769,-0.1037100075
ACH-000770,-0.23368530317800001
ACH-000771,-0.319653658551
ACH-000773,-0.26580152767799997
ACH-000776,-0.19445525355999999
ACH-000777,-0.128352705854
ACH-000778,-0.103198632963
ACH-000781,-0.24803273625100003
ACH-000782,-0.13666783924599998
ACH-000783,-0.37219241351899995
ACH-000784,-0.250142597431
ACH-000785,-0.227593040124
ACH-000787,-0.137342569579
ACH-000788,-0.275197484756
ACH-000791,-0.38046052412799997
ACH-000792,-0.151752426597
ACH-000794,-0.155471946181
ACH-000796,-0.246024946673
ACH-000799,0.0148200991751
ACH-000800,-0.0510118537813
ACH-000802,-0.382924767799
ACH-000804,-0.15133072535800002
ACH-000805,-0.292355887442
ACH-000809,-0.201673478707
ACH-000810,-0.33722920548699997
ACH-000811,-0.12793286587000002
ACH-000817,-0.106779188395
ACH-000819,-0.245869801181
ACH-000820,-0.20843976944899997
ACH-000821,-0.0701581204596
ACH-000822,-0.325449619535
ACH-000823,-0.23863319444699999
ACH-000824,-0.186989473284
ACH-000827,-0.21222665351300002
ACH-000829,-0.29562688571699997
ACH-000831,-0.330165635038
ACH-000832,-0.141949104749
ACH-000833,-0.23473049375500002
ACH-000834,-0.236947012315
ACH-000835,-0.284011827943
ACH-000836,-0.19544950117100002
ACH-000837,-0.15715922990599998
ACH-000838,0.016011436784299997
ACH-000839,-0.173093776716
ACH-000840,-0.310174532619
ACH-000841,-0.048210337386300005
ACH-000843,-0.0871337396599
ACH-000846,-0.20096621370099998
ACH-000847,-0.305327328377
ACH-000848,-0.46511510038500004
ACH-000849,-0.145097163693
ACH-000851,-0.0863922546481
ACH-000855,-0.150375058761
ACH-000856,-0.0940557115298
ACH-000858,-0.0946822423227
ACH-000859,-0.24040467293200002
ACH-000861,-0.33885352572
ACH-000862,-0.264811974693
ACH-000865,-0.137169139642
ACH-000866,-0.115327610727
ACH-000867,-0.299410368248
ACH-000869,-0.17712783773899998
ACH-000872,-0.22342332817299998
ACH-000873,-0.0869799845593
ACH-000876,-0.309431624325
ACH-000878,-0.19897146028999999
ACH-000880,-0.12657938689099998
ACH-000881,-0.111941919059
ACH-000882,-0.216548733085
ACH-000884,-0.149797981409
ACH-000885,-0.157079813071
ACH-000887,-0.279088949036
ACH-000888,-0.15420313830600002
ACH-000889,-0.149285855102
ACH-000890,-0.141920772565
ACH-000896,-0.015958328367
ACH-000898,0.010049131327
ACH-000900,-0.512068060729
ACH-000901,-0.195347828178
ACH-000905,-0.19060899098099998
ACH-000906,-0.173251779238
ACH-000907,-0.037239683245599994
ACH-000910,-0.25979545780499996
ACH-000911,-0.349573860119
ACH-000912,-0.220950267162
ACH-000913,-0.19560545301899998
ACH-000915,-0.304358687101
ACH-000916,-0.891598589271
ACH-000917,-0.18462981414299998
ACH-000921,-0.24886515531199999
ACH-000924,-0.35495122769299997
ACH-000926,-0.282616563732
ACH-000928,-0.674300077519
ACH-000929,-0.054421722124
ACH-000932,-0.129129802197
ACH-000935,-0.0889898860564
ACH-000936,-0.055096011652199996
ACH-000937,-0.318769019467
ACH-000938,-0.17495149865200002
ACH-000939,0.028604831743
ACH-000941,-0.334237307835
ACH-000943,-0.254131581402
ACH-000946,-0.26766678706999997
ACH-000947,-0.13785400454500002
ACH-000948,0.0561027320452
ACH-000950,-0.216152064158
ACH-000953,-0.183232108699
ACH-000957,-0.107966954092
ACH-000958,-0.194844178794
ACH-000960,-0.193355899642
ACH-000963,-0.13350725129000002
ACH-000968,-0.148790006744
ACH-000969,-0.22733860792100002
ACH-000973,-0.232530576422
ACH-000974,-0.224521724857
ACH-000975,-0.237171653648
ACH-000976,-0.400183516731
ACH-000978,-0.287093505438
ACH-000980,-0.230621058209
ACH-000984,-0.36738725681100004
ACH-000986,-0.269918249368
ACH-000988,-0.07669205295810001
ACH-000993,-0.29041558062399997
ACH-000994,-0.116553103
ACH-000996,-0.289382537027
ACH-001001,-0.177542435995
ACH-001020,-0.139753071844
ACH-001028,-0.17487821288199998
ACH-001031,-0.23925902757599998
ACH-001038,-0.039468394776599997
ACH-001048,-0.35772934408699997
ACH-001050,-0.11065192934399999
ACH-001053,-0.113350564589
ACH-001054,-0.0714787893766
ACH-001061,-0.135253359701
ACH-001067,-0.128526815876
ACH-001075,-0.215345899753
ACH-001096,-0.0788396267081
ACH-001128,-0.247097129821
ACH-001134,-0.292207427837
ACH-001151,-0.285499051893
ACH-001163,-0.246043241387
ACH-001164,-0.20701300994600003
ACH-001173,-0.15855816389
ACH-001183,-0.260578176429
ACH-001184,-0.176273801886
ACH-001190,-0.328653554512
ACH-001192,-0.20246718144900003
ACH-001193,-0.24447603881299998
ACH-001196,-0.0391694483361
ACH-001197,-0.468894088149
ACH-001205,-0.38498654092900003
ACH-001211,-0.27383848413600004
ACH-001212,-0.09712165305060001
ACH-001228,-0.0730672492503
ACH-001232,-0.253650657837
ACH-001239,-0.122919976311
ACH-001274,-0.296085994513
ACH-001275,-0.147660776717
ACH-001277,-0.464990869907
ACH-001278,-0.192507780761
ACH-001280,-0.0988675787144
ACH-001283,-0.249335046633
ACH-001289,-0.285998386314
ACH-001295,-0.11570056807399999
ACH-001300,-0.41680498353600004
ACH-001301,-0.396644711328
ACH-001302,-0.182592944002
ACH-001303,-0.18391729554000003
ACH-001306,-0.293894354358
ACH-001318,-0.0170530646204
ACH-001322,-0.271445303475
ACH-001328,-0.22513771961800003
ACH-001332,-0.07079919385649999
ACH-001333,-0.28618725982500004
ACH-001336,-0.16776661114299998
ACH-001340,-0.32482857852499997
ACH-001346,-0.189734311254
ACH-001353,-0.26535529790999995
ACH-001354,0.103968617556
ACH-001367,-0.424151663217
ACH-001368,-0.234489615897
ACH-001374,-0.269659694198
ACH-001375,-0.183769648314
ACH-001377,-0.093847337674
ACH-001380,-0.28906326353100004
ACH-001391,-0.16431602087400002
ACH-001407,-0.246793857678
ACH-001408,-0.16652333706800002
ACH-001413,-0.42563404442100006
ACH-001430,-0.391975753408
ACH-001431,-0.16652789475500002
ACH-001450,-0.030092970098
ACH-001496,-0.13716275984
ACH-001500,-0.0499561038779
ACH-001521,-0.37532904518700005
ACH-001523,-0.14758312102
ACH-001532,-0.43164178601400005
ACH-001536,-0.19130383448399998
ACH-001550,-0.276069696903
ACH-001552,-0.20033395850900002
ACH-001554,-0.000538835135125
ACH-001645,-0.11099231912100001
ACH-001654,-0.222173349191
ACH-001715,-0.25911569321899997
ACH-001735,-0.212461356869
ACH-001736,-0.255037182916
ACH-001737,-0.456231367185
ACH-001740,-0.23026518214000002
ACH-001745,-0.14655950248299998
ACH-001750,-0.387476459071
ACH-001765,-0.24160522415600003
ACH-001956,-0.197229813758
ACH-001957,-0.08955965368480001
