,PPIC (5480)
ACH-000900,-0.0137249340249
ACH-000901,-0.057966785157199996
ACH-000905,-0.0906021316988
ACH-000906,-0.165480428666
ACH-000907,-0.0503060979583
ACH-000910,-0.132833724999
ACH-000911,0.15024267644300002
ACH-000912,-0.048209244766499994
ACH-000913,-0.10419730825
ACH-000915,-0.174181344494
ACH-000916,-0.036227855097900004
ACH-000917,-0.0026148476824499997
ACH-000921,-0.169129873753
ACH-000924,-0.19343506840799998
ACH-000926,-0.166595411452
ACH-000928,0.067472270283
ACH-000929,-0.049569138092000004
ACH-000932,0.032944712877
ACH-000935,0.0895252113052
ACH-000936,-0.00436947008066
ACH-000937,-0.030795294548900003
ACH-000938,-0.0253062316208
ACH-000939,0.0685845770969
ACH-000941,0.040284803689599996
ACH-000943,-0.0523138788067
ACH-000946,-0.153830339654
ACH-000947,-0.055390632679900006
ACH-000948,-0.105551105995
ACH-000950,-0.254744869529
ACH-000953,-0.188296819377
ACH-000957,0.0355905612979
ACH-000958,-0.0011588189938199999
ACH-000960,-0.057364218163000004
ACH-000963,-0.142458060788
ACH-000968,-0.096046151611
ACH-000969,0.0166836317034
ACH-000973,0.0050602294458900006
ACH-000974,-0.0477286252423
ACH-000975,-0.14649064737700002
ACH-000976,-0.00989762315214
ACH-000978,-0.142541725231
ACH-000980,-0.0693872606237
ACH-000984,-0.321690270662
ACH-000986,-0.161493768709
ACH-000988,0.015678692512999998
ACH-000993,-0.139850564359
ACH-000994,-0.0211084080476
ACH-000996,-0.029381328541
ACH-001001,0.029259588819400002
ACH-001020,0.344872037094
ACH-001028,-0.0984748393324
ACH-001031,-0.0294102723653
ACH-001038,-0.218676983242
ACH-001048,0.145255485419
ACH-001050,-0.1044515645
ACH-001053,-0.029825650617999997
ACH-001054,-0.0792226184487
ACH-001061,-0.0965294129153
ACH-001067,0.00907481480873
ACH-001075,-0.140245649693
ACH-001096,0.00997452724341
ACH-001128,-0.118070189967
ACH-001134,0.0113506137537
ACH-001151,-0.017069990464399998
ACH-001163,-0.051014675838099995
ACH-001164,0.0104101249649
ACH-001173,-0.093981361457
ACH-001183,-0.0230214873159
ACH-001184,-0.118046562418
ACH-001190,-0.0031021639261599996
ACH-001192,-0.0373055416498
ACH-001193,0.033186816750699996
ACH-001196,0.0604886879363
ACH-001197,-0.0350348609934
ACH-001205,-0.100561973968
ACH-001211,-0.0263653210895
ACH-001212,-0.46666632314499995
ACH-001228,-0.152767231279
ACH-001232,-0.0958577618867
ACH-001239,-0.181579967226
ACH-001274,-0.172669993162
ACH-001275,-0.158295811146
ACH-001277,-0.122226965458
ACH-001278,0.085218519067
ACH-001280,0.040103803208
ACH-001283,-0.0402149966111
ACH-001289,-0.20491647922000003
ACH-001295,-0.120663069405
ACH-001300,-0.011839111744
ACH-001301,-0.10725704780999999
ACH-001302,0.18431447752
ACH-001303,-0.29065717103
ACH-001306,-0.0837489552879
ACH-001318,-0.0903351954146
ACH-001322,-0.140056013505
ACH-001328,-0.0778692605813
ACH-001332,-0.155170107986
ACH-001333,-0.10596738843
ACH-001336,-0.024474343237000002
ACH-001340,-0.0186037945682
ACH-001346,-0.059435175382300004
ACH-001353,-0.0914804828203
ACH-001354,0.0326559745122
ACH-001367,0.0157567535048
ACH-001368,-0.08905648777410001
ACH-001374,0.10971546769099999
ACH-001375,0.0197758468526
ACH-001377,-0.050242796723800005
ACH-001380,-0.0637468811316
ACH-001391,-0.030779700408900004
ACH-001407,-0.0310979448868
ACH-001408,-0.051152939962
ACH-001413,-0.178620882452
ACH-001430,-0.138900496093
ACH-001431,-0.045860133427300005
ACH-001450,-0.143852637983
ACH-001496,-0.047866458930199994
ACH-001500,-0.0484351122607
ACH-001521,-0.139888282424
ACH-001523,-0.0804727844356
ACH-001532,-0.0966305570971
ACH-001536,0.0349925830804
ACH-001550,-0.139341835946
ACH-001552,-0.0474236119239
ACH-001554,-0.0321953938618
ACH-001645,-0.0654117157685
ACH-001654,-0.051260195523499995
ACH-001715,0.0580282793227
ACH-001735,-0.0334963728987
ACH-001736,0.0411450849554
ACH-001737,0.106386377214
ACH-001740,-0.0510686458418
ACH-001745,0.0159200463564
ACH-001750,-0.0150830559257
ACH-001765,-0.0236175937769
ACH-001956,-0.0211950100433
ACH-001957,-0.16856747303300001
