,GTF2H2 (2966)
ACH-000463,-0.633866364291
ACH-000464,-0.439169549193
ACH-000466,-0.522311390784
ACH-000467,-0.487142050123
ACH-000468,-0.47732132853799997
ACH-000469,-0.601100765847
ACH-000470,-0.615958475167
ACH-000471,-0.8699693146170001
ACH-000472,-0.610566499377
ACH-000473,-0.537732369627
ACH-000475,-0.570392877345
ACH-000476,-0.463214931668
ACH-000477,-0.588791984525
ACH-000480,-0.436403453971
ACH-000481,-0.47564462107100003
ACH-000483,-0.377189227339
ACH-000484,-0.157910194557
ACH-000485,-0.567206156498
ACH-000486,-0.553146908546
ACH-000487,-0.41157468795900004
ACH-000488,-0.5182997357370001
ACH-000490,-0.444857697432
ACH-000491,-0.561281503637
ACH-000495,-0.293306109712
ACH-000496,-0.453008771252
ACH-000499,-0.531606168259
ACH-000500,-0.531430414506
ACH-000502,-0.468672684035
ACH-000503,-0.487646917356
ACH-000505,-0.5179889885450001
ACH-000507,-0.517147546107
ACH-000510,-0.582942376305
ACH-000511,-0.522712598268
ACH-000512,-0.38695350755
ACH-000516,-0.467553362494
ACH-000517,-0.477581962006
ACH-000518,-0.487670705386
ACH-000520,-0.521798171371
ACH-000521,-0.341540376675
ACH-000522,-0.712215181813
ACH-000524,-0.396553930596
ACH-000527,-0.47526347094
ACH-000528,-0.508453252311
ACH-000537,-0.543480693883
ACH-000541,-0.404381250998
ACH-000542,-0.455159129476
ACH-000544,-0.38132630797
ACH-000545,-0.454752331889
ACH-000547,-0.726930647639
ACH-000548,-0.529295826914
ACH-000549,-0.568503186324
ACH-000550,-0.489316483281
ACH-000552,-0.524058778712
ACH-000556,-0.450109851115
ACH-000557,-0.22125626923099997
ACH-000570,-0.44856054567599996
ACH-000571,-0.38167773278899997
ACH-000573,-0.624124930634
ACH-000576,-0.582391705406
ACH-000580,-0.38769678565300003
ACH-000584,-0.76078934574
ACH-000585,-0.693501132124
ACH-000588,-0.484337846759
ACH-000589,-0.510375820424
ACH-000591,-0.659287008571
ACH-000593,-0.6980199034729999
ACH-000600,-0.523155016311
ACH-000601,-0.526812591829
ACH-000604,-0.492044043878
ACH-000605,-0.66469022242
ACH-000606,-0.5075595822410001
ACH-000608,-0.5290377636770001
ACH-000614,-0.301674132377
ACH-000616,-0.6736869703560001
ACH-000618,-0.51914387548
ACH-000619,-0.325062788451
ACH-000620,-0.612445036967
ACH-000621,-0.490096464503
ACH-000622,-0.644282664813
ACH-000623,-0.522531163519
ACH-000624,-0.646317243317
ACH-000627,-0.6202040063090001
ACH-000630,-0.570555527579
ACH-000632,-0.498464810271
ACH-000633,-0.520220936429
ACH-000637,-0.5247953596399999
ACH-000638,-0.645655732466
ACH-000646,-0.32490071118299996
ACH-000647,-0.741522009807
ACH-000648,-0.532952537148
ACH-000649,-0.660980043265
ACH-000651,-0.595239197631
ACH-000652,-0.5978515647779999
ACH-000653,-0.482390063632
ACH-000657,-0.660394706556
ACH-000658,-0.588528470288
ACH-000661,-0.445345339309
ACH-000662,-0.362036960994
ACH-000663,-0.550165911649
ACH-000665,-0.725053556787
ACH-000671,-0.5743551638750001
ACH-000673,-0.6585156618110001
ACH-000676,-0.57997975841
ACH-000677,-0.20833610943300002
ACH-000681,-0.577349316539
ACH-000682,-0.683654823929
ACH-000683,-0.5599505983609999
ACH-000684,-0.746880979719
ACH-000688,-0.455407476708
ACH-000693,-0.5930200369899999
ACH-000694,-0.509780159366
ACH-000695,-0.7238089760490001
ACH-000696,-0.509320573706
ACH-000697,-0.447754514384
ACH-000699,-0.428403577134
ACH-000701,-0.21077611760099998
ACH-000706,-0.605193396972
ACH-000711,-0.715405271285
ACH-000713,-0.755042394008
ACH-000714,-0.419374512341
ACH-000718,-0.508570175357
ACH-000720,-0.514535533376
ACH-000721,-0.5681764586270001
ACH-000724,-0.348725224568
ACH-000725,-0.321657591611
ACH-000732,-0.568706348124
ACH-000734,-0.435518311944
ACH-000735,-0.404207715658
ACH-000736,-0.534854490684
ACH-000738,-0.609326963898
ACH-000746,-0.445101255502
ACH-000747,-0.5460882307989999
ACH-000748,-0.434014428296
ACH-000753,-0.608550923664
ACH-000756,-0.8561178566519999
ACH-000757,-0.718551466461
ACH-000758,-0.46823935187
ACH-000760,-0.550588021417
ACH-000763,-0.592856015141
ACH-000764,-0.636936460302
ACH-000765,-0.521467373926
ACH-000766,-0.624283955457
ACH-000767,-0.424773058921
ACH-000768,-0.558126567935
ACH-000769,-0.536466027851
ACH-000770,-0.36313400315899996
ACH-000771,-0.5404758655399999
ACH-000773,-0.376943360804
ACH-000776,-0.5164878512259999
ACH-000777,-0.5647440259350001
ACH-000778,-0.35785381944399997
ACH-000781,-0.705924217784
ACH-000782,-0.670564779537
ACH-000783,-0.239277046366
ACH-000784,-0.747838445713
ACH-000785,-0.43083017838999993
ACH-000787,-0.5201960624840001
ACH-000788,-0.8178149588179999
ACH-000791,-0.697771576514
ACH-000792,-0.480394737398
ACH-000794,-0.754485622773
ACH-000796,-0.570836492566
ACH-000799,-0.474072583108
ACH-000800,-0.658362176186
ACH-000802,-0.543311829525
ACH-000804,-0.46011658700400004
ACH-000805,-0.510142266687
ACH-000809,-0.310709543348
ACH-000810,-0.563392997137
ACH-000811,-0.578418020601
ACH-000817,-0.595673611634
ACH-000819,-0.605301373069
ACH-000820,-0.668882105258
ACH-000821,-0.5750053918429999
ACH-000822,-0.133775149455
ACH-000823,-0.581536402021
ACH-000824,-0.7386059707639999
ACH-000827,-0.443130151119
ACH-000829,-0.37429511564999995
ACH-000831,-0.590071876638
ACH-000832,-0.549335947411
ACH-000833,-0.654158599011
ACH-000834,-0.5012331882859999
ACH-000835,-0.505852911989
ACH-000836,-0.444421553852
ACH-000837,-0.631127913995
ACH-000838,-0.6089569497999999
ACH-000839,-0.577253902852
ACH-000840,-0.546561385022
ACH-000841,-0.491057017506
ACH-000843,-0.6486999208199999
ACH-000846,-0.532594186663
ACH-000847,-0.748397525755
ACH-000848,-0.494135257119
ACH-000849,-0.628618377838
ACH-000851,-0.699718109808
ACH-000855,-0.573789142166
ACH-000856,-0.606070200678
ACH-000858,-0.583204579762
ACH-000859,-0.5812811012219999
ACH-000861,-0.573126155031
ACH-000862,-0.595917721779
ACH-000865,-0.6749072680949999
ACH-000866,-0.623647026345
ACH-000867,-0.712227319807
ACH-000869,-0.200007955169
ACH-000872,-0.46795641488899997
ACH-000873,-0.7961042310430001
ACH-000876,-0.286123248228
ACH-000878,-0.710849675872
ACH-000880,-0.42496857607199995
ACH-000881,-0.39736660352700004
ACH-000882,-0.382045701217
ACH-000884,-0.57109049956
ACH-000885,-0.513362346199
ACH-000887,-0.759042662428
ACH-000888,-0.504913249639
ACH-000889,-0.574760377016
ACH-000890,-0.579681699808
ACH-000896,-0.748695051937
ACH-000898,-0.500813268456
ACH-000900,-0.650804899365
ACH-000901,-0.646554412295
ACH-000905,-0.714089620983
ACH-000906,-0.503004971219
ACH-000907,-0.224543746046
ACH-000910,-0.584106787029
ACH-000911,-0.563803730776
ACH-000912,-0.619727385939
ACH-000913,-0.513534208374
ACH-000915,-0.422426603914
ACH-000916,-0.552372209757
ACH-000917,-0.458530198266
ACH-000921,-0.597635934513
ACH-000924,-0.637990246191
ACH-000926,-0.426610765026
ACH-000928,-0.417298576175
ACH-000929,-0.7378148774259999
ACH-000932,-0.45851672753600003
ACH-000935,-0.420238982084
ACH-000936,-0.569616736322
ACH-000937,-0.599777581288
ACH-000938,-0.47023212957800004
ACH-000939,-0.61466224436
ACH-000941,-0.476659419507
ACH-000943,-0.546157768656
ACH-000946,-0.511535506041
ACH-000947,-0.586610375731
ACH-000948,-0.430447116817
ACH-000950,-0.49599872140699997
ACH-000953,-0.5608083851860001
ACH-000957,-0.470031636183
ACH-000958,-0.6578568900339999
ACH-000960,-0.548768880081
ACH-000963,-0.771259711965
ACH-000968,-0.420751541053
ACH-000969,-0.36090308619
ACH-000973,-0.632156474566
ACH-000974,-0.688718917827
ACH-000975,-0.751013704829
ACH-000976,-0.597939171993
ACH-000978,-0.5087327871840001
ACH-000980,-0.5499240929420001
ACH-000984,-0.279510597377
ACH-000986,-0.48551671956
ACH-000988,-0.48673561249499997
ACH-000993,-0.35723464412
ACH-000994,-0.707998074374
ACH-000996,-0.5340573741610001
ACH-001001,-0.510140274094
ACH-001020,-0.640037667336
ACH-001028,-0.601475099905
ACH-001031,-0.534144618026
ACH-001038,-0.692720653786
ACH-001048,-0.601932753025
ACH-001050,-0.425490073266
ACH-001053,-0.8577278989899999
ACH-001054,-0.621340823384
ACH-001061,-0.408022675053
ACH-001067,-0.49373534094800003
ACH-001075,-0.35045715523800003
ACH-001096,-0.704651221676
ACH-001128,-0.399582350404
ACH-001134,-0.45301439259099996
ACH-001151,-0.504488794413
ACH-001163,-0.512192465834
ACH-001164,-0.531690224306
ACH-001173,-0.495103153485
ACH-001183,-0.596144795707
ACH-001184,-0.577114296544
ACH-001190,-0.30264340343400004
ACH-001192,-0.8477038697660001
ACH-001193,-0.742448147965
ACH-001196,-0.398492846666
ACH-001197,-0.314961337927
ACH-001205,-0.556657084692
ACH-001211,-0.30849131142499997
ACH-001212,-0.478397382003
ACH-001228,-0.45922746165399997
ACH-001232,-0.58970329319
ACH-001239,-0.602703318541
ACH-001274,-0.605348592623
ACH-001275,-0.494275603429
ACH-001277,-0.562702162133
ACH-001278,-0.371203688498
ACH-001280,-0.392819822764
ACH-001283,-0.430314028551
ACH-001289,-0.613757579752
ACH-001295,-0.721078061229
ACH-001300,-0.455718711056
ACH-001301,-0.652000688798
ACH-001302,-0.47543777437600004
ACH-001303,-0.47747815521700004
ACH-001306,-0.48885163353100003
ACH-001318,-0.6130084412110001
ACH-001322,-0.582784271364
ACH-001328,-0.528177185071
ACH-001332,-0.7750005724369999
ACH-001333,-0.588752255578
ACH-001336,-0.693339122416
ACH-001340,-0.537522284585
ACH-001346,-0.433609602324
ACH-001353,-0.609569185437
ACH-001354,-0.45591930853600005
ACH-001367,-0.562388141715
ACH-001368,-0.514416094686
ACH-001374,-0.451796791434
ACH-001375,-0.355180502343
ACH-001377,-0.586294215702
ACH-001380,-0.557932174653
ACH-001391,-0.367538224556
ACH-001407,-0.650544513227
ACH-001408,-0.522768719697
ACH-001413,-0.448277786307
ACH-001430,-0.7848203726880001
ACH-001431,-0.612076029898
ACH-001450,-0.498986391907
ACH-001496,-0.503944813867
ACH-001500,-0.580709190033
ACH-001521,-0.406822479482
ACH-001523,-0.610973771347
ACH-001532,-0.5306016372569999
ACH-001536,-0.406939031139
ACH-001550,-0.49895952363799995
ACH-001552,-0.555461512925
ACH-001554,-0.432558835827
ACH-001645,-0.48421357319499997
ACH-001654,-0.7013501277799999
ACH-001715,-0.59967045866
ACH-001735,-0.49650071677
ACH-001736,-0.394228788827
ACH-001737,-0.6201204972950001
ACH-001740,-0.657211533538
ACH-001745,-0.5860054613660001
ACH-001750,-0.510943437948
ACH-001765,-0.409623890476
ACH-001956,-0.646454384234
ACH-001957,-0.6005229339429999
