,LARS2 (23395)
ACH-000573,-0.640924955702
ACH-000576,-0.23382847326200001
ACH-000580,-0.678130362206
ACH-000584,-0.633522700928
ACH-000585,-0.465158063388
ACH-000588,-0.7181490769969999
ACH-000589,-0.834625061467
ACH-000591,-0.6618733607
ACH-000593,-0.87748758907
ACH-000600,-0.604932465651
ACH-000601,-0.910158572759
ACH-000604,-0.72629187075
ACH-000605,-0.7037176640080001
ACH-000606,-1.00776662574
ACH-000608,-0.435199256396
ACH-000614,-1.01574516206
ACH-000616,-0.54288107569
ACH-000618,-0.941072648199
ACH-000619,-0.952289165129
ACH-000620,-0.9823549336730001
ACH-000621,-0.451044059849
ACH-000622,-0.639707182998
ACH-000623,-0.36745000945699996
ACH-000624,-0.301822825854
ACH-000627,-0.831901384025
ACH-000630,-1.1167002858700001
ACH-000632,-0.559129013685
ACH-000633,-1.3536834244799998
ACH-000637,-0.716407909624
ACH-000638,-0.580507572164
ACH-000646,-0.8607805484209999
ACH-000647,-0.736198043934
ACH-000648,-0.498308042463
ACH-000649,-0.870884014215
ACH-000651,-1.46852536213
ACH-000652,-0.8439981223199999
ACH-000653,-0.574068018279
ACH-000657,-0.670538495357
ACH-000658,-0.566268099342
ACH-000661,-0.629062069435
ACH-000662,-0.342418332384
ACH-000663,-0.736491996786
ACH-000665,-0.282766678015
ACH-000671,-1.2074044391399998
ACH-000673,-0.051248176993
ACH-000676,-1.04948252558
ACH-000677,-1.4739583053100003
ACH-000681,-0.6830076117980001
ACH-000682,-1.0868570600299998
ACH-000683,-0.640946008737
ACH-000684,-0.508642392727
ACH-000688,-0.662998699512
ACH-000693,-1.0434636673200002
ACH-000694,-1.1965653287
ACH-000695,-1.2867482385
ACH-000696,-0.622534133213
ACH-000697,-0.538569740764
ACH-000699,-0.53135256147
ACH-000701,-0.699749135991
ACH-000706,-1.09016313899
ACH-000711,-0.6992270525579999
ACH-000713,-0.912504861466
ACH-000714,-0.0730447027403
ACH-000718,-0.296145270464
ACH-000720,-0.8401525800309999
ACH-000721,-1.06811495517
ACH-000724,-0.7496435736920001
ACH-000725,-0.769354350758
ACH-000732,-0.803341634818
ACH-000734,-1.3441348673
ACH-000735,-0.856885613119
ACH-000736,-0.5345544194030001
ACH-000738,-1.01579800876
ACH-000746,-1.0779908848200002
ACH-000747,-1.05172849303
ACH-000748,-0.127057080218
ACH-000753,-0.7429380719399999
ACH-000756,-0.607898191835
ACH-000757,-0.800038819145
ACH-000758,-0.975962777066
ACH-000760,-0.647813606256
ACH-000763,-0.686105638097
ACH-000764,-0.5613241812740001
ACH-000765,-0.81957751622
ACH-000766,-0.483440747266
ACH-000767,-0.62692993947
ACH-000768,-0.6706578723009999
ACH-000769,-0.922602319174
ACH-000770,-0.5312672561990001
ACH-000771,-0.9567987869239999
ACH-000773,-0.0573167010081
ACH-000776,-0.7727414690000001
ACH-000777,-1.06905637018
ACH-000778,-0.782368960096
ACH-000781,-0.582780675353
ACH-000782,-0.804300248249
ACH-000783,-0.265329267129
ACH-000784,-1.01247291394
ACH-000785,-0.698781992282
ACH-000787,-0.732467802756
ACH-000788,-0.24538691850900002
ACH-000791,-0.394155299599
ACH-000792,-0.30630583086999996
ACH-000794,-0.788439971551
ACH-000796,-0.8643354786409999
ACH-000799,-0.30671024248100004
ACH-000800,-0.795521024435
ACH-000802,-1.0288072397399999
ACH-000804,-0.624278869443
ACH-000805,-0.919667209128
ACH-000809,-0.95976344608
ACH-000810,-0.6228801316229999
ACH-000811,-0.440447168746
ACH-000817,-0.6717044023980001
ACH-000819,-0.725967330742
ACH-000820,-0.970471538834
ACH-000821,-0.617660903164
ACH-000822,-0.7305783318410001
ACH-000823,-0.81891923114
ACH-000824,-0.19567296926199998
ACH-000827,-0.241003257388
ACH-000829,-0.42819813970200005
ACH-000831,-0.949009172577
ACH-000832,-1.0685628278100001
ACH-000833,-0.9305495168889999
ACH-000834,-0.9661852965100001
ACH-000835,-0.8646207682539999
ACH-000836,-1.20586133698
ACH-000837,-0.804528682948
ACH-000838,-0.24214724631700002
ACH-000839,-0.654651431205
ACH-000840,-0.339934014943
ACH-000841,-0.610268610101
ACH-000843,-0.9807598520440001
ACH-000846,-0.48815499836900006
ACH-000847,-0.942124974174
ACH-000848,-0.7437093792139999
ACH-000849,-1.2119367572
ACH-000851,-0.8813434399429999
ACH-000855,-0.8370912294699999
ACH-000856,-0.727898260705
ACH-000858,-1.26954795266
ACH-000859,-0.795690044334
ACH-000861,-0.658182779377
ACH-000862,-0.8004174447969999
ACH-000865,-1.0826403548899999
ACH-000866,-0.8138121713750001
ACH-000867,-0.34904644706999993
ACH-000869,-0.514478502452
ACH-000872,-0.5641964354510001
ACH-000873,-1.10193686171
ACH-000876,-1.44388149145
ACH-000878,-0.994961612649
ACH-000880,-0.522719103029
ACH-000881,-0.49099099616700004
ACH-000882,-0.737141667819
ACH-000884,-0.9046397809550001
ACH-000885,-0.7865980018050001
ACH-000887,-0.674852282077
ACH-000888,-0.8133373105230001
ACH-000889,-1.15142242761
ACH-000890,-0.390070531508
ACH-000896,-0.870748781787
ACH-000898,-0.728216664202
ACH-000900,-0.714050243372
ACH-000901,-0.453923334155
ACH-000905,-0.69745202677
ACH-000906,-0.745695617799
ACH-000907,-0.620731206982
ACH-000910,-1.49220388609
ACH-000911,-0.864254781717
ACH-000912,-0.592846397758
ACH-000913,-1.07619762346
ACH-000915,-1.3002274949500001
ACH-000916,-0.565513557958
ACH-000917,-0.872990958267
ACH-000921,-0.8482111617370001
ACH-000924,-1.1292109234999999
ACH-000926,-0.490715462936
ACH-000928,-0.5650118885750001
ACH-000929,-0.534763540789
ACH-000932,-0.9552795041840001
ACH-000935,-0.8190855469380001
ACH-000936,-1.1256923394
ACH-000937,-1.3566130636200002
ACH-000938,-0.810082091218
ACH-000939,-0.840249192174
ACH-000941,-0.659474127074
ACH-000943,-0.690700785588
ACH-000946,-0.648215394545
ACH-000947,-1.04519984657
ACH-000948,-0.6799376890979999
ACH-000950,-0.581054552102
ACH-000953,-0.376911648548
ACH-000957,-0.744098901563
ACH-000958,-0.413882341218
ACH-000960,-0.766170046189
ACH-000963,-0.711353804357
ACH-000968,-1.06746878512
ACH-000969,-0.846728736742
ACH-000973,-1.3501602034
ACH-000974,-0.537968233257
ACH-000975,-0.764874069753
ACH-000976,-0.631172765371
ACH-000978,-0.552305357022
ACH-000980,-0.720189370045
ACH-000984,-0.477288478527
ACH-000986,-0.678651743443
ACH-000988,-0.292777415283
ACH-000993,-0.222562082392
ACH-000994,-1.28623664729
ACH-000996,-0.25503259388300004
ACH-001001,-1.12550599769
ACH-001020,-0.687387134752
ACH-001028,-0.923896743366
ACH-001031,-0.630088334603
ACH-001038,-0.767664708764
ACH-001048,-0.6593798350760001
ACH-001050,-0.137436742173
ACH-001053,-0.760995187261
ACH-001054,-0.9542263095200001
ACH-001061,-0.8954082098649999
ACH-001067,-0.573211712051
ACH-001075,-0.673515141753
ACH-001096,-0.7159622224240001
ACH-001128,-0.7356269689370001
ACH-001134,-0.276889662997
ACH-001151,-0.400006957301
ACH-001163,-1.05322484681
ACH-001164,-0.981033780901
ACH-001173,-0.816794797533
ACH-001183,-0.845529251495
ACH-001184,-0.6908241172490001
ACH-001190,-0.629523254604
ACH-001192,-0.554151221543
ACH-001193,-0.6313304588009999
ACH-001196,-0.47261134368
ACH-001197,-0.354533672078
ACH-001205,-0.544284231068
ACH-001211,-0.323754669839
ACH-001212,-0.5962585309080001
ACH-001228,-0.760523214722
ACH-001232,-0.578839173145
ACH-001239,-0.8347704044859999
ACH-001274,-0.62046273961
ACH-001275,-0.9918817938169999
ACH-001277,-0.531699493315
ACH-001278,-0.8443304789849999
ACH-001280,-0.717212781102
ACH-001283,-0.637517112045
ACH-001289,-0.49612833276999996
ACH-001295,0.167075550865
ACH-001300,-0.578931751388
ACH-001301,-0.40289392203900004
ACH-001302,-0.465895985164
ACH-001303,-0.453525867905
ACH-001306,-0.395965548367
ACH-001318,-0.9640469649240001
ACH-001322,-0.6406199123449999
ACH-001328,-0.9093062979150001
ACH-001332,-1.08970183257
ACH-001333,-0.866059643802
ACH-001336,-0.965690268755
ACH-001340,-0.11003910794000002
ACH-001346,-1.06771679622
ACH-001353,-0.17740471354100001
ACH-001354,-0.754961959043
ACH-001367,-0.9932169798630001
ACH-001368,-0.7683498796189999
ACH-001374,-0.40472543450900006
ACH-001375,-0.25163603214499997
ACH-001377,-0.633239941429
ACH-001380,-0.909772998783
ACH-001391,-0.183595606504
ACH-001407,-1.06373413434
ACH-001408,-0.7007343716850001
ACH-001413,-0.277597071691
ACH-001430,-0.55081444235
ACH-001431,-0.466199265304
ACH-001450,-0.838066146211
ACH-001496,-0.992892200029
ACH-001500,-1.13480559327
ACH-001521,-0.592704951569
ACH-001523,-1.2731839710500001
ACH-001532,-0.722661892801
ACH-001536,-0.337249703575
ACH-001550,-0.881127331358
ACH-001552,-0.25022079454999996
ACH-001554,-0.722968590813
ACH-001645,-0.32889890336100003
ACH-001654,-0.509554178168
ACH-001715,-0.663534589092
ACH-001735,-0.460195949585
ACH-001736,-0.9664362015639999
ACH-001737,-0.403833926708
ACH-001740,-0.7034434375830001
ACH-001745,-0.503546075857
ACH-001750,-0.573719998355
ACH-001765,-0.761923981433
ACH-001956,-0.0910922120248
ACH-001957,-0.114276180782
