,DESI1 (27351)
ACH-000490,-0.33414820706799997
ACH-000491,0.031204640657299998
ACH-000495,-0.196682064967
ACH-000496,-0.26739027542800003
ACH-000499,-0.264587327596
ACH-000500,0.186637234373
ACH-000502,-0.162182409291
ACH-000503,0.053111505527999994
ACH-000505,-0.25724716940299996
ACH-000507,-0.203319751726
ACH-000510,-0.230958014129
ACH-000511,-0.257093448882
ACH-000512,-0.046478621183
ACH-000516,-0.5114918733199999
ACH-000517,-0.22339566903900002
ACH-000518,-0.0993055758846
ACH-000520,-0.280165884317
ACH-000521,-0.135391707266
ACH-000522,-0.09533912502250001
ACH-000524,-0.35199576612800004
ACH-000527,-0.246682022248
ACH-000528,-0.21732432551999997
ACH-000537,-0.184634295548
ACH-000541,-0.34869858275700005
ACH-000542,-0.141342811798
ACH-000544,-0.28214085864
ACH-000545,0.0682316045252
ACH-000547,-0.345264357644
ACH-000548,-0.09662837924329999
ACH-000549,-0.345739583474
ACH-000550,-0.252133876998
ACH-000552,-0.228164855812
ACH-000556,-0.140854344377
ACH-000557,-0.278485954336
ACH-000570,-0.41760104508900003
ACH-000571,-0.331065471618
ACH-000573,-0.109324730686
ACH-000576,-0.266013250001
ACH-000580,-0.08251725443039999
ACH-000584,-0.240841062051
ACH-000585,-0.0932002448115
ACH-000588,-0.10884836720100001
ACH-000589,-0.213168408712
ACH-000591,-0.255173804979
ACH-000593,-0.13548235463400002
ACH-000600,0.09451040477530001
ACH-000601,-0.265921563559
ACH-000604,-0.185310285363
ACH-000605,-0.44042352717100003
ACH-000606,-0.257086839377
ACH-000608,-0.35990874029500003
ACH-000614,-0.20994181879
ACH-000616,-0.13969573783800002
ACH-000618,-0.219870653873
ACH-000619,-0.153474563911
ACH-000620,-0.21716379950999998
ACH-000621,-0.310459877601
ACH-000622,-0.22910850680199998
ACH-000623,-0.446781527341
ACH-000624,-0.318457651468
ACH-000627,-0.200937633664
ACH-000630,-0.0667341190508
ACH-000632,-0.107257187806
ACH-000633,-0.22560654867899999
ACH-000637,-0.272739421687
ACH-000638,-0.130741022526
ACH-000646,-0.11016147547499999
ACH-000647,-0.28126924111900004
ACH-000648,0.0733706923955
ACH-000649,-0.13951670152
ACH-000651,-0.203517363346
ACH-000652,-0.0042971562261099995
ACH-000653,-0.10271833659499999
ACH-000657,-0.24974113552299998
ACH-000658,-0.0791952592229
ACH-000661,0.039708622527800004
ACH-000662,-0.5772772695399999
ACH-000663,-0.193434209829
ACH-000665,-0.303316839721
ACH-000671,-0.311210986516
ACH-000673,-0.294562134854
ACH-000676,-0.12340802160700001
ACH-000677,-0.269754559667
ACH-000681,-0.10858766386600001
ACH-000682,-0.208478563365
ACH-000683,-0.231419160105
ACH-000684,0.0806742161088
ACH-000688,-0.202815259212
ACH-000693,-0.161848760364
ACH-000694,-0.213975952632
ACH-000695,-0.540672546522
ACH-000696,-0.0760201004395
ACH-000697,-0.031809082572
ACH-000699,-0.184711444423
ACH-000701,-0.22993507388
ACH-000706,-0.193491069215
ACH-000711,-0.298052532885
ACH-000713,-0.130620997549
ACH-000714,-0.343839667032
ACH-000718,-0.16821928103
ACH-000720,-0.236502677712
ACH-000721,-0.25785108125399997
ACH-000724,-0.130471429848
ACH-000725,-0.405614128522
ACH-000732,-0.315099089358
ACH-000734,-0.201859698943
ACH-000735,-0.311012014111
ACH-000736,-0.289845207356
ACH-000738,-0.0824197641687
ACH-000746,-0.23377220542100002
ACH-000747,-0.439058244362
ACH-000748,-0.249430322507
ACH-000753,-0.17272944891699998
ACH-000756,-0.0243182595219
ACH-000757,-0.39785642439999996
ACH-000758,-0.279355649177
ACH-000760,-0.36313749207199997
ACH-000763,-0.232623245291
ACH-000764,-0.0366037443624
ACH-000765,-0.025747189333900005
ACH-000766,-0.207492257624
ACH-000767,-0.25680495138099996
ACH-000768,-0.18937311119000003
ACH-000769,-0.305001235938
ACH-000770,-0.173870021115
ACH-000771,-0.044323068643100004
ACH-000773,-0.29374208339499996
ACH-000776,-0.06515539836630001
ACH-000777,-0.172205543895
ACH-000778,-0.165522220222
ACH-000781,-0.252987700207
ACH-000782,-0.158176000207
ACH-000783,-0.324272480426
ACH-000784,-0.165501102221
ACH-000785,-0.22813866446800002
ACH-000787,-0.263539866186
ACH-000788,-0.29263208558000003
ACH-000791,-0.38252433390100005
ACH-000792,-0.06377644856869999
ACH-000794,-0.135799488647
ACH-000796,-0.24211862591699998
ACH-000799,-0.327635412046
ACH-000800,-0.0643265281451
ACH-000802,0.00939936449443
ACH-000804,-0.280411757251
ACH-000805,-0.321103827302
ACH-000809,-0.247530218961
ACH-000810,-0.246534376066
ACH-000811,-0.166628519644
ACH-000817,-0.00306407585675
ACH-000819,-0.119883255501
ACH-000820,-0.134448353987
ACH-000821,-0.895950642027
ACH-000822,-0.059724012424599994
ACH-000823,-0.183738886769
ACH-000824,-0.0644836336738
ACH-000827,-0.178092981573
ACH-000829,-0.21641402732700002
ACH-000831,-0.376606308648
ACH-000832,-0.0691313354658
ACH-000833,-0.0901653727215
ACH-000834,-0.132549611942
ACH-000835,-0.11626892460999999
ACH-000836,-0.40546698388700003
ACH-000837,-0.202519931941
ACH-000838,-0.056629106
ACH-000839,-0.256164706329
ACH-000840,-0.0336100168714
ACH-000841,-0.200468446933
ACH-000843,-0.13360223762499998
ACH-000846,-0.133725893666
ACH-000847,-0.0146074501132
ACH-000848,-0.187909516329
ACH-000849,-0.101503559661
ACH-000851,-0.20964145735999998
ACH-000855,-0.318127003404
ACH-000856,-0.0693502115732
ACH-000858,-0.14907064452
ACH-000859,-0.598829296185
ACH-000861,-0.241864566257
ACH-000862,-0.138817589331
ACH-000865,-0.16186925094000001
ACH-000866,-0.23101460627700002
ACH-000867,-0.300403838763
ACH-000869,-0.17860765615899998
ACH-000872,-0.084574845187
ACH-000873,-0.256186610488
ACH-000876,-0.426099799979
ACH-000878,-0.322336220638
ACH-000880,-0.09623124562049999
ACH-000881,-0.271344408792
ACH-000882,-0.15141286845000002
ACH-000884,-0.47814729347400003
ACH-000885,-0.185625785829
ACH-000887,-0.248872280028
ACH-000888,-0.233807203435
ACH-000889,-0.0873131385619
ACH-000890,-0.458458240974
ACH-000896,-0.161843935144
ACH-000898,-0.055007305160600005
ACH-000900,-0.31737425375
ACH-000901,-0.273345308839
ACH-000905,-0.14890599021
ACH-000906,-0.333352626753
ACH-000907,-0.283528867741
ACH-000910,-0.18959470846
ACH-000911,-0.471132079802
ACH-000912,-0.253736700055
ACH-000913,0.00532600818694
ACH-000915,-0.186831475892
ACH-000916,-0.441139397126
ACH-000917,-0.19881467595400001
ACH-000921,-0.142477668543
ACH-000924,-0.0686311249254
ACH-000926,-0.162916770438
ACH-000928,-0.146445447794
ACH-000929,-0.144380605897
ACH-000932,-0.15022188640200002
ACH-000935,-0.181401693601
ACH-000936,-0.189808175941
ACH-000937,-0.118179237294
ACH-000938,-0.290911273233
ACH-000939,-0.335275234203
ACH-000941,-0.07749584407839999
ACH-000943,-0.0746553746845
ACH-000946,-0.295092138703
ACH-000947,-0.224109615792
ACH-000948,-0.22069731869399997
ACH-000950,-0.326568675604
ACH-000953,-0.117064067447
ACH-000957,-0.333955703409
ACH-000958,-0.27863075604800003
ACH-000960,-0.215084684376
ACH-000963,-0.407251001597
ACH-000968,-0.315103817478
ACH-000969,-0.157435262682
ACH-000973,-0.157361172495
ACH-000974,-0.132308307138
ACH-000975,-0.187138756195
ACH-000976,-0.195303867709
ACH-000978,0.0203674780275
ACH-000980,-0.176501072906
ACH-000984,-0.136183173085
ACH-000986,-0.27113031838199997
ACH-000988,-0.526563295205
ACH-000993,-0.289426506362
ACH-000994,0.005853302447729999
ACH-000996,-0.124121058314
ACH-001001,-0.291401068473
ACH-001020,-0.277372368343
ACH-001028,-0.219340446182
ACH-001031,-0.068408597839
ACH-001038,-0.263978069635
ACH-001048,-0.288732771757
ACH-001050,-0.167293522979
ACH-001053,-0.326949124667
ACH-001054,-0.167105507717
ACH-001061,-0.188512316068
ACH-001067,-0.19277768334000003
ACH-001075,-0.14726291405300002
ACH-001096,-0.272356863271
ACH-001128,-0.49704292500200004
ACH-001134,-0.289192454665
ACH-001151,-0.38515258558700005
ACH-001163,-0.169273902447
ACH-001164,-0.16439737793700002
ACH-001173,-0.11059665624600001
ACH-001183,-0.14755211863700002
ACH-001184,-0.23505973403299998
ACH-001190,-0.831930575163
ACH-001192,-0.320349750604
ACH-001193,-0.304387519271
ACH-001196,-0.181746357526
ACH-001197,-0.18621614011799997
ACH-001205,-0.274973281267
ACH-001211,-0.182779160897
ACH-001212,-0.152262232994
ACH-001228,-0.275693555312
ACH-001232,-0.264718024217
ACH-001239,-0.322081584052
ACH-001274,-0.206437897771
ACH-001275,-0.270563499141
ACH-001277,-0.16522031027200001
ACH-001278,-0.13192171980999998
ACH-001280,-0.460956234448
ACH-001283,-0.191597231974
ACH-001289,-0.10246186616800002
ACH-001295,-0.25793849289
ACH-001300,-0.236303324265
ACH-001301,-0.156549221924
ACH-001302,-0.38362335578400003
ACH-001303,-0.496489046907
ACH-001306,-0.120917013584
ACH-001318,-0.25248860953499996
ACH-001322,-0.0774952070168
ACH-001328,-0.148455004385
ACH-001332,-0.135544444908
ACH-001333,-0.32950684437800004
ACH-001336,-0.268306406871
ACH-001340,-0.26554302029599997
ACH-001346,-0.24289625263
ACH-001353,-0.12501141805299998
ACH-001354,-0.21351532605
ACH-001367,-0.0992021540658
ACH-001368,-0.141254536879
ACH-001374,-0.276741716072
ACH-001375,-0.289143196221
ACH-001377,-0.20102354108800002
ACH-001380,-0.0340159165928
ACH-001391,-0.222176886159
ACH-001407,-0.360261646004
ACH-001408,-0.476583067496
ACH-001413,-0.211291743275
ACH-001430,-0.32018455679499996
ACH-001431,0.09572006220139999
ACH-001450,0.100366478539
ACH-001496,-0.24881496400699998
ACH-001500,-0.0503979494085
ACH-001521,-0.515997493429
ACH-001523,-0.136452232294
ACH-001532,-0.129336705918
ACH-001536,-0.385567906392
ACH-001550,-0.206676878379
ACH-001552,-0.151519532159
ACH-001554,-0.316359845837
ACH-001645,-0.34487481673299997
ACH-001654,-0.20626471443
ACH-001715,-0.590363730805
ACH-001735,-0.28472273537
ACH-001736,-0.15155613170999999
ACH-001737,-0.845045599656
ACH-001740,-0.148542417758
ACH-001745,-0.287185683337
ACH-001750,-0.258495498673
ACH-001765,-0.186520042932
ACH-001956,-0.21521943546
ACH-001957,-0.216128453615
