,QRICH1 (54870)
ACH-000406,-0.266215777808
ACH-000407,-0.6965423089589999
ACH-000408,-0.608080451696
ACH-000410,-0.533923774614
ACH-000411,-0.30093863172699997
ACH-000414,-0.11434350504799999
ACH-000415,-0.458074695904
ACH-000416,-0.189895322009
ACH-000420,-0.370962770518
ACH-000421,-0.397862505223
ACH-000424,-0.376053122193
ACH-000425,-0.491607836547
ACH-000426,-0.036895799955599995
ACH-000427,-0.351322771008
ACH-000433,-0.422565842353
ACH-000436,-0.463169581178
ACH-000444,-0.598696254804
ACH-000445,-0.5308007991170001
ACH-000448,-0.484609380536
ACH-000450,-0.636091204148
ACH-000452,-0.559409221968
ACH-000454,-0.422210388685
ACH-000458,-0.59265264217
ACH-000459,-0.459342836817
ACH-000460,-0.438351091948
ACH-000461,-0.43164404592100003
ACH-000463,0.0316936491832
ACH-000464,-0.784287871285
ACH-000466,-0.390949784653
ACH-000467,-0.585674743783
ACH-000468,-0.457765601923
ACH-000469,-0.750942852762
ACH-000470,-0.39406437983900006
ACH-000471,0.315149656939
ACH-000472,-0.496430323881
ACH-000473,-0.279108750529
ACH-000475,-0.400581991906
ACH-000476,-0.49718396015
ACH-000477,-0.572785577386
ACH-000480,-0.297529233089
ACH-000481,-0.406294673693
ACH-000483,-0.21264380905000002
ACH-000484,-0.43869143056000004
ACH-000485,-0.31269251775400003
ACH-000486,-0.59340751251
ACH-000487,-0.55615172389
ACH-000488,-0.504588724204
ACH-000490,-0.7566279828129999
ACH-000491,-0.499204649331
ACH-000495,-0.8224664733820001
ACH-000496,-0.229775776182
ACH-000499,-0.10678009192
ACH-000500,-0.49234005040600004
ACH-000502,-0.243801470934
ACH-000503,-0.47840106156400003
ACH-000505,-0.535491205474
ACH-000507,-0.242309462749
ACH-000510,-0.494281199651
ACH-000511,-0.562423069747
ACH-000512,-0.7801091495290001
ACH-000516,-0.467232212913
ACH-000517,-0.7506301299279999
ACH-000518,-0.243240700324
ACH-000520,-0.45344379705
ACH-000521,-0.08980762407060001
ACH-000522,-0.22850900985599998
ACH-000524,-0.327547468939
ACH-000527,-0.656708194333
ACH-000528,-0.5073839502149999
ACH-000537,-0.445286712812
ACH-000541,0.0336410900331
ACH-000542,-0.47330547861999994
ACH-000544,-0.62594105394
ACH-000545,-0.595924776094
ACH-000547,-0.5684247087250001
ACH-000548,-0.664281278618
ACH-000549,-0.291989452154
ACH-000550,-0.299355957707
ACH-000552,-0.179436123289
ACH-000556,-0.462389326925
ACH-000557,-0.107355282235
ACH-000570,-0.459336460603
ACH-000571,-0.561988263194
ACH-000573,-0.225499306365
ACH-000576,-0.14307742462
ACH-000580,-0.907231634525
ACH-000584,-0.455560734367
ACH-000585,0.141541386787
ACH-000588,-0.0746169789166
ACH-000589,-0.425038894274
ACH-000591,-0.248411252859
ACH-000593,-0.49793882686499996
ACH-000600,-0.459984537663
ACH-000601,-0.631282973964
ACH-000604,-0.211056421553
ACH-000605,-0.15373464131200001
ACH-000606,-0.320931901507
ACH-000608,-0.618579557788
ACH-000614,-0.6646915590829999
ACH-000616,-0.528430197889
ACH-000618,-0.55819945979
ACH-000619,-0.58484747774
ACH-000620,-0.5785863546419999
ACH-000621,-0.23094739928199998
ACH-000622,-0.412606958214
ACH-000623,-0.200171458801
ACH-000624,-0.461590445044
ACH-000627,-0.528148116138
ACH-000630,-0.229270012195
ACH-000632,-0.658396116551
ACH-000633,-0.379156423521
ACH-000637,-0.13847778796
ACH-000638,-0.668008410149
ACH-000646,-0.18492709583099998
ACH-000647,-0.318899156565
ACH-000648,-0.225140719598
ACH-000649,-0.33690311305799997
ACH-000651,-0.23667216923300002
ACH-000652,-0.315963812735
ACH-000653,-0.441895275591
ACH-000657,-0.36187978397500004
ACH-000658,-0.284418998918
ACH-000661,-0.54788712933
ACH-000662,-0.143667611531
ACH-000663,-0.5116372470699999
ACH-000665,-0.43611597259900003
ACH-000671,-0.175244646778
ACH-000673,-0.442678420137
ACH-000676,-0.496758318455
ACH-000677,-0.751714412357
ACH-000681,-0.41706562632
ACH-000682,-0.352992338439
ACH-000683,-0.343221453419
ACH-000684,-0.60384902062
ACH-000688,-0.586453010444
ACH-000693,-0.251978552154
ACH-000694,-0.6589765678639999
ACH-000695,-0.39593005408799997
ACH-000696,-0.41710388994
ACH-000697,-0.221160925455
ACH-000699,-0.363243416654
ACH-000701,-0.18055435605300002
ACH-000706,-0.37152911698200003
ACH-000711,-0.481274732253
ACH-000713,-0.40667854438
ACH-000714,-0.3670891788699999
ACH-000718,-0.495395336894
ACH-000720,-0.43937219833400004
ACH-000721,-0.542863319727
ACH-000724,-0.686463156071
ACH-000725,-0.546690423156
ACH-000732,-0.414347066519
ACH-000734,-0.171469542435
ACH-000735,-0.329821516606
ACH-000736,-0.384215743037
ACH-000738,-0.470273978235
ACH-000746,-0.23968010533000003
ACH-000747,-0.377864401786
ACH-000748,-0.598340806083
ACH-000753,-0.360031087099
ACH-000756,-0.509976258687
ACH-000757,-0.491252844028
ACH-000758,-0.496654382818
ACH-000760,-0.573185236403
ACH-000763,-0.38568021613000003
ACH-000764,-0.497722030243
ACH-000765,-0.38740579668799996
ACH-000766,-0.35074636176299995
ACH-000767,-0.047036522842300005
ACH-000768,-0.540391505322
ACH-000769,-0.624154808825
ACH-000770,-0.23387588102200002
ACH-000771,-0.33795847490599995
ACH-000773,-0.569063541669
ACH-000776,-0.6475470957899999
ACH-000777,-0.395175620131
ACH-000778,-0.731337039771
ACH-000781,-0.163202304988
ACH-000782,-0.426901041811
ACH-000783,-0.844732902935
ACH-000784,-0.39423635612400004
ACH-000785,-0.49246250815399994
ACH-000787,-0.252618279136
ACH-000788,-0.45397020218
ACH-000791,-0.524258125221
ACH-000792,-0.551389769068
ACH-000794,-0.6852469847050001
ACH-000796,-0.48903090613399997
ACH-000799,-0.526713234353
ACH-000800,-0.436638428681
ACH-000802,-0.09711788837600001
ACH-000804,-0.22942795884
ACH-000805,-0.42498104130900005
ACH-000809,-0.323947471162
ACH-000810,-0.33229817756700003
ACH-000811,-0.411641140026
ACH-000817,-0.330328054362
ACH-000819,-0.211242296679
ACH-000820,-0.618629771288
ACH-000821,-0.368841159657
ACH-000822,-0.5290371716910001
ACH-000823,-0.380791412396
ACH-000824,-0.22689228324900002
ACH-000827,-0.476189056728
ACH-000829,-0.614128413041
ACH-000831,-0.368232583657
ACH-000832,-0.482408207768
ACH-000833,-0.43459780173199997
ACH-000834,-0.108224880307
ACH-000835,-0.288879815832
ACH-000836,-0.49329606456999997
ACH-000837,-0.389281174204
ACH-000838,-0.500764684049
ACH-000839,-0.442935554103
ACH-000840,-0.07202700609280001
ACH-000841,-0.578538909597
ACH-000843,-0.392435433287
ACH-000846,-0.584453871591
ACH-000847,-0.229917899046
ACH-000848,-0.302465069106
ACH-000849,-0.36514564159199997
ACH-000851,-0.5695597382
ACH-000855,-0.124369405766
ACH-000856,-0.357261196271
ACH-000858,-0.383865060894
ACH-000859,-0.759074344026
ACH-000861,-0.277298009239
ACH-000862,-0.6189856264060001
ACH-000865,-0.472569773525
ACH-000866,-0.200853142329
ACH-000867,-0.379249319631
ACH-000869,-0.43010712732699996
ACH-000872,-0.39622870947300004
ACH-000873,-0.30998046999
ACH-000876,-0.544887807314
ACH-000878,-0.376683944379
ACH-000880,-0.585624590766
ACH-000881,-0.376697022443
ACH-000882,-0.713027935641
ACH-000884,-0.204732339297
ACH-000885,-0.509489874503
ACH-000887,-0.403142405316
ACH-000888,-0.458348165109
ACH-000889,-0.378997498903
ACH-000890,-0.434242026946
ACH-000896,-0.47891209236599996
ACH-000898,-0.5658853777539999
ACH-000900,-0.384041167537
ACH-000901,-0.419918415936
ACH-000905,-0.44756166784999996
ACH-000906,-0.194629550667
ACH-000907,-0.427561942807
ACH-000910,-0.7311965712399999
ACH-000911,-0.44577741617
ACH-000912,-0.509692793993
ACH-000913,-0.31499957477699997
ACH-000915,-0.282172487307
ACH-000916,-0.7141398939200001
ACH-000917,-0.49392017294
ACH-000921,-0.530538598327
ACH-000924,-0.30379078446999996
ACH-000926,-0.343188806158
ACH-000928,-0.22176167836
ACH-000929,0.05582217334919999
ACH-000932,-0.6227671549930001
ACH-000935,-0.371563653948
ACH-000936,-0.11262389249299999
ACH-000937,-0.294778396759
ACH-000938,-0.7018124122120001
ACH-000939,-0.549327155063
ACH-000941,-0.42119315455
ACH-000943,-0.47741489762500006
ACH-000946,-0.34878159013300003
ACH-000947,-0.39579009811800003
ACH-000948,-0.484249623038
ACH-000950,-0.518637783127
ACH-000953,-0.468702860562
ACH-000957,-0.537334483366
ACH-000958,-0.22098266549000004
ACH-000960,-0.449308055287
ACH-000963,-0.5857780787319999
ACH-000968,-0.584533268099
ACH-000969,-0.260482599449
ACH-000973,-0.484688255878
ACH-000974,-0.15007132342499999
ACH-000975,-0.198713443402
ACH-000976,-0.38317249425399996
ACH-000978,0.0388753430341
ACH-000980,-0.17392873309
ACH-000984,-0.185466874379
ACH-000986,-0.263297381756
ACH-000988,-0.213611756947
ACH-000993,-0.585593871272
ACH-000994,0.0820498717213
ACH-000996,-0.29997912058000004
ACH-001001,-0.346683999427
ACH-001020,-0.8862011331399999
ACH-001028,-0.40179377459700005
ACH-001031,-0.912065799339
ACH-001038,-0.24570765190699997
ACH-001048,-0.466487154964
ACH-001050,-0.634335673925
ACH-001053,-0.645673207544
ACH-001054,-0.559203665449
ACH-001061,-0.14068573516400001
ACH-001067,-0.57698357354
ACH-001075,-0.8091154193889999
ACH-001096,-0.0701134149518
ACH-001128,-0.874507796496
ACH-001134,-0.40831451166
ACH-001151,-0.44191824493299997
ACH-001163,-0.39290120313199994
ACH-001164,-0.6481833321230001
ACH-001173,-0.352348832703
ACH-001183,-0.33376157887200003
ACH-001184,-1.0245747592899999
ACH-001190,-0.767342501787
ACH-001192,-0.0587677339424
ACH-001193,-0.342593198816
ACH-001196,-0.36144514246200005
ACH-001197,-0.334301825198
ACH-001205,-0.693155250968
ACH-001211,-0.9977026563220001
ACH-001212,-0.859746339085
ACH-001228,-0.52541176073
ACH-001232,-0.294568373288
ACH-001239,-0.425058919283
ACH-001274,-0.39568073896300004
ACH-001275,-0.46654402747900003
ACH-001277,-0.587306237113
ACH-001278,-0.789865234796
ACH-001280,-0.22647971163699998
ACH-001283,-0.7739500159299999
ACH-001289,-0.623354572606
ACH-001295,-0.343430845739
ACH-001300,-0.637193340063
ACH-001301,-0.226293611939
ACH-001302,-0.18771268897799998
ACH-001303,0.236532600769
ACH-001306,-0.22931018850200002
ACH-001318,0.0209329703077
ACH-001322,-0.36124585956999994
ACH-001328,-0.516720773653
ACH-001332,-0.19181078447500002
ACH-001333,-0.311864562572
ACH-001336,-0.665701479916
ACH-001340,-0.644156254099
ACH-001346,-0.505609032077
ACH-001353,-0.635573140234
ACH-001354,-0.449503464659
ACH-001367,-0.106791946605
ACH-001368,-0.456633600813
ACH-001374,-0.654807043143
ACH-001375,-0.130172240405
ACH-001377,-0.282032283222
ACH-001380,-0.557798749547
ACH-001391,-0.5433892841529999
ACH-001407,-0.417433683446
ACH-001408,-0.527762617926
ACH-001413,-0.35121811165399996
ACH-001430,-0.549235731034
ACH-001431,-0.582068539634
ACH-001450,-0.38764557636
ACH-001496,-0.505713640589
ACH-001500,-0.30493246790399997
ACH-001521,-0.60570127003
ACH-001523,-0.5825416550720001
ACH-001532,-0.7454692148209999
ACH-001536,-0.0870254583309
ACH-001550,-0.5035461649549999
ACH-001552,-0.028770118018400005
ACH-001554,-0.5635451281399999
ACH-001645,-0.649496606939
ACH-001654,-0.32179734109200003
ACH-001715,-0.396461883623
ACH-001735,-0.28428014677200003
ACH-001736,-0.516421498838
ACH-001737,-0.188844633205
ACH-001740,-0.741364074443
ACH-001745,-0.580025802211
ACH-001750,-0.45430268281
ACH-001765,-0.15270038905799999
ACH-001956,-0.539576075716
ACH-001957,-0.575837760766
