,RBBP8NL (140893)
ACH-001353,-0.20180250883499998
ACH-001354,-0.265237195489
ACH-001367,-0.0048218127225
ACH-001368,-0.160692566269
ACH-001374,-0.129038080153
ACH-001375,-0.165395989864
ACH-001377,-0.116121159302
ACH-001380,-0.11238245318800001
ACH-001391,0.0406781348549
ACH-001407,-0.09669190943320001
ACH-001408,-0.157631418501
ACH-001413,-0.26333089412300004
ACH-001430,-0.06967237495310001
ACH-001431,-0.052605218059199994
ACH-001450,-0.0353474613532
ACH-001496,-0.148926511186
ACH-001500,-0.413071554454
ACH-001521,-0.161192817988
ACH-001523,-0.136560414213
ACH-001532,-0.116841409442
ACH-001536,-0.576174768099
ACH-001550,-0.0031241797040400003
ACH-001552,-0.35271875205200004
ACH-001554,-0.110063630898
ACH-001645,-0.337522238249
ACH-001654,-0.193758193305
ACH-001715,-0.509669596896
ACH-001735,-0.0616655457938
ACH-001736,-0.0176513784251
ACH-001737,-0.0466662772076
ACH-001740,-0.127974044758
ACH-001745,-0.0534899339384
ACH-001750,-0.061250232637599995
ACH-001765,-0.133991186246
ACH-001956,-0.12212999523
ACH-001957,-0.19201939022199999
