,FH (2271)
ACH-000725,-0.208378730526
ACH-000732,-0.323355693111
ACH-000734,-0.323932494299
ACH-000735,-0.321342569299
ACH-000736,-0.666810222548
ACH-000738,-0.150543588762
ACH-000746,-0.5210359282029999
ACH-000747,-0.620393490427
ACH-000748,-0.161804655269
ACH-000753,-0.424878553466
ACH-000756,-0.186885909456
ACH-000757,-0.31228226164
ACH-000758,-0.282778243552
ACH-000760,-0.364854150992
ACH-000763,-0.351326101704
ACH-000764,-0.31927411104000003
ACH-000765,-0.681498975492
ACH-000766,-0.0980985722284
ACH-000767,-0.311554698967
ACH-000768,-0.5971128000020001
ACH-000769,-0.523420437288
ACH-000770,-0.529258185728
ACH-000771,-0.364194563428
ACH-000773,-0.354531261352
ACH-000776,-0.161846447793
ACH-000777,-0.49724693038199996
ACH-000778,-0.438118108922
ACH-000781,-0.298928034197
ACH-000782,-0.44828521971999996
ACH-000783,-0.268312799243
ACH-000784,-0.17667339485999997
ACH-000785,-0.283414454781
ACH-000787,-0.35488222445900003
ACH-000788,-0.406796176876
ACH-000791,-0.222297280539
ACH-000792,-0.35308739284199997
ACH-000794,-0.48594081154700003
ACH-000796,-0.408020641047
ACH-000799,-0.645687581591
ACH-000800,-0.327248267523
ACH-000802,-0.154655654061
ACH-000804,-0.36391877231200004
ACH-000805,-0.429743177085
ACH-000809,-0.391484411928
ACH-000810,-0.44669955447400006
ACH-000811,-0.313610782119
ACH-000817,-0.383496458176
ACH-000819,-0.18086273774
ACH-000820,-0.20472396677299998
ACH-000821,-0.483362513053
ACH-000822,-0.480745272618
ACH-000823,-0.2727151453
ACH-000824,-0.246810274864
ACH-000827,-0.31412416343000005
ACH-000829,-0.468908626848
ACH-000831,-0.46959259138099996
ACH-000832,-0.528610609477
ACH-000833,-0.44559779266500005
ACH-000834,-0.15603122135
ACH-000835,-0.333684755258
ACH-000836,-0.4871286711399999
ACH-000837,-0.37892986995300004
ACH-000838,-0.228947726796
ACH-000839,-0.051517597441499995
ACH-000840,-0.324885415501
ACH-000841,-0.36972150504100004
ACH-000843,-0.27413630262099997
ACH-000846,-0.305666190934
ACH-000847,-0.341291202345
ACH-000848,-0.312140172773
ACH-000849,-0.803347495794
ACH-000851,-0.33939731446000004
ACH-000855,-0.533857976778
ACH-000856,-0.6925282486100001
ACH-000858,-0.0225467845877
ACH-000859,-0.595002038446
ACH-000861,-0.26224865195999997
ACH-000862,-0.296656470306
ACH-000865,-0.147954074177
ACH-000866,-0.11087725860200001
ACH-000867,-0.276342184491
ACH-000869,-0.298061660654
ACH-000872,-0.398033696728
ACH-000873,0.00333477949175
ACH-000876,-0.292754024863
ACH-000878,0.069589388903
ACH-000880,-0.362227647768
ACH-000881,-0.227425920787
ACH-000882,-0.670637385284
ACH-000884,-0.46139720946
ACH-000885,-0.49495425693000006
ACH-000887,-0.436123146329
ACH-000888,-0.366427261069
ACH-000889,-0.501998207184
ACH-000890,-0.43974140266999995
ACH-000896,-0.490063316264
ACH-000898,-0.548436278962
ACH-000900,-0.19114550949
ACH-000901,-0.18819802266
ACH-000905,-0.254783003489
ACH-000906,-0.429703675569
ACH-000907,-0.318119443127
ACH-000910,-0.598937399664
ACH-000911,-0.370225461111
ACH-000912,-0.447419624135
ACH-000913,-0.464457054978
ACH-000915,-0.673106492881
ACH-000916,0.383088009507
ACH-000917,-0.40581616097900003
ACH-000921,-0.431973030642
ACH-000924,-0.676924134452
ACH-000926,-0.220085759431
ACH-000928,-0.133970638827
ACH-000929,-0.39492156210100005
ACH-000932,-0.373355753415
ACH-000935,-0.486596644827
ACH-000936,-0.566043244624
ACH-000937,-0.6780437678210001
ACH-000938,-0.628818893709
ACH-000939,-0.417720941585
ACH-000941,-0.47657672540299995
ACH-000943,-0.49626536210699995
ACH-000946,-0.503508373861
ACH-000947,-0.36849609146300005
ACH-000948,-0.491052264727
ACH-000950,-0.0585901976459
ACH-000953,-0.421305879743
ACH-000957,-0.625872422712
ACH-000958,-0.167229072714
ACH-000960,-0.556386700197
ACH-000963,-0.654867715424
ACH-000968,-0.473422012153
ACH-000969,-0.39135738276199994
ACH-000973,-0.391752921624
ACH-000974,-0.5644150014989999
ACH-000975,-0.502932783681
ACH-000976,-0.27788812824000003
ACH-000978,-0.158940364205
ACH-000980,-0.43233847129600006
ACH-000984,-0.713977512439
ACH-000986,-0.234963334419
ACH-000988,-0.367148589547
ACH-000993,-0.366845723821
ACH-000994,-0.0921030585929
ACH-000996,-0.12118885479000001
ACH-001001,-0.359939368224
ACH-001020,-0.043725718377099994
ACH-001028,-0.543604453007
ACH-001031,-0.11755028588
ACH-001038,-0.658354292775
ACH-001048,-0.49168036892
ACH-001050,-0.275682489992
ACH-001053,-0.487392328337
ACH-001054,-0.575506626537
ACH-001061,-0.45898785062299996
ACH-001067,-0.28842620689599996
ACH-001075,-0.17754318226799998
ACH-001096,-0.370026801908
ACH-001128,-0.870962200918
ACH-001134,-0.296322757658
ACH-001151,-0.40452136619900003
ACH-001163,-0.350344556953
ACH-001164,-0.11863970012599999
ACH-001173,-0.35234287742700005
ACH-001183,-0.34693823040399996
ACH-001184,-0.575630650216
ACH-001190,-0.47412525827299995
ACH-001192,-0.194708004625
ACH-001193,-0.419274039137
ACH-001196,-0.20304258374200002
ACH-001197,-0.159678888209
ACH-001205,-0.676312666375
ACH-001211,-0.24107851315499998
ACH-001212,-0.0602743768817
ACH-001228,-0.199496772154
ACH-001232,-0.0724993745227
ACH-001239,-0.5324780930340001
ACH-001274,-0.476142037957
ACH-001275,-0.35366732054300004
ACH-001277,-0.37777593162100004
ACH-001278,-0.209506274868
ACH-001280,-0.436914067728
ACH-001283,0.0268186707123
ACH-001289,-0.515835064355
ACH-001295,-0.289047707143
ACH-001300,-0.334949166596
ACH-001301,-0.346995533947
ACH-001302,-0.20004137928100002
ACH-001303,-0.573576436516
ACH-001306,-0.289841948795
ACH-001318,-0.498818603962
ACH-001322,-0.00958846630942
ACH-001328,-0.34055029002400006
ACH-001332,-0.8578084475059999
ACH-001333,-0.0716955312078
ACH-001336,-0.18475168321199997
ACH-001340,-0.189266784445
ACH-001346,-0.303383215199
ACH-001353,-0.38582073898
ACH-001354,-0.619407808983
ACH-001367,-0.785737750273
ACH-001368,-0.31972296340100004
ACH-001374,-0.146719262709
ACH-001375,-0.37499216820500003
ACH-001377,-0.198191525133
ACH-001380,-0.590026711088
ACH-001391,-0.406572812579
ACH-001407,-0.20915514542
ACH-001408,-0.184808347256
ACH-001413,-0.189579757427
ACH-001430,-0.649008573393
ACH-001431,-0.5230819511399999
ACH-001450,-0.964029131242
ACH-001496,-0.496199604173
ACH-001500,-0.528562493372
ACH-001521,-0.151231849405
ACH-001523,-0.361756254001
ACH-001532,-0.488738398772
ACH-001536,-0.39684004124399996
ACH-001550,-0.356431168777
ACH-001552,-0.24504388872699998
ACH-001554,-0.333105737212
ACH-001645,-0.19982116527399998
ACH-001654,-0.19789858695300003
ACH-001715,-0.38942932366099997
ACH-001735,-0.398807909798
ACH-001736,-0.659865165845
ACH-001737,-0.04863570639280001
ACH-001740,-0.576447503331
ACH-001745,-0.526992414344
ACH-001750,-0.10875997728499999
ACH-001765,-0.6013843779510001
ACH-001956,-0.314584581942
ACH-001957,-0.31091869416400003
