,ACTB (60)
ACH-000784,-0.8669248425849999
ACH-000785,-0.503661400156
ACH-000787,-0.9998092908480001
ACH-000788,-0.516058237474
ACH-000791,-0.5947390579640001
ACH-000792,-0.702147583171
ACH-000794,-0.773455034863
ACH-000796,-0.8100525726800001
ACH-000799,-0.9825907953949999
ACH-000800,-1.0812224051100001
ACH-000802,-0.604749722798
ACH-000804,-0.327606964065
ACH-000805,-0.480189362485
ACH-000809,-1.4049018959600001
ACH-000810,-0.337459208199
ACH-000811,-0.31047512322
ACH-000817,-0.43187277378999994
ACH-000819,-0.7421033928820001
ACH-000820,-0.9293699171109999
ACH-000821,-0.9245771610860001
ACH-000822,-0.292017969345
ACH-000823,-1.33310316945
ACH-000824,-0.945808908416
ACH-000827,-0.6751372354690001
ACH-000829,-0.9284564592290001
ACH-000831,-0.5700085225020001
ACH-000832,-0.9380621889399999
ACH-000833,-0.23018272243500001
ACH-000834,-1.1383002344
ACH-000835,-0.588775961606
ACH-000836,0.033571606658
ACH-000837,-1.0112553070499999
ACH-000838,-0.0412259043558
ACH-000839,-0.730497461999
ACH-000840,-1.44369977071
ACH-000841,-0.614226826834
ACH-000843,-1.2561997154
ACH-000846,-0.590445468112
ACH-000847,-0.8501434273540001
ACH-000848,-1.0236771338700001
ACH-000849,-1.2179544042100001
ACH-000851,-0.766799670142
ACH-000855,-1.40620295519
ACH-000856,-1.19673614874
ACH-000858,-0.754987819257
ACH-000859,-1.1955984043799999
ACH-000861,-0.5215219562160001
ACH-000862,-0.6180698450550001
ACH-000865,-1.12734638212
ACH-000866,-0.8230589590430001
ACH-000867,-0.742246884049
ACH-000869,-0.716615713557
ACH-000872,-0.472871904176
ACH-000873,-0.592854549255
ACH-000876,-0.46553883537199997
ACH-000878,-1.31308606473
ACH-000880,-1.4099031100400001
ACH-000881,-0.637873855055
ACH-000882,-1.1006198034999999
ACH-000884,-0.9013906839110001
ACH-000885,-0.37865959759999995
ACH-000887,-0.9634425207170001
ACH-000888,-0.893956958414
ACH-000889,-0.241908212968
ACH-000890,-1.02057414658
ACH-000896,-1.33546621939
ACH-000898,-0.706952339335
ACH-000900,-1.30823984162
ACH-000901,-0.831485706321
ACH-000905,-1.24700034044
ACH-000906,-0.829201589198
ACH-000907,-0.8086464065469999
ACH-000910,-0.43508101763000007
ACH-000911,-1.20725182525
ACH-000912,-0.805004019921
ACH-000913,-1.3109682710500001
ACH-000915,-0.187685943599
ACH-000916,-0.953233412088
ACH-000917,-0.473430615466
ACH-000921,-0.7817996759520001
ACH-000924,-0.229939951739
ACH-000926,-1.55475713597
ACH-000928,-1.56167784475
ACH-000929,-0.8653485591660001
ACH-000932,-0.7693717740880001
ACH-000935,-0.5597860743909999
ACH-000936,-1.0891749343500001
ACH-000937,-0.669299642159
ACH-000938,-0.871013482637
ACH-000939,-0.014794255841899999
ACH-000941,-0.27843684488000003
ACH-000943,-0.681350452485
ACH-000946,-0.946416409913
ACH-000947,-0.6844336069560001
ACH-000948,-0.433776779484
ACH-000950,-1.11608843765
ACH-000953,-0.612525249803
ACH-000957,-0.8362004592389999
ACH-000958,-0.431183477013
ACH-000960,-0.7783503073379999
ACH-000963,-0.447276523503
ACH-000968,-0.226532788359
ACH-000969,-0.685689476811
ACH-000973,-0.540244522739
ACH-000974,-0.748662281857
ACH-000975,-0.966681399774
ACH-000976,-0.944044432335
ACH-000978,-0.663060122637
ACH-000980,-0.358613885672
ACH-000984,-1.3473763582700002
ACH-000986,-1.10780048359
ACH-000988,-0.291373173913
ACH-000993,-0.8709098809379999
ACH-000994,-0.411394296054
ACH-000996,-0.510860278672
ACH-001001,-0.518801426678
ACH-001020,-1.07310081855
ACH-001028,-0.986417506189
ACH-001031,-1.19891609596
ACH-001038,-0.49839781797300003
ACH-001048,-0.20206122966899998
ACH-001050,-1.5323012227700001
ACH-001053,-0.369076064864
ACH-001054,-0.19421449058499998
ACH-001061,-0.9334134741600001
ACH-001067,-0.46848106606000006
ACH-001075,-0.785722271381
ACH-001096,-0.270250439821
ACH-001128,0.08752927450829999
ACH-001134,-0.38053321836900006
ACH-001151,-0.307335733916
ACH-001163,-1.18854922413
ACH-001164,-0.830677298797
ACH-001173,-0.49825582844300004
ACH-001183,-0.8825627130760001
ACH-001184,-0.250832903726
ACH-001190,-0.561800196388
ACH-001192,-0.424535932909
ACH-001193,-0.697166653857
ACH-001196,-0.6958630173620001
ACH-001197,-0.36162740969000007
ACH-001205,-0.34028509435800003
ACH-001211,-0.65887628976
ACH-001212,-0.115209152404
ACH-001228,-1.05064622547
ACH-001232,-0.904702603686
ACH-001239,-0.634836101175
ACH-001274,-0.59794444643
ACH-001275,-0.673947001671
ACH-001277,-0.5472353270870001
ACH-001278,-0.8708340738779999
ACH-001280,-1.0518171058499999
ACH-001283,-0.219101655962
ACH-001289,-0.739808219533
ACH-001295,-0.21140422265
ACH-001300,-0.272148820927
ACH-001301,-0.523527143634
ACH-001302,-0.7395493743379999
ACH-001303,-0.115165349744
ACH-001306,-0.619492624248
ACH-001318,-0.8106981014769999
ACH-001322,-1.00628748736
ACH-001328,-0.7436150981440001
ACH-001332,-1.22653493359
ACH-001333,-0.557326778625
ACH-001336,-0.998329807757
ACH-001340,-1.15678106908
ACH-001346,-1.1676232373200002
ACH-001353,-0.9852642020899999
ACH-001354,-0.574974327662
ACH-001367,-0.660073646225
ACH-001368,-0.7574752688240001
ACH-001374,-0.177259248681
ACH-001375,-0.449069398099
ACH-001377,-0.8108433759579999
ACH-001380,-0.7695207517329999
ACH-001391,-0.787012448907
ACH-001407,-1.1481877977700001
ACH-001408,-0.206848107861
ACH-001413,-0.949399710173
ACH-001430,-0.993215384896
ACH-001431,-0.38114298974
ACH-001450,-1.2768066141399999
ACH-001496,-0.31925373969099996
ACH-001500,-0.911442359367
ACH-001521,-0.4391155406600001
ACH-001523,-1.04427934098
ACH-001532,-0.9958945505500001
ACH-001536,-0.946792244434
ACH-001550,-0.319470237943
ACH-001552,-0.508932545177
ACH-001554,-0.7437835931910001
ACH-001645,-0.49793602425300004
ACH-001654,-1.13942124971
ACH-001715,-0.547018155471
ACH-001735,-1.0262670137999998
ACH-001736,-0.5780470552920001
ACH-001737,-0.9058292823790001
ACH-001740,-0.644382739789
ACH-001745,-0.397877437332
ACH-001750,-0.307998435181
ACH-001765,-0.186138486987
ACH-001956,-0.7395248477390001
ACH-001957,-0.9639062795100001
