,PTGR1 (22949)
ACH-000996,-0.320774352777
ACH-001001,0.0563138054246
ACH-001020,-0.0203229975636
ACH-001028,-0.140454653418
ACH-001031,-0.0401335497274
ACH-001038,-0.0819272310431
ACH-001048,-0.12204927691199999
ACH-001050,-0.155462346945
ACH-001053,-0.15355630391300001
ACH-001054,-0.0794014712418
ACH-001061,-0.29556220337
ACH-001067,-0.16106629079600002
ACH-001075,0.059234298714300006
ACH-001096,-0.0914747197807
ACH-001128,-0.129769896686
ACH-001134,-0.191215480074
ACH-001151,-0.210839704586
ACH-001163,-0.22928800410300001
ACH-001164,0.150765883361
ACH-001173,-0.153344584098
ACH-001183,-0.245404999771
ACH-001184,-0.122224935166
ACH-001190,-0.0298755328692
ACH-001192,-0.0822866631342
ACH-001193,-0.214828177989
ACH-001196,-0.0501034285343
ACH-001197,-0.06083665066880001
ACH-001205,-0.281815458798
ACH-001211,-0.10413875068299999
ACH-001212,-0.0725161308857
ACH-001228,-0.24692761710900002
ACH-001232,-0.142202266106
ACH-001239,0.0504028679707
ACH-001274,-0.0787128948473
ACH-001275,0.026328667421599998
ACH-001277,-0.210683359628
ACH-001278,-0.286971350026
ACH-001280,-0.060567453886
ACH-001283,0.00359696293899
ACH-001289,-0.20201326254000002
ACH-001295,-0.08519459896289999
ACH-001300,-0.17674528403099998
ACH-001301,-0.205543714144
ACH-001302,-0.250057774246
ACH-001303,-0.170045818337
ACH-001306,-0.107684879143
ACH-001318,-0.0734722796068
ACH-001322,-0.203347887498
ACH-001328,-0.281846899522
ACH-001332,-0.23877259260699998
ACH-001333,-0.47907017326800005
ACH-001336,-0.116713496964
ACH-001340,-0.198098825355
ACH-001346,-0.07858593769939999
ACH-001353,-0.11788120699799999
ACH-001354,-0.0148067104565
ACH-001367,-0.126263658423
ACH-001368,-0.0852683039544
ACH-001374,-0.29795428809700003
ACH-001375,-0.389793370282
ACH-001377,-0.179505653488
ACH-001380,-0.203664227705
ACH-001391,-0.309314195565
ACH-001407,-0.19214222649
ACH-001408,-0.0311333699713
ACH-001413,-0.40528012916100004
ACH-001430,-0.184369026844
ACH-001431,-0.08785039770580001
ACH-001450,-0.207521675401
ACH-001496,-0.207802247104
ACH-001500,-0.28003074151
ACH-001521,-0.296541197002
ACH-001523,-0.220187915966
ACH-001532,-0.19780450092000001
ACH-001536,-0.175494903528
ACH-001550,-0.207787690935
ACH-001552,-0.115383013213
ACH-001554,-0.168186969194
ACH-001645,0.004579467834619999
ACH-001654,-0.1322572144
ACH-001715,-0.33880609874300005
ACH-001735,-0.0648889208214
ACH-001736,-0.243869447417
ACH-001737,0.28999911554200003
ACH-001740,-0.193609851483
ACH-001745,-0.0903233988404
ACH-001750,-0.0596462929659
ACH-001765,-0.139622118684
ACH-001956,-0.177054795085
ACH-001957,-0.185313591814
