,TRIAP1 (51499)
ACH-000339,-1.4971379798700002
ACH-000341,-0.661484848891
ACH-000348,-1.27204246338
ACH-000350,-1.33723199437
ACH-000352,-1.38273613312
ACH-000356,-1.3609689834999998
ACH-000361,-1.36558451427
ACH-000362,-1.44406792305
ACH-000363,-0.5869582713600001
ACH-000364,-1.28817207554
ACH-000365,-1.43926922075
ACH-000366,-1.51634900949
ACH-000368,-1.54717663222
ACH-000374,-1.61348647523
ACH-000375,-1.3007856898399999
ACH-000376,-1.47002527403
ACH-000381,-1.4040923484299999
ACH-000383,-1.1232844337299999
ACH-000387,-1.4711347407799997
ACH-000389,-1.29884870001
ACH-000390,-1.7388635279299998
ACH-000393,-1.04876305798
ACH-000395,-1.2762967722299998
ACH-000397,-1.1323581895700001
ACH-000401,-0.9710980992399999
ACH-000402,-2.04845285142
ACH-000403,-1.43520794306
ACH-000404,-1.28935543247
ACH-000406,-1.3676971286300001
ACH-000407,-1.18335908884
ACH-000408,-1.6053913710299998
ACH-000410,-1.52403639111
ACH-000411,-1.09588526685
ACH-000414,-1.36516511699
ACH-000415,-1.5068973589899999
ACH-000416,-1.0268202976
ACH-000420,-1.1563305445299998
ACH-000421,-1.0847058813
ACH-000424,-1.34951300088
ACH-000425,-0.860360347939
ACH-000426,-1.65553920973
ACH-000427,-0.840608902164
ACH-000433,-1.29950019677
ACH-000436,-1.30346486686
ACH-000444,-1.02136484388
ACH-000445,-1.4528373248700002
ACH-000448,-1.14618613224
ACH-000450,-1.60453176345
ACH-000452,-1.7437451021500001
ACH-000454,-1.45632792158
ACH-000458,-1.53463908188
ACH-000459,-1.54450909979
ACH-000460,-1.4246249981999999
ACH-000461,-1.27604698896
ACH-000463,-1.205243343
ACH-000464,-1.5249846198800001
ACH-000466,-1.30232755255
ACH-000467,-1.1370048094
ACH-000468,-1.52155230335
ACH-000469,-1.13177560479
ACH-000470,-1.17435378301
ACH-000471,-1.35497245315
ACH-000472,-1.49691202712
ACH-000473,-1.9516624689099997
ACH-000475,-1.35402725433
ACH-000476,-1.46049556324
ACH-000477,-1.23268419434
ACH-000480,-1.66759364239
ACH-000481,-1.49334632065
ACH-000483,-1.66609582872
ACH-000484,-0.688044393815
ACH-000485,-1.1873843561700002
ACH-000486,-1.3117249606
ACH-000487,-1.28806045927
ACH-000488,-1.24070191611
ACH-000490,-1.5062701602200002
ACH-000491,-1.53038144824
ACH-000495,-1.1285203666099999
ACH-000496,-1.3334127327299998
ACH-000499,-1.18419209025
ACH-000500,-1.5158199322600001
ACH-000502,-1.3939038676
ACH-000503,-1.8061012821200002
ACH-000505,-1.03346337001
ACH-000507,-1.32420440034
ACH-000510,-1.4602305968399998
ACH-000511,-1.50129274654
ACH-000512,-1.2645709934799998
ACH-000516,-1.3936677711899998
ACH-000517,-1.0441442273600001
ACH-000518,-1.58133327711
ACH-000520,-1.2813569782799998
ACH-000521,-1.0833339015799999
ACH-000522,-1.3264230019
ACH-000524,-1.5082710730000002
ACH-000527,-1.13664016501
ACH-000528,-1.31576840388
ACH-000537,-1.38814624486
ACH-000541,-1.3208438814799999
ACH-000542,-1.30909101485
ACH-000544,-1.4888058893
ACH-000545,-1.42927940454
ACH-000547,-1.4326104855700001
ACH-000548,-1.57389176141
ACH-000549,-1.3636611434900001
ACH-000550,-1.5798933038299998
ACH-000552,-1.4177980273
ACH-000556,-1.340139523
ACH-000557,-1.7042232553799999
ACH-000570,-1.44725971459
ACH-000571,-1.3259071973899998
ACH-000573,-1.18640947089
ACH-000576,-1.36009610197
ACH-000580,-1.22162580891
ACH-000584,-1.28712939173
ACH-000585,-1.4055959941999998
ACH-000588,-1.51292380638
ACH-000589,-1.34571070032
ACH-000591,-1.71343316766
ACH-000593,-1.72722986438
ACH-000600,-1.37867409846
ACH-000601,-1.2634701266700001
ACH-000604,-1.27298581198
ACH-000605,-1.8163299648700002
ACH-000606,-1.46676182896
ACH-000608,-1.12795618632
ACH-000614,-1.4216882695299997
ACH-000616,-1.28505696729
ACH-000618,-1.5506433512200002
ACH-000619,-1.5997961728299999
ACH-000620,-1.48940813351
ACH-000621,-0.94185307677
ACH-000622,-1.4955224545299999
ACH-000623,-1.4017971222
ACH-000624,-1.17981209597
ACH-000627,-1.36533170206
ACH-000630,-1.3076125158399998
ACH-000632,-1.43265822664
ACH-000633,-1.46692829949
ACH-000637,-1.32077672574
ACH-000638,-1.33294630676
ACH-000646,-0.7309850826100001
ACH-000647,-1.45486523261
ACH-000648,-1.89619196945
ACH-000649,-1.5073760804499998
ACH-000651,-1.4425069965600001
ACH-000652,-1.63024295653
ACH-000653,-1.36602353981
ACH-000657,-1.18705662855
ACH-000658,-1.37236696658
ACH-000661,-1.28531165594
ACH-000662,-1.23039816267
ACH-000663,-1.2632053724099999
ACH-000665,-1.27096678894
ACH-000671,-1.48560201972
ACH-000673,-1.1575032917499999
ACH-000676,-1.4673218504499999
ACH-000677,-1.17310908268
ACH-000681,-1.47471494365
ACH-000682,-1.3127572076
ACH-000683,-1.62287526089
ACH-000684,-1.63066385287
ACH-000688,-1.27944516058
ACH-000693,-1.57070092954
ACH-000694,-1.57139647519
ACH-000695,-1.2867400499500001
ACH-000696,-1.30530456874
ACH-000697,-1.51767642877
ACH-000699,-1.06067572391
ACH-000701,-1.46856890044
ACH-000706,-1.3967007835699998
ACH-000711,-1.16176247587
ACH-000713,-1.24079825082
ACH-000714,-1.5033050772499998
ACH-000718,-1.1422738144600002
ACH-000720,-1.11672876552
ACH-000721,-1.2508299379
ACH-000724,-0.9526514505079999
ACH-000725,-0.949188158915
ACH-000732,-1.28575430214
ACH-000734,-1.47646028129
ACH-000735,-1.50658453254
ACH-000736,-1.27037713241
ACH-000738,-1.3149603081499999
ACH-000746,-1.22237820373
ACH-000747,-1.41450370898
ACH-000748,-1.37149734841
ACH-000753,-1.40333262224
ACH-000756,-1.1280771517000001
ACH-000757,-1.23719778808
ACH-000758,-1.2395931895899999
ACH-000760,-1.13827029141
ACH-000763,-1.28141751128
ACH-000764,-1.10924041204
ACH-000765,-1.4914831412799998
ACH-000766,-1.5510347096500001
ACH-000767,-0.919047536627
ACH-000768,-1.22145653632
ACH-000769,-1.46954437441
ACH-000770,-1.31549946063
ACH-000771,-1.29030767088
ACH-000773,-1.02374673701
ACH-000776,-1.23823383991
ACH-000777,-1.3412919804
ACH-000778,-1.63147766762
ACH-000781,-1.49777360039
ACH-000782,-1.0565651496500001
ACH-000783,-1.34590749157
ACH-000784,-1.6601307908899998
ACH-000785,-1.59973250129
ACH-000787,-1.3340318209200002
ACH-000788,-1.3982035153999999
ACH-000791,-1.51854504565
ACH-000792,-1.63154393845
ACH-000794,-1.3729257477799999
ACH-000796,-1.12584641236
ACH-000799,-0.9098027962749999
ACH-000800,-1.34433971497
ACH-000802,-1.57499236315
ACH-000804,-1.75232546284
ACH-000805,-1.25317303683
ACH-000809,-1.45139863039
ACH-000810,-1.8880271288900004
ACH-000811,-1.18696122171
ACH-000817,-1.51425400381
ACH-000819,-1.1222449333700002
ACH-000820,-1.27137744405
ACH-000821,-1.17700280699
ACH-000822,-1.10510724401
ACH-000823,-1.56709175683
ACH-000824,-1.5610429360799998
ACH-000827,-1.42832497889
ACH-000829,-1.4193762743599998
ACH-000831,-1.3170359313200002
ACH-000832,-1.27282887128
ACH-000833,-1.4428678589500001
ACH-000834,-1.61929489118
ACH-000835,-1.3101601669399998
ACH-000836,-1.53320041338
ACH-000837,-1.4231451591100002
ACH-000838,-1.11565690988
ACH-000839,-1.5379712840200002
ACH-000840,-1.52220596706
ACH-000841,-1.75761268227
ACH-000843,-1.44240728419
ACH-000846,-1.22366182807
ACH-000847,-1.29583640011
ACH-000848,-1.28845566926
ACH-000849,-1.4574889627899998
ACH-000851,-1.50007196266
ACH-000855,-1.6250998346399999
ACH-000856,-1.4582572838499999
ACH-000858,-1.19053570459
ACH-000859,-1.9516473681200002
ACH-000861,-1.4128265808200002
ACH-000862,-1.6671862929700003
ACH-000865,-1.3923333758200003
ACH-000866,-1.43799225541
ACH-000867,-1.16375521855
ACH-000869,-1.22193361729
ACH-000872,-1.38176254933
ACH-000873,-1.2685364378
ACH-000876,-1.73864700009
ACH-000878,-1.76159226972
ACH-000880,-1.3566250599
ACH-000881,-1.39298936488
ACH-000882,-1.4767920050799999
ACH-000884,-1.2892455598299999
ACH-000885,-1.2252603553499999
ACH-000887,-1.35847578787
ACH-000888,-1.3984556977399998
ACH-000889,-1.6039414780899999
ACH-000890,-1.3988223206600001
ACH-000896,-1.35901133897
ACH-000898,-1.48991002175
ACH-000900,-1.22760946965
ACH-000901,-1.37051400642
ACH-000905,-1.4656896864700002
ACH-000906,-1.49626045103
ACH-000907,-1.2616028407100002
ACH-000910,-1.5402136828
ACH-000911,-1.17681027482
ACH-000912,-1.22926637248
ACH-000913,-1.44042040847
ACH-000915,-1.37621437308
ACH-000916,-1.45783994229
ACH-000917,-1.24223023977
ACH-000921,-1.42462237744
ACH-000924,-1.6017274789200002
ACH-000926,-1.01581631743
ACH-000928,-1.17245946208
ACH-000929,-0.969868677779
ACH-000932,-1.22048564379
ACH-000935,-1.4187905762200002
ACH-000936,-1.53741576007
ACH-000937,-1.33779431145
ACH-000938,-1.10070014127
ACH-000939,-1.6313144760799998
ACH-000941,-1.31117507955
ACH-000943,-1.35129058665
ACH-000946,-1.2632742971
ACH-000947,-1.25513489021
ACH-000948,-1.2837390344700002
ACH-000950,-1.6027154745200003
ACH-000953,-1.28468220028
ACH-000957,-1.02059371321
ACH-000958,-1.31372719777
ACH-000960,-1.43779816708
ACH-000963,-1.17210311566
ACH-000968,-1.44379705524
ACH-000969,-1.06980909578
ACH-000973,-1.23713048486
ACH-000974,-1.1427241057700002
ACH-000975,-1.56052256114
ACH-000976,-1.49049957947
ACH-000978,-1.45684596408
ACH-000980,-1.40745569046
ACH-000984,-1.47203411477
ACH-000986,-1.1891336515100002
ACH-000988,-1.1407980252399998
ACH-000993,-1.03924052227
ACH-000994,-1.14592378859
ACH-000996,-1.3353530331899999
ACH-001001,-1.3885990912000001
ACH-001020,-1.52885360292
ACH-001028,-1.3701507675799998
ACH-001031,-1.23647724207
ACH-001038,-1.08288684107
ACH-001048,-1.4401656296399998
ACH-001050,-1.15574904005
ACH-001053,-1.7327093211900002
ACH-001054,-1.7335115347599999
ACH-001061,-1.24742159604
ACH-001067,-0.9908606389579999
ACH-001075,-1.7419920156400002
ACH-001096,-1.07200374011
ACH-001128,-1.61261184214
ACH-001134,-1.13873058615
ACH-001151,-1.39544942255
ACH-001163,-1.4625849421700001
ACH-001164,-1.45308756944
ACH-001173,-1.20893104171
ACH-001183,-1.28985623375
ACH-001184,-1.29265911204
ACH-001190,-0.9334670671780001
ACH-001192,-1.40570020271
ACH-001193,-1.49493400472
ACH-001196,-1.55186881973
ACH-001197,-1.71600906847
ACH-001205,-1.27709761587
ACH-001211,-1.34320618403
ACH-001212,-1.24023683616
ACH-001228,-1.7478027978400001
ACH-001232,-1.42547301039
ACH-001239,-1.2881223563
ACH-001274,-1.3091012557700001
ACH-001275,-1.24768787844
ACH-001277,-1.39615251215
ACH-001278,-1.07720180772
ACH-001280,-0.8696697913689999
ACH-001283,-1.51644246342
ACH-001289,-1.18198334749
ACH-001295,-1.22019948302
ACH-001300,-1.26643924519
ACH-001301,-1.34044749675
ACH-001302,-0.796784958539
ACH-001303,-1.06671039904
ACH-001306,-1.31445929175
ACH-001318,-1.5841298811700002
ACH-001322,-1.41221588771
ACH-001328,-1.35804067047
ACH-001332,-1.6088965748100001
ACH-001333,-1.2167294207500001
ACH-001336,-1.6557374642200002
ACH-001340,-1.09484792054
ACH-001346,-1.19033343422
ACH-001353,-0.973671272543
ACH-001354,-1.54008453306
ACH-001367,-1.0923319543899999
ACH-001368,-1.44779219558
ACH-001374,-1.6552224569999998
ACH-001375,-1.4852164367299998
ACH-001377,-1.4024667276499998
ACH-001380,-1.1877826080299998
ACH-001391,-0.722408824831
ACH-001407,-1.64563459482
ACH-001408,-1.77985565968
ACH-001413,-1.11151914676
ACH-001430,-1.21536065208
ACH-001431,-1.13946583938
ACH-001450,-1.6378319059200002
ACH-001496,-1.20505321596
ACH-001500,-1.24096781162
ACH-001521,-1.53683521669
ACH-001523,-1.4507674323299997
ACH-001532,-1.1064861425599999
ACH-001536,-0.966810681062
ACH-001550,-1.45481394143
ACH-001552,-0.9415454844210001
ACH-001554,-1.3357770281399999
ACH-001645,-1.16494643098
ACH-001654,-1.6057482012600002
ACH-001715,-1.49295607632
ACH-001735,-1.15432094769
ACH-001736,-1.16432281463
ACH-001737,-2.00375726435
ACH-001740,-1.38010441343
ACH-001745,-1.4787698500400002
ACH-001750,-1.04273089452
ACH-001765,-1.3437076957700003
ACH-001956,-1.4809036560100002
ACH-001957,-1.58292617586
