,BICD1 (636)
ACH-000885,-0.279269816776
ACH-000887,-0.12485389168199999
ACH-000888,-0.23442107884799998
ACH-000889,-0.141691139044
ACH-000890,-0.042582254997500006
ACH-000896,-0.20582764370499998
ACH-000898,-0.391599947557
ACH-000900,-0.169234365
ACH-000901,-0.375348765776
ACH-000905,-0.18029573977699997
ACH-000906,-0.149398176729
ACH-000907,-0.34079859878300006
ACH-000910,-0.220579124738
ACH-000911,-0.11391657198300001
ACH-000912,-0.05195786270740001
ACH-000913,-0.16801859033100003
ACH-000915,-0.256205489312
ACH-000916,-0.16033167124199998
ACH-000917,-0.329068571168
ACH-000921,-0.35935421401699996
ACH-000924,-0.42386040899000005
ACH-000926,-0.08773059425249999
ACH-000928,-0.22692197093199998
ACH-000929,-0.459557491482
ACH-000932,-0.24889454330699998
ACH-000935,-0.164432028362
ACH-000936,-0.235314919269
ACH-000937,-0.133128759269
ACH-000938,-0.146231413772
ACH-000939,-0.224984357588
ACH-000941,-0.121548366379
ACH-000943,-0.239070373023
ACH-000946,-0.200194817299
ACH-000947,-0.27317112878600003
ACH-000948,-0.130043736144
ACH-000950,-0.232256714946
ACH-000953,-0.22853237193000003
ACH-000957,-0.161752913582
ACH-000958,-0.166196980977
ACH-000960,-0.0284278785237
ACH-000963,-0.21523540745499997
ACH-000968,-0.00986991965642
ACH-000969,-0.22772791947700002
ACH-000973,-0.261732242995
ACH-000974,-0.244643271545
ACH-000975,-0.268281906387
ACH-000976,-0.424604887718
ACH-000978,-0.110697490844
ACH-000980,-0.259021478711
ACH-000984,-0.28065076338100003
ACH-000986,-0.23955281748399998
ACH-000988,-0.136316763797
ACH-000993,-0.327739626969
ACH-000994,-0.173796271763
ACH-000996,-0.0319621886504
ACH-001001,-0.07468358886910001
ACH-001020,-0.481211408026
ACH-001028,-0.222287892495
ACH-001031,-0.28898433642
ACH-001038,-0.23679134176999997
ACH-001048,-0.25939011415
ACH-001050,-0.0989419901196
ACH-001053,-0.290719723313
ACH-001054,-0.316138327775
ACH-001061,-0.135794351256
ACH-001067,-0.133600392176
ACH-001075,-0.315900750886
ACH-001096,-0.243918383126
ACH-001128,-0.371725914793
ACH-001134,-0.229562619485
ACH-001151,-0.288557142432
ACH-001163,-0.187144829497
ACH-001164,-0.311914867346
ACH-001173,-0.281520116873
ACH-001183,-0.156302188807
ACH-001184,-0.220836105225
ACH-001190,-0.148549378794
ACH-001192,-0.147310216056
ACH-001193,-0.394971589295
ACH-001196,0.0354966351368
ACH-001197,0.147415030703
ACH-001205,-0.12320336024
ACH-001211,0.00135675242239
ACH-001212,-0.29805681134
ACH-001228,-0.14560679708
ACH-001232,-0.340273512309
ACH-001239,-0.172967122629
ACH-001274,-0.327483337659
ACH-001275,-0.0293422767522
ACH-001277,-0.18018255368
ACH-001278,-0.177401037533
ACH-001280,-0.0749721551028
ACH-001283,-0.07058489659860001
ACH-001289,-0.214898116742
ACH-001295,-0.20956576108199998
ACH-001300,-0.141379745756
ACH-001301,-0.24352197821999996
ACH-001302,-0.40257551689000004
ACH-001303,-0.140013927441
ACH-001306,-0.379784135031
ACH-001318,-0.220344882392
ACH-001322,-0.417913221786
ACH-001328,-0.10233083149
ACH-001332,-0.00306099706244
ACH-001333,-0.11822370692600001
ACH-001336,-0.144418680315
ACH-001340,-0.182729174116
ACH-001346,-0.21875526649500002
ACH-001353,-0.25766732331000003
ACH-001354,-0.135009810254
ACH-001367,-0.34534874205300004
ACH-001368,-0.244381023589
ACH-001374,0.22445061790600002
ACH-001375,-0.254895114459
ACH-001377,-0.153245076088
ACH-001380,0.0881757433024
ACH-001391,-0.143801239223
ACH-001407,-0.151091864787
ACH-001408,-0.0271979387229
ACH-001413,-0.110704982248
ACH-001430,-0.5853616296140001
ACH-001431,-0.0560049227319
ACH-001450,-0.201093357529
ACH-001496,-0.149402246342
ACH-001500,-0.234814192606
ACH-001521,-0.40715275763400005
ACH-001523,-0.250007925288
ACH-001532,-0.124777839704
ACH-001536,-0.22406075004999998
ACH-001550,-0.208650542973
ACH-001552,-0.1937623909
ACH-001554,-0.30797734331099996
ACH-001645,-0.5530453281009999
ACH-001654,-0.123403772609
ACH-001715,-0.356910609513
ACH-001735,-0.23884780328699998
ACH-001736,-0.097769117138
ACH-001737,-0.351042724541
ACH-001740,-0.148218226019
ACH-001745,-0.363454452528
ACH-001750,-0.173179178117
ACH-001765,-0.120796275491
ACH-001956,-0.24977979109
ACH-001957,-0.279633605665
